year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2006,NHL,NYR,NYR,EC,AT,3,CSF,82,42,30,,10,94,9,5,242,216,New York Rangers,1109,22,75,406,6,65,400,11
1984,NHL,CHI,CHI,CC,NO,2,CF,80,38,35,7.0,,83,,,309,299,Chicago Black Hawks,1432,20,62,285,5,77,334,10
1974,WHA,CLC,MF2,,EW,2,AVQF,78,35,40,3.0,,73,,,236,258,Cleveland Crusaders,1273,,38,226,6,61,275,4
1980,NHL,MTL,MTL,WA,NO,1,PRE,80,45,22,13.0,,103,,,332,232,Montreal Canadiens,1398,28,72,299,8,51,279,8
1999,NHL,TBL,TBL,EC,SE,4,,82,19,47,9.0,7,54,,,204,310,Tampa Bay Lightning,1733,20,51,365,7,77,399,9
1979,NHL,QUE,COL,WA,AD,5,,80,25,44,11.0,,61,,,248,313,Quebec Nordiques,1062,24,63,300,9,71,267,4
2000,NHL,DAL,DAL,WC,PC,1,CSF,82,48,24,8.0,2,106,,,241,187,Dallas Stars,1041,10,72,367,7,49,355,7
1992,NHL,PHI,PHI,WA,PT,5,,84,36,37,11.0,,83,,,319,319,Philadelphia Flyers,1887,14,72,399,11,95,421,15
2005,NHL,NYR,NYR,EC,AT,3,CQF,82,44,26,,12,100,7,4,257,215,New York Rangers,1194,12,83,442,9,79,486,4
2002,NHL,EDM,EDM,WC,NW,4,CQF,82,36,26,11.0,9,92,,,231,230,Edmonton Oilers,1203,16,56,386,8,61,351,13
1978,WHA,QUN,COL,,,2,AVSF,80,41,34,5.0,,87,,,288,271,Quebec Nordiques,1399,30,67,272,9,63,329,6
1951,NHL,NYR,NYR,,,5,,70,23,34,13.0,,59,,,192,219,New York Rangers,530,,,,,,,
2000,NHL,CBS,CBS,WC,CE,5,,82,28,39,9.0,6,71,,,190,233,Columbus Blue Jackets,1234,20,56,381,8,70,363,3
2010,NHL,PHO,PHO,WC,PC,3,CQF,82,43,26,,13,99,5,6,231,226,Phoenix Coyotes,863,12,46,289,6,64,296,5
2009,NHL,NJD,NJD,EC,AT,1,CQF,82,48,27,,7,103,6,5,222,191,New Jersey Devils,859,16,51,273,5,41,239,7
1927,NHL,MTM,MTM,,CA,2,F,44,24,14,6.0,,54,,,96,77,Montreal Maroons,588,,,,,,,
1945,NHL,TOR,TOR,,,5,,50,19,24,7.0,,45,,,174,185,Toronto Maple Leafs,247,,,,,,,
1976,NHL,MTL,MTL,WA,NO,1,SC,80,60,8,12.0,,132,,,387,171,Montreal Canadiens,764,10,59,237,3,28,231,5
1973,NHL,CHI,CHI,,WD,2,SF,78,41,14,23.0,,105,,,272,164,Chicago Black Hawks,877,4,55,255,5,26,208,8
1965,NHL,MTL,MTL,,,1,SC,70,41,21,8.0,,90,,,239,173,Montreal Canadiens,884,,61,260,3,46,247,2
1923,WCHL,CAT,CAT,,,1,F,30,18,11,1.0,,37,,,83,72,Calgary Tigers,,,,,,,,
1969,NHL,STL,STL,,WD,1,F,76,37,27,12.0,,86,,,224,179,St. Louis Blues,876,14,72,287,9,41,265,5
2008,NHL,COL,COL,WC,NW,5,,82,32,45,,5,69,9,4,199,257,Colorado Avalanche,1062,18,50,318,8,64,318,4
1972,WHA,QUN,COL,,EW,5,,78,33,40,5.0,,71,,,276,313,Quebec Nordiques,1354,10,68,317,15,58,289,10
2000,NHL,STL,STL,WC,CE,2,CF,82,43,22,12.0,5,103,,,249,195,St. Louis Blues,1345,14,72,385,7,57,389,15
1981,NHL,LAK,LAK,CC,SM,4,DF,80,24,41,15.0,,63,,,314,369,Los Angeles Kings,1730,10,75,355,11,89,310,7
1973,WHA,NEW,CAR,,EW,1,AVQF,78,43,31,4.0,,90,,,291,260,New England Whalers,875,18,47,228,7,36,197,3
1985,NHL,PIT,PIT,WA,PT,5,,80,34,38,8.0,,76,,,313,305,Pittsburgh Penguins,1538,18,93,425,17,78,340,12
1969,NHL,PIT,PIT,,WD,2,SF,76,26,38,12.0,,64,,,182,238,Pittsburgh Penguins,1038,4,53,315,5,66,282,2
1964,NHL,DET,DET,,,1,SF,70,40,23,7.0,,87,,,224,175,Detroit Red Wings,1121,,55,316,7,52,312,10
1972,NHL,MNS,DAL,,WD,3,QF,78,37,30,11.0,,85,,,254,230,Minnesota North Stars,881,0,37,237,7,59,265,1
