year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1998,CSF,K,DAL,NHL,STL,NHL,4,2,0,17,12,
1967,QF,C,STL,NHL,PHI,NHL,4,3,0,17,17,
1966,SF,B,MTL,NHL,NYR,NHL,4,0,0,14,8,
1926,SF,C,OTS,NHL,MTL,NHL,1,0,1,5,1,TG
1982,SCF,O,NYI,NHL,EDM,NHL,4,0,0,17,6,
1999,CSF,L,COL,NHL,DET,NHL,4,1,0,13,8,
2007,CSF,L,DAL,NHL,SJS,NHL,4,2,0,15,11,
2002,CQF,F,ANA,NHL,DET,NHL,4,0,0,10,6,
1992,DSF,G,VAN,NHL,WIN,NHL,4,2,0,21,17,
1992,DSF,F,TOR,NHL,DET,NHL,4,3,0,24,30,
1989,DF,J,WAS,NHL,NYR,NHL,4,1,0,22,15,
1975,QF,H,NYI,NHL,BUF,NHL,4,2,0,21,18,
1991,DSF,B,BOS,NHL,BUF,NHL,4,3,0,19,24,
1985,DF,K,STL,NHL,TOR,NHL,4,3,0,24,22,
1964,SF,B,MTL,NHL,TOR,NHL,4,2,0,17,14,
1982,DSF,G,EDM,NHL,WIN,NHL,3,0,0,14,9,
1991,DSF,E,DET,NHL,MNS,NHL,4,3,0,23,19,
1914,SCF,,VML,PCHA,OT1,NHA,3,0,0,26,8,
2009,CF,N,CHI,NHL,SJS,NHL,4,0,0,13,7,
1987,DSF,F,STL,NHL,CHI,NHL,4,1,0,21,17,
2003,CF,M,TBL,NHL,PHI,NHL,4,3,0,21,19,
1968,SF,F,STL,NHL,LAK,NHL,4,0,0,16,5,
1938,QF,B,TOR,NHL,NYA,NHL,2,0,0,6,0,
1987,DSF,H,EDM,NHL,WIN,NHL,4,1,0,25,17,
1931,QF,B,TOR,NHL,CHI,NHL,1,1,0,6,2,TG
1941,SCF,E,TOR,NHL,DET,NHL,4,3,0,25,19,
1969,SF,F,STL,NHL,PIT,NHL,4,2,0,19,10,
1968,SCF,G,MTL,NHL,STL,NHL,4,0,0,12,3,
2008,CSF,L,CHI,NHL,VAN,NHL,4,2,0,23,19,
2007,CF,N,DET,NHL,DAL,NHL,4,2,0,17,10,
1930,QF,B,CHI,NHL,TOR,NHL,1,0,1,4,3,TG
1999,SCF,O,NJD,NHL,DAL,NHL,4,2,0,15,9,
2010,SCF,O,BOS,NHL,VAN,NHL,4,3,0,23,8,
1971,SF,F,NYR,NHL,CHI,NHL,4,0,0,17,9,
