year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1973,WHA,HOU,28,9,2.0,,20,16,3.0,,,,,,4,3,1,,7,4,1,,8,5,2,,9,4,0.0,,11.0,2.0,1.0,,7,7,0,,2,0,0,
1920,NHL,TRS,9,3,0.0,,6,6,0.0,,,,,,,,,,,,,,1,2,0,,5,4,0.0,,6.0,3.0,0.0,,3,0,0,,,,,
2000,NHL,CHI,14,21,4.0,2,15,19,4.0,3,,,,,3,7,0,1,5,6,2,1,6,6,1,0,7,5,1.0,0,6.0,5.0,1.0,1,2,8,2,1,0,3,1,1
1984,NHL,BOS,21,15,4.0,,15,19,6.0,,,,,,5,4,0,,6,6,1,,5,5,5,,8,6,1.0,,3.0,5.0,1.0,,7,7,1,,2,1,1,
2000,NHL,ANA,15,20,4.0,2,10,21,7.0,3,,,,,6,4,1,2,2,8,3,1,5,7,1,1,2,10,1.0,0,3.0,5.0,2.0,1,6,5,2,0,1,2,1,0
1972,NHL,VAN,17,18,4.0,,5,29,5.0,,,,,,3,7,1,,5,7,1,,3,7,4,,3,9,1.0,,2.0,11.0,1.0,,6,6,1,,,,,
1988,NHL,CHI,16,14,10.0,,11,27,2.0,,,,,,3,9,1,,3,7,3,,4,8,0,,6,5,3.0,,6.0,3.0,3.0,,4,8,2,,1,1,0,
1996,NHL,CHI,16,21,4.0,,18,14,9.0,,,,,,6,5,2,,6,7,1,,3,8,3,,3,6,2.0,,7.0,3.0,1.0,,6,4,3,,3,2,1,
1926,NHL,NYA,10,10,2.0,,7,15,0.0,,,,,,,,,,2,4,0,,5,3,1,,5,6,0.0,,4.0,5.0,1.0,,1,7,0,,,,,
1955,NHL,CHI,9,19,7.0,,10,20,5.0,,,,,,4,5,2,,4,5,4,,4,7,2,,2,10,1.0,,4.0,5.0,2.0,,1,7,1,,,,,
1980,NHL,TOR,14,21,5.0,,14,16,10.0,,,,,,6,3,1,,3,7,2,,4,8,2,,4,8,4.0,,6.0,4.0,1.0,,4,7,3,,1,0,2,
1977,NHL,NYI,29,3,8.0,,19,14,7.0,,,,,,4,2,3,,7,4,4,,9,3,1,,9,2,0.0,,9.0,2.0,3.0,,6,4,3,,4,0,1,
1951,NHL,NYR,16,13,6.0,,7,21,7.0,,,,,,2,4,1,,4,5,4,,5,8,1,,4,5,4.0,,5.0,4.0,3.0,,3,8,0,,,,,
2011,NHL,STL,30,6,,5,19,16,,6,,,,,5,6,,0,9,2,,2,7,4,,3,8,1,,2,11.0,4.0,,0,8,4,,3,1,1,,1
1985,NHL,DET,10,26,4.0,,7,31,2.0,,,,,,1,8,2,,5,5,2,,2,11,0,,3,11,1.0,,1.0,10.0,0.0,,4,9,1,,1,3,0,
1984,NHL,CHI,22,16,2.0,,16,19,5.0,,,,,,5,4,1,,6,7,1,,6,6,1,,5,9,0.0,,8.0,4.0,1.0,,6,5,2,,2,0,1,
2010,NHL,CAR,22,14,,5,18,17,,6,,,,,5,5,,0,5,6,,3,7,4,,1,8,4,,2,4.0,6.0,,3,8,5,,1,3,1,,1
1938,NHL,NYA,12,8,4.0,,5,13,6.0,,,,,,,,,,5,3,1,,5,3,2,,4,4,5.0,,2.0,6.0,2.0,,1,5,0,,,,,
2000,NHL,DAL,26,10,5.0,0,22,14,3.0,2,,,,,6,4,1,1,7,2,2,0,8,5,1,0,7,7,0.0,0,7.0,4.0,1.0,1,11,2,2,0,2,0,1,0
1981,NHL,TOR,12,20,8.0,,8,24,8.0,,,,,,3,6,2,,3,6,4,,5,5,3,,5,7,4.0,,1.0,8.0,3.0,,3,10,0,,0,2,0,
1993,NHL,FLO,15,18,9.0,,18,16,8.0,,,,,,4,5,3,,4,8,0,,7,2,3,,6,2,4.0,,5.0,9.0,0.0,,6,6,3,,1,2,4,
1973,WHA,NEW,26,11,2.0,,17,20,2.0,,,,,,7,3,1,,7,6,0,,8,5,0,,6,6,1.0,,6.0,6.0,1.0,,9,4,1,,0,1,0,
1991,NHL,CHI,23,9,8.0,,13,20,7.0,,,,,,6,5,3,,4,6,2,,5,5,4,,9,3,1.0,,3.0,5.0,3.0,,9,3,2,,0,2,0,
2003,NHL,ANA,19,11,7.0,4,10,24,3.0,4,,,,,4,5,1,1,4,2,3,4,5,8,0,0,3,7,4.0,1,7.0,4.0,1.0,2,5,9,1,0,1,0,0,0
1984,NHL,NYI,26,11,3.0,,14,23,3.0,,,,,,6,3,0,,8,5,1,,6,7,0,,6,6,2.0,,6.0,5.0,1.0,,7,7,1,,1,1,1,
1910,NHA,OT1,7,1,0.0,,6,2,0.0,,,,,,,,,,,,,,1,0,0,,6,0,0.0,,4.0,1.0,0.0,,2,2,0,,,,,
2001,NHL,EDM,23,14,4.0,0,15,14,8.0,4,,,,,9,4,1,0,7,3,2,1,5,6,3,1,4,7,3.0,0,1.0,4.0,1.0,0,9,2,2,1,3,2,0,1
1913,PCHA,VML,3,6,0.0,,4,3,0.0,,,,,,,,,,,,,,3,2,0,,3,2,0.0,,1.0,5.0,0.0,,,,,,,,,
1976,NHL,PHI,33,6,1.0,,15,10,15.0,,,,,,7,3,2,,5,4,2,,10,0,4,,7,3,4.0,,9.0,3.0,0.0,,9,3,3,,1,0,1,
1957,NHL,TOR,12,16,7.0,,9,22,4.0,,,,,,3,6,0,,4,5,4,,6,4,3,,3,7,3.0,,3.0,7.0,0.0,,2,9,1,,,,,
1919,NHL,QUB,4,8,0.0,,0,12,0.0,,,,,,,,,,,,,,0,2,0,,2,8,0.0,,1.0,7.0,0.0,,1,3,0,,,,,
1919,PCHA,VA2,8,3,0.0,,2,9,0.0,,,,,,,,,,,,,,1,1,0,,4,5,0.0,,4.0,4.0,0.0,,1,2,0,,,,,
1940,NHL,NYA,7,10,7.0,,1,19,4.0,,,,,,,,,,3,6,1,,3,5,4,,1,6,2.0,,1.0,6.0,3.0,,0,6,1,,,,,
1956,NHL,BOS,20,9,6.0,,14,15,6.0,,,,,,2,3,3,,11,2,1,,6,5,2,,4,6,2.0,,6.0,5.0,2.0,,5,3,2,,,,,
1987,NHL,WIN,20,14,6.0,,13,22,5.0,,,,,,5,4,0,,5,8,1,,6,5,2,,6,5,4.0,,6.0,5.0,2.0,,4,9,1,,1,0,1,
1924,NHL,MTL,10,5,0.0,,7,6,2.0,,,,,,,,,,1,0,0,,6,1,1,,4,5,1.0,,4.0,4.0,0.0,,2,1,0,,,,,
1967,NHL,PHI,17,13,7.0,,14,19,4.0,,,,,,3,3,1,,7,4,3,,7,5,1,,4,7,2.0,,5.0,6.0,2.0,,5,7,2,,,,,
1954,NHL,NYR,10,12,13.0,,7,23,5.0,,,,,,5,4,1,,3,6,3,,1,8,6,,4,7,3.0,,1.0,6.0,4.0,,3,4,1,,,,,
1926,NHL,NYR,14,5,3.0,,11,8,3.0,,,,,,,,,,4,1,0,,3,5,1,,8,1,2.0,,5.0,4.0,1.0,,5,2,2,,,,,
2009,NHL,CAL,20,17,,4,20,15,,6,,,,,7,4,,1,10,2,,2,6,6,,2,4,8,,3,3.0,3.0,,1,9,6,,0,1,3,,1
1988,NHL,DET,20,14,6.0,,14,20,6.0,,,,,,4,4,3,,9,3,1,,5,8,1,,5,6,3.0,,5.0,5.0,3.0,,6,7,1,,0,1,0,
1945,NHL,BOS,16,5,4.0,,8,13,4.0,,,,,,0,2,1,,6,1,0,,3,2,5,,8,5,0.0,,3.0,6.0,2.0,,4,2,0,,,,,
2008,NHL,NYI,17,18,,6,9,29,,3,,,,,2,6,,1,8,6,,1,2,10,,2,3,7,,1,4.0,7.0,,2,6,5,,2,1,6,,0
1928,NHL,BOS,15,6,1.0,,11,7,4.0,,,,,,,,,,2,2,2,,3,5,0,,11,0,2.0,,5.0,4.0,1.0,,5,2,0,,,,,
1993,NHL,STL,23,11,8.0,,17,22,3.0,,,,,,7,2,1,,5,4,4,,7,8,0,,7,4,2.0,,6.0,5.0,1.0,,5,7,1,,3,3,2,
1935,NHL,BOS,15,8,1.0,,7,12,5.0,,,,,,,,,,1,4,0,,6,5,2,,6,3,1.0,,5.0,6.0,0.0,,4,2,3,,,,,
2001,NHL,DAL,18,13,6.0,4,18,15,7.0,1,,,,,4,4,2,3,5,3,4,0,8,5,0,1,7,6,0.0,0,3.0,3.0,1.0,0,6,5,4,0,3,2,2,1
2006,NHL,STL,18,19,,4,16,16,,9,,,,,3,4,,3,4,10,,0,5,5,,4,8,4,,1,7.0,4.0,,1,5,6,,4,2,2,,0
1993,NHL,NYI,23,15,4.0,,13,21,8.0,,,,,,3,7,1,,6,6,1,,6,4,1,,2,8,2.0,,9.0,4.0,1.0,,5,6,4,,5,1,2,
2006,NHL,DAL,28,11,,2,22,14,,5,,,,,9,2,,0,7,7,,0,9,6,,0,5,4,,2,8.0,2.0,,1,10,3,,3,2,1,,1
1976,WHA,MF2,14,8,3.0,,5,10,2.0,,,,,,3,6,2,,6,5,2,,7,6,0,,3,1,1.0,,,,,,,,,,,,,
1928,NHL,CHI,3,13,6.0,,4,16,2.0,,,,,,,,,,0,5,1,,4,5,0,,0,10,3.0,,1.0,7.0,2.0,,2,2,2,,,,,
1994,NHL,LAK,7,11,6.0,,9,12,3.0,,,,,,,,,,,,,,,,,,1,4,1.0,,4.0,5.0,3.0,,6,6,2,,4,7,3,
1912,NHA,OT1,6,4,0.0,,3,7,0.0,,,,,,,,,,,,,,0,1,0,,4,5,0.0,,4.0,4.0,0.0,,1,1,0,,,,,
2005,NHL,DET,27,9,,5,31,7,,3,,,,,11,1,,0,7,5,,2,8,3,,1,8,4,,2,5.0,1.0,,0,11,1,,3,8,1,,0
1976,WHA,WIJ,30,9,1.0,,16,23,1.0,,,,,,7,3,0,,7,7,1,,4,5,0,,7,5,0.0,,9.0,5.0,1.0,,9,6,0,,3,1,0,
2001,NHL,WAS,21,12,6.0,2,15,21,5.0,0,,,,,5,6,1,0,5,7,2,0,5,4,4,0,5,9,1.0,1,4.0,1.0,1.0,0,9,5,1,0,3,1,1,1
1934,NHL,DET,11,8,5.0,,8,14,2.0,,,,,,,,,,3,5,0,,4,4,3,,4,3,4.0,,3.0,8.0,0.0,,5,2,0,,,,,
1915,PCHA,VML,5,4,0.0,,4,5,0.0,,,,,,,,,,,,,,1,4,0,,6,0,0.0,,2.0,5.0,0.0,,,,,,,,,
1975,NHL,TOR,23,12,5.0,,11,19,10.0,,,,,,5,4,1,,4,3,6,,5,6,1,,7,6,2.0,,7.0,6.0,1.0,,6,4,4,,0,2,0,
1976,NHL,COR,12,20,8.0,,8,26,6.0,,,,,,3,8,1,,3,7,2,,3,7,3,,5,6,3.0,,5.0,6.0,1.0,,0,11,4,,1,1,0,
1994,NHL,QUE,19,1,4.0,,11,12,1.0,,,,,,,,,,,,,,,,,,5,0,0.0,,8.0,4.0,2.0,,10,4,1,,6,5,2,
2008,NHL,WAS,29,9,,3,21,15,,5,,,,,5,3,,1,8,5,,2,11,3,,0,7,4,,1,9.0,3.0,,1,6,5,,2,4,1,,1
1917,PCHA,VML,8,1,0.0,,1,8,0.0,,,,,,,,,,,,,,0,1,0,,4,3,0.0,,4.0,4.0,0.0,,1,1,0,,,,,
1960,NHL,TOR,21,6,8.0,,18,13,4.0,,,,,,5,4,2,,5,4,3,,8,3,2,,9,4,1.0,,8.0,2.0,2.0,,4,2,2,,,,,
1912,PCHA,VA1,7,1,0.0,,3,4,0.0,,,,,,,,,,,,,,2,1,0,,4,1,0.0,,3.0,2.0,0.0,,1,1,0,,,,,
2001,NHL,PHO,27,8,3.0,3,13,19,6.0,3,,,,,5,3,2,1,5,6,1,2,7,5,3,0,6,5,1.0,1,3.0,3.0,1.0,1,10,2,1,1,4,3,0,0
2002,NHL,COL,21,9,8.0,3,21,10,5.0,5,,,,,4,1,3,2,4,5,5,1,6,3,1,2,6,5,2.0,0,10.0,1.0,0.0,2,10,3,2,1,2,1,0,0
