playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
stephto01,2008,1,DAL,NHL,10,438,1,3,1,1,0,27,208,,,,,,,,,
smithal02,1972,1,NEW,WHA,51,3059,31,19,1,1,3,162,1535,15,909,12,3,,0,0,49,430
sawchte01,1962,1,DET,NHL,48,2781,22,16,7,,3,119,,11,660,5,6,,,0,36,
innesga01,1975,1,PIT,NHL,23,1212,8,9,2,1,0,82,,,,,,,,,,
heinzri01,1982,1,STL,NHL,9,335,1,5,1,1,1,24,161,,,,,,,,,
lacrofr01,1925,1,MTL,NHL,5,280,1,4,0,,0,16,,,,,,,,,,
khabini01,2006,1,CHI,NHL,60,3425,25,26,5,7,1,163,1668,,,,,,,,,
mannipe01,2010,1,ATL,NHL,2,73,0,0,0,1,0,5,36,,,,,,,,,
gilbegi01,1974,1,BOS,NHL,53,3029,23,17,11,4,3,158,,3,188,1,2,,0,0,12,
tuckete01,1973,1,CLF,NHL,5,177,1,1,1,0,0,10,,,,,,,,,,
boycear01,1912,1,MOW,NHA,18,966,9,8,0,,0,67,,,,,,,,,,
bibeapa01,1945,1,BOS,NHL,16,960,8,4,4,,2,45,,,,,,,,,,
neuvimi01,2008,1,WAS,NHL,5,220,2,1,0,0,0,11,102,,,,,,,,,
bernhti01,1982,1,CAL,NHL,6,280,0,5,0,0,0,21,147,,,,,,,,,
staubro01,1992,1,LAK,NHL,31,1735,15,8,4,1,0,111,987,4,240,3,1,,0,0,16,157
holdema01,1984,1,WIN,NHL,4,213,2,0,0,0,0,15,104,,,,,,,,,
lalimpa01,2010,1,BUF,NHL,7,365,0,5,0,2,0,18,163,,,,,,,,,
millegr01,1984,1,HAR,NHL,44,2659,16,22,6,1,1,187,1288,,,,,,,,,
chabofr01,1997,1,LAK,NHL,12,554,3,3,2,0,0,29,267,,,,,,,,,
roachjo01,1925,1,TRS,NHL,36,2231,12,21,3,,2,114,,,,,,,,,,
pavelon01,2007,1,ATL,NHL,7,347,3,3,0,1,0,18,190,,,,,,,,,
myshkvl01,1978,1,SOV,WHA,5,307,3,1,1,0,0,17,145,,,,,,,,,
johnsbr02,2001,1,STL,NHL,58,3491,34,20,4,5,5,127,1293,10,590,5,5,,1,3,18,252
jablopa01,1997,1,CAR,NHL,5,279,1,4,0,1,0,14,115,,,,,,,,,
dowiebr01,1983,1,TOR,NHL,2,72,0,1,0,0,0,4,43,,,,,,,,,
khabini01,2002,1,TBL,NHL,65,3787,30,22,11,5,4,156,1760,10,644,5,5,,1,0,26,299
legacma01,2002,1,DET,NHL,25,1406,14,5,4,1,0,51,681,,,,,,,,,
snowga01,1993,1,QUE,NHL,5,279,3,2,0,0,0,16,127,,,,,,,,,
reeseje01,1993,1,CAL,NHL,1,13,0,0,0,0,0,1,5,,,,,,,,,
giacoed01,1977,1,DET,NHL,9,516,3,5,1,0,0,27,,,,,,,,,,
turcoma01,2002,1,DAL,NHL,55,3203,31,10,10,3,7,92,1359,12,798,6,6,,0,0,25,310
skorowa01,1986,1,CHI,NHL,3,155,1,0,1,0,0,7,90,,,,,,,,,
keenado01,1958,1,BOS,NHL,1,60,0,1,0,,0,4,,,,,,,,,,
lumleha01,1953,1,TOR,NHL,69,4140,32,24,13,,13,128,,5,321,1,4,,,0,15,
parenbe01,1970,2,TOR,NHL,18,1040,7,7,3,1,0,46,,4,235,2,2,,0,0,9,
myreph01,1977,1,ATF,NHL,9,523,2,7,0,0,0,43,,,,,,,,,,
sandsch01,1939,1,MTL,NHL,1,25,0,0,0,,0,5,,,,,,,,,,
valiqst01,2003,1,EDM,NHL,1,14,0,0,0,0,0,2,7,,,,,,,,,
sevigri01,1983,1,MTL,NHL,40,2203,16,18,2,3,1,124,946,,,,,,,,,
brimsfr01,1945,1,BOS,NHL,34,2040,16,14,4,,2,111,,10,651,5,5,,,0,29,
kiddtr01,1997,1,CAR,NHL,47,2685,21,21,3,7,3,97,1237,,,,,,,,,
ranfobi01,1992,1,EDM,NHL,67,3753,17,38,6,2,1,240,2065,,,,,,,,,
rolosdw01,2009,1,NYI,NHL,50,2897,23,18,7,2,1,145,1555,,,,,,,,,
richtmi01,1988,1,NYR,NHL,,,,,,,,,,1,58,0,1,,0,0,4,30
rolosdw01,2007,1,EDM,NHL,43,2340,15,17,5,5,0,119,1204,,,,,,,,,
osgooch01,2008,1,DET,NHL,46,2663,26,9,8,0,2,137,1208,23,1406,15,8,,1,2,47,637
denisma01,1996,1,COL,NHL,1,60,0,1,0,1,0,3,26,,,,,,,,,
beaupdo01,1995,1,OTT,NHL,33,1770,6,23,0,9,1,110,892,,,,,,,,,
thomawa01,1979,1,NYR,NHL,12,668,4,7,0,2,0,44,,,,,,,,,,
taylobo02,1975,2,PIT,NHL,2,78,0,1,0,1,0,7,,,,,,,,,,
raedeca01,1975,1,NEW,WHA,3,100,0,1,0,0,0,8,46,14,819,7,7,,2,2,31,409
halakja01,2007,1,MTL,NHL,6,285,2,1,1,0,1,10,151,2,77,0,1,,1,0,3,27
