playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
cookll01,1917,VML,PCHA,D,5,2,0,2,12
cleghod01,1924,MTL,NHL,R/C,4,0,0,0,0
hartgi01,1924,VIC,WCHL,R,4,2,1,3,0
bouchbi01,1923,MTL,NHL,R,4,5,1,6,6
phillme01,1925,MTM,NHL,F,4,1,1,2,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
broadpu01,1925,MTM,NHL,R,4,1,0,1,20
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
