raceid,year,round,circuitid,name,date,time,url
604,1974,15,46,United States Grand Prix,1974-10-06,,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix
619,1973,15,46,United States Grand Prix,1973-10-07,,http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix
622,1972,3,45,Spanish Grand Prix,1972-05-01,,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix
631,1972,12,46,United States Grand Prix,1972-10-08,,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix
648,1970,6,51,French Grand Prix,1970-07-05,,http://en.wikipedia.org/wiki/1970_French_Grand_Prix
677,1968,11,46,United States Grand Prix,1968-10-06,,http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix
698,1966,9,32,Mexican Grand Prix,1966-10-23,,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix
701,1965,3,13,Belgian Grand Prix,1965-06-13,,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix
715,1964,7,57,Austrian Grand Prix,1964-08-23,,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix
727,1963,9,32,Mexican Grand Prix,1963-10-27,,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix
734,1962,6,20,German Grand Prix,1962-08-05,,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
746,1960,1,25,Argentine Grand Prix,1960-02-07,,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
749,1960,4,39,Dutch Grand Prix,1960-06-06,,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
750,1960,5,13,Belgian Grand Prix,1960-06-19,,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
751,1960,6,55,French Grand Prix,1960-07-03,,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
776,1957,1,25,Argentine Grand Prix,1957-01-13,,http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix
779,1957,4,53,French Grand Prix,1957-07-07,,http://en.wikipedia.org/wiki/1957_French_Grand_Prix
781,1957,6,20,German Grand Prix,1957-08-04,,http://en.wikipedia.org/wiki/1957_German_Grand_Prix
804,1954,6,20,German Grand Prix,1954-08-01,,http://en.wikipedia.org/wiki/1954_German_Grand_Prix
812,1953,5,55,French Grand Prix,1953-07-05,,http://en.wikipedia.org/wiki/1953_French_Grand_Prix
815,1953,8,66,Swiss Grand Prix,1953-08-23,,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix
818,1952,2,19,Indianapolis 500,1952-05-30,,http://en.wikipedia.org/wiki/1952_Indianapolis_500
821,1952,5,9,British Grand Prix,1952-07-19,,http://en.wikipedia.org/wiki/1952_British_Grand_Prix
822,1952,6,20,German Grand Prix,1952-08-03,,http://en.wikipedia.org/wiki/1952_German_Grand_Prix
835,1950,3,19,Indianapolis 500,1950-05-30,,http://en.wikipedia.org/wiki/1950_Indianapolis_500
836,1950,4,66,Swiss Grand Prix,1950-06-04,,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix
837,1950,5,13,Belgian Grand Prix,1950-06-18,,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix
859,2011,19,18,Brazilian Grand Prix,2011-11-27,16:00:00,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix
894,2013,14,35,Korean Grand Prix,2013-10-06,06:00:00,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix
966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix
21,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix
40,2007,5,6,Monaco Grand Prix,2007-05-27,12:00:00,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix
50,2007,15,16,Japanese Grand Prix,2007-09-30,04:30:00,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix
52,2007,17,18,Brazilian Grand Prix,2007-10-21,16:00:00,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
75,2005,5,4,Spanish Grand Prix,2005-05-08,14:00:00,http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix
104,2004,15,14,Italian Grand Prix,2004-09-12,,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix
110,2003,3,18,Brazilian Grand Prix,2003-04-06,,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix
111,2003,4,21,San Marino Grand Prix,2003-04-20,,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
121,2003,14,14,Italian Grand Prix,2003-09-14,,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix
122,2003,15,19,United States Grand Prix,2003-09-28,,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix
141,2001,1,1,Australian Grand Prix,2001-03-04,,http://en.wikipedia.org/wiki/2001_Australian_Grand_Prix
162,2000,5,4,Spanish Grand Prix,2000-05-07,,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix
174,2000,17,2,Malaysian Grand Prix,2000-10-22,,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix
197,1998,7,7,Canadian Grand Prix,1998-06-07,,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix
202,1998,12,11,Hungarian Grand Prix,1998-08-16,,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix
203,1998,13,13,Belgian Grand Prix,1998-08-30,,http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix
238,1996,15,27,Portuguese Grand Prix,1996-09-22,,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix
252,1995,13,27,Portuguese Grand Prix,1995-09-24,,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix
258,1994,2,28,Pacific Grand Prix,1994-04-17,,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix
269,1994,13,27,Portuguese Grand Prix,1994-09-25,,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix
