constructorid,constructorref,name,nationality,url
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
185,lds-alfa_romeo,LDS-Alfa Romeo,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
188,mclaren-seren,McLaren-Serenissima,British,http://en.wikipedia.org/wiki/Team_McLaren
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
85,bellasi,Bellasi,Swiss,http://en.wikipedia.org/wiki/Bellasi
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
177,lotus-borgward,Lotus-Borgward,British,http://en.wikipedia.org/wiki/Team_Lotus
122,sutton,Sutton,American,http://en.wikipedia.org/wiki/Sutton_(constructor)
114,kuzma,Kuzma,American,http://en.wikipedia.org/wiki/Kuzma_(constructor)
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
160,wetteroth,Wetteroth,American,http://en.wikipedia.org/wiki/Wetteroth
144,veritas,Veritas,German,http://en.wikipedia.org/wiki/Veritas_(constructor)
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
148,frazer_nash,Frazer Nash,British,http://en.wikipedia.org/wiki/Frazer_Nash
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
133,hwm,HWM,British,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
127,osca,OSCA,Italian,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili
108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly
