city_id,city,country_id,last_update
545,Тржавн,32,2006-02-15T03:45:25
549,Тихонько.,76,2006-02-15T03:45:25
553,Уйджонгбу,86,2006-02-15T03:45:25
554,Улуберия,44,2006-02-15T03:45:25
555,Урава,50,2006-02-15T03:45:25
556,Уруапан,60,2006-02-15T03:45:25
561,Валенсия,104,2006-02-15T03:45:25
562,Валье-де-ла-Паскуа,104,2006-02-15T03:45:25
576,Вудридж,8,2006-02-15T03:45:25
577,Вроклоу,76,2006-02-15T03:45:25
579,Сянтан,23,2006-02-15T03:45:25
583,Янгор,65,2006-02-15T03:45:25
600,Зигиншор,83,2006-02-15T03:45:25
