film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
113,КАЛИФОРНИЯ,"Ужасная ярна администратора базы данных и Робота, который должен сразиться с администратором базы данных в Древней Индии",2006,1,,4,4.99,75,19.99,НС-17,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
115,"КАМПУС, ПОМЕНЯЮЩИЙСЯ","Потрясающая драма крокодила и безумной коровы, которая должна построить робота в Jet Boat",2006,1,,5,2.99,167,27.99,Р,За сценами,2006-02-15T04:03:42
120,КАРИБСКАЯ БАССЕЙНСКАЯ СВОБОДА,"Фантастическая история о пионере и техническом писателе, который должен перестрелять пионера в акульем танке",2006,1,,3,4.99,92,16.99,НС-17,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
126,СПЕЦИАЛИСТЫ ENCINO,"Знающий ярн акулы и пастор, который должен встретить мальчика в монастыре",2006,1,,3,4.99,179,16.99,G,Прицепы,2006-02-15T04:03:42
130,КОЛИЧЕСТВО СЕЛЬСКОХОЗЯЙСТВЕННОСТИ,"Удивительный документальный фильм о секретном агенте и астронавте, который должен искоренять охотника в акульем танке",2006,1,,7,0.99,110,24.99,ГУ-13,"Удалённые сцены, За сценами",2006-02-15T04:03:42
147,ЧОКОЛАТНЫЙ ХАРРИ,"Упакованная в действие Эпизод Дантиста и мухи, которые должны встретить безумную корову в Древней Японии",2006,1,,5,0.99,101,16.99,НС-17,"Комментаторы, За сценами",2006-02-15T04:03:42
149,КРИСТМАССКИЙ МОНШИН,"Сложенная в действие Эпизод феминистского и астронавта, который должен завоевать лодку в Манхэттенском пентхаусе",2006,1,,7,0.99,150,21.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
157,КЛОКВОРКАЯ ПАРАДИЯ,"Разумный документальный документ технического писателя и феминиста, который должен бросить вызов кошке в Балуне",2006,1,,7,0.99,143,29.99,ГУ-13,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
162,УСТРОЙСТВА ДЛЯ ЗАГРЯЗНЯЮЩИХ ВЕЩЕСТВ,"Табличка о машине и пионере, который должен побороть сумо-рестлер в заброшенном доме веселья",2006,1,,4,2.99,95,13.99,Р,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
167,КОМА,"Тревожная драма мальчика и фрисби, который должен сбежать из пасторского шеф-повара в Калифорнии",2006,1,,6,4.99,109,10.99,НС-17,Комментарии,2006-02-15T04:03:42
194,ГРЕЙСКИЙ ХАРАКТЕР,"Внушающий благоговение документальный фильм о женщине и муже, который должен поймать администратора базы данных на первой пилотируемой космической станции",2006,1,,6,0.99,104,22.99,ГУ,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
205,Нет танцев,"Разумное воспоминание о акуле и собаке, которая должна убить дворецкого в заброшенном парке развлечений",2006,1,,3,0.99,58,22.99,НС-17,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
210,ДАРКО ДОРАДО,"Потрясающее воспоминание о фрисби и муже, который должен вернуть собаку в Новом Орлеане",2006,1,,3,4.99,130,13.99,НС-17,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
212,ДАРН ФОРРЕСТЕР,"Ужасная история о акуле и исследователь, который должен украсть технического писателя в лодке",2006,1,,7,4.99,185,14.99,G,Сцены удалены,2006-02-15T04:03:42
221,УСИЛИЕ МЮЛХОЛЛАНД,"Удивительная Сага обезьяны и мухи, которые должны побеждать дворецкого в акульем танке",2006,1,,4,0.99,100,9.99,Р,Сцены удалены,2006-02-15T04:03:42
226,ДЕТИНСКАЯ СУББОТА,"Прикасающаяся драма крокодила и крокодила, который должен побороть исследователь в Советской Грузии",2006,1,,4,4.99,56,20.99,G,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
229,ДЕЙВИЛ ДЕСИР,"Прекрасная мысль о обезьяне и дантисте, который должен встретиться с администратором базы данных в Древней Японии",2006,1,,6,4.99,87,12.99,Р,"Прицепы, за сценами",2006-02-15T04:03:42
250,ДРАГОНСКИЙ КВАД,"Великолепное воспоминание о мальчике и официантке, которая должна перестрелять учителя в Древнем Китае",2006,1,,4,0.99,170,26.99,НС-17,"Удалённые сцены, За сценами",2006-02-15T04:03:42
252,СВОБОДНЫЙ ПИККУП,"Эпический дисплей автомобиля и композитора, который должен превзойти судебно-психиатра в Мексиканском заливе",2006,1,,6,2.99,135,18.99,ГУ,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
253,КОММЕНТАРИИ ДРИФТЕРА,"Эпическое воспоминание о женщине и белке, которая должна открыть мужа в лодке",2006,1,,5,4.99,61,18.99,ГУ-13,"Прицепы, за сценами",2006-02-15T04:03:42
271,Легкий гладиатор,"Ужасная история обезьяны и девушки, которая должна преодолеть кондитерского шеф-повара в древней Индии",2006,1,,5,4.99,148,12.99,G,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
287,САТИФИКАЦИЯ ВСТУПЛЕНИЯ,"Разумная панорама охотника и учителя, которые должны дотянуться до безумной коровы в U-Boat",2006,1,,5,0.99,176,19.99,Р,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
292,ЭВМ &lt; &lt; ЭКСПЛУАТАЦИОННЫЙ ЭВМ &gt; &gt;,"Блестящий документальный фильм о обезьяне и машине, которая должна завоевать крокодил в акульем танке",2006,1,,3,0.99,51,20.99,G,Комментарии,2006-02-15T04:03:42
303,Фантазии,"Прикосновение Саги Учителя и обезьяны, которые должны превзойти секретного агента на конвенции MySQL",2006,1,,6,0.99,58,27.99,ГУ-13,За сценами,2006-02-15T04:03:42
311,ФАКТОР ХРИСТМАС,"Эмоциональный ярн акулы и студент, который должен сразиться с роботом в заброшенном шахтном шафте",2006,1,,4,0.99,72,14.99,ГУ,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
315,ИТОГИ АНАКОНДА,"Ужасная история об администраторе базы данных и девушке, которая должна сразиться с белочкой в Новом Орлеане",2006,1,,4,0.99,156,10.99,Р,"Прицепы, комментаторы",2006-02-15T04:03:42
325,ГАРДЕН,"Упакованная в действие машина Робота, которая должна отследить лодку в Древней Японии",2006,1,,6,2.99,145,29.99,ГУ-13,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
327,ФУЛЬНЫЙ МОКИНГБЕР,"Недостаток истории о крокодиле и композиторе, который должен обезвредить безумца в U-Boat",2006,1,,3,4.99,158,24.99,ГУ,"Прицепы, комментаторы",2006-02-15T04:03:42
329,ЖЕНЩИНЫ,"Ужасный документальный фильм о судебно-психиатре и батлере, который должен подавить исследователь в Jet Soat",2006,1,,4,2.99,63,15.99,Р,Комментарии,2006-02-15T04:03:42
360,ГЛАСНОЕ ДИНАМЕНИЕ,"Поразительная драма фрисби и астронавта, которые должны сражаться с собакой в Древней Японии",2006,1,,4,0.99,103,24.99,G,Прицепы,2006-02-15T04:03:42
371,ГОСФОРД ДОННИ,"Эпическая панорама безумного учёного и обезьяны, которая должна вернуть секретного агента в Берлине",2006,1,,5,4.99,129,17.99,G,Комментарии,2006-02-15T04:03:42
373,ГРАЖДАТЬ ГОСПОДСТВО,"Недостаток девушки и акулы, которые должны встретить безумного учёного в древнем Китае",2006,1,,7,2.99,156,14.99,G,"Прицепы, за сценами",2006-02-15T04:03:42
375,ГРАЙЛЬ ФРАНкеНСТЕЙН,"Неверная сага учителя и обезьяны, которые должны сражаться с девушкой в оставленных шахтах",2006,1,,4,2.99,85,17.99,НС-17,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
395,Хандикап Бундок,"Прекрасная демонстрация пионера и белки, которая должна искоренять сумо-рестлера в Советской Грузии",2006,1,,4,0.99,108,28.99,Р,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
417,ГОЛОСОВАТЕЛЬСКИЕ НАХОДЯЩИЕСЯ,"Эпическая демонстрация охотника и феминистки, которые должны поглотить машину в U-Boat",2006,1,,5,0.99,93,29.99,G,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
428,ГОМИКИДНАЯ ГОЛЯ,"Поразительный документальный фильм о охотнике и мальчике, который должен встретить мальчика на конвенции MySQL",2006,1,,6,2.99,141,21.99,ГУ-13,Комментарии,2006-02-15T04:03:42
496,ЦЫПЛЕНОК САВАННА,"Эмоциональная драма обезьяны и робота, который должен уничтожить обезьяну в Новом Орлеане",2006,1,,3,0.99,179,10.99,ГУ-13,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
501,Поцелуи,"Разумное мышление пионера и учителя, который должен построить композитора на первой пилотируемой космической станции",2006,1,,3,4.99,141,9.99,Р,Прицепы,2006-02-15T04:03:42
507,АРМАДЖЕДОН,"Ужасное воспоминание о собаке и безумном учёном, который должен встретиться с безумным учёным в Новом Орлеане",2006,1,,4,0.99,113,13.99,НС-17,Сцены удалены,2006-02-15T04:03:42
511,ЛЮБОВЬ ЗАКОНОДАТЕЛЬСТВА,"Фантастическая ярна администратора базы данных и безумной коровы, которая должна преследовать женщину в Берлине",2006,1,,7,0.99,175,23.99,НС-17,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
525,ЗАГРЯЗНЯЮЩАЯ ПРАВОВАЯ ПОМОЩЬ,"Скучное зрелище пионера и безумного учёного, который должен сбежать от фрисби в Мексиканском заливе",2006,1,,4,0.99,140,29.99,Р,Сцены удалены,2006-02-15T04:03:42
530,Господь Аризона,"Демонстрация фрисби и повара-печенья, который должен следовать за крокодилом в лодке-реактиве",2006,1,,5,2.99,108,27.99,ГУ-13,Прицепы,2006-02-15T04:03:42
542,МУЗЫКА,"Фантастическая панорама охотника и дантиста, который должен встретиться с секретным агентом в пустыне Сахара",2006,1,,3,2.99,52,28.99,G,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
549,МАГНОЛИЧЕСКАЯ ФОРЕСТРА,"Разумный документальный фильм композитора и Исследователя, который должен победить дантиста в Новом Орлеане",2006,1,,4,0.99,171,28.99,ГУ-13,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
556,"Надеюсь, МАЛТЕСЕ","Быстро распечатанный документальный фильм о крокодиле и сумо-рестлере, который должен завоевать исследователь в Калифорнии",2006,1,,6,4.99,127,26.99,ГУ-13,За сценами,2006-02-15T04:03:42
570,"МЕРОПРИЯТИЯ, СВЯЗАННЫЕ С МЕНЬШИНСТВАМИ","Драма неудачницы официантки и мужа, который должен сражаться с мужем в Калифорнии",2006,1,,5,4.99,104,20.99,НС-17,"Прицепы, за сценами",2006-02-15T04:03:42
574,МИРНОЕ ЗАЖИГАНИЕ,"Тяжелое воспоминание о муже и акуле, который должен вернуть пирожного в монастырь",2006,1,,3,0.99,86,19.99,G,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
579,МИНЫ ТРУМАН,"Таут-Ярн безумного учёного и крокодила, который должен перестрелять администратора базы данных в монастыре.",2006,1,,3,4.99,149,22.99,ГУ-13,"Удалённые сцены, За сценами",2006-02-15T04:03:42
586,МАКИНГБИР ГОЛЛИВЫЙ,"Разумная панорама человека и машины, которая должна выпить композитора в Берлине",2006,1,,4,0.99,60,27.99,ГУ,За сценами,2006-02-15T04:03:42
594,КОММАНД МОНТЕСУМА,"Ужасное воспоминание о официантке и дворецком, который должен сражаться с дворецким в лодке",2006,1,,6,0.99,126,22.99,НС-17,Прицепы,2006-02-15T04:03:42
617,ПРИРОДНЫЙ ЗАПАС,"Быстрая история о сумо-рестлере и девушке, которая должна обезвредить машину на фабрике в Балуне",2006,1,,4,0.99,50,24.99,ГУ-13,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
623,НЬЮТОН ЛАВИРИНТ,"Беспокойное исследование мозжечка и официантки, которая должна найти акулу в древней Индии",2006,1,,4,0.99,75,9.99,ГУ,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
659,ПАРК СИТИЗЕН,"Тяжелое зрелище сумо-рестлера и девушки, которая должна встретиться с мужем в Древней Японии",2006,1,,3,4.99,109,14.99,ГУ-13,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
664,ПАТРИОТ РОМАН,"Таут Сага робота и администратор базы данных, который должен бросить вызов астронаву в Калифорнии",2006,1,,6,2.99,65,12.99,ГУ,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
669,ПЕРЛДЕНЦИЯ,"Недостаток астронавта и кондитерского шефа, который должен поглотить собаку в U-Boat",2006,1,,3,2.99,74,10.99,НС-17,Прицепы,2006-02-15T04:03:42
685,ПЛАТОНОВЫЙ ИНСТИТУТ,"Ужасная панорама мужчины и женщины, которая должна дотянуться до женщины в Австралии",2006,1,,6,4.99,132,10.99,ГУ-13,"Прицепы, комментаторы",2006-02-15T04:03:42
697,ПРИМЕНИТЕЛЬНЫЙ ГЛАЗ,"Ужасный документальный фильм о пасторе-поваре и дворецком, который должен построить собаку в канадских скалистых скалах",2006,1,,7,0.99,53,16.99,G,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
707,ЧАСТЬ МУССОЛИНИ,"Ужасная драма мужа и сумо-рестлера, который должен сражаться с поваром-пастухом на фабрике в Балуне",2006,1,,5,2.99,177,29.99,Р,За сценами,2006-02-15T04:03:42
710,Гамы движения,"Быстрая Сага астронавта и секретного агента, который должен сбежать с охотником в заброшенном парке развлечений",2006,1,,4,4.99,120,18.99,Р,"Прицепы, за сценами",2006-02-15T04:03:42
717,УНИФИКАЦИЯ ДОРОЖНОГО ДВИЖЕНИЯ,"Потрясающая мысль о судмедэксперте-психологе и секретном агенте, который должен украсть пастора в Советской Грузии",2006,1,,6,0.99,97,23.99,НС-17,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
732,ЗВОНИТ СЛЕДУЮЩИЕ ТРУДА,"Удивительная ярна сумо-рестлера и лодки, которая должна побеждать официантку в Новом Орлеане",2006,1,,5,0.99,58,17.99,G,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
737,Рок Инстинкт,"Поразительное исследование робота и музея, которые должны преодолеть астронавта в древней Индии",2006,1,,4,0.99,102,28.99,G,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
748,РУГАТОРЫ ПРОДОЛЖАЮТСЯ,"Прикасающийся к саге крокодил и крокодил, который должен открыть технического писателя в Нигерии",2006,1,,4,0.99,109,16.99,ГУ-13,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
749,"ПРАВИЛА, КАСАЮЩИЕСЯ ЛЮДСКИХ","Прекрасный пример астронавта и студента, который должен встретить обезьяну в заброшенном доме веселья",2006,1,,6,4.99,153,19.99,Р,"Удалённые сцены, За сценами",2006-02-15T04:03:42
769,ШКОЛНАЯ ПОЯСНИТЕЛЬНАЯ СТРУКТУРА,"Неспокойный ярн обезьяны и мальчика, который должен сражаться с композитором в Манхэттенском пентхаусе",2006,1,,5,4.99,151,21.99,ГУ-13,Прицепы,2006-02-15T04:03:42
793,ДВИЖЕНИЕ СТРУКТУРЫ,"Удовлетворительный характер исследования официантки и технического писателя, который должен сражаться с охотником в Балуне",2006,1,,6,2.99,139,14.99,Р,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
794,СИДНОЕ АРКОТИ,"Потрясающая панорама крокодила и Женщина, которая должна встретиться с феминисткой в канадской скале",2006,1,,5,0.99,52,28.99,G,"Удалённые сцены, За сценами",2006-02-15T04:03:42
823,Южная подожди.,"Удивительный документальный фильм о машине и роботе, который должен сбежать из Ламберджека в заброшенном парке развлечений",2006,1,,4,2.99,143,21.99,Р,"Комментаторы, За сценами",2006-02-15T04:03:42
825,СРОКИ СВЯЗИ С ДАННЫМИ,"Драма неудачной работы судебно-психиатра и машины, которая должна вернуть человека в Манхэттенский пентхаус",2006,1,,6,2.99,165,22.99,ГУ-13,"Удалённые сцены, За сценами",2006-02-15T04:03:42
837,СТАБЛИЦА,"Панорама женщины и фрисби, которая должна отследить крокодил в лодке",2006,1,,4,2.99,85,19.99,ГУ,"Комментаторы, За сценами",2006-02-15T04:03:42
838,АРМАДЖАДОН СТАГЕКЕАКА,"Прикосновение пионера и дворецкого, который должен отследить машину в Калифорнии",2006,1,,5,4.99,112,25.99,Р,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
843,СТИЛЬ САНТА,"Быстрая ярна композитора и фрисби, которые должны встретиться с музой в Нигерии",2006,1,,4,4.99,143,15.99,НС-17,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
849,СТОРМСКАЯ ПОМОЩЬ,"Знаменитая драма феминистки и акулы, которые должны искоренять лодку в акульем танке",2006,1,,6,0.99,57,28.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
850,СПРАВОЧНАЯ ОСНОВА,"Недостаток сага мальчика и кошки, который должен выпить дантиста в заброшенном шахтном шафте",2006,1,,7,0.99,163,27.99,Р,"Прицепы, за сценами",2006-02-15T04:03:42
859,СЮГАР ВОНКА,"Прикасающаяся история дантиста и администратора базы данных, который должен побороть астронавта в заброшенном парке развлечений",2006,1,,3,4.99,114,20.99,ГУ,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
869,СООТВЕТСТВУЮЩИЕ СВЯЗИ,"Эмоциональный порыв пионера и крокодила, который должен сражаться с человеком в Манхэттенском пентхаусе",2006,1,,4,2.99,47,22.99,ГУ,Прицепы,2006-02-15T04:03:42
903,ДОРОЖНЫЙ ДВИЖЕНИЕ,"Удивительное зрелище белки и люмберджека, который должен упаковать администратора базы данных в U-Boat",2006,1,,5,4.99,139,13.99,G,"Прицепы, комментаторы",2006-02-15T04:03:42
911,ТРИП НЬЮТОН,"Фантастическое исследование стиля и автомобиля, который должен открыть кошку в заброшенном парке развлечений",2006,1,,7,4.99,64,14.99,ГУ-13,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
915,ТРУМАНСКАЯ Сумасшедшая,"Потрясающий порыв муз и мальчика, который должен встретиться с администратором базы данных в монастыре",2006,1,,7,4.99,92,9.99,G,"Прицепы, комментаторы",2006-02-15T04:03:42
927,ПРОВЕДЕНИЕ ПРОВЕДЕНИЯ ИСПЫТАНИЙ,"Фантастическое воспоминание о мальчике и дворецком, который должен преследовать женщину в Берлине",2006,1,,6,2.99,174,16.99,НС-17,"Прицепы, за сценами",2006-02-15T04:03:42
936,Рокки-вывозчик,"Блестящее воспоминание о человеке и женщине, которая должна побеждать пионера в конвенции MySQL",2006,1,,3,2.99,123,21.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
948,МЯСО МЯСА,"Удивительная панорама пионера и студента, который должен преодолеть безумного учёного в Манхэттенском пентхаусе",2006,1,,6,0.99,139,22.99,ГУ-13,"Комментаторы, За сценами",2006-02-15T04:03:42
959,ВОРЛОК СЛЕДУЕТ,"Удивительная ярна пионера и крокодила, который должен поразить акулу в отставке",2006,1,,6,2.99,83,10.99,G,"Комментаторы, За сценами",2006-02-15T04:03:42
964,УСИЛИЕ ВОДОТОКОВ,"Неверный документальный фильм дантиста и технического писателя, который должен построить женщину в Нигерии",2006,1,,4,4.99,61,17.99,G,За сценами,2006-02-15T04:03:42
968,СВОБОДА ЛОЛА,"Фантастическая история о человеке и сумо-рестлере, который должен выгнать студента в монастыре",2006,1,,6,4.99,79,19.99,G,"Прицепы, за сценами",2006-02-15T04:03:42
982,ЖЕНЩИНЫ ДОРАДО,"Разумный документальный фильм о официантке и дворецком, который должен изнасиловать композитора в Австралии",2006,1,,4,0.99,126,23.99,Р,"Удалённые сцены, За сценами",2006-02-15T04:03:42
990,ВСЕМИРНЫЕ ЛИДЕРНЕКИ,"Неверная история о пионере и астронавте, который должен победить робота в заброшенном парке развлечений",2006,1,,3,0.99,171,13.99,ГУ-13,"Прицепы, за сценами",2006-02-15T04:03:42
991,ВЕРХНЯЯ БАНГЕР,"Ужасная драма безумца и дантиста, который должен победить мальчика в отставке",2006,1,,4,2.99,185,26.99,ГУ,"Удалённые сцены, За сценами",2006-02-15T04:03:42
1000,ЗОРРО АРК,"Вспыльчивая панорама безумного учёного и мальчика, который должен вернуть мальчика в монастырь",2006,1,,3,4.99,50,18.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
