playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
vachoro01,1977,1,LAK,NHL,70.0,4107.0,29.0,27.0,13.0,4.0,4.0,196.0,,2.0,120.0,0.0,2.0,,0.0,0.0,11.0,
mccarja01,1973,1,MFS,WHA,2.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,,,,,,,,,
hallgl01,1958,1,CHI,NHL,70.0,4200.0,28.0,29.0,13.0,,1.0,208.0,,6.0,360.0,2.0,4.0,,,0.0,21.0,
lockeke01,1974,1,VAN,NHL,25.0,912.0,6.0,7.0,1.0,2.0,2.0,48.0,,1.0,60.0,0.0,1.0,,0.0,0.0,6.0,
wakeler01,1970,1,STL,NHL,51.0,2859.0,20.0,14.0,11.0,0.0,3.0,133.0,,3.0,180.0,2.0,1.0,,0.0,1.0,7.0,
pietrfr01,1990,1,PIT,NHL,25.0,1311.0,10.0,11.0,1.0,0.0,0.0,86.0,714.0,5.0,288.0,4.0,1.0,,1.0,1.0,15.0,148.0
benedcl01,1912,1,OT1,NHA,4.0,215.0,2.0,1.0,0.0,,1.0,11.0,,,,,,,,,,
marksja02,2011,1,FLO,NHL,7.0,383.0,2.0,4.0,1.0,3.0,0.0,17.0,222.0,,,,,,,,,
thiesbr01,2011,1,PIT,NHL,5.0,258.0,3.0,1.0,0.0,0.0,0.0,16.0,113.0,,,,,,,,,
mayergi01,1955,1,TOR,NHL,6.0,360.0,1.0,5.0,0.0,,0.0,19.0,,,,,,,,,,
bellgo01,1945,1,TOR,NHL,8.0,480.0,3.0,5.0,0.0,,0.0,31.0,,,,,,,,,,
beaupdo01,1989,1,WAS,NHL,48.0,2793.0,23.0,18.0,5.0,3.0,2.0,150.0,1362.0,8.0,401.0,4.0,3.0,,1.0,0.0,18.0,187.0
wilsodu01,1978,1,VAN,NHL,17.0,835.0,2.0,10.0,2.0,1.0,0.0,58.0,,,,,,,,,,
brownan01,1975,1,IND,WHA,24.0,1368.0,9.0,11.0,2.0,0.0,1.0,82.0,751.0,,,,,,,,,
mccarja01,1974,1,MFS,WHA,2.0,61.0,1.0,0.0,0.0,0.0,0.0,5.0,38.0,,,,,,,,,
aubinje01,2007,1,LAK,NHL,19.0,828.0,5.0,6.0,1.0,3.0,0.0,44.0,385.0,,,,,,,,,
veisomi01,1980,1,HAR,NHL,29.0,1588.0,6.0,13.0,6.0,3.0,1.0,118.0,,,,,,,,,,
bakerst01,1982,1,NYR,NHL,3.0,102.0,0.0,1.0,0.0,2.0,0.0,5.0,44.0,,,,,,,,,
finlebr01,2005,1,NAS,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,7.0,41.0,,,,,,,,,
wamslri01,1981,1,MTL,NHL,38.0,2206.0,23.0,7.0,7.0,0.0,2.0,101.0,,5.0,300.0,2.0,3.0,,0.0,0.0,11.0,
parenbe01,1968,1,PHI,NHL,58.0,3365.0,17.0,23.0,16.0,3.0,1.0,151.0,,3.0,180.0,0.0,3.0,,0.0,0.0,12.0,
oneilmi01,1993,1,WIN,NHL,17.0,738.0,0.0,9.0,1.0,1.0,0.0,51.0,382.0,,,,,,,,,
healygl01,1988,1,LAK,NHL,48.0,2699.0,25.0,19.0,2.0,7.0,0.0,192.0,1509.0,3.0,97.0,0.0,1.0,,0.0,0.0,6.0,59.0
berthda01,1992,1,OTT,NHL,25.0,1326.0,2.0,17.0,1.0,3.0,0.0,95.0,739.0,,,,,,,,,
laroc01,1909,1,LES,NHA,1.0,72.0,1.0,0.0,0.0,,0.0,4.0,,,,,,,,,,
nabokev01,2011,1,NYI,NHL,42.0,2378.0,19.0,18.0,3.0,10.0,2.0,101.0,1172.0,,,,,,,,,
liutmi01,1990,1,WAS,NHL,35.0,1834.0,13.0,16.0,3.0,2.0,0.0,114.0,786.0,2.0,48.0,0.0,1.0,,0.0,0.0,4.0,30.0
vanbijo01,1996,1,FLO,NHL,57.0,3347.0,27.0,19.0,10.0,3.0,2.0,128.0,1582.0,5.0,328.0,1.0,4.0,,0.0,1.0,13.0,184.0
hainsge01,1932,1,MTL,NHL,48.0,2980.0,18.0,25.0,5.0,,8.0,115.0,,2.0,120.0,0.0,1.0,1.0,,0.0,8.0,
chadwed01,1955,1,TOR,NHL,5.0,300.0,2.0,0.0,3.0,,2.0,3.0,,,,,,,,,,
kolziol01,1996,1,WAS,NHL,29.0,1645.0,8.0,15.0,4.0,6.0,2.0,71.0,758.0,,,,,,,,,
maracno01,2001,1,ATL,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0,,,,,,,,,
edwardo01,1978,1,BUF,NHL,54.0,3160.0,26.0,18.0,9.0,1.0,2.0,159.0,,,,,,,,,,
smithmi02,2007,2,TBL,NHL,13.0,774.0,3.0,10.0,0.0,5.0,1.0,36.0,338.0,,,,,,,,,
stanied01,1979,1,STL,NHL,22.0,1108.0,2.0,11.0,3.0,2.0,0.0,80.0,,,,,,,,,,
bryzgil01,2003,1,ANA,NHL,1.0,60.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,,,,,,,,,
wortero01,1933,1,NYA,NHL,36.0,2240.0,12.0,13.0,10.0,,4.0,75.0,,,,,,,,,,
theodjo01,1995,1,MTL,NHL,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,
snowga01,1997,2,VAN,NHL,12.0,504.0,3.0,6.0,0.0,0.0,0.0,26.0,262.0,,,,,,,,,
brodatu01,1945,1,TOR,NHL,15.0,900.0,6.0,6.0,3.0,,0.0,53.0,,,,,,,,,,
durnabi01,1948,1,MTL,NHL,60.0,3600.0,28.0,23.0,9.0,,10.0,126.0,,7.0,468.0,3.0,4.0,,,0.0,17.0,
hurmeja01,2000,1,OTT,NHL,22.0,1296.0,12.0,5.0,4.0,4.0,2.0,54.0,563.0,,,,,,,,,
hackeje01,1999,1,MTL,NHL,56.0,3301.0,23.0,25.0,7.0,2.0,3.0,132.0,1543.0,,,,,,,,,
cloutja01,1987,1,BUF,NHL,20.0,851.0,4.0,8.0,2.0,3.0,0.0,67.0,450.0,,,,,,,,,
ouimete01,1968,1,STL,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,
parenbe01,1973,1,PHI,NHL,73.0,4314.0,47.0,13.0,12.0,2.0,12.0,136.0,,17.0,1042.0,12.0,5.0,,1.0,2.0,35.0,
thomati01,2011,1,BOS,NHL,59.0,3352.0,35.0,19.0,1.0,5.0,5.0,132.0,1659.0,7.0,448.0,3.0,4.0,,0.0,1.0,16.0,207.0
fernama01,1999,1,DAL,NHL,24.0,1353.0,11.0,8.0,3.0,3.0,1.0,48.0,603.0,1.0,17.0,0.0,0.0,,0.0,0.0,1.0,8.0
froesbo01,1982,1,PHI,NHL,25.0,1407.0,17.0,4.0,2.0,0.0,4.0,59.0,569.0,,,,,,,,,
reschgl01,1984,1,NJD,NHL,51.0,2884.0,15.0,27.0,5.0,4.0,0.0,200.0,1401.0,,,,,,,,,
sauvebo01,1983,1,BUF,NHL,40.0,2375.0,22.0,13.0,4.0,0.0,0.0,138.0,1050.0,2.0,41.0,0.0,1.0,,0.0,0.0,5.0,14.0
sidorpe01,1990,1,HAR,NHL,52.0,2953.0,21.0,22.0,7.0,4.0,1.0,164.0,1284.0,6.0,359.0,2.0,4.0,,0.0,0.0,24.0,174.0
halakja01,2006,1,MTL,NHL,16.0,912.0,10.0,6.0,0.0,2.0,2.0,44.0,469.0,,,,,,,,,
salakal01,2009,1,FLO,NHL,2.0,67.0,0.0,1.0,0.0,0.0,0.0,6.0,40.0,,,,,,,,,
damouma01,1988,1,PHI,NHL,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,,,,,,,,,
wreggke01,1984,1,TOR,NHL,23.0,1278.0,2.0,15.0,3.0,4.0,0.0,103.0,752.0,,,,,,,,,
roachjo01,1924,1,TRS,NHL,30.0,1800.0,19.0,11.0,0.0,,1.0,84.0,,2.0,120.0,0.0,2.0,0.0,,0.0,5.0,
danisya01,2008,1,NYI,NHL,31.0,1760.0,10.0,17.0,3.0,1.0,2.0,84.0,933.0,,,,,,,,,
rollial01,1959,1,NYR,NHL,10.0,600.0,3.0,4.0,3.0,,0.0,31.0,,,,,,,,,,
trefian01,1994,1,CAL,NHL,6.0,236.0,0.0,3.0,0.0,3.0,0.0,16.0,130.0,,,,,,,,,
loprepe01,1978,1,MNS,NHL,7.0,345.0,2.0,4.0,0.0,0.0,0.0,28.0,,,,,,,,,,
brodatu01,1950,1,TOR,NHL,31.0,1833.0,14.0,11.0,5.0,,6.0,68.0,,8.0,492.0,5.0,1.0,,,2.0,9.0,
caseyjo01,1994,1,STL,NHL,19.0,872.0,7.0,5.0,4.0,0.0,0.0,40.0,400.0,2.0,30.0,0.0,1.0,,0.0,0.0,2.0,10.0
thibajo01,2002,1,CHI,NHL,62.0,3650.0,26.0,28.0,7.0,4.0,8.0,144.0,1690.0,,,,,,,,,
laxtogo01,1976,1,PIT,NHL,6.0,253.0,1.0,3.0,0.0,0.0,0.0,26.0,,,,,,,,,,
nichobi01,1913,1,MOW,NHA,11.0,544.0,4.0,5.0,0.0,,0.0,41.0,,,,,,,,,,
bachmri01,2011,1,DAL,NHL,18.0,933.0,8.0,5.0,1.0,0.0,1.0,43.0,477.0,,,,,,,,,
hardijo01,2009,1,MIN,NHL,25.0,1300.0,9.0,12.0,0.0,3.0,1.0,66.0,692.0,,,,,,,,,
flahewa01,2000,2,TBL,NHL,2.0,118.0,0.0,2.0,0.0,0.0,0.0,8.0,55.0,,,,,,,,,
reaugda01,1990,1,HAR,NHL,20.0,1010.0,7.0,7.0,1.0,0.0,1.0,53.0,479.0,,,,,,,,,
worslgu01,1954,1,NYR,NHL,65.0,3900.0,15.0,33.0,17.0,,4.0,197.0,,,,,,,,,,
vernomi01,2001,1,CAL,NHL,18.0,825.0,2.0,9.0,1.0,1.0,1.0,38.0,375.0,,,,,,,,,
climima01,2009,1,DAL,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,5.0,38.0,,,,,,,,,
laskoga01,1982,1,LAK,NHL,46.0,2277.0,15.0,20.0,4.0,3.0,0.0,173.0,1212.0,,,,,,,,,
villegi01,1968,1,NYR,NHL,4.0,240.0,2.0,1.0,1.0,0.0,0.0,9.0,,1.0,60.0,0.0,1.0,,0.0,0.0,4.0,
sawchte01,1958,1,DET,NHL,67.0,4020.0,23.0,36.0,8.0,,5.0,209.0,,,,,,,,,,
bierkza01,2003,1,PHO,NHL,4.0,190.0,0.0,1.0,2.0,0.0,0.0,12.0,108.0,,,,,,,,,
hainsge01,1930,1,MTL,NHL,44.0,2740.0,26.0,10.0,8.0,,8.0,89.0,,10.0,722.0,6.0,4.0,0.0,,2.0,21.0,
belhumi01,1972,1,PHI,NHL,23.0,1117.0,9.0,7.0,3.0,0.0,0.0,60.0,,1.0,10.0,0.0,0.0,,0.0,0.0,1.0,
barrato01,1992,1,PIT,NHL,63.0,3702.0,43.0,14.0,5.0,2.0,4.0,186.0,1885.0,12.0,722.0,7.0,5.0,,2.0,2.0,35.0,370.0
hanlogl01,1987,1,DET,NHL,47.0,2623.0,22.0,17.0,5.0,4.0,4.0,141.0,1292.0,8.0,431.0,4.0,3.0,,1.0,1.0,22.0,171.0
kiprumi01,2001,1,SJS,NHL,20.0,1037.0,7.0,6.0,3.0,2.0,2.0,43.0,508.0,1.0,8.0,0.0,0.0,,0.0,0.0,0.0,2.0
wreggke01,1994,1,PIT,NHL,38.0,2208.0,25.0,9.0,2.0,1.0,0.0,118.0,1219.0,11.0,661.0,5.0,6.0,,2.0,1.0,33.0,349.0
moranpa01,1916,1,QU1,NHA,6.0,377.0,1.0,5.0,0.0,,0.0,34.0,,,,,,,,,,
esposto01,1981,1,CHI,NHL,52.0,3069.0,19.0,25.0,8.0,8.0,1.0,231.0,,7.0,381.0,3.0,3.0,,0.0,1.0,16.0,
masonbo01,1985,1,WAS,NHL,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,
emeryra01,2005,1,OTT,NHL,39.0,2168.0,23.0,11.0,4.0,0.0,3.0,102.0,1045.0,10.0,604.0,5.0,5.0,,0.0,0.0,29.0,289.0
croziro01,1967,1,DET,NHL,34.0,1729.0,9.0,18.0,2.0,2.0,1.0,95.0,,,,,,,,,,
champbo01,1963,1,DET,NHL,,,,,,,,,,1.0,55.0,1.0,0.0,,0.0,0.0,4.0,
mattsma01,1980,1,WIN,NHL,31.0,1707.0,3.0,21.0,4.0,5.0,1.0,128.0,,,,,,,,,,
muzzaja01,1997,2,SJS,NHL,1.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,,,,,,,,,
gilloru01,1973,1,LAS,WHA,18.0,1041.0,4.0,13.0,0.0,1.0,1.0,69.0,483.0,,,,,,,,,
dionmi01,1975,1,IND,WHA,31.0,1860.0,14.0,15.0,1.0,1.0,0.0,85.0,942.0,3.0,126.0,0.0,2.0,,0.0,0.0,5.0,73.0
barrato01,1987,1,BUF,NHL,54.0,3133.0,25.0,18.0,8.0,1.0,2.0,173.0,1658.0,4.0,224.0,1.0,3.0,,1.0,0.0,16.0,120.0
kiddtr01,2002,1,TOR,NHL,19.0,1143.0,6.0,10.0,2.0,0.0,0.0,59.0,565.0,,,,,,,,,
climima01,2008,1,DAL,NHL,3.0,185.0,2.0,1.0,0.0,0.0,0.0,9.0,85.0,,,,,,,,,
wortero01,1935,1,NYA,NHL,48.0,3000.0,16.0,25.0,7.0,,3.0,122.0,,5.0,300.0,2.0,3.0,,,2.0,11.0,
bouvrli01,1942,1,NYR,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,6.0,,,,,,,,,,
bannemu01,1982,1,CHI,NHL,41.0,2460.0,24.0,12.0,5.0,2.0,4.0,127.0,1283.0,8.0,480.0,4.0,4.0,,1.0,0.0,32.0,
whitmka01,1990,1,HAR,NHL,18.0,850.0,3.0,9.0,3.0,0.0,0.0,52.0,379.0,,,,,,,,,
larocmi01,1978,1,MTL,NHL,34.0,1986.0,22.0,7.0,4.0,0.0,3.0,94.0,,1.0,20.0,0.0,0.0,,0.0,0.0,0.0,
maniace01,1976,1,VAN,NHL,47.0,2699.0,17.0,21.0,9.0,4.0,1.0,151.0,,,,,,,,,,
myllyja01,1991,1,SJS,NHL,27.0,1374.0,3.0,18.0,1.0,6.0,0.0,115.0,862.0,,,,,,,,,
peetepe01,1982,1,BOS,NHL,62.0,3611.0,40.0,11.0,9.0,2.0,8.0,142.0,1482.0,17.0,1024.0,9.0,8.0,,0.0,1.0,61.0,
hanlogl01,1978,1,VAN,NHL,31.0,1821.0,12.0,13.0,5.0,1.0,3.0,94.0,,,,,,,,,,
stewach01,1926,1,BOS,NHL,21.0,1303.0,9.0,11.0,1.0,,2.0,49.0,,,,,,,,,,
gardich01,1927,1,CHI,NHL,40.0,2420.0,6.0,32.0,2.0,,3.0,114.0,,,,,,,,,,
mclenja01,1998,1,STL,NHL,33.0,1763.0,13.0,14.0,4.0,3.0,3.0,70.0,640.0,1.0,37.0,0.0,1.0,,1.0,0.0,0.0,7.0
vernomi01,1994,1,DET,NHL,30.0,1807.0,19.0,6.0,4.0,0.0,1.0,76.0,710.0,18.0,1063.0,12.0,6.0,,1.0,1.0,41.0,370.0
hendejo01,1954,1,BOS,NHL,45.0,2628.0,15.0,14.0,15.0,,5.0,109.0,,2.0,120.0,0.0,2.0,,,0.0,8.0,
froesbo01,1986,1,PHI,NHL,3.0,180.0,3.0,0.0,0.0,0.0,0.0,8.0,88.0,,,,,,,,,
mcleaki01,1997,3,FLO,NHL,7.0,406.0,4.0,2.0,1.0,0.0,0.0,22.0,207.0,,,,,,,,,
gagejo02,1994,1,EDM,NHL,2.0,99.0,0.0,2.0,0.0,0.0,0.0,7.0,40.0,,,,,,,,,
giacoed01,1965,1,NYR,NHL,35.0,2036.0,8.0,20.0,6.0,2.0,0.0,125.0,,,,,,,,,,
hardijo01,2011,1,MIN,NHL,34.0,1855.0,13.0,12.0,4.0,3.0,2.0,81.0,981.0,,,,,,,,,
henryji01,1945,1,NYR,NHL,11.0,623.0,1.0,7.0,2.0,,1.0,42.0,,,,,,,,,,
toppaje01,1960,1,BOS,NHL,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,
cadotbe01,1912,1,MOW,NHA,6.0,234.0,1.0,2.0,0.0,,0.0,23.0,,,,,,,,,,
stlausa01,1988,1,DET,NHL,4.0,141.0,0.0,1.0,1.0,0.0,0.0,9.0,91.0,,,,,,,,,
mcraego01,1976,1,TOR,NHL,2.0,120.0,0.0,1.0,1.0,0.0,0.0,9.0,,,,,,,,,,
johnsbo01,1975,1,DOT,WHA,24.0,1345.0,8.0,14.0,1.0,0.0,0.0,88.0,689.0,,,,,,,,,
rasktu01,2009,1,BOS,NHL,45.0,2562.0,22.0,12.0,5.0,1.0,5.0,84.0,1221.0,13.0,829.0,7.0,6.0,,1.0,0.0,36.0,409.0
nurmipa01,2003,1,ATL,NHL,64.0,3738.0,25.0,30.0,7.0,12.0,3.0,173.0,1792.0,,,,,,,,,
lehmahu01,1921,1,VML,PCHA,22.0,1325.0,12.0,10.0,0.0,,4.0,62.0,,4.0,240.0,3.0,1.0,0.0,,2.0,2.0,
millery01,2011,1,BUF,NHL,61.0,3536.0,31.0,21.0,7.0,6.0,6.0,150.0,1788.0,,,,,,,,,
mcleodo01,1977,2,EDO,WHA,33.0,1723.0,15.0,10.0,1.0,2.0,2.0,102.0,750.0,4.0,207.0,1.0,3.0,,0.0,1.0,16.0,
vanbijo01,1994,1,FLO,NHL,37.0,2087.0,14.0,15.0,4.0,4.0,4.0,86.0,1000.0,,,,,,,,,
liutmi01,1986,1,HAR,NHL,59.0,3476.0,31.0,22.0,5.0,3.0,4.0,187.0,1625.0,6.0,332.0,2.0,4.0,,1.0,0.0,25.0,159.0
wakeler01,1972,1,WIJ,WHA,49.0,2894.0,26.0,19.0,3.0,2.0,2.0,152.0,1411.0,7.0,420.0,4.0,3.0,,1.0,2.0,22.0,210.0
langksc01,1995,1,WIN,NHL,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
lockhho01,1919,2,QUB,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,11.0,,,,,,,,,,
dubiewa01,2007,1,NYI,NHL,20.0,1132.0,9.0,9.0,1.0,3.0,0.0,51.0,627.0,,,,,,,,,
mclelda01,1972,1,VAN,NHL,2.0,120.0,1.0,1.0,0.0,0.0,0.0,10.0,,,,,,,,,,
terrech01,1986,1,NJD,NHL,7.0,286.0,0.0,3.0,1.0,1.0,0.0,21.0,173.0,,,,,,,,,
weekeke01,2008,1,NJD,NHL,16.0,795.0,7.0,5.0,0.0,1.0,0.0,32.0,399.0,,,,,,,,,
denisma01,1996,1,COL,NHL,1.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,26.0,,,,,,,,,
kiddtr01,2001,1,FLO,NHL,33.0,1683.0,4.0,16.0,5.0,4.0,1.0,90.0,857.0,,,,,,,,,
besteal01,1985,1,TOR,NHL,1.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,,,,,,,,,
thibajo01,2001,1,CHI,NHL,67.0,3838.0,33.0,23.0,9.0,2.0,6.0,159.0,1626.0,3.0,159.0,1.0,2.0,,0.0,0.0,7.0,77.0
kolziol01,2000,1,WAS,NHL,72.0,4279.0,37.0,26.0,8.0,7.0,5.0,177.0,1941.0,6.0,375.0,2.0,4.0,,0.0,1.0,14.0,153.0
bironma01,1999,1,BUF,NHL,41.0,2229.0,19.0,18.0,2.0,2.0,5.0,90.0,988.0,,,,,,,,,
yeatsma01,2003,1,WAS,NHL,5.0,258.0,1.0,3.0,0.0,0.0,0.0,13.0,141.0,,,,,,,,,
soetado01,1980,1,NYR,NHL,39.0,2320.0,16.0,16.0,7.0,2.0,0.0,152.0,,,,,,,,,,
brodema01,2010,1,NJD,NHL,56.0,3116.0,23.0,26.0,3.0,5.0,6.0,127.0,1313.0,,,,,,,,,
schwaco01,2001,1,TOR,NHL,30.0,1646.0,12.0,10.0,5.0,1.0,1.0,75.0,707.0,1.0,12.0,0.0,0.0,,0.0,0.0,0.0,5.0
auldal01,2003,1,VAN,NHL,6.0,349.0,2.0,2.0,2.0,0.0,0.0,12.0,168.0,3.0,222.0,1.0,2.0,,0.0,0.0,9.0,88.0
crhaji01,1979,1,TOR,NHL,15.0,830.0,8.0,7.0,0.0,0.0,0.0,50.0,,2.0,121.0,0.0,2.0,,0.0,0.0,10.0,
neuvimi01,2010,1,WAS,NHL,48.0,2689.0,27.0,12.0,4.0,0.0,4.0,110.0,1283.0,9.0,590.0,4.0,5.0,,1.0,1.0,23.0,261.0
roachjo01,1932,1,DET,NHL,48.0,2970.0,25.0,15.0,8.0,,10.0,93.0,,4.0,240.0,2.0,2.0,0.0,,1.0,8.0,
talbowi01,1921,1,EDE,WCHL,7.0,440.0,3.0,4.0,0.0,,0.0,28.0,,,,,,,,,,
caseyjo01,1989,1,MNS,NHL,61.0,3407.0,31.0,22.0,4.0,5.0,3.0,183.0,1757.0,7.0,415.0,3.0,4.0,,0.0,1.0,21.0,219.0
osgooch01,1997,1,DET,NHL,64.0,3807.0,33.0,20.0,11.0,5.0,6.0,140.0,1605.0,22.0,1361.0,16.0,6.0,,1.0,2.0,48.0,588.0
