coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
therrmi01c,2007,PIT,NHL,1,,82,47,27,8,20.0,14.0,6.0,0.0
kehoeri01c,2001,PIT,NHL,2,,78,28,42,8,,,,
lehmahu01c,1927,CHI,NHL,2,,21,3,17,1,,,,
mauripa01c,2008,CAR,NHL,2,,57,33,19,5,18.0,8.0,10.0,0.0
abelsi01c,1966,DET,NHL,1,,70,27,39,4,,,,
paterri01c,1997,TBL,NHL,2,промежуточный,6,0,6,0,,,,
krommbo01c,1978,DET,NHL,1,,80,23,41,16,,,,
glovefr01c,1969,OAK,NHL,1,,76,22,40,14,4.0,0.0,4.0,0.0
abelsi01c,1962,DET,NHL,1,,70,32,25,13,11.0,5.0,6.0,0.0
chambda01c,1990,QUE,NHL,1,,80,16,50,14,,,,
sathegl01c,1982,EDM,NHL,1,,80,47,21,12,16.0,11.0,5.0,0.0
martija02c,2009,MTL,NHL,1,,82,39,33,10,19.0,9.0,10.0,0.0
arboual01c,1974,NYI,NHL,1,,80,33,25,22,17.0,9.0,8.0,0.0
mccambo01c,1988,VAN,NHL,1,,80,33,39,8,7.0,3.0,4.0,0.0
payneda01c,2009,STL,NHL,2,,42,23,15,4,,,,
sathegl01c,1983,EDM,NHL,1,,80,57,18,5,19.0,15.0,4.0,0.0
smythco01c,1929,TOR,NHL,1,,44,17,21,6,,,,
watsoph01c,1955,NYR,NHL,1,,70,32,28,10,5.0,1.0,4.0,0.0
gormato01c,1936,MTM,NHL,1,,48,22,17,9,5.0,2.0,3.0,0.0
adamsja01c,1945,DET,NHL,1,,50,20,20,10,5.0,1.0,4.0,0.0
blaketo01c,1961,MTL,NHL,1,,70,42,14,14,6.0,2.0,4.0,0.0
francem01c,1974,NYR,NHL,1,,80,37,29,14,3.0,1.0,2.0,0.0
mcvieto01c,1978,WIJ,WHA,2,,19,11,8,0,10.0,8.0,2.0,0.0
leyri01c,1989,HAR,NHL,1,,80,38,33,9,7.0,3.0,4.0,0.0
vigneal01c,2007,VAN,NHL,1,,82,39,33,10,,,,
polanni01c,1983,DET,NHL,1,,80,31,42,7,4.0,1.0,3.0,0.0
delveal01c,1973,DET,NHL,2,,67,27,31,9,,,,
clappdi01c,1946,BOS,NHL,1,,60,26,23,11,5.0,1.0,4.0,0.0
reaybi01c,1968,CHI,NHL,1,,76,34,33,9,,,,
trotzba01c,2003,NAS,NHL,1,,82,38,33,11,6.0,2.0,4.0,0.0
laycoha01c,1971,VAN,NHL,1,,78,20,50,8,,,,
tortojo01c,2002,TBL,NHL,1,,82,36,30,16,11.0,5.0,6.0,0.0
patrile01c,1934,NYR,NHL,1,,48,22,20,6,4.0,2.0,1.0,1.0
stevejo01c,2009,PHI,NHL,1,,25,13,11,1,,,,
patrile01c,1930,NYR,NHL,1,,44,19,16,9,4.0,2.0,2.0,0.0
demerja01c,1994,MTL,NHL,1,,48,18,23,7,,,,
renneto01c,2011,EDM,NHL,1,,82,32,40,10,,,,
patrile01c,1915,VA1,PCHA,1,,18,5,13,0,,,,
burnspa01c,1998,BOS,NHL,1,,82,39,30,13,12.0,6.0,6.0,0.0
hennilo01c,1994,NYI,NHL,1,,48,15,28,5,,,,
carlyra01c,2008,AND,NHL,1,,82,42,33,7,13.0,7.0,6.0,0.0
watsoph01c,1973,VAB,WHA,2,,12,3,9,0,,,,
keenami01c,1995,STL,NHL,1,,82,32,34,16,13.0,7.0,6.0,0.0
renneto01c,2006,NYR,NHL,1,,82,42,30,10,10.0,6.0,4.0,0.0
wilsoro02c,2010,TOR,NHL,1,,82,37,34,11,,,,
lemaija01c,1994,NJD,NHL,1,,48,22,18,8,20.0,16.0,4.0,0.0
rossar01c,1937,BOS,NHL,1,,48,30,11,7,3.0,0.0,3.0,0.0
quinnmi01c,1912,QU1,NHA,1,,20,16,4,0,,,,
blackdo01c,1980,HAR,NHL,1,,60,15,29,16,,,,
johnsma01c,1981,COR,NHL,2,,56,15,32,9,,,,
quinnpa01c,1985,LAK,NHL,1,,80,23,49,8,,,,
dandule01c,1924,MTL,NHL,1,,30,17,11,2,6.0,3.0,3.0,0.0
smithro02c,1992,NYR,NHL,2,,44,15,22,7,,,,
blackdo01c,1975,NEW,WHA,2,,35,14,18,3,,,,
imlacpu01c,1968,TOR,NHL,1,,76,35,26,15,4.0,0.0,4.0,0.0
bowmasc01c,1992,PIT,NHL,1,,84,56,21,7,12.0,7.0,5.0,0.0
thomppa01c,1943,CHI,NHL,1,,50,22,23,5,9.0,4.0,5.0,0.0
cassibr01c,2003,WAS,NHL,1,,28,8,19,1,,,,
nealeha01c,1985,DET,NHL,1,,35,8,23,4,,,,
patrily01c,1952,BOS,NHL,1,,70,28,29,13,11.0,5.0,6.0,0.0
satorte01c,1988,BUF,NHL,1,,80,38,35,7,5.0,1.0,4.0,0.0
baunbo01c,1975,TOT,WHA,1,,55,15,35,5,,,,
stewabi02c,1938,CHI,NHL,1,,21,8,10,3,,,,
murrate01c,1994,PHI,NHL,1,,48,28,16,4,15.0,10.0,5.0,0.0
gardihe01c,1925,CAT,WCHL,1,,30,10,17,3,,,,
quennjo01c,2011,CHI,NHL,1,,82,45,26,11,6.0,2.0,4.0,0.0
pindebo01c,1921,SMJ,WCHL,1,,24,5,19,0,,,,
cherrdo01c,1976,BOS,NHL,1,,80,49,23,8,14.0,8.0,6.0,0.0
duttore01c,1937,NYA,NHL,1,,48,19,18,11,6.0,3.0,3.0,0.0
carlyra01c,2010,AND,NHL,1,,82,47,30,5,6.0,2.0,4.0,0.0
conacli01c,1929,NYA,NHL,1,,44,14,25,5,,,,
cherrdo01c,1975,BOS,NHL,1,,80,48,15,17,12.0,5.0,7.0,0.0
quinnpa01c,2005,TOR,NHL,1,,82,41,33,8,,,,
boudrbr01c,2011,WAS,NHL,1,,22,12,9,1,,,,
mccambo01c,1989,VAN,NHL,1,,80,25,41,14,,,,
wilsoro02c,2008,TOR,NHL,1,,82,34,35,13,,,,
keenami01c,1986,PHI,NHL,1,,80,46,26,8,26.0,15.0,11.0,0.0
laviope01c,2006,CAR,NHL,1,,82,40,34,8,,,,
renneto01c,2007,NYR,NHL,1,,82,42,27,13,10.0,5.0,5.0,0.0
mauripa01c,2007,TOR,NHL,1,,82,36,35,11,,,,
smythco01c,1927,TOR,NHL,1,,44,18,18,8,,,,
milbumi01c,1998,NYI,NHL,1,,45,13,29,3,,,,
howelha01c,1978,MNS,NHL,1,,11,3,6,2,,,,
boilema01c,1974,PIT,NHL,1,,80,37,28,15,9.0,5.0,4.0,0.0
glovefr01c,1971,CLF,NHL,1,,3,0,1,2,,,,
henryca01c,1972,NRA,WHA,1,,77,32,43,2,,,,
lemaija01c,2010,NJD,NHL,2,,49,29,17,3,,,,
neilsro01c,1983,LAK,NHL,3,,28,8,17,3,,,,
pagepi01c,1992,QUE,NHL,1,,84,47,27,10,6.0,2.0,4.0,0.0
thomppa01c,1938,CHI,NHL,2,,27,4,18,5,,,,
babcomi01c,2006,DET,NHL,1,,82,50,19,13,18.0,10.0,8.0,0.0
dayha01c,1940,TOR,NHL,1,,48,28,14,6,7.0,3.0,4.0,0.0
krommbo01c,1976,WIJ,WHA,1,,80,46,32,2,20.0,11.0,9.0,0.0
ivanto01c,1953,DET,NHL,1,,70,37,19,14,12.0,8.0,4.0,0.0
hartlbo01c,2000,COL,NHL,1,,82,52,20,10,23.0,16.0,7.0,0.0
watsoph01c,1961,BOS,NHL,1,,70,15,47,8,,,,
cherrdo01c,1977,BOS,NHL,1,,80,51,18,11,15.0,10.0,5.0,0.0
evansja01c,1987,HAR,NHL,1,,54,22,25,7,,,,
ftorero01c,1998,NJD,NHL,1,,82,47,24,11,7.0,3.0,4.0,0.0
champwe01c,1921,REG,WCHL,1,,24,14,10,0,6.0,3.0,1.0,2.0
brookhe01c,1982,NYR,NHL,1,,80,35,35,10,9.0,5.0,4.0,0.0
imlacpu01c,1963,TOR,NHL,1,,70,33,25,12,14.0,8.0,6.0,0.0
carrofr01c,1920,TRS,NHL,1,,24,15,9,0,2.0,0.0,2.0,0.0
sutteda01c,1993,CHI,NHL,1,,84,39,36,9,6.0,2.0,4.0,0.0
reganla01c,1970,LAK,NHL,1,,78,25,40,13,,,,
champwe01c,1922,REG,WCHL,1,,30,16,14,0,2.0,0.0,1.0,1.0
richato01c,2009,MIN,NHL,1,,82,38,36,8,,,,
adamsja01c,1934,DET,NHL,1,,48,19,22,7,,,,
francem01c,1976,STL,NHL,1,,80,32,39,9,4.0,0.0,4.0,0.0
webstto01c,1989,LAK,NHL,1,,80,34,39,7,10.0,4.0,6.0,0.0
hartscr01c,1998,ANA,NHL,1,,82,35,34,13,4.0,0.0,4.0,0.0
crozijo01c,1980,TOR,NHL,1,,40,13,22,5,,,,
mccambo01c,1990,VAN,NHL,1,,54,19,30,5,,,,
holmgpa01c,1990,PHI,NHL,1,,80,33,37,10,,,,
bouchfr01c,1940,NYR,NHL,1,,48,21,19,8,3.0,1.0,2.0,0.0
adamsja01c,1937,DET,NHL,1,,48,12,25,11,,,,
mauripa01c,1998,CAR,NHL,1,,82,34,30,18,6.0,2.0,4.0,0.0
mccrebi01c,1971,STL,NHL,2,,24,6,14,4,,,,
melroba01c,1993,LAK,NHL,1,,84,27,45,12,,,,
bowmasc01c,2000,DET,NHL,1,,82,49,24,9,6.0,2.0,4.0,0.0
demerja01c,1984,STL,NHL,1,,80,37,31,12,3.0,0.0,3.0,0.0
rossar01c,1917,MTW,NHL,1,,6,1,5,0,,,,
leyri01c,1995,VAN,NHL,1,,76,29,32,15,,,,
ingraro01c,1977,IND,WHA,1,,51,16,31,4,,,,
muldope01c,1926,CHI,NHL,1,,44,19,22,3,2.0,0.0,1.0,1.0
quinnpa01c,1999,TOR,NHL,1,,82,45,30,7,12.0,6.0,6.0,0.0
vigneal01c,1998,MTL,NHL,1,,82,32,39,11,,,,
milbumi01c,1990,BOS,NHL,1,,80,44,24,12,19.0,10.0,9.0,0.0
gainebo01c,1994,DAL,NHL,1,,48,17,23,8,5.0,1.0,4.0,0.0
murdobo01c,1987,CHI,NHL,1,,80,30,41,9,5.0,1.0,4.0,0.0
johnsed01c,1993,PIT,NHL,1,,84,44,27,13,6.0,2.0,4.0,0.0
bowmasc01c,1995,DET,NHL,1,,82,62,13,7,19.0,10.0,9.0,0.0
mauripa01c,1995,HAR,NHL,2,,70,29,33,8,,,,
hitchke01c,2001,DAL,NHL,1,,50,23,21,6,,,,
laperja01c,1995,MTL,NHL,2,,1,0,1,0,,,,
richato01c,2010,MIN,NHL,1,,82,39,35,8,,,,
smithal03c,1913,OT1,NHA,1,,20,11,9,0,,,,
hartlbo01c,2002,COL,NHL,1,,31,10,12,9,,,,
pilouru01c,1960,CHI,NHL,1,,70,29,24,17,12.0,8.0,4.0,0.0
odonoge01c,1922,TRS,NHL,1,,5,2,3,0,,,,
gerared01c,1932,MTM,NHL,1,,48,22,20,6,2.0,0.0,2.0,0.0
robinla01c,1997,LAK,NHL,1,,82,38,33,11,4.0,0.0,4.0,0.0
gardihe01c,1928,CHI,NHL,1,,32,5,23,4,,,,
delveal01c,1975,DET,NHL,2,,54,19,29,6,,,,
ivanto01c,1951,DET,NHL,1,,70,44,14,12,8.0,8.0,0.0,0.0
berrybo01c,1978,LAK,NHL,1,,80,34,34,12,2.0,0.0,2.0,0.0
tobinbi01c,1929,CHI,NHL,2,,23,11,10,2,2.0,0.0,1.0,1.0
olmstbe01c,1967,OAK,NHL,1,,64,11,37,16,,,,
adamsja01c,1942,DET,NHL,1,,50,25,14,11,10.0,8.0,2.0,0.0
eddolfr01c,1954,CHI,NHL,1,,70,13,40,17,,,,
kinasra01c,1972,ALB,WHA,1,,78,38,37,3,,,,
webstto01c,1986,NYR,NHL,2,,18,5,9,4,,,,
abelsi01c,1952,CHI,NHL,1,,70,27,28,15,7.0,3.0,4.0,0.0
abelsi01c,1953,CHI,NHL,1,,70,12,51,7,,,,
abelsi01c,1957,DET,NHL,2,,33,16,12,5,4.0,0.0,4.0,0.0
abelsi01c,1958,DET,NHL,1,,70,25,37,8,,,,
abelsi01c,1959,DET,NHL,1,,70,26,29,15,6.0,2.0,4.0,0.0
abelsi01c,1960,DET,NHL,1,,70,25,29,16,11.0,6.0,5.0,0.0
abelsi01c,1961,DET,NHL,1,,70,23,33,14,,,,
abelsi01c,1963,DET,NHL,1,,70,30,29,11,14.0,7.0,7.0,0.0
abelsi01c,1964,DET,NHL,1,,70,40,23,7,7.0,3.0,4.0,0.0
abelsi01c,1965,DET,NHL,1,,70,31,27,12,12.0,6.0,6.0,0.0
abelsi01c,1967,DET,NHL,1,,74,27,35,12,,,,
abelsi01c,1969,DET,NHL,2,,74,38,21,15,4.0,0.0,4.0,0.0
abelsi01c,1971,STL,NHL,1,,10,3,6,1,,,,
abelsi01c,1975,KCS,NHL,2,,3,0,3,0,,,,
barbebi01c,2000,PHI,NHL,2,,54,31,16,7,6.0,2.0,4.0,0.0
barbebi01c,2001,PHI,NHL,1,,82,42,30,10,5.0,1.0,4.0,0.0
bathgan01c,1973,VAB,WHA,3,,59,21,37,1,,,,
blaketo01c,1955,MTL,NHL,1,,70,45,15,10,10.0,8.0,2.0,0.0
blaketo01c,1956,MTL,NHL,1,,70,35,23,12,10.0,8.0,2.0,0.0
blaketo01c,1957,MTL,NHL,1,,70,43,17,10,10.0,8.0,2.0,0.0
blaketo01c,1958,MTL,NHL,1,,70,39,18,13,11.0,8.0,3.0,0.0
blaketo01c,1959,MTL,NHL,1,,70,40,18,12,8.0,8.0,0.0,0.0
blaketo01c,1960,MTL,NHL,1,,70,41,19,10,6.0,2.0,4.0,0.0
blaketo01c,1962,MTL,NHL,1,,70,28,19,23,5.0,1.0,4.0,0.0
blaketo01c,1963,MTL,NHL,1,,70,36,21,13,7.0,3.0,4.0,0.0
blaketo01c,1964,MTL,NHL,1,,70,36,23,11,13.0,8.0,5.0,0.0
blaketo01c,1965,MTL,NHL,1,,70,41,21,8,10.0,8.0,2.0,0.0
blaketo01c,1966,MTL,NHL,1,,70,32,25,13,10.0,6.0,4.0,0.0
blaketo01c,1967,MTL,NHL,1,,74,42,22,10,13.0,12.0,1.0,0.0
bouchfr01c,1939,NYR,NHL,1,,48,27,11,10,12.0,8.0,4.0,0.0
bouchfr01c,1941,NYR,NHL,1,,48,29,17,2,6.0,2.0,4.0,0.0
bouchfr01c,1942,NYR,NHL,1,,50,11,31,8,,,,
bouchfr01c,1943,NYR,NHL,1,,50,6,39,5,,,,
bouchfr01c,1944,NYR,NHL,1,,50,11,29,10,,,,
bouchfr01c,1945,NYR,NHL,1,,50,13,28,9,,,,
bouchfr01c,1946,NYR,NHL,1,,60,22,32,6,,,,
bouchfr01c,1947,NYR,NHL,1,,60,21,26,13,6.0,2.0,4.0,0.0
bouchfr01c,1948,NYR,NHL,1,,23,6,11,6,,,,
bouchfr01c,1953,NYR,NHL,1,,40,14,20,6,,,,
carbogu01c,2006,MTL,NHL,1,,82,42,34,6,,,,
carbogu01c,2007,MTL,NHL,1,,82,47,25,10,12.0,5.0,7.0,0.0
carbogu01c,2008,MTL,NHL,1,,66,35,24,7,,,,
carlyra01c,2005,ANA,NHL,1,,82,43,27,12,16.0,9.0,7.0,0.0
carlyra01c,2006,AND,NHL,1,,82,48,20,14,21.0,16.0,5.0,0.0
carlyra01c,2007,AND,NHL,1,,82,47,27,8,6.0,2.0,4.0,0.0
carlyra01c,2009,AND,NHL,1,,82,39,32,11,,,,
carlyra01c,2011,AND,NHL,1,,24,7,13,4,,,,
carlyra01c,2011,TOR,NHL,2,,18,6,9,3,,,,
cashmwa01c,1997,PHI,NHL,1,,61,32,20,9,,,,
cheevge01c,1980,BOS,NHL,1,,80,37,30,13,3.0,0.0,3.0,0.0
cheevge01c,1981,BOS,NHL,1,,80,43,27,10,11.0,6.0,5.0,0.0
cheevge01c,1982,BOS,NHL,1,,80,50,20,10,17.0,9.0,8.0,0.0
cheevge01c,1983,BOS,NHL,1,,80,49,25,6,3.0,0.0,3.0,0.0
cheevge01c,1984,BOS,NHL,1,,56,25,24,7,,,,
clancki01c,1937,MTM,NHL,1,,18,6,11,1,,,,
clancki01c,1953,TOR,NHL,1,,70,32,24,14,5.0,1.0,4.0,0.0
clancki01c,1954,TOR,NHL,1,,70,24,24,22,4.0,0.0,4.0,0.0
clancki01c,1955,TOR,NHL,1,,70,24,33,13,5.0,1.0,4.0,0.0
clappdi01c,1945,BOS,NHL,1,,50,24,18,8,10.0,5.0,5.0,0.0
clappdi01c,1947,BOS,NHL,1,,60,23,24,13,5.0,1.0,4.0,0.0
clappdi01c,1948,BOS,NHL,1,,60,29,23,8,5.0,1.0,4.0,0.0
cleghod01c,1925,PIP,NHL,1,,36,19,16,1,2.0,0.0,1.0,1.0
cleghod01c,1926,PIP,NHL,1,,44,15,26,3,,,,
cleghod01c,1927,PIP,NHL,1,,44,19,17,8,2.0,1.0,1.0,0.0
cleghod01c,1928,PIP,NHL,1,,44,9,27,8,,,,
colvine01c,1950,NYR,NHL,1,,70,20,29,21,,,,
colvine01c,1951,NYR,NHL,1,,23,6,12,5,,,,
conacch01c,1947,CHI,NHL,2,,32,13,15,4,,,,
conacch01c,1948,CHI,NHL,1,,60,21,31,8,,,,
conacch01c,1949,CHI,NHL,1,,70,22,38,10,,,,
cookbi01c,1951,NYR,NHL,2,,47,17,22,8,,,,
cookbi01c,1952,NYR,NHL,1,,70,17,37,16,,,,
croziro01c,1981,WAS,NHL,2,,1,0,1,0,,,,
delveal01c,1974,DET,NHL,1,,80,23,45,12,,,,
delveal01c,1976,DET,NHL,1,,44,13,26,5,,,,
dennecy01c,1928,BOS,NHL,1,,44,26,13,5,5.0,5.0,0.0,0.0
dennecy01c,1932,OTS,NHL,1,,48,11,27,10,,,,
esposph01c,1986,NYR,NHL,3,,43,24,19,0,6.0,2.0,4.0,0.0
esposph01c,1988,NYR,NHL,2,,2,0,2,0,4.0,0.0,4.0,0.0
ftorero01c,1987,LAK,NHL,3,,52,23,25,4,5.0,1.0,4.0,0.0
ftorero01c,1988,LAK,NHL,1,,80,42,31,7,11.0,4.0,7.0,0.0
ftorero01c,1999,NJD,NHL,1,,74,41,25,8,,,,
ftorero01c,2001,BOS,NHL,1,,82,43,33,6,6.0,2.0,4.0,0.0
ftorero01c,2002,BOS,NHL,1,,73,33,32,8,,,,
gainebo01c,1990,MNS,NHL,1,,80,27,39,14,23.0,14.0,9.0,0.0
gainebo01c,1991,MNS,NHL,1,,80,32,42,6,7.0,3.0,4.0,0.0
gainebo01c,1992,MNS,NHL,1,,84,36,38,10,,,,
gainebo01c,1993,DAL,NHL,1,,84,42,29,13,9.0,5.0,4.0,0.0
gainebo01c,1995,DAL,NHL,1,,39,11,19,9,,,,
gainebo01c,2005,MTL,NHL,2,,41,23,15,3,6.0,2.0,4.0,0.0
gainebo01c,2008,MTL,NHL,2,,16,6,6,4,4.0,0.0,4.0,0.0
gallage01c,2003,CBS,NHL,2,,45,16,25,4,,,,
gallage01c,2005,CBS,NHL,1,,82,35,43,4,,,,
gallage01c,2006,CBS,NHL,1,,15,5,9,1,,,,
gorinbu01c,1985,BOS,NHL,1,,80,37,31,12,3.0,0.0,3.0,0.0
gorinbu01c,1986,BOS,NHL,1,,13,5,7,1,,,,
gorinbu01c,1999,NYI,NHL,1,,82,24,49,9,,,,
gorinbu01c,2000,NYI,NHL,1,,65,17,43,5,,,,
goyetph01c,1972,NYI,NHL,1,,48,6,38,4,,,,
grahadi01c,1998,CHI,NHL,1,,59,16,35,8,,,,
granato01c,2002,COL,NHL,2,,51,32,15,4,7.0,3.0,4.0,0.0
granato01c,2003,COL,NHL,1,,82,40,29,13,11.0,6.0,5.0,0.0
granato01c,2008,COL,NHL,1,,82,32,45,5,,,,
gretzwa01c,2007,PHO,NHL,1,,82,38,37,7,,,,
gretzwa01c,2008,PHO,NHL,1,,82,36,39,7,,,,
gretzwa01c,2009,PHO,NHL,1,,82,50,25,7,7.0,3.0,4.0,0.0
harrite01c,1975,MNS,NHL,1,,80,20,53,7,,,,
harrite01c,1976,MNS,NHL,1,,80,23,39,18,2.0,0.0,2.0,0.0
harrite01c,1977,MNS,NHL,1,,19,5,12,2,,,,
howelha01c,1973,NYJ,WHA,2,,58,26,30,2,,,,
howelha01c,1974,SDM,WHA,1,,78,43,31,4,10.0,4.0,6.0,0.0
hullbo01c,1972,WIJ,WHA,1,,78,43,31,4,14.0,9.0,5.0,0.0
hullbo01c,1973,WIJ,WHA,1,,78,34,39,5,4.0,0.0,4.0,0.0
hullbo01c,1974,WIJ,WHA,2,,13,4,9,0,,,,
kaspest01c,1995,BOS,NHL,1,,82,40,31,11,5.0,1.0,4.0,0.0
kaspest01c,1996,BOS,NHL,1,,82,26,47,9,,,,
kehoeri01c,2002,PIT,NHL,1,,82,27,49,6,,,,
leyri01c,1990,HAR,NHL,1,,80,31,38,11,6.0,2.0,4.0,0.0
leyri01c,1994,VAN,NHL,1,,48,18,18,12,11.0,4.0,7.0,0.0
longba01c,1983,WIN,NHL,3,,59,25,25,9,3.0,0.0,3.0,0.0
longba01c,1984,WIN,NHL,1,,80,43,27,10,8.0,3.0,5.0,0.0
longba01c,1985,WIN,NHL,1,,66,19,41,6,,,,
loweke01c,1999,EDM,NHL,1,,82,32,34,16,5.0,1.0,4.0,0.0
mckenjo01c,1972,PHB,WHA,1,,7,1,6,0,,,,
mckenjo01c,1973,VAB,WHA,1,,7,3,4,0,,,,
plantja01c,1973,QUN,WHA,1,,78,38,36,4,,,,
ramsacr01c,1986,BUF,NHL,2,,21,4,15,2,,,,
ramsacr01c,2000,PHI,NHL,1,,28,12,12,4,,,,
