year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1930,SF,D,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
1986,CF,Н,EDM,NHL,DET,NHL,4,1,0,16,10,
1960,SF,B,DET,NHL,TOR,NHL,4,1,0,15,8,
1981,DSF,F,NYR,NHL,PHI,NHL,3,1,0,19,15,
1984,CF,М,PHI,NHL,QUE,NHL,4,2,0,17,12,
1994,СФК,К,DET,NHL,SJS,NHL,4,0,0,24,6,
2002,CQF,E,DAL,NHL,EDM,NHL,4,2,0,20,11,
1992,DF,L,LAK,NHL,VAN,NHL,4,2,0,26,25,
1997,CQF,G,DET,NHL,PHO,NHL,4,2,0,24,18,
2001,СФК,L,COL,NHL,SJS,NHL,4,3,0,25,21,
1923,F,,CAT,WCHL,REG,WCHL,1,0,1,4,2,ТГ
1922,F,,EDE,WCHL,REG,WCHL,1,0,1,4,3,ТГ
1974,Предварительно,B,CHI,NHL,BOS,NHL,2,1,0,12,15,
2006,ПКФ,O,AND,NHL,OTT,NHL,4,1,0,16,11,
1987,DSF,A,MTL,NHL,HAR,NHL,4,2,0,23,20,
1997,ПКФ,O,DET,NHL,WAS,NHL,4,0,0,13,7,
2000,CQF,B,TOR,NHL,OTT,NHL,4,0,0,10,3,
1984,DSF,B,QUE,NHL,BUF,NHL,3,2,0,22,22,
2005,CF,М,CAR,NHL,BUF,NHL,4,3,0,22,17,
2010,CQF,G,DET,NHL,PHO,NHL,4,0,0,18,10,
1965,SF,B,DET,NHL,CHI,NHL,4,2,0,22,10,
1989,DSF,E,CHI,NHL,MNS,NHL,4,3,0,21,18,
1994,СФК,К,DET,NHL,SJS,NHL,4,0,0,24,6,
1938,SF,D,TOR,NHL,DET,NHL,2,1,0,10,8,
1980,QF,J,NYR,NHL,STL,NHL,4,2,0,29,22,
1945,ПКФ,C,MTL,NHL,BOS,NHL,4,1,0,19,13,
1924,ПКФ,,VIC,WCHL,MTL,NHL,3,1,0,16,8,
1928,QF,B,NYR,NHL,NYA,NHL,1,0,1,1,0,ТГ
1987,DSF,F,STL,NHL,CHI,NHL,4,1,0,21,17,
2009,СФК,L,CHI,NHL,VAN,NHL,4,2,0,23,18,
1929,QF,B,MTL,NHL,CHI,NHL,1,0,1,3,2,ТГ
1992,DSF,Н,LAK,NHL,CAL,NHL,4,2,0,33,28,
1913,ПКФ,,TBS,NHA,VA1,PCHA,3,0,0,13,8,
1989,ПКФ,O,EDM,NHL,BOS,NHL,4,1,0,20,8,
1987,DSF,D,WAS,NHL,PHI,NHL,4,3,0,31,25,
2009,CF,М,PHI,NHL,MTL,NHL,4,1,0,17,7,
1987,DF,I,BOS,NHL,MTL,NHL,4,1,0,15,10,
1981,DSF,B,BOS,NHL,BUF,NHL,3,1,0,17,11,
1942,SF,B,BOS,NHL,MTL,NHL,4,1,0,18,17,
1959,SF,B,TOR,NHL,DET,NHL,4,2,0,20,16,
1961,SF,B,TOR,NHL,NYR,NHL,4,2,0,22,15,
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
2011,CQF,A,NYR,NHL,OTT,NHL,4,3,0,14,13,
1960,SF,A,CHI,NHL,MTL,NHL,4,2,0,16,15,
1998,CF,М,BUF,NHL,TOR,NHL,4,1,0,21,16,
1993,CQF,D,BOS,NHL,MTL,NHL,4,3,0,22,20,
1987,CF,Н,EDM,NHL,DET,NHL,4,1,0,23,16,
1996,CF,Н,DET,NHL,COL,NHL,4,2,0,16,12,
1996,CQF,D,NYR,NHL,FLO,NHL,4,1,0,13,10,
1947,ПКФ,C,TOR,NHL,DET,NHL,4,0,0,18,7,
1972,DSF,,CLC,WHA,PHB,WHA,4,0,0,19,6,
1986,DSF,C,PHI,NHL,NYR,NHL,4,2,0,22,13,
1979,Предварительно,F,MNS,NHL,TOR,NHL,3,0,0,17,8,
1945,SF,B,BOS,NHL,DET,NHL,4,1,0,16,10,
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
1975,ПКФ,К,MTL,NHL,PHI,NHL,4,0,0,14,9,
1958,ПКФ,C,MTL,NHL,TOR,NHL,4,1,0,18,12,
1933,QF,B,CHI,NHL,MTL,NHL,1,0,1,4,3,ТГ
1927,ПКФ,E,NYR,NHL,MTM,NHL,3,2,0,5,6,
1975,Предварительно,C,LAK,NHL,ATF,NHL,2,0,0,3,1,
2009,CF,Н,CHI,NHL,SJS,NHL,4,0,0,13,7,
2002,CF,М,NJD,NHL,OTT,NHL,4,3,0,17,13,
2001,CQF,A,MTL,NHL,BOS,NHL,4,2,0,20,18,
1987,DSF,Н,EDM,NHL,WIN,NHL,4,1,0,25,17,
2006,CF,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
2003,CQF,C,PHI,NHL,NJD,NHL,4,1,0,14,9,
1988,DSF,Н,LAK,NHL,EDM,NHL,4,3,0,25,20,
1999,ПКФ,O,NJD,NHL,DAL,NHL,4,2,0,15,9,
1978,SF,J,MTL,NHL,BOS,NHL,4,3,0,25,20,
2005,CF,Н,EDM,NHL,ANA,NHL,4,1,0,16,13,
1926,QF,B,BOS,NHL,CHI,NHL,1,0,1,10,5,ТГ
1968,ПКФ,G,MTL,NHL,STL,NHL,4,0,0,12,3,
1990,CF,М,PIT,NHL,BOS,NHL,4,2,0,27,18,
1993,CQF,A,NYR,NHL,NYI,NHL,4,0,0,22,3,
2009,CQF,F,CHI,NHL,NAS,NHL,4,2,0,17,15,
2001,CQF,C,CAR,NHL,NJD,NHL,4,2,0,9,11,
1922,F,,OTS,NHL,MTL,NHL,1,1,0,3,2,ТГ
1992,CF,Н,LAK,NHL,TOR,NHL,4,3,0,22,23,
2005,CQF,A,OTT,NHL,TBL,NHL,4,1,0,23,13,
1996,ПКФ,O,DET,NHL,PHI,NHL,4,0,0,16,6,
1998,CQF,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1938,SF,D,TOR,NHL,DET,NHL,2,1,0,10,8,
2000,CF,Н,COL,NHL,STL,NHL,4,1,0,17,11,
1982,CF,М,NYI,NHL,BOS,NHL,4,2,0,30,21,
1971,ПКФ,G,BOS,NHL,NYR,NHL,4,2,0,18,16,
1992,CF,М,MTL,NHL,NYI,NHL,4,1,0,16,11,
1999,CQF,A,PHI,NHL,BUF,NHL,4,1,0,14,8,
1983,ПКФ,O,EDM,NHL,NYI,NHL,4,1,0,21,12,
1976,QF,E,MTL,NHL,STL,NHL,4,0,0,19,4,
1992,DF,L,LAK,NHL,VAN,NHL,4,2,0,26,25,
1981,DF,I,QUE,NHL,BOS,NHL,4,3,0,28,26,
1996,CF,Н,DET,NHL,COL,NHL,4,2,0,16,12,
1972,DSF,,NEW,WHA,OTN,WHA,4,1,0,24,17,
2010,CF,М,BOS,NHL,TBL,NHL,4,3,0,21,21,
2011,СФК,I,NYR,NHL,WAS,NHL,4,3,0,15,13,
1991,DF,J,PIT,NHL,NYR,NHL,4,2,0,24,19,
1968,ПКФ,G,MTL,NHL,STL,NHL,4,0,0,12,3,
2006,CQF,D,OTT,NHL,PIT,NHL,4,1,0,18,10,
2008,CQF,D,PIT,NHL,PHI,NHL,4,2,0,18,16,
2002,CQF,A,OTT,NHL,NYI,NHL,4,1,0,13,7,
2006,CQF,F,AND,NHL,MIN,NHL,4,1,0,12,9,
1993,CF,М,NYR,NHL,NJD,NHL,4,3,0,18,16,
1996,CQF,B,BUF,NHL,OTT,NHL,4,3,0,14,13,
1981,CF,М,NYI,NHL,QUE,NHL,4,0,0,18,9,
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
1953,ПКФ,C,DET,NHL,MTL,NHL,4,3,0,14,12,
2005,CQF,E,EDM,NHL,DET,NHL,4,2,0,19,17,
1972,РВК,,NEW,WHA,WIJ,WHA,4,1,0,30,18,
1991,DSF,Н,EDM,NHL,LAK,NHL,4,2,0,23,18,
1992,DSF,F,TOR,NHL,DET,NHL,4,3,0,24,30,
2003,CQF,Н,COL,NHL,DAL,NHL,4,1,0,19,10,
2009,CQF,A,MTL,NHL,WAS,NHL,4,3,0,20,22,
1992,DSF,D,NYI,NHL,WAS,NHL,4,2,0,23,22,
1972,SF,F,CHI,NHL,NYR,NHL,4,1,0,15,11,
1998,ПКФ,O,DAL,NHL,BUF,NHL,4,2,0,13,9,
2002,CQF,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
1980,ПКФ,O,NYI,NHL,MNS,NHL,4,1,0,26,16,
1969,SF,E,BOS,NHL,CHI,NHL,4,0,0,20,10,
2009,CF,Н,CHI,NHL,SJS,NHL,4,0,0,13,7,
2003,СФК,I,TBL,NHL,MTL,NHL,4,0,0,14,5,
1979,Предварительно,F,MNS,NHL,TOR,NHL,3,0,0,17,8,
1941,SF,D,DET,NHL,BOS,NHL,2,0,0,9,5,
1998,СФК,К,DAL,NHL,STL,NHL,4,2,0,17,12,
1950,ПКФ,C,TOR,NHL,MTL,NHL,4,1,0,13,10,
1999,ПКФ,O,NJD,NHL,DAL,NHL,4,2,0,15,9,
2006,CF,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
1927,ПКФ,E,NYR,NHL,MTM,NHL,3,2,0,5,6,
1975,Предварительно,A,BUF,NHL,STL,NHL,2,1,0,7,8,
1986,DF,J,PHI,NHL,NYI,NHL,4,3,0,23,16,
1997,CQF,G,DET,NHL,PHO,NHL,4,2,0,24,18,
1987,DSF,C,NJD,NHL,NYI,NHL,4,2,0,23,18,
2005,CF,М,CAR,NHL,BUF,NHL,4,3,0,22,17,
1972,ПКФ,G,MTL,NHL,CHI,NHL,4,2,0,33,23,
1991,DSF,D,PIT,NHL,WAS,NHL,4,3,0,25,27,
2007,CQF,D,NYR,NHL,NJD,NHL,4,1,0,19,12,
1993,CQF,D,BOS,NHL,MTL,NHL,4,3,0,22,20,
1969,SF,F,STL,NHL,PIT,NHL,4,2,0,19,10,
2011,СФК,J,NJD,NHL,PHI,NHL,4,1,0,18,11,
2002,CQF,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
1975,SF,I,MTL,NHL,NYI,NHL,4,1,0,17,14,
1996,CF,Н,DET,NHL,COL,NHL,4,2,0,16,12,
2001,ПКФ,O,DET,NHL,CAR,NHL,4,1,0,14,7,
1979,Предварительно,A,PHI,NHL,EDM,NHL,3,0,0,12,6,
1983,ПКФ,O,EDM,NHL,NYI,NHL,4,1,0,21,12,
1930,SF,D,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
1986,DSF,E,TOR,NHL,STL,NHL,4,2,0,15,12,
1979,QF,J,BUF,NHL,CHI,NHL,4,0,0,16,7,
2003,CQF,D,TOR,NHL,OTT,NHL,4,3,0,14,11,
1999,СФК,I,PHI,NHL,PIT,NHL,4,2,0,15,14,
2009,СФК,L,CHI,NHL,VAN,NHL,4,2,0,23,18,
1985,DF,J,NYR,NHL,WAS,NHL,4,2,0,20,25,
1975,QF,G,BOS,NHL,LAK,NHL,4,3,0,26,14,
1927,QF,B,NYR,NHL,PIP,NHL,1,1,0,6,4,ТГ
1999,CF,М,NJD,NHL,PHI,NHL,4,3,0,18,15,
2000,CQF,C,PIT,NHL,WAS,NHL,4,2,0,14,10,
2003,СФК,L,SJS,NHL,COL,NHL,4,2,0,14,7,
1972,QF,A,MTL,NHL,BUF,NHL,4,2,0,21,16,
2000,СФК,I,NJD,NHL,TOR,NHL,4,3,0,21,18,
1983,DF,К,MNS,NHL,STL,NHL,4,3,0,19,17,
1926,ПКФ,E,OTS,NHL,BOS,NHL,2,0,2,7,3,
1967,QF,B,CHI,NHL,NYR,NHL,4,2,0,18,12,
1981,DSF,Н,VAN,NHL,CAL,NHL,3,0,0,10,5,
1964,ПКФ,C,MTL,NHL,CHI,NHL,4,3,0,18,12,
1989,CF,Н,EDM,NHL,CHI,NHL,4,2,0,25,20,
1934,ПКФ,E,MTM,NHL,TOR,NHL,3,0,0,10,4,
1976,Предварительно,B,BUF,NHL,MNS,NHL,2,0,0,11,3,
1989,DF,L,EDM,NHL,LAK,NHL,4,0,0,24,10,
1997,CF,М,WAS,NHL,BUF,NHL,4,2,0,13,11,
2006,CQF,B,NJD,NHL,TBL,NHL,4,2,0,19,14,
1967,ПКФ,G,MTL,NHL,STL,NHL,4,0,0,11,7,
1950,ПКФ,C,TOR,NHL,MTL,NHL,4,1,0,13,10,
1965,SF,A,MTL,NHL,TOR,NHL,4,0,0,15,6,
2002,CF,Н,ANA,NHL,MIN,NHL,4,0,0,9,1,
1941,SF,A,TOR,NHL,NYR,NHL,4,2,0,13,12,
1944,SF,B,DET,NHL,BOS,NHL,4,3,0,22,22,
1936,QF,C,NYR,NHL,TOR,NHL,2,0,0,5,1,
1970,SF,E,MTL,NHL,MNS,NHL,4,2,0,27,19,
1958,SF,B,TOR,NHL,BOS,NHL,4,3,0,20,21,
1954,SF,B,MTL,NHL,BOS,NHL,4,1,0,16,9,
1933,SF,D,CHI,NHL,MTM,NHL,2,0,0,6,2,ТГ
1975,SF,J,PHI,NHL,BOS,NHL,4,1,0,19,12,
1971,QF,C,CHI,NHL,PIT,NHL,4,0,0,14,8,
2008,ПКФ,O,PIT,NHL,DET,NHL,4,3,0,14,17,
1994,ПКФ,O,NJD,NHL,DET,NHL,4,0,0,16,7,
1997,CQF,Н,STL,NHL,LAK,NHL,4,0,0,16,8,
2005,CF,Н,EDM,NHL,ANA,NHL,4,1,0,16,13,
1976,РВК,,QUN,WHA,WIJ,WHA,4,3,0,31,28,
1978,ПКФ,К,MTL,NHL,NYR,NHL,4,1,0,19,11,
1928,ПКФ,E,BOS,NHL,NYR,NHL,2,0,0,4,1,
2006,CQF,C,NYR,NHL,ATL,NHL,4,0,0,17,6,
1943,ПКФ,C,MTL,NHL,CHI,NHL,4,0,0,16,8,
1983,DSF,D,WAS,NHL,PHI,NHL,3,0,0,15,5,
1986,CF,М,PHI,NHL,MTL,NHL,4,2,0,22,22,
1929,QF,C,NYR,NHL,OTS,NHL,1,0,1,6,3,ТГ
1977,SF,I,MTL,NHL,TOR,NHL,4,0,0,16,6,
1990,DSF,B,MTL,NHL,BUF,NHL,4,2,0,29,24,
1987,DF,L,EDM,NHL,CAL,NHL,4,0,0,18,11,
1985,DF,К,STL,NHL,TOR,NHL,4,3,0,24,22,
1926,ПКФ,E,OTS,NHL,BOS,NHL,2,0,2,7,3,
1987,CF,М,BOS,NHL,NJD,NHL,4,3,0,30,19,
1989,DSF,G,LAK,NHL,CAL,NHL,4,2,0,29,24,
1952,SF,A,BOS,NHL,DET,NHL,4,2,0,21,21,
1979,Предварительно,F,MNS,NHL,TOR,NHL,3,0,0,17,8,
1981,DF,J,CHI,NHL,STL,NHL,4,2,0,23,19,
2001,CQF,G,SJS,NHL,PHO,NHL,4,1,0,13,7,
1917,F,,TOA,NHL,MTL,NHL,1,1,0,10,7,ТГ
1949,SF,A,DET,NHL,TOR,NHL,4,3,0,10,11,
1981,DSF,G,LAK,NHL,EDM,NHL,3,2,0,27,23,
1962,SF,B,DET,NHL,CHI,NHL,4,2,0,25,19,
1932,QF,C,NYR,NHL,MTL,NHL,1,0,1,8,5,ТГ
2007,СФК,I,PHI,NHL,MTL,NHL,4,1,0,20,14,
1999,CF,М,NJD,NHL,PHI,NHL,4,3,0,18,15,
1977,QF,,WIJ,WHA,BIR,WHA,4,1,0,29,12,
2000,CF,М,NJD,NHL,PIT,NHL,4,1,0,17,7,
1940,QF,B,DET,NHL,NYR,NHL,2,1,0,6,6,
1997,CQF,E,DAL,NHL,SJS,NHL,4,2,0,16,12,
2007,CQF,F,SJS,NHL,CAL,NHL,4,3,0,19,17,
1955,SF,B,DET,NHL,TOR,NHL,4,1,0,14,10,
1976,DF,,QUN,WHA,IND,WHA,4,1,0,25,14,
1999,СФК,I,PHI,NHL,PIT,NHL,4,2,0,15,14,
1977,QF,E,MTL,NHL,DET,NHL,4,1,0,24,10,
1996,СФК,J,PHI,NHL,BUF,NHL,4,1,0,21,13,
1940,SF,A,BOS,NHL,TOR,NHL,4,3,0,15,17,
1988,ПКФ,O,CAL,NHL,MTL,NHL,4,2,0,19,16,
1981,DF,I,QUE,NHL,BOS,NHL,4,3,0,28,26,
2005,CQF,G,ANA,NHL,CAL,NHL,4,3,0,17,16,
2000,CQF,A,NJD,NHL,CAR,NHL,4,2,0,20,8,
2002,СФК,К,ANA,NHL,DAL,NHL,4,2,0,14,14,
2005,CQF,A,OTT,NHL,TBL,NHL,4,1,0,23,13,
1969,QF,C,STL,NHL,MNS,NHL,4,2,0,20,16,
1940,QF,C,CHI,NHL,MTL,NHL,2,1,0,8,7,
1932,SF,A,TOR,NHL,BOS,NHL,3,2,0,9,7,
1934,SF,A,TOR,NHL,BOS,NHL,3,1,0,7,2,
1997,СФК,К,DAL,NHL,EDM,NHL,4,1,0,9,5,
1988,DSF,B,BOS,NHL,BUF,NHL,4,1,0,16,14,
1994,CQF,Н,CHI,NHL,TOR,NHL,4,3,0,22,20,
1998,CQF,A,PIT,NHL,NJD,NHL,4,3,0,21,18,
1987,CF,Н,EDM,NHL,DET,NHL,4,1,0,23,16,
1986,DSF,G,EDM,NHL,LAK,NHL,4,1,0,32,20,
1989,DF,I,BOS,NHL,MTL,NHL,4,1,0,16,12,
1970,SF,F,CHI,NHL,NYR,NHL,4,3,0,21,14,
1933,ПКФ,E,CHI,NHL,DET,NHL,3,1,0,9,7,
2007,CQF,G,COL,NHL,MIN,NHL,4,2,0,17,12,
2010,CQF,Н,NAS,NHL,AND,NHL,4,2,0,22,20,
1973,QF,B,NYR,NHL,MTL,NHL,4,2,0,21,17,
1959,ПКФ,C,MTL,NHL,TOR,NHL,4,0,0,15,5,
1986,DSF,G,EDM,NHL,LAK,NHL,4,1,0,32,20,
1974,Предварительно,B,CHI,NHL,BOS,NHL,2,1,0,12,15,
1986,DSF,D,NYI,NHL,WAS,NHL,4,3,0,19,19,
1988,DSF,F,STL,NHL,MNS,NHL,4,1,0,23,15,
1918,ПКФ,,SEA,PCHA,MTL,NHL,2,2,0,19,10,ND
1928,SF,A,BOS,NHL,MTL,NHL,3,0,0,5,2,
2006,СФК,L,AND,NHL,VAN,NHL,4,1,0,14,8,
1991,DSF,A,MTL,NHL,HAR,NHL,4,3,0,21,18,
2005,СФК,I,BUF,NHL,OTT,NHL,4,1,0,16,13,
1972,QF,A,MTL,NHL,BUF,NHL,4,2,0,21,16,
1999,СФК,К,DAL,NHL,SJS,NHL,4,1,0,15,7,
1998,CQF,F,COL,NHL,SJS,NHL,4,2,0,19,17,
2006,CF,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
1988,ПКФ,O,CAL,NHL,MTL,NHL,4,2,0,19,16,
1983,DSF,A,MTL,NHL,BOS,NHL,3,0,0,10,2,
1980,Предварительно,F,PHI,NHL,QUE,NHL,3,2,0,22,17,
1932,QF,C,NYR,NHL,MTL,NHL,1,0,1,8,5,ТГ
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
2009,CQF,E,SJS,NHL,COL,NHL,4,2,0,19,11,
1997,CQF,F,EDM,NHL,COL,NHL,4,3,0,19,16,
1978,SF,,WIJ,WHA,QUN,WHA,4,0,0,30,12,
2000,CF,Н,COL,NHL,STL,NHL,4,1,0,17,11,
1918,F,,MTL,NHL,OTS,NHL,4,1,0,26,18,
1964,ПКФ,C,MTL,NHL,CHI,NHL,4,3,0,18,12,
1992,CF,Н,LAK,NHL,TOR,NHL,4,3,0,22,23,
1970,QF,C,CHI,NHL,PHI,NHL,4,0,0,20,8,
1943,ПКФ,C,MTL,NHL,CHI,NHL,4,0,0,16,8,
1969,SF,F,STL,NHL,PIT,NHL,4,2,0,19,10,
1993,СФК,I,NYR,NHL,WAS,NHL,4,1,0,20,12,
2008,СФК,J,PIT,NHL,WAS,NHL,4,3,0,27,22,
1999,CQF,C,TOR,NHL,OTT,NHL,4,2,0,17,10,
1988,DSF,D,PIT,NHL,NYR,NHL,4,0,0,19,11,
2011,CQF,A,NYR,NHL,OTT,NHL,4,3,0,14,13,
1991,DSF,F,CHI,NHL,STL,NHL,4,2,0,23,19,
1972,DF,,WIJ,WHA,HOU,WHA,4,0,0,14,3,
1926,QF,A,MTL,NHL,MTM,NHL,1,0,1,2,1,ТГ
2007,CF,Н,DET,NHL,DAL,NHL,4,2,0,17,10,
2003,CQF,F,SJS,NHL,STL,NHL,4,1,0,12,9,
1991,DF,L,EDM,NHL,VAN,NHL,4,2,0,18,15,
1981,DF,L,VAN,NHL,LAK,NHL,4,1,0,19,14,
1979,SF,Н,NYI,NHL,BUF,NHL,4,2,0,22,17,
1981,DSF,G,LAK,NHL,EDM,NHL,3,2,0,27,23,
2003,СФК,I,TBL,NHL,MTL,NHL,4,0,0,14,5,
