playerid,award,year,lgid,note,pos
whitnra01,Вторая команда всех звезд,2011,NHL,,ЛВ
howesy01,Вторая команда всех звезд,1944,NHL,,ЛВ
henryca01,Леди Бинг,1957,NHL,,
lemiema01,Вторая команда всех звезд,2000,NHL,,C
brodema01,Дженнингс,1996,NHL,Совместное использование,
harvedo01,Первая команда всех звезд,1956,NHL,,D
prongch01,Вторая команда всех звезд,1997,NHL,,D
jacksbu01,Вторая команда всех звезд,1932,NHL,,ЛВ
dazeer01,Все новички,1995,NHL,,F
hodgech01,Везина,1963,NHL,,
gretzwa01,Первая команда всех звезд,1981,NHL,,C
mcleodo01,Первая команда всех звезд,1973,WHA,,G
langwro01,Первая команда всех звезд,1982,NHL,,D
edwardo01,Вторая команда всех звезд,1979,NHL,,G
mooredi01,Первая команда всех звезд,1958,NHL,,ЛВ
kurrija01,Первая команда всех звезд,1986,NHL,,RW
hainsge01,Везина,1927,NHL,,
bauerbo01,Леди Бинг,1939,NHL,,
kariypa01,Вторая команда всех звезд,2002,NHL,,ЛВ
colvine01,Вторая команда всех звезд,1947,NHL,,D
hasekdo01,Везина,1993,NHL,,
oatesad01,Вторая команда всех звезд,1990,NHL,,C
crawfja01,Первая команда всех звезд,1945,NHL,,D
cournyv01,Вторая команда всех звезд,1972,NHL,,RW
leetcbr01,Конн Смайт,1993,NHL,,
mclarky01,Все новички,1995,NHL,,D
drydeke01,Первая команда всех звезд,1975,NHL,,G
malkiev01,Арт Росс,2008,NHL,,
gretzwa01,Вторая команда всех звезд,1987,NHL,,C
drydeke01,Колдер,1971,NHL,,
nighbfr01,Леди Бинг,1925,NHL,,
morenho01,Харт,1931,NHL,,
chelich01,Вторая команда всех звезд,1990,NHL,,D
clarkbo01,Харт,1974,NHL,,
hedbean01,Каплан,1974,WHA,Новичок,
appssy01,Колдер,1936,NHL,,
barrato01,Дженнингс,1984,NHL,Совместное использование,
raycran01,Колдер,2003,NHL,,
dionnma01,Леди Бинг,1974,NHL,,
prestri01,Воспроизведение MVP,1978,WHA,,
ftorero01,Первая команда всех звезд,1978,WHA,,C
trottbr01,Колдер,1975,NHL,,
gretzwa01,Плюс минус,1983,NHL,,
brodatu01,Первая команда всех звезд,1947,NHL,,G
bouchbu01,Первая команда всех звезд,1944,NHL,,D
chabolo01,Первая команда всех звезд,1934,NHL,,G
bentlma01,Арт Росс,1945,NHL,,
vickest01,Вторая команда всех звезд,1974,NHL,,ЛВ
nieuwjo01,Все новички,1987,NHL,,C
brindro01,Все новички,1989,NHL,,ЛВ
francro01,Селке,1994,NHL,,
thornjo01,Арт Росс,2005,NHL,,
salmibo01,Вторая команда всех звезд,1979,NHL,,D
charazd01,Вторая команда всех звезд,2011,NHL,,D
crosbsi01,Арт Росс,2006,NHL,,
tardima01,Хоу,1977,WHA,МВП,
bernise01,Вторая команда всех звезд,1974,WHA,,C
hextabr01,Первая команда всех звезд,1939,NHL,,RW
jagrja01,Харт,1998,NHL,,
mcleodo01,Шляпник,1973,WHA,Лучший голландец,
jagrja01,Первая команда всех звезд,1997,NHL,,RW
stlouma01,Леди Бинг,2010,NHL,,
howego01,Первая команда всех звезд,1953,NHL,,RW
messima01,Харт,1989,NHL,,
quickjo01,Вторая команда всех звезд,2011,NHL,,G
wilsodo01,Норрис,1981,NHL,,
pilotpi01,Норрис,1962,NHL,,
gretzwa01,Леди Бинг,1993,NHL,,
sjobela01,Первая команда всех звезд,1977,WHA,,D
sandfed01,Вторая команда всех звезд,1953,NHL,,ЛВ
lemiema01,Вторая команда всех звезд,1991,NHL,,C
kellyre01,Леди Бинг,1950,NHL,,
skinnje01,Колдер,2010,NHL,,
trembjc01,Первая команда всех звезд,1970,NHL,,D
orrbo01,Норрис,1971,NHL,,
howego01,Харт,1959,NHL,,
prongch01,Вторая команда всех звезд,2006,NHL,,D
tardima01,Охотник,1977,WHA,Скручивание,
durnabi01,Первая команда всех звезд,1944,NHL,,G
shoreed01,Харт,1934,NHL,,
iginlja01,Король Клэнси,2003,NHL,,
durnabi01,Первая команда всех звезд,1943,NHL,,G
conacch01,Первая команда всех звезд,1935,NHL,,RW
hebenan01,Леди Бинг,1956,NHL,,
kolziol01,Первая команда всех звезд,1999,NHL,,G
potvide01,Первая команда всех звезд,1978,NHL,,D
gretzwa01,Леди Бинг,1990,NHL,,
keonda01,Дено,1977,WHA,Самый джентльменский,
hextabr01,Арт Росс,1941,NHL,,
plantja01,Вторая команда всех звезд,1956,NHL,,G
laflegu01,Первая команда всех звезд,1979,NHL,,RW
mikitst01,Первая команда всех звезд,1965,NHL,,C
poilebu01,Вторая команда всех звезд,1947,NHL,,RW
shoreed01,Харт,1937,NHL,,
messima01,Пирсон,1991,NHL,,
trembjc01,Мёрфи,1974,WHA,Лучший защитник,
mikitst01,Вторая команда всех звезд,1969,NHL,,C
gretzwa01,Первая команда всех звезд,1980,NHL,,C
hasekdo01,Везина,2000,NHL,,
schrisw01,Колдер,1934,NHL,,
thornjo01,Харт,2005,NHL,,
mikitst01,Первая команда всех звезд,1966,NHL,,C
niinija01,Все новички,1996,NHL,,D
hodgech01,Везина,1965,NHL,Совместное использование,
loweke01,Король Клэнси,1989,NHL,,
gadsbbi01,Вторая команда всех звезд,1952,NHL,,D
crosbsi01,Ричард,2009,NHL,Совместное использование,
bourqra01,Вторая команда всех звезд,1985,NHL,,D
durnabi01,Первая команда всех звезд,1945,NHL,,G
clarkbo01,Мастертон,1971,NHL,,
howego01,Вторая команда всех звезд,1948,NHL,,RW
coffepa01,Первая команда всех звезд,1985,NHL,,D
gainebo01,Селке,1977,NHL,,
clancki01,Первая команда всех звезд,1933,NHL,,D
visnolu01,Вторая команда всех звезд,2010,NHL,,D
hasekdo01,Первая команда всех звезд,1997,NHL,,G
harvedo01,Первая команда всех звезд,1957,NHL,,D
smithno01,Первая команда всех звезд,1936,NHL,,G
quackbi01,Первая команда всех звезд,1947,NHL,,D
parkbr01,Вторая команда всех звезд,1972,NHL,,D
lindste01,Первая команда всех звезд,1953,NHL,,ЛВ
parenbe01,Конн Смайт,1973,NHL,,
clarkbo01,Первая команда всех звезд,1975,NHL,,C
johnsto01,Вторая команда всех звезд,1955,NHL,,D
roypa01,Все новички,1985,NHL,,G
conacch01,Арт Росс,1933,NHL,,
belivje01,Первая команда всех звезд,1956,NHL,,C
wharrke01,Первая команда всех звезд,1966,NHL,,RW
bauerbo01,Вторая команда всех звезд,1938,NHL,,RW
abelsi01,Первая команда всех звезд,1948,NHL,,C
abelsi01,Первая команда всех звезд,1949,NHL,,C
abelsi01,Харт,1948,NHL,,
abelsi01,Вторая команда всех звезд,1941,NHL,,ЛВ
abelsi01,Вторая команда всех звезд,1950,NHL,галстук,C
anderto01,Первая команда всех звезд,1941,NHL,,D
anderto01,Харт,1941,NHL,,
antonmi01,Вторая команда всех звезд,1976,WHA,,ЛВ
appssy01,Первая команда всех звезд,1938,NHL,,C
appssy01,Первая команда всех звезд,1941,NHL,,C
appssy01,Леди Бинг,1941,NHL,,
appssy01,Вторая команда всех звезд,1937,NHL,,C
appssy01,Вторая команда всех звезд,1940,NHL,,C
appssy01,Вторая команда всех звезд,1942,NHL,,C
arnotja01,Все новички,1993,NHL,,C
ashbeba01,Вторая команда всех звезд,1973,NHL,,D
auriela01,Первая команда всех звезд,1936,NHL,,RW
backsra01,Колдер,1958,NHL,,
baileac01,Арт Росс,1928,NHL,,
barbebi01,Первая команда всех звезд,1975,NHL,,ЛВ
barbebi01,Вторая команда всех звезд,1978,NHL,,ЛВ
barbebi01,Вторая команда всех звезд,1980,NHL,,ЛВ
barrato01,Колдер,1983,NHL,,
barrato01,Первая команда всех звезд,1983,NHL,,G
barrato01,Везина,1983,NHL,,
barryma01,Первая команда всех звезд,1936,NHL,,C
barryma01,Леди Бинг,1936,NHL,,
bathgan01,Первая команда всех звезд,1958,NHL,,RW
bathgan01,Первая команда всех звезд,1961,NHL,,RW
bathgan01,Харт,1958,NHL,,
bathgan01,Вторая команда всех звезд,1957,NHL,,RW
bauerbo01,Леди Бинг,1940,NHL,,
bauerbo01,Леди Бинг,1946,NHL,,
bauerbo01,Вторая команда всех звезд,1939,NHL,,RW
bauerbo01,Вторая команда всех звезд,1940,NHL,,RW
bauerbo01,Вторая команда всех звезд,1946,NHL,,RW
belfoed01,Все новички,1990,NHL,,G
belfoed01,Колдер,1990,NHL,,
belfoed01,Первая команда всех звезд,1990,NHL,,G
belfoed01,Дженнингс,1990,NHL,,
belfoed01,Дженнингс,1998,NHL,Совместное использование,
belfoed01,Везина,1990,NHL,,
belivje01,Арт Росс,1955,NHL,,
belivje01,Конн Смайт,1964,NHL,,
belivje01,Первая команда всех звезд,1955,NHL,,C
belivje01,Первая команда всех звезд,1958,NHL,,C
belivje01,Первая команда всех звезд,1959,NHL,,C
belivje01,Харт,1955,NHL,,
belivje01,Харт,1963,NHL,,
belivje01,Вторая команда всех звезд,1957,NHL,,C
belivje01,Вторая команда всех звезд,1963,NHL,,C
belivje01,Вторая команда всех звезд,1968,NHL,,C
bellbr01,Все новички,1984,NHL,,D
bellobr01,Вторая команда всех звезд,1989,NHL,,ЛВ
bennibr01,Все новички,1986,NHL,,D
berarbr01,Все новички,1996,NHL,,D
berarbr01,Колдер,1996,NHL,,
berezse01,Все новички,1996,NHL,,F
