charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1805946,6229,489,4,1999-10-12T10:44:04,622.0,26229,
1963634,277,496,3,1999-09-20T10:48:30,1261.0,20277,
842314,8708,438,5,1999-06-20T10:46:52,1452.0,8708,
1836408,8776,497,10,1999-06-21T10:46:25,1594.0,8776,
8782,7805,494,10,1999-07-24T10:44:17,1883.0,7805,
1960424,9996,500,4,1999-07-26T10:48:15,2708.0,9996,
1543138,2994,438,6,1999-07-09T10:46:56,3316.0,2994,
1522058,9333,377,4,1999-06-29T10:45:17,961.0,9333,
1044023,8133,206,5,1999-08-07T10:47:01,696.0,8133,
1052585,5671,420,7,1999-09-11T10:47:40,1533.0,15671,
1397808,3025,440,5,1999-09-06T10:51:10,1280.0,13025,
550650,5746,478,2,1999-07-12T10:47:31,3010.0,5746,
1905781,8005,479,3,1999-07-16T10:44:03,4451.0,8005,
537781,9091,498,7,1999-09-28T10:46:32,572.0,29091,
1992994,9450,361,9,1999-09-22T10:50:48,2319.0,29450,
642736,9390,489,6,1999-06-16T10:46:54,3740.0,9390,
1160310,8064,357,10,1999-08-06T10:48:15,3920.0,8064,
886710,4198,477,4,1999-09-09T10:50:18,2758.0,14198,
988594,9964,489,2,1999-08-07T10:50:27,2491.0,9964,
