raceid,year,round,circuitid,name,date,time,url
509,1980,12,21,Italian Grand Prix,1980-09-14,,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix
511,1980,14,46,United States Grand Prix,1980-10-05,,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix
518,1979,7,6,Monaco Grand Prix,1979-05-27,,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix
556,1977,14,14,Italian Grand Prix,1977-09-11,,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix
560,1976,1,18,Brazilian Grand Prix,1976-01-25,,http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix
573,1976,14,48,Canadian Grand Prix,1976-10-03,,http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix
588,1975,13,14,Italian Grand Prix,1975-09-07,,http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix
593,1974,4,45,Spanish Grand Prix,1974-04-28,,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix
596,1974,7,47,Swedish Grand Prix,1974-06-09,,http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix
606,1973,2,18,Brazilian Grand Prix,1973-02-11,,http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix
628,1972,9,23,Austrian Grand Prix,1972-08-13,,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix
631,1972,12,46,United States Grand Prix,1972-10-08,,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix
638,1971,7,20,German Grand Prix,1971-08-01,,http://en.wikipedia.org/wiki/1971_German_Grand_Prix
640,1971,9,14,Italian Grand Prix,1971-09-05,,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix
641,1971,10,48,Canadian Grand Prix,1971-09-19,,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix
647,1970,5,39,Dutch Grand Prix,1970-06-21,,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix
650,1970,8,10,German Grand Prix,1970-08-02,,http://en.wikipedia.org/wiki/1970_German_Grand_Prix
655,1970,13,32,Mexican Grand Prix,1970-10-25,,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix
673,1968,7,38,British Grand Prix,1968-07-20,,http://en.wikipedia.org/wiki/1968_British_Grand_Prix
674,1968,8,20,German Grand Prix,1968-08-04,,http://en.wikipedia.org/wiki/1968_German_Grand_Prix
683,1967,5,54,French Grand Prix,1967-07-02,,http://en.wikipedia.org/wiki/1967_French_Grand_Prix
693,1966,4,38,British Grand Prix,1966-07-16,,http://en.wikipedia.org/wiki/1966_British_Grand_Prix
700,1965,2,6,Monaco Grand Prix,1965-05-30,,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix
725,1963,7,14,Italian Grand Prix,1963-09-08,,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix
730,1962,2,6,Monaco Grand Prix,1962-06-03,,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix
734,1962,6,20,German Grand Prix,1962-08-05,,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
735,1962,7,14,Italian Grand Prix,1962-09-16,,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix
737,1962,9,56,South African Grand Prix,1962-12-29,,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix
751,1960,6,55,French Grand Prix,1960-07-03,,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
755,1960,10,60,United States Grand Prix,1960-11-20,,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
773,1958,9,59,Portuguese Grand Prix,1958-08-24,,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix
797,1955,6,58,British Grand Prix,1955-07-16,,http://en.wikipedia.org/wiki/1955_British_Grand_Prix
806,1954,8,14,Italian Grand Prix,1954-09-05,,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix
813,1953,6,9,British Grand Prix,1953-07-18,,http://en.wikipedia.org/wiki/1953_British_Grand_Prix
814,1953,7,20,German Grand Prix,1953-08-02,,http://en.wikipedia.org/wiki/1953_German_Grand_Prix
822,1952,6,20,German Grand Prix,1952-08-03,,http://en.wikipedia.org/wiki/1952_German_Grand_Prix
825,1951,1,66,Swiss Grand Prix,1951-05-27,,http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix
829,1951,5,9,British Grand Prix,1951-07-14,,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
831,1951,7,14,Italian Grand Prix,1951-09-16,,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
837,1950,5,13,Belgian Grand Prix,1950-06-18,,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix
838,1950,6,55,French Grand Prix,1950-07-02,,http://en.wikipedia.org/wiki/1950_French_Grand_Prix
843,2011,3,17,Chinese Grand Prix,2011-04-17,07:00:00,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix
851,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
871,2012,12,13,Belgian Grand Prix,2012-09-02,12:00:00,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix
901,2014,2,2,Malaysian Grand Prix,2014-03-30,08:00:00,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
957,2016,10,9,British Grand Prix,2016-07-10,12:00:00,https://en.wikipedia.org/wiki/2016_British_Grand_Prix
966,2016,19,32,Mexican Grand Prix,2016-10-30,19:00:00,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix
27,2008,10,10,German Grand Prix,2008-07-20,12:00:00,http://en.wikipedia.org/wiki/2008_German_Grand_Prix
35,2008,18,18,Brazilian Grand Prix,2008-11-02,17:00:00,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
72,2005,2,2,Malaysian Grand Prix,2005-03-20,15:00:00,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix
78,2005,8,7,Canadian Grand Prix,2005-06-12,13:00:00,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
103,2004,14,13,Belgian Grand Prix,2004-08-29,,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix
144,2001,4,21,San Marino Grand Prix,2001-04-15,,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix
162,2000,5,4,Spanish Grand Prix,2000-05-07,,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix
179,1999,5,4,Spanish Grand Prix,1999-05-30,,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix
