constructorid,constructorref,name,nationality,url
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
78,amon,Amon,New Zealand,http://en.wikipedia.org/wiki/Amon_(Formula_One_team)
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
117,aston_martin,Aston Martin,British,http://en.wikipedia.org/wiki/Aston_Martin
127,osca,OSCA,Italian,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
193,cooper-ats,Cooper-ATS,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
13,mf1,MF1,Russian,http://en.wikipedia.org/wiki/Midland_F1_Racing
14,spyker_mf1,Spyker MF1,Dutch,http://en.wikipedia.org/wiki/Midland_F1_Racing
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
