id,lgid,teamid,franchid,name,park
279,NL,SLN,STL,Кардиналы Сент-Луиса,Автобусный стадион II
74,AL,LAA,ANA,Лос-Анджелесские ангелы Анахейма,Ангельский стадион
182,NL,CHN,CHC,Чикагские кольты,Парк &lt; &lt; Саутсайд I &gt; &gt;
62,AL,CLE,CLE,Кливленд Напс,&lt; &lt; Парк II Лиги &gt; &gt;
252,NL,PHI,PHI,Филадельфия Филадельфия,Филадельфийские бейсбольные земли
159,NL,BFN,BUF,Баффало Бизонс,Олимпийский парк I
40,AL,BAL,BAL,Балтимор Ориолс,Памятный стадион
7,AA,BR3,LAD,Бруклинские серые,Вашингтон Парк I
174,NL,BSN,ATL,Бостонские бунтари,South End Groups III
34,AA,TL1,TOL,Синие чулки Толедо,Парк Лиги
126,FL,PTF,PBS,Питтсбургские повстанцы,
229,NL,MIA,FLA,Майами Марлинс,Парк Марлинс
89,AL,OAK,OAK,Аклендская атлетика,О.ко Колизей
14,AA,CN2,CIN,Красные чулки Цинциннати,Парк I Лиги в Цинциннати
162,NL,BRO,LAD,Бруклинские женихи,Восточный парк
210,NL,FLO,FLA,Флорида Марлинс,стадион &quot; Дельфин &quot;
50,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски II
24,AA,PH4,PHA,Филадельфия Атлетика,Земля Джефферсона
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шейский стадион
172,NL,BSN,ATL,Бостонские бунтари,South End Groups II
11,AA,CL5,CBK,Колумб Бакейс,Парк отдыха I
278,NL,SLN,STL,Сент-Луис Браунс,Парк I для спортсменов
179,NL,BSN,ATL,Бостонские голуби,South End Groups III
122,FL,CHF,CHH,Чикагские киты,Филд Уригли
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион Джека Мерфи
38,AL,ANA,ANA,Анахеймские ангелы,Анахаймский стадион Ангелов
82,AL,NYA,NYY,Нью-Йорк Янкиз,Поло Земля IV
65,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк &quot; Комерика &quot;
102,AL,TBA,TBD,Tampa Bay Rays,Тропиканское поле
56,AL,CLE,CLE,Индейцы Кливленда,Стадион Кливленда
181,NL,BSN,ATL,Бостонские растлители,South End Groups III
81,AL,NYA,NYY,Нью-Йоркские горожане,Парк Хиллтоп
15,AA,CN3,CKK,Убийца Цинциннати Келли,Ист-Энд Парк
170,NL,BRO,LAD,Бруклинский супербас,Вашингтон Парк III
130,,BR1,ECK,Бруклин Экфордс,Союзные земли
265,NL,PRO,PRO,Провидцы Грей,Мессер-стрит Земля
254,NL,PHI,PHI,Филадельфия Филадельфия,Стадион ветеранов
124,FL,KCF,KCP,Канзас Сити Пакерс,
212,NL,FLO,FLA,Флорида Марлинс,Стадион Pro Player
152,,WS4,NAT,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Национальные земли
51,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt;
148,,SL1,SLR,Красные чулки Сент-Луиса,Красный бейсбольный парк &lt; &lt; Красный чулок &gt; &gt;
80,AL,MLA,BAL,Милуоки Брюэрс,Земля Ллойда
195,NL,CIN,CIN,Красные Цинциннати,Кросли Филд
257,NL,PHN,ATH,Филадельфия Атлетика,Земля Джефферсона
161,NL,BLN,BLO,Балтимор Ориолс,Юнионный парк
294,NL,WS8,WNL,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Спампдудл-Земля
272,NL,SFN,SFG,Сан-Франциско Гиганты,Пакбелл Парк
10,AA,CL3,CLV,Блюз Кливленда,Парк II Национальной лиги
219,NL,HOU,HOU,Хьюстон Кольт 45-й.,Стадион кольта
264,NL,PIT,PIT,Питтсбургские пираты,Три речного стадиона
105,AL,TEX,TEX,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне
275,NL,SL3,SBS,Сент-Луис Браун Шеллингс,Парк I для спортсменов
189,NL,CHN,CHC,Белые чулки Чикаго,Озерный фронт Парк I
235,NL,MON,WSN,Монреальские выставки,Олимпийская система
27,AA,PT1,PIT,Питтсбургские аллегени,Выставочный парк I
167,NL,BRO,LAD,Бруклинские комнаты,Восточный парк
36,AA,WS7,WST,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Атлетический парк
311,UA,SLU,SLM,Сент-Луис Марунс,
173,NL,BSN,ATL,Бостонские бунтари,South End Groups II / Congress Street Groups / South End Groups III
205,NL,CN1,CNR,Красные Цинциннати,Авеню Земля
237,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля I
46,AL,BOS,BOS,Бостонский ред Сокс,Земля Хантингтон-авеню
25,AA,PH4,PHA,Филадельфия Атлетика,Парк Окдейл
241,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля IV
22,AA,NY4,NYP,Города Нью-Йорка,Поло Земля Я Западный Бриллиант
132,,BR2,BRA,Бруклинские Атлантики,Союзные земли
201,NL,CIN,CIN,Красные Цинциннати,Стадион &quot; Риверфронт &quot;
160,NL,BFN,BUF,Баффало Бизонс,Парк Риверсайд
21,AA,ML3,MLA,Милуоки Брюэрс,Атлетическое поле
213,NL,FLO,FLA,Флорида Марлинс,Стадион Sun Life
207,NL,COL,COL,Колорадо Скалистые горы,Поле ковров
29,AA,RC2,ROC,Рочестер Бронкос,Поле Калвера I
101,AL,TBA,TBD,Тампа-Бей Дьявол-Рэйс,Тропиканское поле
238,NL,NY1,SFG,Нью-Йорк Гиганты,Поло Земля II
68,AL,KC1,OAK,Канзас-Сити Атлетика,Муниципальный стадион I
188,NL,CHN,CHC,Белые чулки Чикаго,23-я улица
76,AL,MIN,MIN,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом
208,NL,COL,COL,Колорадо Скалистые горы,Высший стадион Майл
141,,MID,MAN,Мидлтаун Мэнсфилдс,Мэнсфилдский клуб
104,AL,TEX,TEX,Техасские рейнджеры,Арлингтонский стадион
107,AL,TOR,TOR,Торонтские синие джеи,Выставочный стадион
123,FL,IND,NEW,Индианаполис Хусье,
247,NL,PHI,PHI,Филадельфия &lt; &lt; Голубой Джейс &gt; &gt;,Парк Шиве
260,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк/Форбс Поле
63,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт
250,NL,PHI,PHI,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;
233,NL,ML2,MLG,Милуоки Грейс,Парк II &lt; &lt; Эклипс &gt; &gt;
305,UA,BSU,BRD,Бостонские красные,
151,,WS3,OLY,Олимпийские игры в Вашингтоне,Олимпийские игры
242,NL,NY1,SFG,Нью-Йорк Готэмс,Поло Земля I
308,UA,KCU,KCU,Канзас Сити Ковбои,
49,AL,CHA,CHW,Чикаго Уайт Сокс,Парк Комиски
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион Qualcomm
115,AL,WS2,TEX,Сенаторы Вашингтона,Стадион Griffith II
246,NL,NYN,NYM,Нью-Йорк Метс,Шейский стадион
36,AA,WS7,WST,&lt; &lt; Вашингтон нэшнлз &gt; &gt;,Атлетический парк
52,AL,CHA,CHW,Чикаго Уайт Сокс,Парк &lt; &lt; Саутсайд II &gt; &gt; / парк &lt; &lt; Комиски &gt; &gt;
18,AA,KC2,KCC,Канзас Сити Ковбои,Парк выставки
297,PL,BSP,BRS,Бостонские красные,
92,AL,PHA,OAK,Филадельфия Атлетика,Колумбийский парк
217,NL,HOU,HOU,Хьюстон Астрос,Энронное поле
150,,TRO,TRO,Трой Хеймерс,Земля хеймеров
66,AL,DET,DET,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина
37,AA,WS9,WAS,Вашингтон,Поле границы
146,,PH3,CEN,Столетия Филадельфии,Столетние земли
255,NL,PHI,PHI,Филадельфийские квакеры,Филадельфийские бейсбольные земли
126,FL,PTF,PBS,Питтсбургские повстанцы,
174,NL,BSN,ATL,Бостонские бунтари,South End Groups III
72,AL,LAA,ANA,Лос-Анджелесские ангелы,Стадион Dodger
99,AL,SLA,BAL,Сент-Луис Браунс,Парк III для спортсменов
8,AA,BR4,BRG,Бруклинские гладиаторы,Риджвуд Парк
6,AA,BR3,LAD,Бруклинские женихи,Вашингтон Парк I
