year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2005,NHL,SJS,SJS,WC,PC,2,СФК,82,44,27,,11.0,99,1.0,7.0,266,242,Сан-Хосе Акулы,1058.0,14.0,91.0,500.0,11.0,77.0,399.0,10.0
1952,NHL,MTL,MTL,,,2,ПК,70,28,23,19.0,,75,,,155,148,Монреальские канадиенсы,777.0,,,,,,,
1968,NHL,TOR,TOR,,ED,4,QF,76,35,26,15.0,,85,,,234,217,Торонтские кленовые листья,950.0,,45.0,278.0,5.0,46.0,294.0,11.0
1973,NHL,NYR,NYR,,ED,3,SF,78,40,24,14.0,,94,,,300,251,Нью-Йоркские рейнджеры,782.0,2.0,66.0,222.0,2.0,45.0,239.0,9.0
1958,NHL,CHI,CHI,,,3,SF,70,28,29,13.0,,69,,,197,208,Чикаго Черные Ястребы,921.0,,,,,,,
1927,NHL,PIP,PHQ,,AM,3,QF,44,19,17,8.0,,46,,,67,76,Питтсбургские пираты,424.0,,,,,,,
1995,NHL,WAS,WAS,EC,AT,4,CQF,82,39,32,11.0,,89,,,234,204,Вашингтон Капиталы,1553.0,14.0,63.0,403.0,7.0,67.0,385.0,12.0
1977,WHA,IND,IND,,,8,,80,24,51,5.0,,53,,,267,353,Индианаполисские гонщики,1189.0,8.0,56.0,317.0,13.0,51.0,241.0,6.0
2001,NHL,ATL,WPG,EC,SE,5,,82,19,47,11.0,5.0,54,,,187,288,Катастрофы Атланты,1290.0,22.0,37.0,306.0,12.0,65.0,358.0,3.0
2002,NHL,OTT,OTT,EC,NE,1,CF,82,52,21,8.0,1.0,113,,,263,182,Оттавские сенаторы,1135.0,22.0,83.0,391.0,8.0,50.0,332.0,4.0
1942,NHL,TOR,TOR,,,3,SF,50,22,19,9.0,,53,,,198,159,Торонтские кленовые листья,421.0,,,,,,,
1989,NHL,CHI,CHI,CC,NO,1,CF,80,41,33,6.0,,88,,,316,294,Чикаго Блэкхокс,2426.0,30.0,80.0,349.0,9.0,75.0,379.0,11.0
2006,NHL,COL,COL,WC,NW,4,,82,44,31,,7.0,95,5.0,4.0,272,251,Колорадо Авалонш,884.0,20.0,79.0,374.0,9.0,70.0,353.0,7.0
1929,NHL,OTS,STE,,CA,3,QF,44,21,15,8.0,,50,,,138,118,Оттавские сенаторы,558.0,,,,,,,
1979,NHL,VAN,VAN,CC,SM,3,PRE,80,27,37,16.0,,70,,,256,281,Ванкуверские канаки,1808.0,16.0,53.0,312.0,12.0,69.0,282.0,2.0
1977,WHA,NEW,CAR,,,2,АВФ,80,44,31,5.0,,93,,,335,269,Китобойные китобойники Новой Англии,1255.0,14.0,62.0,239.0,4.0,65.0,315.0,9.0
2008,NHL,TBL,TBL,EC,SE,5,,82,24,40,,18.0,66,3.0,10.0,210,279,Молния в заливе Тампа,1306.0,26.0,61.0,343.0,9.0,89.0,405.0,4.0
1919,NHL,OTS,STE,,,1,ПК,24,19,5,0.0,,38,,,121,64,Оттавские сенаторы,305.0,,,,,,,
1973,WHA,QUN,COL,,EW,5,,78,38,36,4.0,,80,,,306,280,Квебек,909.0,18.0,61.0,280.0,6.0,44.0,194.0,1.0
1976,NHL,PIT,PIT,WA,NO,3,PRE,80,34,33,13.0,,81,,,240,252,Пингвины Питтсбурга,669.0,12.0,46.0,263.0,6.0,47.0,209.0,5.0
1999,NHL,BUF,BUF,EC,NE,3,CQF,82,35,32,11.0,4.0,85,,,213,204,Буффало Сабрес,1173.0,10.0,37.0,351.0,10.0,54.0,361.0,8.0
1932,NHL,NYA,BKN,,CA,4,,48,15,22,11.0,,41,,,91,118,Американцы Нью-Йорка,478.0,,,,,,,
2006,NHL,MTL,MTL,EC,NE,4,,82,42,34,,6.0,90,6.0,5.0,245,256,Монреальские канадиенсы,1133.0,14.0,86.0,378.0,6.0,69.0,419.0,17.0
1955,NHL,TOR,TOR,,,4,SF,70,24,33,13.0,,61,,,153,181,Торонтские кленовые листья,1051.0,,,,,,,
1993,NHL,TOR,TOR,WC,CE,2,CF,84,43,29,12.0,,98,,,280,243,Торонтские кленовые листья,1877.0,8.0,88.0,459.0,9.0,74.0,409.0,8.0
2006,NHL,PHO,PHO,WC,PC,5,,82,31,46,,5.0,67,5.0,2.0,216,284,Феникс Койотс,1445.0,28.0,66.0,400.0,13.0,92.0,425.0,5.0
1977,NHL,WAS,WAS,WA,NO,5,,80,17,49,14.0,,48,,,195,321,Вашингтон Капиталы,1332.0,10.0,34.0,278.0,15.0,73.0,260.0,2.0
1998,NHL,OTT,OTT,EC,NE,1,CQF,82,44,23,15.0,,103,,,239,179,Оттавские сенаторы,892.0,12.0,59.0,397.0,13.0,44.0,317.0,6.0
1975,WHA,CLC,MF2,,EW,2,АВПРА,80,35,40,5.0,,75,,,273,279,Кливлендские крестоносцы,1356.0,,69.0,292.0,14.0,49.0,294.0,11.0
1912,NHA,MOW,MTW,,,2,,20,10,10,0.0,,20,,,93,90,Монреальские бродяги,,,,,,,,
1987,NHL,DET,DET,CC,NO,1,CF,80,41,28,11.0,,93,,,322,269,&lt; &lt; Красные крылья &gt; &gt;,2391.0,22.0,72.0,383.0,8.0,73.0,453.0,20.0
1972,NHL,PHI,PHI,,WD,2,SF,78,37,30,11.0,,85,,,296,256,Филадельфия Флайерс,1756.0,12.0,74.0,257.0,4.0,68.0,360.0,10.0
1988,NHL,MTL,MTL,WA,AD,1,F,80,53,18,9.0,,115,,,315,218,Монреальские канадиенсы,1537.0,8.0,80.0,381.0,13.0,58.0,326.0,6.0
1971,NHL,DET,DET,,ED,5,,78,33,35,10.0,,76,,,261,262,&lt; &lt; Красные крылья &gt; &gt;,850.0,4.0,58.0,280.0,9.0,45.0,261.0,6.0
1969,NHL,NYR,NYR,,ED,4,QF,76,38,22,16.0,,92,,,246,189,Нью-Йоркские рейнджеры,853.0,10.0,52.0,295.0,7.0,40.0,269.0,7.0
1991,NHL,PIT,PIT,WA,PT,3,ПК,80,39,32,9.0,,87,,,343,308,Пингвины Питтсбурга,1907.0,12.0,92.0,423.0,14.0,77.0,383.0,16.0
2008,NHL,ATL,WPG,EC,SE,4,,82,35,41,,6.0,76,7.0,1.0,257,280,Катастрофы Атланты,1256.0,12.0,69.0,357.0,10.0,88.0,366.0,13.0
1959,NHL,MTL,MTL,,,1,ПК,70,40,18,12.0,,92,,,255,178,Монреальские канадиенсы,756.0,,,,,,,
1987,NHL,HAR,CAR,WA,AD,4,DSF,80,35,38,7.0,,77,,,249,267,Хартфорд Китерс,2046.0,8.0,84.0,477.0,17.0,67.0,426.0,9.0
1935,NHL,BOS,BOS,,AM,2,QF,48,22,20,6.0,,50,,,92,83,Бостонские бруины,399.0,,,,,,,
2010,NHL,TBL,TBL,EC,SE,2,CF,82,46,25,,11.0,103,6.0,6.0,247,240,Молния в заливе Тампа,905.0,24.0,69.0,336.0,16.0,49.0,302.0,1.0
1996,NHL,BOS,BOS,EC,NE,6,,82,26,47,9.0,,61,,,234,300,Бостонские бруины,1369.0,4.0,46.0,310.0,6.0,56.0,308.0,15.0
2006,NHL,CHI,CHI,WC,CE,5,,82,31,42,,9.0,71,6.0,7.0,201,258,Чикаго Блэкхокс,1332.0,16.0,43.0,364.0,6.0,77.0,443.0,12.0
1969,NHL,CHI,CHI,,ED,1,SF,76,45,22,9.0,,99,,,250,170,Чикаго Черные Ястребы,901.0,14.0,55.0,270.0,7.0,32.0,247.0,7.0
2008,NHL,VAN,VAN,WC,NW,1,СФК,82,45,27,,10.0,100,3.0,7.0,246,220,Ванкуверские канаки,1351.0,28.0,67.0,357.0,5.0,69.0,371.0,7.0
2002,NHL,BOS,BOS,EC,NE,3,CQF,82,36,31,11.0,4.0,87,,,245,237,Бостонские бруины,1370.0,24.0,59.0,325.0,11.0,65.0,375.0,10.0
2006,NHL,ATL,WPG,EC,SE,1,CQF,82,43,28,,11.0,97,7.0,4.0,246,245,Катастрофы Атланты,1097.0,26.0,67.0,407.0,10.0,79.0,391.0,9.0
1978,WHA,WIJ,PHO,,,3,AVC,80,39,35,6.0,,84,,,307,306,Виннипег Джетс,1342.0,18.0,67.0,265.0,7.0,57.0,274.0,5.0
1997,NHL,TBL,TBL,EC,AT,7,,82,17,55,10.0,,44,,,151,269,Молния в заливе Тампа,1823.0,12.0,33.0,353.0,16.0,72.0,410.0,11.0
2000,NHL,NYR,NYR,EC,AT,4,,82,33,43,5.0,1.0,72,,,250,290,Нью-Йоркские рейнджеры,1522.0,18.0,65.0,363.0,12.0,86.0,400.0,16.0
1986,NHL,STL,STL,CC,NO,1,DSF,80,32,33,15.0,,79,,,281,293,Блюз Сент-Луис,1572.0,6.0,79.0,324.0,11.0,58.0,303.0,6.0
1982,NHL,STL,STL,CC,NO,4,DSF,80,25,40,15.0,,65,,,285,316,Блюз Сент-Луис,1281.0,12.0,67.0,316.0,12.0,63.0,336.0,9.0
2002,NHL,DAL,DAL,WC,PC,1,СФК,82,46,17,15.0,4.0,111,,,245,169,Далласские Звезды,1166.0,28.0,62.0,327.0,6.0,50.0,346.0,9.0
2002,NHL,STL,STL,WC,CE,2,CQF,82,41,24,11.0,6.0,99,,,253,222,Блюз Сент-Луис,1618.0,16.0,80.0,391.0,7.0,71.0,389.0,11.0
2007,NHL,ATL,WPG,EC,SE,4,,82,34,40,,8.0,76,9.0,6.0,216,272,Катастрофы Атланты,1077.0,20.0,52.0,316.0,10.0,75.0,354.0,13.0
1997,NHL,NJD,NJD,EC,AT,1,CQF,82,48,23,11.0,,107,,,225,166,Нью-Джерси Дьяволы,1488.0,8.0,63.0,333.0,9.0,41.0,309.0,4.0
1948,NHL,CHI,CHI,,,5,,60,21,31,8.0,,50,,,173,211,Чикаго Черные Ястребы,695.0,,,,,,,
1974,WHA,EDO,EDM,,CW,5,,78,36,38,4.0,,76,,,279,279,Edmonton Oilers,896.0,,40.0,262.0,4.0,52.0,236.0,10.0
1989,NHL,BUF,BUF,WA,AD,2,DSF,80,45,27,8.0,,98,,,286,248,Буффало Сабрес,1449.0,16.0,79.0,358.0,7.0,58.0,351.0,7.0
2005,NHL,DAL,DAL,WC,PC,1,CQF,82,53,23,,6.0,112,12.0,1.0,265,218,Далласские Звезды,1496.0,12.0,88.0,498.0,7.0,82.0,504.0,10.0
1998,NHL,DET,DET,WC,CE,1,СФК,82,43,32,7.0,,93,,,245,202,&lt; &lt; Красные крылья &gt; &gt;,1202.0,10.0,67.0,415.0,7.0,45.0,355.0,14.0
1991,NHL,BUF,BUF,WA,AD,3,DSF,80,31,37,12.0,,74,,,289,299,Буффало Сабрес,2713.0,14.0,105.0,466.0,11.0,91.0,424.0,8.0
1982,NHL,HAR,CAR,WA,AD,5,,80,19,54,7.0,,45,,,261,403,Хартфорд Китерс,1392.0,28.0,51.0,264.0,9.0,70.0,293.0,6.0
2011,NHL,AND,ANA,WC,PC,5,,82,34,36,,12.0,80,3.0,7.0,204,231,Утки Анахайма,980.0,18.0,45.0,271.0,5.0,51.0,283.0,4.0
1982,NHL,BUF,BUF,WA,AD,3,DF,80,38,29,13.0,,89,,,318,285,Буффало Сабрес,1031.0,34.0,67.0,311.0,9.0,48.0,274.0,12.0
1944,NHL,DET,DET,,,2,F,50,31,14,5.0,,67,,,218,161,&lt; &lt; Красные крылья &gt; &gt;,285.0,,,,,,,
1952,NHL,CHI,CHI,,,4,SF,70,27,28,15.0,,69,,,169,175,Чикаго Черные Ястребы,736.0,,,,,,,
2000,NHL,VAN,VAN,WC,NW,3,CQF,82,36,28,11.0,7.0,90,,,239,238,Ванкуверские канаки,1113.0,22.0,71.0,416.0,11.0,74.0,387.0,12.0
2000,NHL,MTL,MTL,EC,NE,5,,82,28,40,8.0,6.0,70,,,206,232,Монреальские канадиенсы,1020.0,18.0,68.0,421.0,3.0,60.0,337.0,5.0
1963,NHL,BOS,BOS,,,6,,70,18,40,12.0,,48,,,170,212,Бостонские бруины,858.0,,28.0,220.0,4.0,45.0,242.0,3.0
1969,NHL,LAK,LAK,,WD,6,,76,14,52,10.0,,38,,,168,290,Короли Лос-Анджелеса,969.0,2.0,39.0,275.0,11.0,67.0,297.0,6.0
2009,NHL,SJS,SJS,WC,PC,1,CF,82,51,20,,11.0,113,7.0,6.0,264,215,Сан-Хосе Акулы,1155.0,18.0,65.0,309.0,9.0,49.0,327.0,8.0
2005,NHL,PHI,PHI,EC,AT,2,CQF,82,45,26,,11.0,101,4.0,6.0,267,259,Филадельфия Флайерс,1201.0,14.0,80.0,444.0,6.0,97.0,465.0,19.0
1911,PCHA,NWR,PO1,,,1,,15,9,6,0.0,,18,,,78,77,Новые Вестминстерские королевские власти,,,,,,,,
2003,NHL,NJD,NJD,EC,AT,2,CQF,82,43,25,12.0,2.0,100,,,213,164,Нью-Джерси Дьяволы,894.0,14.0,51.0,312.0,5.0,39.0,266.0,8.0
1999,NHL,COL,COL,WC,NW,1,CF,82,42,28,11.0,1.0,96,,,233,201,Колорадо Авалонш,1118.0,18.0,59.0,302.0,7.0,52.0,335.0,3.0
1972,NHL,MTL,MTL,,ED,1,ПК,78,52,10,16.0,,120,,,329,184,Монреальские канадиенсы,783.0,8.0,52.0,239.0,4.0,37.0,235.0,9.0
1969,NHL,BOS,BOS,,ED,2,ПК,76,40,17,19.0,,99,,,277,216,Бостонские бруины,1196.0,12.0,81.0,279.0,4.0,80.0,360.0,13.0
1928,NHL,TOR,TOR,,CA,3,SF,44,21,18,5.0,,47,,,85,69,Торонтские кленовые листья,540.0,,,,,,,
1983,NHL,WIN,PHO,CC,SM,4,DSF,80,31,38,11.0,,73,,,340,374,Виннипег Джетс,1579.0,10.0,80.0,374.0,18.0,86.0,341.0,13.0
1981,NHL,COR,NJD,CC,SM,5,,80,18,49,13.0,,49,,,241,362,Колорадо Скалистые горы,1138.0,20.0,46.0,305.0,15.0,63.0,268.0,4.0
1988,NHL,HAR,CAR,WA,AD,4,DSF,80,37,38,5.0,,79,,,299,290,Хартфорд Китерс,1672.0,10.0,87.0,418.0,18.0,70.0,377.0,3.0
1978,WHA,QUN,COL,,,2,AVSF,80,41,34,5.0,,87,,,288,271,Квебек,1399.0,30.0,67.0,272.0,9.0,63.0,329.0,6.0
2008,NHL,NYR,NYR,EC,AT,4,CQF,82,43,30,,9.0,95,10.0,6.0,210,218,Нью-Йоркские рейнджеры,1199.0,24.0,48.0,346.0,14.0,40.0,329.0,9.0
1975,WHA,QUN,COL,,CW,2,AVQF,81,50,27,4.0,,104,,,371,316,Квебек,1654.0,,77.0,249.0,10.0,69.0,305.0,5.0
1932,NHL,MTM,MTM,,CA,2,QF,48,22,20,6.0,,50,,,135,119,Монреальские мароны,442.0,,,,,,,
1993,NHL,HAR,CAR,EC,NE,6,,84,27,48,9.0,,63,,,227,288,Хартфорд Китерс,1809.0,22.0,61.0,408.0,9.0,88.0,416.0,8.0
1977,NHL,TOR,TOR,WA,AD,3,SF,80,41,29,10.0,,92,,,271,237,Торонтские кленовые листья,1258.0,4.0,57.0,261.0,7.0,55.0,295.0,5.0
1992,NHL,MTL,MTL,WA,AD,3,ПК,84,48,30,6.0,,102,,,326,280,Монреальские канадиенсы,1788.0,8.0,79.0,430.0,13.0,77.0,427.0,8.0
1911,PCHA,VA1,SPO,,,3,,16,7,9,0.0,,14,,,81,90,Виктория Аристократс,,,,,,,,
1980,NHL,NYR,NYR,CC,PT,4,SF,80,30,36,14.0,,74,,,312,317,Нью-Йоркские рейнджеры,1981.0,36.0,63.0,351.0,12.0,83.0,392.0,14.0
1989,NHL,LAK,LAK,CC,SM,4,DF,80,34,39,7.0,,75,,,338,337,Короли Лос-Анджелеса,1844.0,24.0,76.0,343.0,14.0,88.0,366.0,11.0
1983,NHL,BUF,BUF,WA,AD,2,DSF,80,48,25,7.0,,103,,,315,257,Буффало Сабрес,1190.0,8.0,71.0,329.0,14.0,50.0,277.0,11.0
1913,PCHA,VA1,SPO,,,1,F,16,10,6,0.0,,20,,,86,80,Виктория Аристократс,,,,,,,,
1977,WHA,HOU,HOU,,,3,AVQF,80,42,34,4.0,,88,,,296,302,Хьюстон Аэрос,1543.0,8.0,56.0,270.0,8.0,77.0,366.0,6.0
1925,NHL,MTM,MTM,,,2,ПК,36,20,11,5.0,,45,,,91,73,Монреальские мароны,554.0,,,,,,,
1916,PCHA,VML,VMR,,,2,,23,14,9,0.0,,28,,,131,124,Ванкуверские миллионеры,,,,,,,,
1957,NHL,TOR,TOR,,,6,,70,21,38,11.0,,53,,,192,226,Торонтские кленовые листья,861.0,,,,,,,
1970,NHL,CLF,CLE,,WD,7,,78,20,53,5.0,,45,,,199,320,Калифорния Золотые Печи,937.0,6.0,39.0,316.0,7.0,58.0,254.0,3.0
1973,WHA,NYJ,SDM,,EW,6,,78,32,42,4.0,,68,,,268,313,Нью-Йорк Золотые Блейды/Джерси Рыцари,933.0,6.0,52.0,213.0,4.0,55.0,241.0,7.0
1990,NHL,WIN,PHO,CC,SM,5,,80,26,43,11.0,,63,,,260,288,Виннипег Джетс,1675.0,10.0,74.0,381.0,12.0,57.0,351.0,8.0
2003,NHL,COL,COL,WC,NW,2,СФК,82,40,22,13.0,7.0,100,,,236,198,Колорадо Авалонш,1293.0,28.0,74.0,363.0,14.0,58.0,357.0,7.0
1980,NHL,MNS,DAL,WA,AD,3,F,80,35,28,17.0,,87,,,291,263,Северные звезды Миннесоты,1624.0,44.0,88.0,408.0,13.0,64.0,304.0,7.0
1922,WCHL,CAT,CAT,,,3,,30,12,18,0.0,,24,,,91,106,Тигры Калгари,,,,,,,,
1999,NHL,NJD,NJD,EC,AT,2,ПК,82,45,24,8.0,5.0,103,,,251,203,Нью-Джерси Дьяволы,1313.0,22.0,55.0,274.0,9.0,39.0,313.0,9.0
1975,NHL,NYI,NYI,CC,PT,2,SF,80,42,21,17.0,,101,,,297,190,Жители Нью-Йорка,1277.0,10.0,92.0,290.0,4.0,55.0,377.0,11.0
2001,NHL,MIN,MIN,WC,NW,5,,82,26,35,12.0,9.0,73,,,195,238,Миннесота Уайлд,1209.0,16.0,55.0,373.0,9.0,62.0,362.0,11.0
1977,WHA,BIR,BIR,,,6,AVQF,80,36,41,3.0,,75,,,287,314,Бирмингем Буллз,2177.0,18.0,60.0,286.0,13.0,84.0,355.0,8.0
1982,NHL,WAS,WAS,WA,PT,3,DSF,80,39,25,16.0,,94,,,306,283,Вашингтон Капиталы,1329.0,20.0,75.0,358.0,11.0,53.0,288.0,3.0
1940,NHL,DET,DET,,,3,F,48,21,16,11.0,,53,,,112,102,&lt; &lt; Красные крылья &gt; &gt;,337.0,,,,,,,
1993,NHL,DAL,DAL,WC,CE,3,СФК,84,42,29,13.0,,97,,,286,265,Далласские Звезды,1919.0,24.0,81.0,440.0,16.0,68.0,428.0,8.0
