playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
liutmi01,1978,1,CIN,WHA,54.0,3181.0,23.0,27.0,4.0,4.0,3.0,184.0,1556.0,3.0,179.0,1.0,2.0,,0.0,0.0,10.0,
quickjo01,2010,1,LAK,NHL,61.0,3591.0,35.0,22.0,3.0,4.0,6.0,134.0,1631.0,6.0,380.0,2.0,4.0,,0.0,1.0,20.0,229.0
worslgu01,1955,1,NYR,NHL,70.0,4200.0,32.0,28.0,10.0,,4.0,203.0,,3.0,180.0,0.0,3.0,,,0.0,15.0,
coxab01,1933,2,NYA,NHL,1.0,24.0,0.0,1.0,0.0,,0.0,3.0,,,,,,,,,,
pettiji01,1978,1,BOS,NHL,19.0,1037.0,8.0,6.0,2.0,0.0,1.0,62.0,,,,,,,,,,
tugnuro01,1993,1,ANA,NHL,28.0,1520.0,10.0,15.0,1.0,4.0,1.0,76.0,828.0,,,,,,,,,
liutmi01,1990,1,WAS,NHL,35.0,1834.0,13.0,16.0,3.0,2.0,0.0,114.0,786.0,2.0,48.0,0.0,1.0,,0.0,0.0,4.0,30.0
myreph01,1977,1,ATF,NHL,9.0,523.0,2.0,7.0,0.0,0.0,0.0,43.0,,,,,,,,,,
ersbeer01,2007,1,LAK,NHL,14.0,799.0,6.0,5.0,3.0,1.0,2.0,33.0,452.0,,,,,,,,,
howarji01,2008,1,DET,NHL,1.0,59.0,0.0,1.0,0.0,1.0,0.0,4.0,28.0,,,,,,,,,
lundqhe01,2005,1,NYR,NHL,53.0,3112.0,30.0,12.0,9.0,2.0,2.0,116.0,1485.0,3.0,177.0,0.0,3.0,,0.0,0.0,13.0,79.0
farrro01,1973,1,BUF,NHL,11.0,480.0,2.0,4.0,1.0,2.0,0.0,25.0,,,,,,,,,,
walshfl01,1928,1,NYA,NHL,4.0,260.0,2.0,0.0,2.0,,3.0,1.0,,,,,,,,,,
moogan01,1992,1,BOS,NHL,55.0,3194.0,37.0,14.0,3.0,1.0,3.0,168.0,1357.0,3.0,161.0,0.0,3.0,,0.0,0.0,14.0,67.0
burkese01,2001,1,PHO,NHL,60.0,3587.0,33.0,21.0,6.0,3.0,5.0,137.0,1711.0,5.0,297.0,1.0,4.0,,0.0,0.0,13.0,133.0
kurtga01,1976,1,PHR,WHA,33.0,1752.0,11.0,19.0,1.0,0.0,0.0,162.0,1001.0,,,,,,,,,
cloutda01,2002,1,VAN,NHL,57.0,3376.0,33.0,16.0,7.0,6.0,2.0,136.0,1477.0,14.0,833.0,7.0,7.0,,1.0,0.0,45.0,341.0
trefian01,1992,1,CAL,NHL,1.0,65.0,0.0,0.0,1.0,0.0,0.0,5.0,39.0,,,,,,,,,
evanscl01,1957,1,BOS,NHL,1.0,60.0,0.0,0.0,1.0,,0.0,4.0,,,,,,,,,,
gigueje01,2001,1,ANA,NHL,53.0,3127.0,20.0,25.0,6.0,3.0,4.0,111.0,1384.0,,,,,,,,,
irbear01,1999,1,CAR,NHL,75.0,4345.0,34.0,28.0,9.0,8.0,5.0,175.0,1858.0,,,,,,,,,
esposto01,1981,1,CHI,NHL,52.0,3069.0,19.0,25.0,8.0,8.0,1.0,231.0,,7.0,381.0,3.0,3.0,,0.0,1.0,16.0,
drydeda01,1977,1,EDO,WHA,48.0,2578.0,21.0,23.0,2.0,5.0,2.0,150.0,1239.0,2.0,91.0,0.0,1.0,,1.0,0.0,6.0,
riendvi01,1987,1,MTL,NHL,1.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,,,,,,,,,
vokouto01,2006,1,NAS,NHL,44.0,2601.0,27.0,12.0,4.0,3.0,5.0,104.0,1299.0,5.0,324.0,1.0,4.0,,0.0,0.0,16.0,163.0
loprepe01,1975,1,MNS,NHL,34.0,1789.0,7.0,22.0,1.0,0.0,1.0,123.0,,,,,,,,,,
rolosdw01,2011,1,TBL,NHL,40.0,2099.0,13.0,16.0,3.0,5.0,1.0,128.0,1126.0,,,,,,,,,
rutlewa01,1973,1,HOU,WHA,25.0,1509.0,12.0,12.0,1.0,0.0,0.0,84.0,737.0,,,,,,,,,
hedbejo01,2009,1,ATL,NHL,47.0,2632.0,21.0,16.0,6.0,4.0,3.0,115.0,1355.0,,,,,,,,,
lemelre01,1980,1,CAL,NHL,29.0,1629.0,14.0,6.0,7.0,2.0,2.0,88.0,,6.0,366.0,3.0,3.0,,0.0,0.0,22.0,
mckenmi01,2010,1,NJD,NHL,2.0,118.0,0.0,1.0,0.0,0.0,0.0,6.0,56.0,,,,,,,,,
theodjo01,2011,1,FLO,NHL,53.0,3049.0,22.0,16.0,11.0,3.0,3.0,125.0,1502.0,5.0,268.0,2.0,2.0,,0.0,1.0,11.0,135.0
gardnge01,1972,1,LAS,WHA,49.0,2713.0,19.0,22.0,4.0,0.0,1.0,149.0,1238.0,3.0,116.0,1.0,2.0,,0.0,0.0,11.0,57.0
tatarda01,1976,1,NYR,NHL,2.0,80.0,1.0,1.0,0.0,0.0,0.0,10.0,,,,,,,,,,
millery01,2011,1,BUF,NHL,61.0,3536.0,31.0,21.0,7.0,6.0,6.0,150.0,1788.0,,,,,,,,,
labarja01,2009,1,PHO,NHL,17.0,928.0,8.0,5.0,1.0,1.0,0.0,33.0,459.0,,,,,,,,,
gilbegi01,1980,1,DET,NHL,48.0,2618.0,11.0,24.0,9.0,5.0,0.0,175.0,,,,,,,,,,
worthch01,1974,1,EDO,WHA,29.0,1660.0,11.0,13.0,3.0,0.0,1.0,99.0,929.0,,,,,,,,,
careyji01,1994,1,WAS,NHL,28.0,1604.0,18.0,6.0,3.0,2.0,4.0,57.0,654.0,7.0,358.0,2.0,4.0,,2.0,0.0,25.0,151.0
masonbo01,1989,1,WAS,NHL,16.0,822.0,4.0,9.0,1.0,4.0,0.0,48.0,389.0,,,,,,,,,
sawchte01,1951,1,DET,NHL,70.0,4200.0,44.0,14.0,12.0,,12.0,133.0,,8.0,480.0,8.0,0.0,,,4.0,5.0,
schwaco01,1998,1,TBL,NHL,40.0,2146.0,8.0,25.0,3.0,2.0,0.0,126.0,1153.0,,,,,,,,,
adamsjo02,1972,1,BOS,NHL,14.0,780.0,9.0,3.0,1.0,0.0,1.0,39.0,,,,,,,,,,
melanro01,1980,1,NYI,NHL,11.0,620.0,8.0,1.0,1.0,0.0,0.0,32.0,,3.0,92.0,1.0,0.0,,0.0,0.0,6.0,
rivarfe01,1974,1,MNS,NHL,15.0,707.0,3.0,9.0,0.0,0.0,0.0,50.0,,,,,,,,,,
lumleha01,1945,1,DET,NHL,50.0,3000.0,20.0,20.0,10.0,,2.0,159.0,,5.0,310.0,1.0,4.0,,,1.0,16.0,
bromlga01,1979,1,VAN,NHL,15.0,860.0,8.0,2.0,4.0,0.0,1.0,43.0,,4.0,180.0,1.0,3.0,,1.0,0.0,11.0,
hextaro01,1998,1,PHI,NHL,23.0,1235.0,10.0,7.0,4.0,0.0,0.0,52.0,464.0,,,,,,,,,
smithno01,1931,1,MTM,NHL,21.0,1267.0,5.0,12.0,4.0,,0.0,62.0,,,,,,,,,,
barrato01,1988,1,BUF,NHL,10.0,545.0,2.0,7.0,0.0,1.0,0.0,45.0,285.0,,,,,,,,,
thibajo01,1998,2,CHI,NHL,52.0,3014.0,21.0,26.0,5.0,6.0,4.0,136.0,1435.0,,,,,,,,,
wakeler01,1977,1,CIN,WHA,6.0,311.0,0.0,5.0,0.0,0.0,0.0,26.0,146.0,,,,,,,,,
hogosgo01,1977,1,NYI,NHL,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
nabokev01,2011,1,NYI,NHL,42.0,2378.0,19.0,18.0,3.0,10.0,2.0,101.0,1172.0,,,,,,,,,
larsscu01,1975,1,WIJ,WHA,23.0,1287.0,11.0,10.0,1.0,0.0,0.0,83.0,635.0,2.0,110.0,2.0,0.0,,0.0,0.0,6.0,
tugnuro01,1994,1,MTL,NHL,7.0,346.0,1.0,3.0,1.0,0.0,0.0,18.0,172.0,,,,,,,,,
masonbo01,1987,1,CHI,NHL,41.0,2312.0,13.0,18.0,8.0,1.0,0.0,160.0,1353.0,1.0,60.0,0.0,1.0,,0.0,0.0,3.0,31.0
dejorde01,1962,1,CHI,NHL,5.0,290.0,2.0,1.0,2.0,,0.0,12.0,,,,,,,,,,
mooreal01,1939,1,DET,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,3.0,,,,,,,,,,
francem01,1948,1,NYR,NHL,2.0,120.0,2.0,0.0,0.0,,0.0,4.0,,,,,,,,,,
romanro01,1986,1,PIT,NHL,25.0,1438.0,9.0,11.0,2.0,1.0,0.0,87.0,713.0,,,,,,,,,
andercr01,2003,1,CHI,NHL,21.0,1205.0,6.0,14.0,0.0,4.0,1.0,57.0,602.0,,,,,,,,,
gigueje01,1996,1,HAR,NHL,8.0,394.0,1.0,4.0,0.0,0.0,0.0,24.0,201.0,,,,,,,,,
worslgu01,1954,1,NYR,NHL,65.0,3900.0,15.0,33.0,17.0,,4.0,197.0,,,,,,,,,,
benedcl01,1920,1,OTS,NHL,24.0,1462.0,14.0,10.0,0.0,,2.0,75.0,,2.0,120.0,2.0,0.0,0.0,,2.0,0.0,
brodatu01,1939,1,TOR,NHL,47.0,2900.0,25.0,17.0,5.0,,4.0,108.0,,10.0,657.0,6.0,4.0,,,1.0,19.0,
levaslo01,1976,1,MF2,WHA,30.0,1715.0,15.0,11.0,2.0,1.0,2.0,78.0,974.0,,,,,,,,,
myreph01,1972,1,ATF,NHL,46.0,2736.0,16.0,23.0,5.0,1.0,2.0,138.0,,,,,,,,,,
kolesvi01,2005,1,COL,NHL,8.0,370.0,3.0,3.0,0.0,0.0,0.0,20.0,178.0,,,,,,,,,
moranpa01,1913,1,QU1,NHA,20.0,1225.0,12.0,8.0,0.0,,1.0,73.0,,,,,,,,,,
mclenja01,2000,1,MIN,NHL,38.0,2230.0,5.0,23.0,9.0,2.0,2.0,98.0,1032.0,,,,,,,,,
plassmi01,1975,1,PIT,NHL,55.0,3096.0,24.0,19.0,10.0,1.0,2.0,178.0,,3.0,180.0,1.0,2.0,,0.0,1.0,8.0,
schwaco01,1999,1,VAN,NHL,6.0,269.0,2.0,1.0,1.0,0.0,0.0,16.0,115.0,,,,,,,,,
houlema01,2006,1,PHI,NHL,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,,,,,
lemelre01,1987,1,BOS,NHL,49.0,2828.0,24.0,17.0,6.0,2.0,3.0,138.0,1244.0,17.0,1027.0,11.0,6.0,,2.0,1.0,45.0,430.0
hanlogl01,1987,1,DET,NHL,47.0,2623.0,22.0,17.0,5.0,4.0,4.0,141.0,1292.0,8.0,431.0,4.0,3.0,,1.0,1.0,22.0,171.0
drapeto01,1992,1,BUF,NHL,11.0,664.0,5.0,6.0,0.0,1.0,0.0,41.0,344.0,,,,,,,,,
brimsfr01,1946,1,BOS,NHL,60.0,3600.0,26.0,23.0,11.0,,3.0,175.0,,5.0,342.0,1.0,4.0,,,0.0,16.0,
roachjo01,1922,1,TRS,NHL,24.0,1469.0,13.0,10.0,1.0,,1.0,88.0,,,,,,,,,,
lumleha01,1957,1,BOS,NHL,24.0,1440.0,11.0,10.0,3.0,,3.0,71.0,,1.0,60.0,0.0,1.0,,,0.0,5.0,
cheveti01,1993,2,WIN,NHL,14.0,788.0,5.0,8.0,1.0,0.0,1.0,52.0,485.0,,,,,,,,,
yorkal01,2011,1,CBS,NHL,11.0,417.0,3.0,2.0,0.0,2.0,0.0,16.0,199.0,,,,,,,,,
auldal01,2009,1,DAL,NHL,21.0,1181.0,9.0,6.0,3.0,1.0,0.0,59.0,558.0,,,,,,,,,
junkijo01,1973,1,NYJ,WHA,53.0,3122.0,21.0,25.0,4.0,3.0,1.0,197.0,1762.0,,,,,,,,,
melocgi01,1981,1,MNS,NHL,51.0,3026.0,26.0,15.0,9.0,2.0,1.0,175.0,,4.0,184.0,1.0,2.0,,1.0,0.0,8.0,
knickri01,1992,1,LAK,NHL,10.0,532.0,6.0,4.0,0.0,0.0,0.0,35.0,292.0,,,,,,,,,
plassmi01,1974,1,KCS,NHL,24.0,1420.0,4.0,16.0,3.0,2.0,0.0,96.0,,,,,,,,,,
markkju01,2006,1,EDM,NHL,22.0,992.0,5.0,9.0,1.0,4.0,0.0,52.0,457.0,,,,,,,,,
pavelon01,2007,1,ATL,NHL,7.0,347.0,3.0,3.0,0.0,1.0,0.0,18.0,190.0,,,,,,,,,
potvife01,1998,2,NYI,NHL,11.0,606.0,2.0,7.0,1.0,0.0,0.0,37.0,345.0,,,,,,,,,
drydeda01,1979,1,EDM,NHL,14.0,744.0,2.0,7.0,3.0,2.0,0.0,53.0,,,,,,,,,,
sevigri01,1982,1,MTL,NHL,38.0,2130.0,15.0,11.0,8.0,5.0,1.0,122.0,1045.0,1.0,28.0,0.0,0.0,,0.0,0.0,0.0,
oneilmi01,1991,1,WIN,NHL,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,,,,,,,,,
puppada01,1985,1,BUF,NHL,7.0,401.0,3.0,4.0,0.0,0.0,1.0,21.0,184.0,,,,,,,,,
fukufyu01,2006,1,LAK,NHL,4.0,96.0,0.0,3.0,0.0,0.0,0.0,7.0,43.0,,,,,,,,,
bierkza01,2000,1,MIN,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,6.0,27.0,,,,,,,,,
keansdo01,1986,1,BOS,NHL,36.0,1942.0,18.0,8.0,4.0,1.0,0.0,108.0,909.0,2.0,120.0,0.0,2.0,,0.0,0.0,11.0,58.0
berthda01,1990,1,LAK,NHL,37.0,2119.0,20.0,11.0,4.0,1.0,1.0,117.0,1086.0,,,,,,,,,
kurtga01,1972,1,NRA,WHA,36.0,1881.0,10.0,21.0,0.0,1.0,0.0,150.0,1034.0,,,,,,,,,
hodgech01,1963,1,MTL,NHL,62.0,3720.0,33.0,18.0,11.0,1.0,8.0,140.0,,7.0,420.0,3.0,4.0,,1.0,1.0,16.0,
rasktu01,2007,1,BOS,NHL,4.0,184.0,2.0,1.0,1.0,0.0,0.0,10.0,88.0,,,,,,,,,
lapoino01,1975,1,CIN,WHA,12.0,641.0,4.0,6.0,0.0,2.0,0.0,55.0,377.0,,,,,,,,,
brodemi01,2009,1,OTT,NHL,3.0,180.0,3.0,0.0,0.0,0.0,1.0,3.0,87.0,,,,,,,,,
barrato01,2002,1,STL,NHL,6.0,293.0,1.0,4.0,0.0,0.0,1.0,16.0,132.0,,,,,,,,,
terrech01,1993,1,NJD,NHL,44.0,2340.0,20.0,11.0,4.0,2.0,2.0,106.0,1141.0,4.0,200.0,3.0,0.0,,0.0,0.0,9.0,111.0
broderi01,1974,1,QUN,WHA,51.0,2938.0,29.0,21.0,0.0,2.0,0.0,188.0,1734.0,15.0,906.0,8.0,7.0,,0.0,1.0,48.0,550.0
reeceda01,1975,1,BOS,NHL,14.0,777.0,7.0,5.0,2.0,1.0,2.0,43.0,,,,,,,,,,
toskave01,2002,1,SJS,NHL,11.0,537.0,4.0,3.0,1.0,1.0,1.0,21.0,287.0,,,,,,,,,
caronja01,1968,1,LAK,NHL,3.0,140.0,0.0,1.0,0.0,1.0,0.0,9.0,,,,,,,,,,
racinbr01,1995,1,STL,NHL,11.0,230.0,0.0,3.0,0.0,0.0,0.0,12.0,101.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
sanfocu01,2008,1,VAN,NHL,19.0,973.0,7.0,8.0,0.0,2.0,1.0,42.0,448.0,,,,,,,,,
smithal02,1969,1,PIT,NHL,46.0,2555.0,15.0,20.0,8.0,3.0,2.0,129.0,,3.0,180.0,1.0,2.0,,0.0,0.0,10.0,
conneal01,1933,1,NYA,NHL,1.0,40.0,1.0,0.0,0.0,,0.0,2.0,,,,,,,,,,
beverbi01,1932,1,OTS,NHL,35.0,2195.0,7.0,19.0,8.0,,5.0,95.0,,,,,,,,,,
lamotma01,2003,1,DET,NHL,2.0,125.0,1.0,0.0,1.0,0.0,0.0,3.0,58.0,,,,,,,,,
nabokev01,2003,1,SJS,NHL,59.0,3456.0,31.0,19.0,8.0,0.0,9.0,127.0,1610.0,17.0,1052.0,10.0,7.0,,2.0,3.0,30.0,461.0
josepcu01,2006,1,PHO,NHL,55.0,2993.0,18.0,31.0,2.0,2.0,4.0,159.0,1481.0,,,,,,,,,
dejorde01,1971,1,LAK,NHL,5.0,291.0,0.0,5.0,0.0,0.0,0.0,23.0,,,,,,,,,,
hedbejo01,2003,1,VAN,NHL,21.0,1098.0,8.0,6.0,2.0,0.0,3.0,46.0,459.0,2.0,98.0,1.0,1.0,,1.0,0.0,4.0,51.0
smithno01,1944,1,DET,NHL,1.0,60.0,1.0,0.0,0.0,,0.0,3.0,,,,,,,,,,
lowro01,1974,1,WAS,NHL,48.0,2588.0,8.0,36.0,2.0,2.0,1.0,235.0,,,,,,,,,,
ingpe01,1989,1,TOR,NHL,3.0,182.0,0.0,2.0,1.0,1.0,0.0,18.0,107.0,,,,,,,,,
tugnuro01,2003,1,DAL,NHL,11.0,548.0,3.0,7.0,0.0,0.0,1.0,22.0,220.0,,,,,,,,,
simmoga01,1975,1,CLF,NHL,40.0,2360.0,15.0,19.0,5.0,4.0,2.0,131.0,,,,,,,,,,
mcleaki01,2000,1,NYR,NHL,23.0,1220.0,8.0,10.0,1.0,0.0,0.0,71.0,639.0,,,,,,,,,
muzzaja01,1995,1,HAR,NHL,22.0,1013.0,4.0,8.0,3.0,3.0,1.0,49.0,551.0,,,,,,,,,
backsni01,2009,1,MIN,NHL,60.0,3489.0,26.0,23.0,8.0,6.0,2.0,158.0,1632.0,,,,,,,,,
cudewi01,1935,1,MTL,NHL,47.0,2940.0,11.0,26.0,10.0,,6.0,122.0,,,,,,,,,,
tugnuro01,1997,1,OTT,NHL,42.0,2236.0,15.0,14.0,8.0,6.0,3.0,84.0,882.0,2.0,74.0,0.0,1.0,,0.0,0.0,6.0,25.0
moogan01,1994,1,DAL,NHL,31.0,1770.0,10.0,12.0,7.0,1.0,2.0,72.0,846.0,5.0,277.0,1.0,4.0,,0.0,0.0,16.0,169.0
bibeapa01,1940,1,MTL,NHL,4.0,210.0,1.0,2.0,0.0,,0.0,15.0,,,,,,,,,,
smithbi01,1982,1,NYI,NHL,41.0,2340.0,18.0,14.0,7.0,2.0,1.0,112.0,1195.0,17.0,962.0,13.0,3.0,,0.0,2.0,43.0,
mccoofr01,1945,1,TOR,NHL,22.0,1320.0,10.0,9.0,3.0,,0.0,81.0,,,,,,,,,,
drydeda01,1972,1,BUF,NHL,37.0,2018.0,14.0,13.0,7.0,3.0,3.0,89.0,,2.0,120.0,0.0,2.0,,0.0,0.0,9.0,
cloutja01,1989,1,CHI,NHL,43.0,2178.0,18.0,15.0,2.0,2.0,2.0,112.0,931.0,4.0,175.0,0.0,2.0,,0.0,0.0,8.0,75.0
saloto01,1996,1,NYI,NHL,58.0,3208.0,20.0,27.0,8.0,7.0,5.0,151.0,1576.0,,,,,,,,,
smithga01,1977,2,MNS,NHL,3.0,180.0,0.0,2.0,1.0,0.0,0.0,9.0,,,,,,,,,,
thomawa01,1975,1,TOR,NHL,64.0,3684.0,28.0,24.0,12.0,5.0,2.0,196.0,,10.0,587.0,5.0,5.0,,1.0,1.0,34.0,
worslgu01,1969,1,MTL,NHL,6.0,360.0,3.0,1.0,2.0,0.0,0.0,14.0,,,,,,,,,,
stefagr01,1982,1,DET,NHL,35.0,1847.0,6.0,16.0,9.0,2.0,0.0,139.0,947.0,,,,,,,,,
soetado01,1981,1,WIN,NHL,39.0,2157.0,13.0,14.0,8.0,1.0,2.0,155.0,,2.0,120.0,1.0,1.0,,0.0,0.0,8.0,
baronma01,1983,1,LAK,NHL,21.0,1211.0,3.0,14.0,4.0,5.0,0.0,87.0,633.0,,,,,,,,,
ingpe01,1991,1,EDM,NHL,12.0,463.0,3.0,4.0,0.0,1.0,0.0,33.0,252.0,,,,,,,,,
soetado01,1977,1,NYR,NHL,6.0,360.0,2.0,2.0,2.0,0.0,0.0,20.0,,,,,,,,,,
gerbema01,2005,1,CAR,NHL,60.0,3493.0,38.0,14.0,6.0,5.0,3.0,162.0,1719.0,6.0,221.0,1.0,1.0,,0.0,1.0,13.0,90.0
mccoofr01,1944,1,TOR,NHL,50.0,3000.0,24.0,22.0,4.0,,4.0,161.0,,13.0,807.0,8.0,5.0,,,4.0,30.0,
balesmi01,1992,1,BOS,NHL,1.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,,,,,,,,,
murrami01,1929,1,MTL,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,4.0,,,,,,,,,,
youngwe01,1989,1,PIT,NHL,43.0,2318.0,16.0,20.0,3.0,4.0,1.0,161.0,1267.0,,,,,,,,,
vanbijo01,1998,1,PHI,NHL,62.0,3712.0,27.0,18.0,15.0,4.0,6.0,135.0,1380.0,6.0,369.0,2.0,4.0,,0.0,1.0,9.0,146.0
aubryse01,1974,1,QUN,WHA,31.0,1762.0,17.0,11.0,0.0,0.0,0.0,109.0,959.0,,,,,,,,,
kurtga01,1974,1,PHR,WHA,47.0,2841.0,25.0,16.0,4.0,1.0,2.0,156.0,1356.0,4.0,207.0,1.0,2.0,,1.0,0.0,12.0,81.0
wolfebe01,1977,1,WAS,NHL,25.0,1328.0,4.0,14.0,4.0,1.0,0.0,94.0,,,,,,,,,,
barrato01,1993,1,PIT,NHL,44.0,2482.0,22.0,15.0,5.0,2.0,2.0,139.0,1304.0,6.0,356.0,2.0,4.0,,3.0,0.0,17.0,162.0
chabolo01,1932,1,TOR,NHL,48.0,2946.0,24.0,18.0,6.0,,5.0,111.0,,9.0,686.0,4.0,5.0,0.0,,2.0,18.0,
skudrpe01,2001,1,VAN,NHL,23.0,1166.0,10.0,8.0,2.0,2.0,1.0,47.0,508.0,2.0,96.0,0.0,1.0,,0.0,0.0,5.0,46.0
smithal02,1974,1,NEW,WHA,59.0,3494.0,33.0,21.0,4.0,5.0,2.0,202.0,1725.0,6.0,366.0,2.0,4.0,,0.0,0.0,28.0,192.0
mcneige01,1956,1,MTL,NHL,9.0,540.0,4.0,5.0,0.0,,0.0,32.0,,,,,,,,,,
weeksst01,1988,1,VAN,NHL,35.0,2056.0,11.0,19.0,5.0,7.0,0.0,102.0,953.0,3.0,140.0,1.0,1.0,,0.0,0.0,8.0,79.0
wortero01,1927,1,PIP,NHL,44.0,2740.0,19.0,17.0,8.0,,11.0,76.0,,2.0,120.0,1.0,1.0,0.0,,0.0,6.0,
kolziol01,2005,1,WAS,NHL,59.0,3506.0,20.0,28.0,11.0,8.0,0.0,206.0,1987.0,,,,,,,,,
richtmi01,1999,1,NYR,NHL,61.0,3622.0,22.0,31.0,8.0,4.0,0.0,173.0,1815.0,,,,,,,,,
macdojo01,2006,1,DET,NHL,8.0,468.0,1.0,5.0,1.0,1.0,0.0,27.0,211.0,,,,,,,,,
cechmro01,2000,1,PHI,NHL,59.0,3431.0,35.0,15.0,6.0,2.0,10.0,115.0,1464.0,6.0,347.0,2.0,4.0,,0.0,0.0,18.0,165.0
drydeda01,1965,1,CHI,NHL,11.0,453.0,3.0,4.0,1.0,0.0,0.0,23.0,,1.0,13.0,0.0,0.0,,0.0,0.0,0.0,
trefian01,1993,1,CAL,NHL,11.0,623.0,3.0,4.0,2.0,1.0,2.0,26.0,305.0,,,,,,,,,
gambltr01,1986,1,VAN,NHL,1.0,60.0,0.0,1.0,0.0,1.0,0.0,4.0,23.0,,,,,,,,,
littmda01,1991,1,BUF,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,29.0,,,,,,,,,
myllyja01,1988,1,MNS,NHL,6.0,238.0,1.0,4.0,0.0,0.0,0.0,22.0,138.0,,,,,,,,,
roypa01,1984,1,MTL,NHL,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
delguma01,1990,1,BOS,NHL,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,
maniace01,1973,1,MNS,NHL,40.0,2378.0,12.0,18.0,10.0,0.0,1.0,138.0,,,,,,,,,,
larocmi01,1980,1,MTL,NHL,28.0,1623.0,16.0,9.0,3.0,2.0,1.0,82.0,,,,,,,,,,
thibajo01,1994,1,QUE,NHL,18.0,898.0,12.0,2.0,2.0,0.0,1.0,35.0,423.0,3.0,148.0,1.0,2.0,,0.0,0.0,8.0,76.0
roachjo01,1931,1,NYR,NHL,48.0,3020.0,23.0,17.0,8.0,,9.0,112.0,,7.0,480.0,3.0,4.0,0.0,,1.0,27.0,
cloutda01,2003,1,VAN,NHL,60.0,3539.0,33.0,21.0,6.0,2.0,5.0,134.0,1554.0,3.0,138.0,1.0,1.0,,0.0,0.0,5.0,64.0
lindsbe01,1909,1,REN,NHA,12.0,730.0,8.0,3.0,1.0,,0.0,54.0,,,,,,,,,,
fernama01,2005,1,MIN,NHL,58.0,3411.0,30.0,18.0,7.0,3.0,1.0,130.0,1612.0,,,,,,,,,
stephwa01,1977,1,PHI,NHL,26.0,1482.0,14.0,10.0,1.0,2.0,3.0,68.0,,,,,,,,,,
turcoma01,2001,1,DAL,NHL,31.0,1519.0,15.0,6.0,2.0,4.0,2.0,53.0,670.0,,,,,,,,,
puseych01,1985,1,DET,NHL,1.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,,,,,,,,,
