playerid,award,year,lgid,note,pos
dionnma01,Пирсон,1978,NHL,,
amontto01,Все новички,1991,NHL,,RW
jagrja01,Пирсон,1999,NHL,,
laperja01,Первая команда всех звезд,1965,NHL,,D
hampste01,Мастертон,1968,NHL,,
ratelje01,Пирсон,1971,NHL,,
ullmano01,Вторая команда всех звезд,1966,NHL,,C
shoreed01,Харт,1937,NHL,,
burepa01,Ричард,1999,NHL,,
rasktu01,Крозье,2009,NHL,,
richama01,Первая команда всех звезд,1945,NHL,,RW
dumarwo01,Вторая команда всех звезд,1940,NHL,,ЛВ
gretzwa01,Арт Росс,1993,NHL,,
croziro01,Первая команда всех звезд,1964,NHL,,G
dionnma01,Первая команда всех звезд,1976,NHL,,C
sauvebo01,Везина,1979,NHL,Совместное использование,
iginlja01,Вторая команда всех звезд,2003,NHL,,RW
murratr01,Селке,1985,NHL,,
middlri01,Леди Бинг,1981,NHL,,
bossymi01,Леди Бинг,1983,NHL,,
phanedi01,Все новички,2005,NHL,,D
hasekdo01,Везина,1993,NHL,,
bouchbu01,Первая команда всех звезд,1946,NHL,,D
shanabr01,Король Клэнси,2002,NHL,,
fedorse01,Пирсон,1993,NHL,,
breweca01,Вторая команда всех звезд,1969,NHL,,D
esposph01,Первая команда всех звезд,1969,NHL,,C
esposto01,Колдер,1969,NHL,,
esposto01,Первая команда всех звезд,1969,NHL,,G
esposto01,Везина,1969,NHL,,
giacoed01,Вторая команда всех звезд,1969,NHL,,G
goyetph01,Леди Бинг,1969,NHL,,
howego01,Первая команда всех звезд,1969,NHL,,RW
hullbo01,Первая команда всех звезд,1969,NHL,,ЛВ
laperja01,Вторая команда всех звезд,1969,NHL,,D
mahovfr01,Вторая команда всех звезд,1969,NHL,,ЛВ
martipi01,Мастертон,1969,NHL,,
mckenjo01,Вторая команда всех звезд,1969,NHL,,RW
mikitst01,Вторая команда всех звезд,1969,NHL,,C
orrbo01,Арт Росс,1969,NHL,,
orrbo01,Конн Смайт,1969,NHL,,
orrbo01,Первая команда всех звезд,1969,NHL,,D
orrbo01,Харт,1969,NHL,,
orrbo01,Норрис,1969,NHL,,
parkbr01,Первая команда всех звезд,1969,NHL,,D
bossymi01,Вторая команда всех звезд,1984,NHL,,RW
mogilal01,Леди Бинг,2002,NHL,,
conacch01,Арт Росс,1934,NHL,,
rydermi01,Все новички,2003,NHL,,F
thomati01,Везина,2008,NHL,,
loobha01,Все новички,1983,NHL,,RW
nilssul01,Воспроизведение MVP,1975,WHA,,
antonmi01,Вторая команда всех звезд,1976,WHA,,ЛВ
cournyv01,Вторая команда всех звезд,1972,NHL,,RW
mahovfr01,Первая команда всех звезд,1960,NHL,,ЛВ
savarse01,Вторая команда всех звезд,1978,NHL,,D
lidstni01,Вторая команда всех звезд,2008,NHL,,D
selbybr01,Колдер,1965,NHL,,
sawchte01,Первая команда всех звезд,1950,NHL,,G
skinnje01,Колдер,2010,NHL,,
kellyre01,Первая команда всех звезд,1952,NHL,,D
whitnra01,Вторая команда всех звезд,2011,NHL,,ЛВ
roypa01,Везина,1991,NHL,,
howema01,Вторая команда всех звезд,1973,WHA,,ЛВ
lindetr01,Все новички,1988,NHL,,C
mosdeke01,Первая команда всех звезд,1953,NHL,,C
sundima01,Мессье,2007,NHL,,
provocl01,Мастертон,1967,NHL,,
clancki01,Первая команда всех звезд,1933,NHL,,D
richama01,Первая команда всех звезд,1949,NHL,,RW
burchbi01,Леди Бинг,1926,NHL,,
durnabi01,Первая команда всех звезд,1948,NHL,,G
gretzwa01,Арт Росс,1986,NHL,,
laflegu01,Харт,1976,NHL,,
charazd01,Норрис,2008,NHL,,
hodgeke02,Все новички,1990,NHL,,RW
lemiema01,Первая команда всех звезд,1996,NHL,,C
sandede01,Колдер,1967,NHL,,
prongch01,Все новички,1993,NHL,,D
kolziol01,Везина,1999,NHL,,
francro01,Король Клэнси,2001,NHL,,
lindste01,Первая команда всех звезд,1949,NHL,,ЛВ
bentlma01,Вторая команда всех звезд,1946,NHL,,C
malkiev01,Харт,2011,NHL,,
chelich01,Первая команда всех звезд,1992,NHL,,D
smithbi01,Везина,1981,NHL,,
niedesc01,Все новички,1992,NHL,,D
lemiema01,Вторая команда всех звезд,1985,NHL,,C
jagrja01,Пирсон,2005,NHL,,
bossymi01,Леди Бинг,1985,NHL,,
gretzwa01,Харт,1986,NHL,,
brindro01,Селке,2005,NHL,,
reganla01,Колдер,1956,NHL,,
jagrja01,Арт Росс,1998,NHL,,
bentldo01,Первая команда всех звезд,1942,NHL,,ЛВ
carlsjo01,Все новички,2010,NHL,,D
orrbo01,Пирсон,1974,NHL,,
bournbo01,Мастертон,1987,NHL,,
ftorero01,Первая команда всех звезд,1978,WHA,,C
esposph01,Пирсон,1972,NHL,,
barryma01,Первая команда всех звезд,1936,NHL,,C
trottbr01,Король Клэнси,1988,NHL,,
bourqra01,Вторая команда всех звезд,1985,NHL,,D
lemiema01,Конн Смайт,1990,NHL,,
crosbsi01,Мессье,2009,NHL,,
parkbr01,Первая команда всех звезд,1977,NHL,,D
demitpa01,Леди Бинг,1999,NHL,,
lehtije01,Селке,1997,NHL,,
hullbo01,Первая команда всех звезд,1966,NHL,,ЛВ
jagrja01,Арт Росс,1997,NHL,,
pilotpi01,Вторая команда всех звезд,1960,NHL,,D
lachel01,Харт,1944,NHL,,
bouwmja01,Все новички,2002,NHL,,D
drillgo01,Первая команда всех звезд,1937,NHL,галстук,RW
shoreed01,Первая команда всех звезд,1931,NHL,,D
seibeea01,Первая команда всех звезд,1943,NHL,,D
hortoti01,Первая команда всех звезд,1968,NHL,,D
mullejo01,Леди Бинг,1988,NHL,,
dumarwo01,Вторая команда всех звезд,1946,NHL,,ЛВ
pronoma01,Вторая команда всех звезд,1958,NHL,,D
raynech01,Вторая команда всех звезд,1950,NHL,,G
robinla01,Конн Смайт,1977,NHL,,
robitlu01,Вторая команда всех звезд,1986,NHL,,ЛВ
pecami01,Селке,2001,NHL,,
wilsodo01,Вторая команда всех звезд,1984,NHL,,D
chelich01,Первая команда всех звезд,1994,NHL,,D
cookbi01,Вторая команда всех звезд,1933,NHL,,RW
chelich01,Мессье,2006,NHL,,
yashial01,Вторая команда всех звезд,1998,NHL,,C
chevrre01,Вторая команда всех звезд,1956,NHL,,ЛВ
tardima01,Первая команда всех звезд,1977,WHA,,ЛВ
orrbo01,Харт,1970,NHL,,
cashmwa01,Вторая команда всех звезд,1973,NHL,,ЛВ
plantja01,Первая команда всех звезд,1961,NHL,,G
kerrda01,Вторая команда всех звезд,1937,NHL,,G
goodfeb01,Вторая команда всех звезд,1935,NHL,,D
gardich01,Первая команда всех звезд,1931,NHL,,G
savarse01,Конн Смайт,1968,NHL,,
howarji01,Все новички,2009,NHL,,G
leachre01,Вторая команда всех звезд,1975,NHL,,RW
dennecy01,Арт Росс,1923,NHL,,
ftorero01,Первая команда всех звезд,1976,WHA,,C
boyleda01,Вторая команда всех звезд,2006,NHL,,D
sittlda01,Вторая команда всех звезд,1977,NHL,,C
shuttst01,Вторая команда всех звезд,1979,NHL,,ЛВ
bentldo01,Арт Росс,1942,NHL,,
hedbean01,Каплан,1974,WHA,Новичок,
bentlma01,Арт Росс,1945,NHL,,
stevesc01,Плюс минус,1993,NHL,,
jovaned01,Все новички,1995,NHL,,D
trottbr01,Харт,1978,NHL,,
tardima01,Охотник,1975,WHA,Скручивание,
quackbi01,Вторая команда всех звезд,1952,NHL,,D
robitlu01,Вторая команда всех звезд,1991,NHL,,ЛВ
steveke01,Первая команда всех звезд,1991,NHL,,ЛВ
nasluma02,Первая команда всех звезд,2001,NHL,,ЛВ
ftorero01,Вторая команда всех звезд,1977,WHA,,C
alfreda01,Вторая команда всех звезд,2005,NHL,,RW
hadfivi01,Вторая команда всех звезд,1971,NHL,,ЛВ
malkiev01,Все новички,2006,NHL,,F
quackbi01,Первая команда всех звезд,1947,NHL,,D
patrily01,Вторая команда всех звезд,1942,NHL,,ЛВ
goodfeb01,Первая команда всех звезд,1936,NHL,,D
doansh01,Король Клэнси,2009,NHL,,
nilsske01,Дено,1978,WHA,Самый джентльменский,
hullbo01,Первая команда всех звезд,1965,NHL,,ЛВ
belfoed01,Все новички,1990,NHL,,G
belfoed01,Колдер,1990,NHL,,
belfoed01,Первая команда всех звезд,1990,NHL,,G
belfoed01,Дженнингс,1990,NHL,,
belfoed01,Везина,1990,NHL,,
blakero01,Все новички,1990,NHL,,D
bourqra01,Первая команда всех звезд,1990,NHL,,D
bourqra01,Норрис,1990,NHL,,
chelich01,Вторая команда всех звезд,1990,NHL,,D
fedorse01,Все новички,1990,NHL,,C
fleurth01,Плюс минус,1990,NHL,галстук,
grahadi01,Селке,1990,NHL,,
gretzwa01,Арт Росс,1990,NHL,,
gretzwa01,Первая команда всех звезд,1990,NHL,,C
gretzwa01,Леди Бинг,1990,NHL,,
hullbr01,Первая команда всех звезд,1990,NHL,,RW
hullbr01,Харт,1990,NHL,,
hullbr01,Пирсон,1990,NHL,,
jagrja01,Все новички,1990,NHL,,ЛВ
leetcbr01,Вторая команда всех звезд,1990,NHL,,D
macinal01,Первая команда всех звезд,1990,NHL,,D
neelyca01,Вторая команда всех звезд,1990,NHL,,RW
oatesad01,Вторая команда всех звезд,1990,NHL,,C
robitlu01,Первая команда всех звезд,1990,NHL,,ЛВ
roypa01,Вторая команда всех звезд,1990,NHL,,G
steveke01,Вторая команда всех звезд,1990,NHL,,ЛВ
tayloda01,Король Клэнси,1990,NHL,,
tayloda01,Мастертон,1990,NHL,,
weinrer01,Все новички,1990,NHL,,D
gretzwa01,Вторая команда всех звезд,1996,NHL,,C
macinal01,Вторая команда всех звезд,1988,NHL,,D
sakicjo01,Первая команда всех звезд,2003,NHL,,C
reddewa01,Плюс минус,2005,NHL,галстук,
stevesc01,Вторая команда всех звезд,2000,NHL,,D
drydeke01,Везина,1972,NHL,,
mackefl01,Первая команда всех звезд,1952,NHL,,C
leetcbr01,Колдер,1988,NHL,,
bourqra01,Первая команда всех звезд,1986,NHL,,D
pilotpi01,Первая команда всех звезд,1962,NHL,,D
brimsfr01,Везина,1941,NHL,,
gretzwa01,Вторая команда всех звезд,1978,WHA,,C
lapoigu01,Вторая команда всех звезд,1976,NHL,,D
siebeba01,Первая команда всех звезд,1935,NHL,,D
turekro01,Дженнингс,1998,NHL,Совместное использование,
bossymi01,Колдер,1977,NHL,,
crosbsi01,Пирсон,2006,NHL,,
hebenan01,Леди Бинг,1956,NHL,,
clancki01,Вторая команда всех звезд,1932,NHL,,D
primejo01,Леди Бинг,1931,NHL,,
appssy01,Вторая команда всех звезд,1937,NHL,,C
blaketo01,Вторая команда всех звезд,1937,NHL,,ЛВ
coultar01,Вторая команда всех звезд,1937,NHL,,D
cowlebi01,Первая команда всех звезд,1937,NHL,,C
dahlscu01,Колдер,1937,NHL,,
dilloce01,Первая команда всех звезд,1937,NHL,галстук,RW
drillgo01,Арт Росс,1937,NHL,,
drillgo01,Леди Бинг,1937,NHL,,
seibeea01,Вторая команда всех звезд,1937,NHL,,D
shoreed01,Первая команда всех звезд,1937,NHL,,D
siebeba01,Первая команда всех звезд,1937,NHL,,D
thomppa01,Первая команда всех звезд,1937,NHL,,ЛВ
thompti01,Первая команда всех звезд,1937,NHL,,G
thompti01,Везина,1937,NHL,,
macdoki01,Колдер,1939,NHL,,
roypa01,Первая команда всех звезд,1989,NHL,,G
