year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2007,NHL,CAL,21,11,,9.0,21,19,,1.0,,,,,6.0,3.0,,3.0,4.0,10.0,,0.0,9.0,1.0,,4.0,7.0,3.0,,1.0,7.0,6.0,,1.0,7.0,6.0,,1.0,2.0,1.0,,0.0
2000,NHL,VAN,21,12,5.0,3.0,15,16,6.0,4.0,,,,,6.0,2.0,2.0,1.0,7.0,6.0,1.0,1.0,6.0,3.0,1.0,2.0,8.0,7.0,0.0,0.0,6.0,3.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,3.0,0.0,0.0
1926,NHL,NYR,14,5,3.0,,11,8,3.0,,,,,,,,,,4.0,1.0,0.0,,3.0,5.0,1.0,,8.0,1.0,2.0,,5.0,4.0,1.0,,5.0,2.0,2.0,,,,,
2006,NHL,NAS,28,8,,5.0,23,15,,3.0,,,,,7.0,3.0,,1.0,10.0,2.0,,1.0,9.0,5.0,,1.0,10.0,3.0,,0.0,7.0,5.0,,1.0,6.0,5.0,,3.0,2.0,0.0,,1.0
1992,NHL,STL,22,13,7.0,,15,23,4.0,,,,,,5.0,6.0,1.0,,3.0,6.0,3.0,,5.0,7.0,1.0,,9.0,4.0,2.0,,7.0,6.0,1.0,,6.0,4.0,1.0,,2.0,3.0,2.0,
1919,PCHA,SEA,8,3,0.0,,4,7,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,,5.0,3.0,0.0,,3.0,5.0,0.0,,3.0,1.0,0.0,,,,,
1984,NHL,NJD,13,21,6.0,,9,27,4.0,,,,,,3.0,6.0,0.0,,4.0,6.0,2.0,,5.0,8.0,2.0,,3.0,9.0,1.0,,3.0,6.0,3.0,,4.0,10.0,1.0,,0.0,3.0,1.0,
2010,NHL,BOS,22,13,,6.0,24,12,,5.0,,,,,6.0,2.0,,0.0,6.0,6.0,,2.0,8.0,3.0,,3.0,8.0,4.0,,2.0,8.0,4.0,,0.0,7.0,4.0,,4.0,3.0,2.0,,0.0
1972,NHL,NYR,26,8,5.0,,21,15,3.0,,,,,,6.0,3.0,1.0,,9.0,4.0,1.0,,8.0,5.0,1.0,,11.0,1.0,1.0,,7.0,3.0,2.0,,6.0,7.0,1.0,,0.0,0.0,1.0,
2002,NHL,BUF,18,16,5.0,2.0,9,21,5.0,6.0,,,,,3.0,5.0,2.0,0.0,1.0,9.0,2.0,1.0,4.0,8.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0,7.0,1.0,1.0,7.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0
2009,NHL,NYR,18,17,,6.0,20,16,,5.0,,,,,8.0,5.0,,1.0,5.0,8.0,,0.0,6.0,4.0,,3.0,6.0,7.0,,3.0,3.0,3.0,,0.0,6.0,5.0,,3.0,4.0,1.0,,1.0
1960,NHL,NYR,15,15,5.0,,7,23,5.0,,,,,,4.0,7.0,0.0,,3.0,6.0,2.0,,3.0,7.0,3.0,,4.0,5.0,3.0,,5.0,7.0,1.0,,3.0,6.0,1.0,,,,,
2009,NHL,COL,24,14,,3.0,19,16,,6.0,,,,,10.0,2.0,,2.0,5.0,6.0,,3.0,8.0,5.0,,1.0,7.0,5.0,,0.0,5.0,2.0,,0.0,6.0,8.0,,1.0,2.0,2.0,,2.0
1976,NHL,CHI,19,16,5.0,,7,27,6.0,,,,,,7.0,5.0,1.0,,3.0,7.0,1.0,,2.0,8.0,4.0,,6.0,4.0,3.0,,5.0,8.0,1.0,,3.0,9.0,1.0,,0.0,2.0,0.0,
2003,NHL,TOR,22,14,3.0,2.0,23,10,7.0,1.0,,,,,4.0,3.0,2.0,1.0,8.0,3.0,3.0,1.0,9.0,1.0,2.0,1.0,8.0,6.0,1.0,0.0,6.0,6.0,1.0,0.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0
2006,NHL,ATL,23,12,,6.0,20,16,,5.0,,,,,8.0,2.0,,3.0,8.0,5.0,,1.0,7.0,4.0,,2.0,6.0,5.0,,2.0,3.0,7.0,,2.0,9.0,4.0,,1.0,2.0,1.0,,0.0
1998,NHL,FLO,17,17,7.0,,13,17,11.0,,,,,,3.0,3.0,3.0,,5.0,5.0,2.0,,5.0,5.0,1.0,,5.0,4.0,6.0,,4.0,5.0,4.0,,5.0,6.0,2.0,,3.0,6.0,0.0,
2000,NHL,DET,27,9,3.0,2.0,22,11,6.0,2.0,,,,,7.0,4.0,0.0,1.0,8.0,4.0,1.0,1.0,7.0,5.0,2.0,1.0,8.0,3.0,1.0,1.0,9.0,0.0,2.0,0.0,7.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0
1985,NHL,VAN,17,18,5.0,,6,26,8.0,,,,,,5.0,4.0,2.0,,4.0,9.0,1.0,,4.0,8.0,1.0,,3.0,6.0,3.0,,2.0,7.0,2.0,,4.0,7.0,4.0,,1.0,3.0,0.0,
1990,NHL,EDM,22,15,3.0,,15,22,3.0,,,,,,2.0,7.0,2.0,,5.0,7.0,0.0,,11.0,3.0,0.0,,7.0,5.0,1.0,,5.0,8.0,1.0,,7.0,7.0,2.0,,,,,
2005,NHL,DAL,28,11,,2.0,25,12,,4.0,,,,,6.0,4.0,,1.0,10.0,3.0,,0.0,8.0,5.0,,0.0,11.0,3.0,,1.0,3.0,2.0,,1.0,11.0,3.0,,1.0,4.0,3.0,,2.0
2011,NHL,NYR,27,12,,2.0,24,12,,5.0,,,,,4.0,3.0,,3.0,9.0,2.0,,0.0,10.0,4.0,,1.0,8.0,3.0,,1.0,9.0,3.0,,1.0,10.0,6.0,,1.0,1.0,3.0,,0.0
1980,NHL,EDM,17,13,10.0,,12,22,6.0,,,,,,2.0,4.0,3.0,,4.0,8.0,2.0,,2.0,9.0,1.0,,8.0,4.0,2.0,,5.0,7.0,2.0,,6.0,3.0,5.0,,2.0,0.0,1.0,
1996,NHL,OTT,16,17,8.0,,15,19,7.0,,,,,,3.0,3.0,4.0,,4.0,7.0,2.0,,4.0,7.0,1.0,,4.0,6.0,3.0,,6.0,5.0,3.0,,5.0,6.0,2.0,,5.0,2.0,0.0,
1936,NHL,TOR,14,9,1.0,,8,12,4.0,,,,,,,,,,3.0,5.0,1.0,,4.0,4.0,0.0,,5.0,6.0,1.0,,6.0,5.0,1.0,,4.0,1.0,2.0,,,,,
1912,PCHA,VML,5,3,0.0,,2,4,0.0,,,,,,,,,,,,,,2.0,1.0,0.0,,2.0,2.0,0.0,,2.0,4.0,0.0,,1.0,0.0,0.0,,,,,
1974,WHA,WIJ,23,13,3.0,,15,22,2.0,,,,,,4.0,1.0,0.0,,7.0,5.0,1.0,,6.0,8.0,0.0,,3.0,7.0,1.0,,7.0,6.0,1.0,,11.0,5.0,1.0,,0.0,3.0,1.0,
1967,NHL,MTL,26,5,6.0,,16,17,4.0,,,,,,5.0,1.0,2.0,,3.0,8.0,3.0,,6.0,5.0,3.0,,10.0,0.0,1.0,,10.0,2.0,1.0,,8.0,6.0,0.0,,,,,
2003,NHL,BUF,21,13,4.0,3.0,16,21,3.0,1.0,,,,,6.0,5.0,0.0,0.0,5.0,6.0,2.0,1.0,4.0,8.0,1.0,0.0,8.0,6.0,2.0,0.0,5.0,5.0,1.0,0.0,9.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0
1976,NHL,ATF,22,11,7.0,,12,23,5.0,,,,,,5.0,6.0,2.0,,6.0,2.0,4.0,,7.0,5.0,1.0,,5.0,4.0,4.0,,3.0,9.0,0.0,,7.0,8.0,0.0,,1.0,0.0,1.0,
1987,NHL,NYR,22,13,5.0,,14,21,5.0,,,,,,4.0,5.0,3.0,,4.0,8.0,0.0,,6.0,6.0,2.0,,6.0,6.0,1.0,,7.0,4.0,2.0,,8.0,5.0,1.0,,1.0,0.0,1.0,
2002,NHL,MIN,25,13,3.0,0.0,17,16,7.0,1.0,,,,,8.0,1.0,2.0,0.0,5.0,6.0,3.0,0.0,7.0,4.0,2.0,1.0,5.0,7.0,1.0,0.0,7.0,4.0,0.0,0.0,9.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0
1992,NHL,TOR,25,11,6.0,,19,18,5.0,,,,,,6.0,4.0,2.0,,5.0,5.0,1.0,,4.0,7.0,3.0,,9.0,4.0,1.0,,8.0,2.0,2.0,,9.0,3.0,2.0,,3.0,4.0,0.0,
1916,PCHA,SEA,11,2,0.0,,5,6,0.0,,,,,,,,,,,,,,5.0,3.0,0.0,,5.0,3.0,0.0,,5.0,2.0,0.0,,1.0,0.0,0.0,,,,,
2001,NHL,SJS,25,11,3.0,2.0,19,16,5.0,1.0,,,,,5.0,3.0,3.0,1.0,7.0,4.0,1.0,2.0,6.0,4.0,2.0,0.0,8.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,5.0,2.0,0.0,0.0
1977,WHA,CZE,0,0,0.0,,1,6,1.0,,,,,,,,,,,,,,1.0,6.0,1.0,,,,,,,,,,,,,,,,,
2005,NHL,PHO,19,18,,4.0,19,21,,1.0,,,,,5.0,8.0,,1.0,8.0,4.0,,1.0,7.0,6.0,,0.0,6.0,7.0,,1.0,1.0,3.0,,1.0,8.0,6.0,,0.0,3.0,5.0,,1.0
2008,NHL,LAK,18,15,,8.0,16,22,,3.0,,,,,3.0,5.0,,1.0,7.0,4.0,,2.0,5.0,7.0,,3.0,5.0,5.0,,1.0,6.0,5.0,,2.0,5.0,8.0,,2.0,3.0,3.0,,0.0
1973,WHA,CHC,23,13,3.0,,15,22,2.0,,,,,,5.0,4.0,1.0,,6.0,3.0,0.0,,5.0,9.0,1.0,,5.0,4.0,1.0,,6.0,10.0,0.0,,10.0,4.0,2.0,,1.0,1.0,0.0,
1964,NHL,BOS,12,17,6.0,,9,26,0.0,,,,,,0.0,8.0,1.0,,5.0,4.0,2.0,,2.0,8.0,1.0,,4.0,13.0,0.0,,5.0,5.0,1.0,,5.0,5.0,1.0,,,,,
2001,NHL,NYI,21,13,5.0,2.0,21,15,3.0,2.0,,,,,9.0,0.0,1.0,1.0,6.0,5.0,3.0,0.0,4.0,6.0,1.0,1.0,7.0,7.0,0.0,1.0,3.0,1.0,2.0,0.0,7.0,8.0,0.0,1.0,6.0,1.0,1.0,0.0
1962,NHL,BOS,7,18,10.0,,7,21,7.0,,,,,,1.0,3.0,3.0,,1.0,8.0,3.0,,3.0,10.0,2.0,,4.0,8.0,3.0,,5.0,3.0,4.0,,0.0,7.0,2.0,,,,,
1996,NHL,LAK,18,16,7.0,,10,27,4.0,,,,,,5.0,6.0,2.0,,5.0,6.0,1.0,,3.0,9.0,1.0,,5.0,6.0,2.0,,5.0,6.0,2.0,,3.0,8.0,2.0,,2.0,2.0,1.0,
1925,NHL,OTS,15,2,1.0,,9,6,3.0,,,,,,,,,,1.0,0.0,0.0,,8.0,1.0,0.0,,8.0,1.0,1.0,,4.0,3.0,2.0,,3.0,3.0,1.0,,,,,
1978,NHL,COR,8,24,8.0,,7,29,4.0,,,,,,2.0,7.0,1.0,,2.0,8.0,4.0,,3.0,9.0,1.0,,5.0,7.0,2.0,,1.0,11.0,0.0,,1.0,10.0,2.0,,1.0,1.0,2.0,
1945,NHL,MTL,16,6,3.0,,12,11,2.0,,,,,,1.0,0.0,0.0,,7.0,4.0,0.0,,5.0,3.0,3.0,,4.0,5.0,0.0,,7.0,3.0,0.0,,4.0,2.0,2.0,,,,,
2010,NHL,STL,23,13,,5.0,15,20,,6.0,,,,,6.0,1.0,,2.0,6.0,7.0,,1.0,8.0,4.0,,2.0,2.0,8.0,,2.0,6.0,5.0,,2.0,7.0,7.0,,1.0,3.0,1.0,,1.0
1959,NHL,NYR,10,15,10.0,,7,23,5.0,,,,,,2.0,6.0,2.0,,1.0,8.0,4.0,,6.0,6.0,0.0,,2.0,8.0,4.0,,3.0,7.0,2.0,,3.0,3.0,3.0,,,,,
1999,NHL,SJS,21,14,3.0,3.0,14,16,7.0,4.0,,,,,9.0,5.0,1.0,0.0,5.0,4.0,2.0,2.0,5.0,6.0,1.0,1.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,1.0,6.0,4.0,2.0,0.0,3.0,2.0,0.0,0.0
1931,NHL,MTM,16,4,4.0,,3,18,3.0,,,,,,,,,,2.0,4.0,1.0,,3.0,6.0,2.0,,3.0,6.0,3.0,,7.0,4.0,0.0,,4.0,2.0,1.0,,,,,
1983,NHL,NJD,10,28,2.0,,7,28,5.0,,,,,,1.0,10.0,0.0,,2.0,10.0,0.0,,4.0,9.0,2.0,,3.0,7.0,3.0,,3.0,9.0,1.0,,4.0,10.0,1.0,,0.0,1.0,0.0,
1915,NHA,MOW,5,6,0.0,,5,8,0.0,,,,,,,,,,,,,,4.0,0.0,0.0,,3.0,5.0,0.0,,3.0,4.0,0.0,,0.0,5.0,0.0,,,,,
1991,NHL,CHI,23,9,8.0,,13,20,7.0,,,,,,6.0,5.0,3.0,,4.0,6.0,2.0,,5.0,5.0,4.0,,9.0,3.0,1.0,,3.0,5.0,3.0,,9.0,3.0,2.0,,0.0,2.0,0.0,
1929,NHL,OTS,13,6,3.0,,8,9,5.0,,,,,,,,,,5.0,2.0,1.0,,1.0,5.0,3.0,,5.0,6.0,0.0,,6.0,0.0,4.0,,4.0,2.0,0.0,,,,,
1972,WHA,QUN,22,12,5.0,,11,28,0.0,,,,,,5.0,3.0,1.0,,6.0,6.0,0.0,,8.0,9.0,0.0,,3.0,6.0,2.0,,3.0,8.0,2.0,,8.0,7.0,0.0,,0.0,1.0,0.0,
1998,NHL,NYR,17,19,5.0,,16,19,6.0,,,,,,3.0,4.0,3.0,,3.0,5.0,4.0,,7.0,6.0,0.0,,6.0,7.0,0.0,,6.0,6.0,0.0,,6.0,5.0,3.0,,2.0,5.0,1.0,
1928,NHL,MTL,12,4,6.0,,10,3,9.0,,,,,,,,,,2.0,2.0,2.0,,5.0,3.0,1.0,,5.0,1.0,7.0,,5.0,1.0,4.0,,5.0,0.0,1.0,,,,,
1963,NHL,CHI,26,4,5.0,,10,18,7.0,,,,,,6.0,1.0,2.0,,9.0,1.0,2.0,,5.0,6.0,3.0,,4.0,7.0,2.0,,8.0,4.0,2.0,,4.0,3.0,1.0,,,,,
1995,NHL,VAN,15,19,7.0,,17,16,8.0,,,,,,4.0,4.0,2.0,,2.0,7.0,5.0,,6.0,4.0,3.0,,5.0,5.0,2.0,,7.0,4.0,3.0,,6.0,8.0,0.0,,2.0,3.0,0.0,
1981,NHL,MTL,25,6,9.0,,21,11,8.0,,,,,,6.0,1.0,4.0,,6.0,4.0,2.0,,8.0,3.0,3.0,,7.0,3.0,3.0,,9.0,1.0,4.0,,10.0,3.0,1.0,,0.0,2.0,0.0,
1976,NHL,NYR,17,18,5.0,,12,19,9.0,,,,,,5.0,7.0,1.0,,5.0,4.0,3.0,,5.0,4.0,6.0,,3.0,6.0,3.0,,5.0,7.0,0.0,,6.0,7.0,1.0,,0.0,2.0,0.0,
1969,NHL,TOR,18,13,7.0,,11,21,6.0,,,,,,3.0,3.0,1.0,,5.0,7.0,2.0,,5.0,6.0,2.0,,6.0,3.0,3.0,,5.0,5.0,3.0,,5.0,6.0,2.0,,0.0,4.0,0.0,
2000,NHL,OTT,26,7,5.0,3.0,22,14,4.0,1.0,,,,,7.0,1.0,3.0,0.0,6.0,6.0,1.0,0.0,6.0,5.0,2.0,0.0,10.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,10.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0
1947,NHL,DET,16,9,5.0,,14,9,7.0,,,,,,3.0,1.0,1.0,,7.0,4.0,1.0,,5.0,3.0,3.0,,7.0,3.0,3.0,,6.0,3.0,1.0,,2.0,4.0,3.0,,,,,
1994,NHL,VAN,10,8,6.0,,8,10,6.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,4.0,4.0,5.0,,6.0,6.0,2.0,,7.0,5.0,3.0,
1936,NHL,NYR,9,8,7.0,,10,12,2.0,,,,,,,,,,5.0,3.0,1.0,,5.0,2.0,3.0,,4.0,5.0,2.0,,3.0,5.0,3.0,,2.0,5.0,0.0,,,,,
1985,NHL,BUF,23,16,1.0,,14,21,5.0,,,,,,5.0,4.0,1.0,,7.0,7.0,0.0,,6.0,5.0,2.0,,5.0,7.0,2.0,,6.0,5.0,1.0,,7.0,7.0,0.0,,1.0,2.0,0.0,
1989,NHL,NJD,22,15,3.0,,15,19,6.0,,,,,,6.0,5.0,1.0,,5.0,5.0,2.0,,7.0,8.0,1.0,,6.0,5.0,1.0,,2.0,7.0,3.0,,11.0,4.0,0.0,,0.0,0.0,1.0,
1979,NHL,PHI,27,5,8.0,,21,7,12.0,,,,,,6.0,1.0,1.0,,11.0,0.0,2.0,,7.0,0.0,7.0,,10.0,2.0,2.0,,7.0,2.0,2.0,,6.0,6.0,5.0,,1.0,1.0,1.0,
1993,NHL,NYI,23,15,4.0,,13,21,8.0,,,,,,3.0,7.0,1.0,,6.0,6.0,1.0,,6.0,4.0,1.0,,2.0,8.0,2.0,,9.0,4.0,1.0,,5.0,6.0,4.0,,5.0,1.0,2.0,
1970,NHL,PIT,18,12,9.0,,3,25,11.0,,,,,,2.0,4.0,3.0,,3.0,6.0,5.0,,5.0,7.0,3.0,,6.0,5.0,1.0,,3.0,7.0,3.0,,2.0,7.0,3.0,,0.0,1.0,2.0,
1960,NHL,TOR,21,6,8.0,,18,13,4.0,,,,,,5.0,4.0,2.0,,5.0,4.0,3.0,,8.0,3.0,2.0,,9.0,4.0,1.0,,8.0,2.0,2.0,,4.0,2.0,2.0,,,,,
1963,NHL,BOS,13,15,7.0,,5,25,5.0,,,,,,1.0,7.0,1.0,,3.0,4.0,3.0,,3.0,8.0,3.0,,5.0,8.0,2.0,,3.0,9.0,1.0,,3.0,4.0,2.0,,,,,
1962,NHL,DET,19,10,6.0,,13,15,7.0,,,,,,5.0,0.0,2.0,,6.0,5.0,2.0,,5.0,6.0,3.0,,5.0,4.0,3.0,,3.0,7.0,3.0,,8.0,3.0,0.0,,,,,
2008,NHL,TOR,16,16,,9.0,18,19,,4.0,,,,,4.0,3.0,,3.0,4.0,6.0,,3.0,7.0,7.0,,0.0,4.0,7.0,,2.0,6.0,3.0,,4.0,6.0,6.0,,1.0,3.0,3.0,,0.0
1997,NHL,CAR,16,18,7.0,,17,23,1.0,,,,,,3.0,8.0,3.0,,7.0,5.0,1.0,,5.0,8.0,1.0,,5.0,7.0,1.0,,1.0,2.0,1.0,,8.0,5.0,1.0,,4.0,6.0,0.0,
1998,NHL,CAL,15,20,6.0,,15,20,6.0,,,,,,2.0,5.0,2.0,,6.0,8.0,0.0,,4.0,8.0,1.0,,4.0,6.0,2.0,,5.0,2.0,5.0,,7.0,5.0,2.0,,2.0,6.0,0.0,
2007,NHL,AND,28,9,,4.0,19,18,,4.0,1.0,1.0,,0.0,3.0,6.0,,2.0,8.0,4.0,,2.0,7.0,6.0,,1.0,8.0,4.0,,1.0,10.0,2.0,,1.0,8.0,4.0,,1.0,2.0,0.0,,0.0
1967,NHL,STL,18,12,7.0,,9,19,9.0,,,,,,1.0,5.0,2.0,,4.0,8.0,0.0,,7.0,7.0,1.0,,6.0,1.0,5.0,,3.0,5.0,4.0,,6.0,5.0,4.0,,,,,
1982,NHL,QUE,23,10,7.0,,11,24,5.0,,,,,,6.0,4.0,1.0,,6.0,6.0,1.0,,5.0,4.0,4.0,,7.0,7.0,0.0,,4.0,5.0,4.0,,4.0,8.0,2.0,,2.0,0.0,0.0,
1982,NHL,BOS,28,6,6.0,,22,14,4.0,,,,,,5.0,4.0,3.0,,8.0,3.0,2.0,,10.0,2.0,1.0,,10.0,1.0,2.0,,8.0,4.0,0.0,,9.0,5.0,1.0,,0.0,1.0,1.0,
1995,NHL,COL,24,10,7.0,,23,15,3.0,,,,,,7.0,3.0,1.0,,8.0,2.0,3.0,,7.0,6.0,1.0,,4.0,4.0,4.0,,9.0,3.0,1.0,,8.0,5.0,0.0,,4.0,2.0,0.0,
1985,NHL,CAL,23,11,6.0,,17,20,3.0,,,,,,5.0,5.0,0.0,,8.0,2.0,3.0,,4.0,8.0,0.0,,6.0,7.0,2.0,,7.0,3.0,2.0,,7.0,6.0,2.0,,3.0,0.0,0.0,
1974,NHL,NYI,22,6,12.0,,11,19,10.0,,,,,,6.0,1.0,2.0,,3.0,7.0,5.0,,5.0,6.0,2.0,,6.0,3.0,3.0,,6.0,4.0,3.0,,6.0,3.0,6.0,,1.0,1.0,1.0,
2006,NHL,PIT,26,10,,5.0,21,14,,6.0,,,,,6.0,3.0,,0.0,5.0,5.0,,4.0,5.0,7.0,,2.0,8.0,2.0,,2.0,9.0,3.0,,1.0,12.0,3.0,,2.0,2.0,1.0,,0.0
1975,NHL,LAK,22,13,5.0,,16,20,4.0,,,,,,8.0,4.0,0.0,,5.0,6.0,2.0,,7.0,6.0,0.0,,8.0,6.0,1.0,,3.0,5.0,4.0,,6.0,5.0,2.0,,1.0,1.0,0.0,
1973,WHA,NEW,26,11,2.0,,17,20,2.0,,,,,,7.0,3.0,1.0,,7.0,6.0,0.0,,8.0,5.0,0.0,,6.0,6.0,1.0,,6.0,6.0,1.0,,9.0,4.0,1.0,,0.0,1.0,0.0,
1942,NHL,CHI,14,3,8.0,,3,15,7.0,,,,,,,,,,5.0,3.0,3.0,,3.0,4.0,2.0,,4.0,3.0,5.0,,5.0,5.0,2.0,,0.0,3.0,3.0,,,,,
2002,NHL,CBS,20,14,5.0,2.0,9,28,3.0,1.0,,,,,3.0,5.0,1.0,0.0,6.0,6.0,1.0,2.0,4.0,8.0,1.0,0.0,7.0,6.0,2.0,0.0,3.0,7.0,1.0,0.0,5.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0
1952,NHL,BOS,19,10,6.0,,9,19,7.0,,,,,,2.0,2.0,4.0,,7.0,6.0,0.0,,4.0,6.0,3.0,,4.0,6.0,3.0,,5.0,5.0,1.0,,6.0,4.0,2.0,,,,,
1995,NHL,WIN,22,16,3.0,,14,24,3.0,,,,,,6.0,4.0,2.0,,6.0,6.0,0.0,,4.0,9.0,1.0,,5.0,5.0,1.0,,5.0,6.0,0.0,,7.0,8.0,1.0,,3.0,2.0,1.0,
1971,NHL,TOR,21,11,7.0,,12,20,7.0,,,,,,2.0,3.0,5.0,,6.0,4.0,3.0,,9.0,5.0,0.0,,3.0,8.0,2.0,,6.0,7.0,1.0,,6.0,3.0,3.0,,1.0,1.0,0.0,
1975,WHA,PHR,20,14,6.0,,19,21,0.0,,,,,,5.0,4.0,0.0,,2.0,7.0,3.0,,8.0,4.0,0.0,,8.0,5.0,2.0,,8.0,4.0,1.0,,8.0,9.0,0.0,,0.0,2.0,0.0,
2009,NHL,CAR,21,17,,3.0,14,20,,7.0,,,,,2.0,7.0,,3.0,3.0,10.0,,2.0,5.0,6.0,,2.0,9.0,5.0,,0.0,5.0,2.0,,0.0,9.0,5.0,,2.0,2.0,2.0,,1.0
1939,NHL,CHI,15,7,2.0,,8,12,4.0,,,,,,,,,,4.0,4.0,0.0,,3.0,7.0,1.0,,5.0,4.0,2.0,,7.0,2.0,3.0,,4.0,2.0,0.0,,,,,
1999,NHL,NAS,15,21,3.0,2.0,13,19,4.0,5.0,,,,,4.0,6.0,1.0,0.0,3.0,7.0,0.0,2.0,6.0,5.0,4.0,0.0,6.0,5.0,1.0,2.0,3.0,7.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0
1914,NHA,TBS,6,5,0.0,,2,7,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,,6.0,3.0,0.0,,1.0,7.0,0.0,,0.0,1.0,0.0,,,,,
1982,NHL,WIN,22,16,2.0,,11,23,6.0,,,,,,6.0,3.0,1.0,,4.0,7.0,1.0,,6.0,6.0,2.0,,4.0,9.0,3.0,,5.0,7.0,1.0,,7.0,6.0,0.0,,1.0,1.0,0.0,
1924,NHL,MTL,10,5,0.0,,7,6,2.0,,,,,,,,,,1.0,0.0,0.0,,6.0,1.0,1.0,,4.0,5.0,1.0,,4.0,4.0,0.0,,2.0,1.0,0.0,,,,,
1988,NHL,PHI,22,15,3.0,,14,21,5.0,,,,,,6.0,5.0,0.0,,4.0,11.0,1.0,,11.0,2.0,1.0,,5.0,5.0,1.0,,5.0,7.0,0.0,,5.0,5.0,4.0,,0.0,1.0,1.0,
1982,NHL,NJD,11,20,9.0,,6,29,5.0,,,,,,3.0,6.0,3.0,,1.0,10.0,4.0,,3.0,9.0,0.0,,4.0,6.0,4.0,,1.0,8.0,2.0,,4.0,10.0,0.0,,1.0,0.0,1.0,
