resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
21872,887,16,10,15,6,7.0,7,7,6.0,52,+16.335,5595791.0,35.0,12.0,1:35.961,221.002,1
4668,237,50,29,17,15,8.0,8,8,0.0,52,,,,,,,11
19573,814,689,87,38,17,,R,18,0.0,15,,,,,,,5
9015,389,140,1,2,8,4.0,4,4,3.0,59,+1:00.588,5544664.0,,,,,1
2783,151,49,17,11,5,7.0,7,7,0.0,59,,,,,,,11
7236,327,101,34,7,25,15.0,15,15,0.0,77,,,,,,,13
20892,845,816,166,25,23,20.0,20,20,0.0,62,,,36.0,22.0,1:32.549,181.071,14
16833,690,383,183,15,8,,R,16,0.0,3,,,,,,,5
16209,656,262,66,11,14,7.0,7,7,0.0,77,,,,,,,13
17481,722,341,6,16,4,,R,17,0.0,12,,,,,,,48
14978,605,250,63,28,15,,R,18,0.0,10,,,,,,,22
9640,413,163,27,25,8,4.0,4,4,3.0,44,+1:15.176,5003439.0,,,,,1
15515,627,338,32,25,23,,R,23,0.0,6,,,,,,,44
2431,134,11,17,10,14,,R,18,0.0,23,,,,,,,20
4763,241,22,17,14,10,,R,17,0.0,33,,,,,,,51
6578,308,90,22,19,8,4.0,4,4,3.0,77,,,,,,,11
3205,170,41,16,23,13,12.0,12,12,0.0,43,,,,,,,11
17124,705,406,172,22,20,,R,17,0.0,3,,,,,,,44
2240,126,23,3,5,3,2.0,2,2,6.0,71,+0.588,5504250.0,,,,,1
12896,531,182,34,1,3,2.0,2,2,6.0,75,+22.45,6937110.0,,,,,1
6430,303,94,35,22,19,10.0,10,10,0.0,52,,,,,,,11
1371,82,33,17,18,18,17.0,17,17,0.0,64,,,12.0,17.0,1:18.106,210.821,13
18028,744,289,66,24,5,,R,21,0.0,10,,,,,,,5
19685,818,699,113,36,4,,R,25,0.0,84,,,,,,,126
21871,887,13,6,4,11,6.0,6,6,8.0,52,+14.573,5594029.0,51.0,6.0,1:35.273,222.598,1
17569,725,443,167,62,0,,F,26,0.0,0,,,,,,,81
14478,588,252,202,16,14,6.0,6,6,1.0,52,+1:15.9,5038500.0,,,,,1
7509,335,103,33,29,18,,R,16,0.0,24,,,,,,,5
22339,909,813,208,13,18,12.0,12,12,0.0,66,,,41.0,15.0,1:22.305,200.065,11
12953,532,212,32,25,0,,F,29,0.0,0,,,,,,,97
14628,593,311,80,21,0,,F,27,0.0,0,,,,,,,81
18751,777,475,118,18,3,,R,15,0.0,4,,,,,,,3
14137,575,221,25,4,13,2.0,2,2,6.0,72,,,,,,,11
23367,968,154,210,8,14,11.0,11,11,0.0,55,+1:16.777,5960790.0,45.0,4.0,1:44.970,190.477,1
1145,71,32,9,15,6,7.0,7,7,2.0,57,+38.997,5096333.0,39.0,10.0,1:26.627,220.379,1
8474,371,118,21,9,20,,R,20,0.0,7,,,,,,,20
8440,370,159,18,24,14,,R,25,0.0,0,,,,,,,4
17337,716,404,94,46,13,5.0,5,5,2.0,77,,,,,,,11
2417,134,31,3,6,1,4.0,4,4,3.0,72,+40.675,5570512.0,,,,,1
20981,849,813,3,12,7,14.0,14,14,0.0,51,,,41.0,12.0,1:37.036,218.553,11
18250,754,386,6,18,2,2.0,2,2,6.0,50,+2:27.6,8616800.0,,,,,1
5386,265,108,30,33,0,,F,28,0.0,0,,,,,,,81
10446,444,95,32,12,1,6.0,6,6,1.0,64,,,,,,,6
8563,374,78,45,21,25,9.0,9,9,0.0,75,,,,,,,13
23351,967,821,210,21,12,,R,17,0.0,60,,,43.0,17.0,1:27.805,176.668,31
13457,550,263,37,32,0,,F,31,0.0,0,,,,,,,81
20157,839,747,105,50,24,,R,8,0.0,56,,,,,,,6
6778,313,142,42,31,0,,F,34,0.0,0,,,,,,,97
4969,249,86,30,16,24,,R,23,0.0,5,,,,,,,20
10042,428,137,34,7,6,,R,19,0.0,23,,,,,,,101
10902,460,140,52,40,15,,R,23,0.0,5,,,,,,,69
13679,558,221,25,4,6,2.0,2,2,6.0,80,+6.77,6006770.0,,,,,1
11790,491,212,34,6,13,5.0,5,5,2.0,67,,,,,,,11
14587,592,251,32,29,22,13.0,13,13,0.0,76,,,,,,,12
4233,217,15,20,14,12,7.0,7,7,0.0,77,+1:15.552,6422701.0,,,,,1
12668,523,172,27,26,7,3.0,3,3,4.0,75,+1:03.253,6143028.0,,,,,1
19989,831,627,154,18,15,7.0,7,7,0.0,73,,,,,,,17
7064,322,147,18,24,17,,R,18,0.0,38,,,,,,,5
13557,554,238,25,3,15,5.0,5,5,2.0,54,+72.09,5908580.0,,,,,1
