lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
5808,happejo01,,,1901.0,5.0,18.0,США,МЭТ,Вальтам,1988.0,12.0,29.0,США,ФЛ,Коралловые источники,Джон,Случилось.,,Джон Клиффорд,Клифф,165.0,71.0,Р,Р,7/2/1923,10/6/1923,,happejo01,happejo01,happj101,happejo01,happejo01
5867,harrian01,,,1888.0,11.0,13.0,США,МЭТ,Уэйкфилд,1938.0,11.0,12.0,США,МЭТ,Малден,Энди,Харрингтон,,Эндрю Фрэнсис,,193.0,72.0,Р,Р,9/8/1913,9/8/1913,,harrian01,harrian01,harra102,harrian01,harrian01
5877,harribo01,,,1915.0,5.0,1.0,США,WY,Жилетт,1989.0,8.0,8.0,США,Нет,Северный платт,Боб,Харрис,,Роберт Артур,,185.0,72.0,Р,Р,9/19/1938,9/16/1942,,harribo01,harribo01,harrb109,harribo01,harribo01
5879,harribu01,harribu01m,harribu01h,1896.0,11.0,8.0,США,Нью-Йорк,Порт Джервис,1977.0,11.0,8.0,США,MD,Бетесда,Баки,Харрис,,Стэнли Рэймонд,,156.0,69.0,Р,Р,8/28/1919,6/12/1931,,harribu01,harribu01,harrb106,harribu01,harribu01
5928,hartgde01,,,1966.0,8.0,12.0,США,КА,Бейкерсфилд,,,,,,,Дин,Хартгрейвс,,Дин Чарльз,,185.0,72.0,Р,L,5/3/1995,7/23/1998,Государство Фресно,hartgde01,hartgde01,hartd001,hartgde01,hartgde01
6045,heathke01,,,1957.0,9.0,4.0,США,Нью-Йорк,Платтсбург,,,,,,,Келли,Хит,,Келли Марк,,155.0,67.0,Р,Р,4/20/1982,4/20/1982,Луибургская ОК,heathke01,heathke01,heatk101,heathke01,heathke01
6195,hernaal01,,,1977.0,5.0,28.0,П.Р.,,Сан-Хуан,,,,,,,Алекс,Эрнандес,,,,190.0,76.0,L,L,9/1/2000,8/10/2001,,hernaal01,hernaal01,herna001,hernaal01,hernaal01
6218,hernato01,,,1958.0,11.0,30.0,Венесуэла,,Калабозо,,,,,,,Тоби,Эрнандес,,Тобиас Рафаэль (Альварадо),,160.0,73.0,Р,Р,6/22/1984,9/18/1984,,hernato01,hernato01,hernt001,hernato01,hernato01
6331,hillol01,,,1909.0,10.0,16.0,США,GA,Пороховые источники,1970.0,9.0,20.0,США,GA,Декатура,Оливер,Холм,,Оливер Клинтон,,178.0,71.0,L,Р,4/19/1939,4/22/1939,,hillol01,hillol01,hillo101,hillol01,hillol01
6412,hoeyja01,,,1881.0,11.0,10.0,США,МЭТ,Уотертаун,1947.0,11.0,14.0,США,КТ,Водохранилище,Джек,Ух ты!,,Джон Бернард,,185.0,69.0,L,L,6/27/1906,10/7/1908,,hoeyja01,hoeyja01,hoeyj101,hoeyja01,hoeyja01
6491,holmabr01,,,1965.0,1.0,25.0,США,CO,Денвер,,,,,,,Брайан,Холман,,Брайан Скотт,,185.0,76.0,Р,Р,6/25/1988,9/22/1991,,holmabr01,holmabr01,holmb001,holmabr01,holmabr01
6494,holmash01,,,1964.0,11.0,10.0,США,ПА,Сьюкли,,,,,,,Шон,Холман,,Шон Лерой,,185.0,74.0,Р,Р,9/5/1989,9/23/1989,,holmash01,holmash01,holms001,holmash01,holmash01
6638,hoytla01,,,1955.0,1.0,1.0,США,ПК,Колумбия,,,,,,,Ла Марр,Хойт,,Дьюи Ла Марр,,195.0,75.0,Р,Р,9/14/1979,10/3/1986,,hoytla01,hoytla01,hoytl001,hoytla01,hoytla01
6782,hyattha01,,,1884.0,11.0,1.0,США,НС,Округ Бункомбе,1963.0,9.0,11.0,США,WA,Озеро Свободы,Хам,Hyatt,,Роберт Гамильтон,,185.0,73.0,L,Р,4/15/1909,9/2/1918,,hyattha01,hyattha01,hyath101,hyattha01,hyattha01
7150,jonespe01,,,1899.0,10.0,28.0,США,TX,Харвуд,1979.0,3.0,18.0,США,TX,Даллас,Перси,Джонс,,Перси Ли,,175.0,71.0,Р,L,8/6/1920,6/11/1930,,jonespe01,jonespe01,jonep101,jonespe01,jonespe01
7304,keaglgr01,,,1971.0,6.0,28.0,США,Нью-Йорк,Кортировка,,,,,,,Грег,Кигл,,Грегори Чарльз,,185.0,73.0,Р,Р,4/1/1996,5/26/1998,Международная организация &lt; &lt; Флорида &gt; &gt;,keaglgr01,keaglgr01,keagg001,keaglgr01,keaglgr01
7447,kerfech01,,,1963.0,9.0,28.0,США,МО,Нож-ностер,,,,,,,Чарли,Керфельд,,Чарльз Патрик,,225.0,78.0,Р,Р,7/27/1985,7/19/1990,&lt; &lt; Явапай КК &gt; &gt;,kerfech01,kerfech01,kerfc001,kerfech01,kerfech01
7613,klinkjo01,,,1962.0,2.0,3.0,США,ПА,Джонстаун,,,,,,,Джо,Klink,,Джозеф Чарльз,,170.0,71.0,L,L,4/9/1987,5/17/1996,Бискайн,klinkjo01,klinkjo01,klinj001,klinkjo01,klinkjo01
7633,kneppch01,,,1871.0,2.0,18.0,США,ВНУТРЕННИЕ,Андерсон,1946.0,2.0,6.0,США,ВНУТРЕННИЕ,Манси,Чарли,Ступенька,,Чарльз,,190.0,76.0,Р,Р,5/26/1899,9/26/1899,,kneppch01,kneppch01,knepc101,kneppch01,kneppch01
7782,krohru01,,,1886.0,8.0,25.0,США,Нью-Йорк,Дружба,1944.0,3.0,17.0,США,Лос-Анджелес,Новый Орлеан,Руба,Крох,,Флойд Майрон,,186.0,74.0,L,L,9/30/1906,8/22/1912,,krohru01,krohru01,krohr101,krohru01,krohru01
7811,kuczest01,,,1924.0,12.0,28.0,США,Нью-Йорк,Амстердам,,,,,,,Стив,Кучек,,Станислав Лео,,160.0,72.0,Р,Р,9/29/1949,9/29/1949,,kuczest01,kuczest01,kuczs101,kuczest01,kuczest01
7848,lachaca01,,,1870.0,2.0,14.0,США,КТ,Путнам,1932.0,8.0,18.0,США,КТ,Уотервилль,Конфеты,ЛаШанс,,Джордж Джозеф,,183.0,73.0,B,Р,8/15/1893,4/28/1905,,lachaca01,lachaca01,lachc101,lachaca01,lachaca01
7904,lampkto01,,,1964.0,3.0,4.0,США,Ооо.,Цинциннати,,,,,,,Том,Лампкин,,Томас Майкл,,180.0,71.0,L,Р,9/10/1988,9/28/2002,Портленд,lampkto01,lampkto01,lampt001,lampkto01,lampkto01
8300,lipscni01,,,1911.0,2.0,24.0,США,НС,Рутерфордтон,1978.0,2.0,27.0,США,НС,Хантерсвилль,Ниг,Липскомb,,Жерар,,175.0,72.0,Р,Р,4/23/1937,9/20/1937,,lipscni01,lipscni01,lipsn101,lipscni01,lipscni01
8537,luzingr01,,luzingr01h,1950.0,11.0,22.0,США,Ил,Чикаго,,,,,,,Грег,Лузински,,Грегори Майкл,Булл,220.0,73.0,Р,Р,9/9/1970,9/24/1984,,luzingr01,luzingr01,luzig001,luzingr01,luzingr01
9054,mcartdi01,,,1892.0,2.0,1.0,США,AL,Вернон,1986.0,5.0,31.0,США,MS,Вест-Пойнт,Дикси,МакАртур,,Оланд Александр,,185.0,73.0,Р,Р,7/10/1914,7/10/1914,,mcartdi01,mcartdi01,mcard101,mcartdi01,mcartdi01
9109,mccarti01,,mccarti01h,1941.0,10.0,16.0,США,TN,Мемфис,,,,,,,Тим,МакКарвер,,Джеймс Тимоти,,183.0,72.0,L,Р,9/10/1959,10/5/1980,,mccarti01,mccarti01,mccat101,mccarti01,mccarti01
9239,mcgarji01,,,1888.0,11.0,9.0,США,ПА,Филадельфия,1981.0,7.0,21.0,США,ФЛ,Майами,Джим,МакГарр,,Джеймс Винсент,Красные,170.0,69.0,Р,Р,5/18/1912,5/18/1912,,mcgarji01,mcgarji01,mcgaj101,mcgarji01,mcgarji01
9439,mcswepa01,,,1867.0,4.0,3.0,США,МО,Сент-Луис,1951.0,8.0,12.0,США,МО,Сент-Луи,Пол,МакСвини,,Пол А.,,,,,,9/20/1891,9/22/1891,,mcswepa01,mcswepa01,mcswp101,mcswepa01,mcswepa01
9459,mearepa01,,,1968.0,9.0,6.0,США,KS,Салина,,,,,,,Пэт,Миэрс,,Патрик Джеймс,,185.0,72.0,Р,Р,5/5/1993,10/7/2001,,mearepa01,mearepa01,mearp001,mearepa01,mearepa01
9607,mickeed01,,,1926.0,9.0,9.0,США,Ил,Оттава,,,,,,,Эд,Микелсон,,Эдвард Аллен,,205.0,75.0,Р,Р,9/18/1950,5/12/1957,,mickeed01,mickeed01,micke101,mickeed01,mickeed01
9644,millebo02,,,1926.0,6.0,16.0,США,МИ,Детройт,,,,,,,Боб,Миллер,,Роберт Джон,,190.0,75.0,Р,Р,9/16/1949,8/10/1958,,millebo02,millebo02,millb103,millebo02,millebo02
9744,milosmi01,,,1915.0,1.0,13.0,США,Ил,Зейглер,1966.0,2.0,3.0,США,ВНУТРЕННИЕ,Е. Чикаго,Майк,Милошевич,,Майкл,Молли,172.0,70.0,Р,Р,4/30/1944,9/15/1945,,milosmi01,milosmi01,milom101,milosmi01,milosmi01
9764,minshji01,,,1947.0,7.0,4.0,США,KY,Ковингтон,,,,,,,Джим,Миншолл,,Джеймс Эдвард,,215.0,78.0,Р,Р,9/14/1974,9/11/1975,,minshji01,minshji01,minsj101,minshji01,minshji01
9837,moncefr01,,,1903.0,9.0,1.0,США,МЭТ,Броктон,1969.0,4.0,23.0,США,МЭТ,Броктон,Фредди,Мончевич,,Фредерик Альфред,,175.0,68.0,Р,Р,6/19/1928,7/2/1928,,moncefr01,moncefr01,moncf101,moncefr01,moncefr01
9859,montgal01,,,1920.0,7.0,3.0,США,НМ,Любовь,1942.0,4.0,26.0,США,VA,Вейверли,Al,Монтгомери,,Алвин Атлас,,185.0,70.0,Р,Р,6/20/1941,9/17/1941,,montgal01,montgal01,monta102,montgal01,montgal01
9914,moorera01,,,1906.0,6.0,21.0,США,TX,Неаполь,1992.0,6.0,12.0,США,TX,Приятно познакомиться.,Рэнди,Мур,,Рэндольф Эдвард,,185.0,72.0,L,Р,4/12/1927,9/7/1937,,moorera01,moorera01,moorr103,moorera01,moorera01
9927,morame01,,,1972.0,2.0,2.0,Венесуэла,,Агуа Негра,,,,,,,Мелвин,Мора,,,,200.0,71.0,Р,Р,5/30/1999,,,morame01,morame01,moram002,morame01,morame01
10398,nichoke01,,,1976.0,3.0,29.0,КАН,БК,Ванкувер,,,,,,,Кевин,Николсон,,,,190.0,70.0,B,Р,6/23/2000,9/3/2000,,nichode01,nichode01,nichk001,nichode01,nichode01
10552,odeapa01,,,1920.0,7.0,3.0,США,Ооо.,Кливленд,1978.0,12.0,11.0,США,Ооо.,Кливленд,Пол,О'Диа,,Пол,Левый,200.0,72.0,L,L,4/19/1944,9/20/1945,,odeapa01,o'deapa01,odeap101,odeapa01,o'deapa01
10859,papeke01,,,1951.0,10.0,1.0,США,TX,Сан-Антонио,,,,,,,Кен,Папа,,Кеннет Уэйн,,195.0,71.0,Р,Р,5/17/1976,10/3/1976,,papeke01,papeke01,papek101,papeke01,papeke01
10904,parrila02,,parrila02h,1956.0,6.0,15.0,США,ПА,Клэртон,,,,,,,Лэнс,Пэрриш,,Лэнс Майкл,Большое колесо,210.0,75.0,Р,Р,9/5/1977,9/23/1995,,parrila02,parrila02,parrl001,parrila02,parrila02
11207,phillja04,,,1976.0,9.0,27.0,США,КА,Ла-Меса,,,,,,,Джейсон,Филлипс,,Джейсон Ллойд,,180.0,73.0,Р,Р,9/19/2001,7/18/2007,,phillja04,phillja04,philj003,phillja04,phillja04
11342,polcoke01,,,1970.0,6.0,28.0,США,Нью-Йорк,Оберн,,,,,,,Кевин,Польчович,,Кевин Майкл,,170.0,69.0,Р,Р,5/17/1997,9/22/1998,Флорида,polcoke01,polcoke01,polck001,polcoke01,polcoke01
11489,prudhau01,,,1902.0,11.0,20.0,США,Лос-Анджелес,Фрайсон,1992.0,10.0,4.0,США,Лос-Анджелес,Шревпорт,Оги,Пруд-гуманизм,,Джон Ольгус,,186.0,74.0,Р,Р,4/19/1929,10/6/1929,,prudhau01,prudhau01,pruda101,prudhau01,prudhau01
11557,quinnpa02,,,1849.0,8.0,,США,Ил,Чикаго,1909.0,1.0,2.0,США,Ил,Чикаго,Пэдди,Куинн,,Патрик Джей.,,148.0,68.0,,,7/26/1871,,,quinnpa02,quinnpa02,quinp103,quinnpa02,quinnpa02
11585,raderdo02,raderdo02m,raderdo02h,1944.0,7.0,30.0,США,Ил,Чикаго,,,,,,,Даг,Радир,,Дуглас Ли,"Рохо, Красный Рустер",208.0,74.0,Р,Р,7/31/1967,10/2/1977,,raderdo02,raderdo02,raded103,raderdo02,raderdo02
12132,roepr01,,roepr01h,1915.0,2.0,26.0,США,ОАР,Эш Флэт,,,,,,,Проповедник,Роу,,Элвин Чарльз,,170.0,74.0,Р,L,8/22/1938,9/4/1954,,roepr01,roepr01,roe-p101,roepr01,roepr01
12245,rossch01,,,1917.0,4.0,1.0,США,Нью-Йорк,Буффало,1989.0,2.0,21.0,США,Нью-Йорк,Буффало,Чет,Росс,,Честер Джеймс,,195.0,73.0,Р,Р,9/15/1939,8/4/1944,,rossch01,rossch01,rossc103,rossch01,rossch01
12354,ruthejo01,,,1925.0,5.0,5.0,КАН,ВО ВСТРЕЧЕ,Белльвиль,,,,,,,Джонни,Рутерфорд,,Джон Уильям,Док,170.0,70.0,L,Р,4/30/1952,9/23/1952,,ruthejo01,ruthejo01,ruthj101,ruthejo01,ruthejo01
12441,sanchlu01,,,1953.0,8.0,24.0,Венесуэла,,Кариако,2005.0,2.0,4.0,Венесуэла,,Ла Гуайра,Луис,Санчес,Родился Луис Мерседес Эскобар (Санчес),Луис Мерседес Эскобар,,170.0,74.0,Р,Р,4/10/1981,10/6/1985,,sanchlu01,sanchlu01,sancl001,sanchlu01,sanchlu01
12545,scarrru01,,,1903.0,1.0,14.0,США,ФЛ,Пенсакола,1994.0,12.0,4.0,США,ФЛ,Пенсакола,Расс,Скарритт,,Стивен Рассел Мэллори,,165.0,70.0,L,Р,4/18/1929,5/25/1932,,scarrru01,scarrru01,scarr103,scarrru01,scarrru01
12720,scofflo01,,,1913.0,5.0,20.0,США,Ил,Херрин,1997.0,8.0,28.0,США,Ил,Херрин,Лу,Скоффический,,Луис,Измельчитель,182.0,70.0,Р,Р,4/16/1936,5/9/1936,,scofflo01,scofflo01,scofl101,scofflo01,scofflo01
12762,seaveto01,,seaveto01h,1944.0,11.0,17.0,США,КА,Фресно,,,,,,,Том,Моревер,,Джордж Томас,Том Потрясающе,195.0,73.0,Р,Р,4/13/1967,9/19/1986,,seaveto01,seaveto01,seavt001,seaveto01,seaveto01
12912,sheehto02,sheehto02m,,1894.0,3.0,31.0,США,Ил,Большой хребет,1982.0,10.0,29.0,США,Ооо.,Охлаждение,Том,Шихан,,Томас Клэнси,,190.0,74.0,Р,Р,7/14/1915,5/27/1926,,sheehto02,sheehto02,sheet102,sheehto02,sheehto02
13160,smallro02,,,1952.0,10.0,25.0,США,КА,Лос-Анджелес,,,,,,,Рой,Маленький,,Рой Фредерик (III),,185.0,73.0,B,Р,4/30/1975,10/4/1987,USC,smallro02,smallro02,smalr001,smallro02,smallro02
13273,smithoz01,,smithoz01h,1954.0,12.0,26.0,США,AL,Мобильный,,,,,,,Оззи,Смит,,Осборн Эрл,Волшебник Оз,150.0,71.0,B,Р,4/7/1978,9/29/1996,Кэл Поли Сан Луис Обиспо,smithoz01,smithoz01,smito001,smithoz01,smithoz01
13285,smithre04,,,1900.0,7.0,17.0,США,Ил,Эшли,1961.0,2.0,19.0,США,КА,Лос-Анджелес,Красный,Смит,,Марвин Гарольд,,165.0,67.0,L,Р,4/14/1925,9/26/1925,,smithre04,smithre04,smitr107,smithre04,smithre04
13382,sothede01,,,1904.0,1.0,20.0,США,РС,Вашингтон,1977.0,12.0,7.0,США,НС,Дурхем,Дэнни,Sothern,Родился на юге,Деннис Элвуд,,175.0,71.0,Р,Р,9/10/1926,9/21/1931,,sothede01,sothede01,sothd101,sothede01,sothede01
13583,steinbe01,,,1921.0,7.0,28.0,США,VA,Александрия,1988.0,10.0,27.0,США,ФЛ,Венеция,Бен,Штайнер,,Бенджамин Сондерс,,165.0,71.0,L,Р,4/17/1945,4/21/1947,,steinbe01,steinbe01,steib101,steinbe01,steinbe01
13596,stennre01,,,1951.0,4.0,5.0,Панама,,Колон,,,,,,,Ренни,Стеннетт,,Ренальдо Антонио (Порт),,160.0,71.0,Р,Р,7/10/1971,8/24/1981,,stennre01,stennre01,stenr101,stennre01,stennre01
13634,stewafr01,,,1906.0,9.0,8.0,США,МН,Миннеаполис,2001.0,4.0,30.0,США,МН,Стилуотер,Фрэнк,Стюарт,,Фрэнк,Стюи,180.0,73.0,Р,Р,10/2/1927,10/2/1927,,stewafr01,stewafr01,stewf101,stewafr01,stewafr01
13661,stinsbo01,,,1945.0,10.0,11.0,США,НС,Элкин,,,,,,,Боб,Стинсон,,Горрелл Роберт (III),Железо,180.0,71.0,B,Р,9/23/1969,8/1/1980,&quot; Майами-Дейд Си &quot;,stinsbo01,stinsbo01,stinb101,stinsbo01,stinsbo01
13736,stricsc01,,,1976.0,4.0,26.0,США,TX,Хьюстон,,,,,,,Скотт,Стрикленд,,,,225.0,71.0,Р,Р,8/14/1999,,,stricsc02,stricsc02,stris001,stricsc01,stricsc02
13915,sweigha01,,,,,,,,,,,,,,,Хам,Свигерт,,Хэмптон,,,,,,10/12/1890,10/12/1890,,sweigha01,sweigha01,sweih101,sweigha01,sweigha01
14130,thomale02,,,1923.0,7.0,26.0,США,КА,Черепаха,2001.0,3.0,5.0,США,КА,Конкорд,Лео,Томас,,Лео Раймонд,Томми,178.0,71.0,Р,Р,4/29/1950,7/27/1952,,thomale02,thomale02,thoml102,thomale02,thomale02
14201,thumalo01,,,1916.0,12.0,13.0,США,MD,Балтимор,2000.0,12.0,19.0,США,MD,Балтимор,Лу,Человеческий,,Луис Чарльз Франк,,185.0,74.0,Р,Р,9/8/1939,9/27/1940,,thumalo01,thumalo01,thuml101,thumalo01,thumalo01
14291,torredi01,,,1970.0,5.0,31.0,Венесуэла,,Сур Эдо Арагуа,,,,,,,Дилсон,Торрес,,Дилсон Дарио,,200.0,75.0,Р,Р,4/29/1995,9/27/1995,,torredi01,torredi01,torrd001,torredi01,torredi01
14397,turnbde01,,,1978.0,1.0,25.0,США,TN,Союзный город,,,,,,,Деррик,Круто!,,,,235.0,75.0,Р,Р,4/17/2000,4/30/2008,,turnbde01,turnbde01,turnd001,turnbde01,turnbde01
14591,veltmpa01,,,1906.0,3.0,24.0,США,AL,Мобильный,1980.0,10.0,1.0,США,TX,Сан-Антонио,Пэт,Велтман,,Артур Патрик,,175.0,72.0,Р,Р,4/17/1926,9/30/1934,,veltmpa01,veltmpa01,veltp101,veltmpa01,veltmpa01
