hofid,yearid,votedby,ballots,needed,votes,inducted,category
sewellu01h,1958,ББВАА,266.0,200.0,3.0,Н,Игрок
fonsele01h,1948,ББВАА,121.0,91.0,1.0,Н,Игрок
donlimi01h,1945,ББВАА,247.0,186.0,1.0,Н,Игрок
killeha01h,1984,ББВАА,403.0,303.0,335.0,Y,Игрок
brechha01h,1973,ББВАА,380.0,285.0,3.0,Н,Игрок
niekrph01h,1996,ББВАА,470.0,353.0,321.0,Н,Игрок
burdele01h,1976,ББВАА,388.0,291.0,21.0,Н,Игрок
thomsbo01h,1967,ББВАА,292.0,219.0,10.0,Н,Игрок
bakerfr01h,1947,ББВАА,161.0,121.0,49.0,Н,Игрок
johnsda02h,1984,ББВАА,403.0,303.0,3.0,Н,Игрок
schalra01h,1950,ББВАА,168.0,126.0,16.0,Н,Игрок
scottev01h,1937,ББВАА,201.0,151.0,2.0,Н,Игрок
langebi01h,1953,ББВАА,264.0,198.0,1.0,Н,Игрок
riceji01h,2003,ББВАА,496.0,372.0,259.0,Н,Игрок
martipe01h,1958,ББВАА,266.0,200.0,46.0,Н,Игрок
gowdyha01h,1951,ББВАА,226.0,170.0,26.0,Н,Игрок
ofarrbo01h,1958,ББВАА,266.0,200.0,3.0,Н,Игрок
zeileto01h,2010,ББВАА,539.0,405.0,0.0,Н,Игрок
phillde01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
bunniji01h,1982,ББВАА,415.0,312.0,138.0,Н,Игрок
whitewi01h,1976,ББВАА,388.0,291.0,7.0,Н,Игрок
conceda01h,2001,ББВАА,515.0,387.0,74.0,Н,Игрок
gullibi01h,2000,ББВАА,499.0,375.0,1.0,Н,Игрок
durocle01h,1962,ББВАА,160.0,120.0,1.0,Н,Менеджер
bentola01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
bottoji01h,1948,ББВАА,121.0,91.0,4.0,Н,Игрок
bakerdu01h,1992,ББВАА,430.0,323.0,4.0,Н,Игрок
minosmi01h,1993,ББВАА,423.0,318.0,67.0,Н,Игрок
maranra01h,1948,ББВАА,121.0,91.0,38.0,Н,Игрок
olivato01h,1987,ББВАА,413.0,310.0,160.0,Н,Игрок
rixeyep01h,1938,ББВАА,262.0,197.0,2.0,Н,Игрок
wheatza01h,1937,ББВАА,201.0,151.0,5.0,Н,Игрок
nichoki01h,1942,ББВАА,233.0,175.0,5.0,Н,Игрок
cepedor01h,1986,ББВАА,425.0,319.0,152.0,Н,Игрок
luquedo01h,1958,ББВАА,266.0,200.0,15.0,Н,Игрок
wilsoha01h,1951,ББВАА,226.0,170.0,21.0,Н,Игрок
grichbo01h,1992,ББВАА,430.0,323.0,11.0,Н,Игрок
erskica01h,1970,ББВАА,300.0,225.0,2.0,Н,Игрок
ruelmu01h,1950,ББВАА,168.0,126.0,4.0,Н,Игрок
granted01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
drysddo01h,1979,ББВАА,432.0,324.0,233.0,Н,Игрок
gordojo01h,1955,ББВАА,251.0,189.0,1.0,Н,Игрок
vernomi01h,1974,ББВАА,365.0,274.0,27.0,Н,Игрок
suttebr01h,1997,ББВАА,473.0,353.0,130.0,Н,Игрок
hoopeha01h,1971,Ветераны,,,,Y,Игрок
koscoan01h,1980,ББВАА,385.0,289.0,0.0,Н,Игрок
adamsba01h,1950,ББВАА,168.0,126.0,6.0,Н,Игрок
bondsbo01h,1995,ББВАА,460.0,345.0,35.0,Н,Игрок
newsobo01h,1969,ББВАА,340.0,255.0,32.0,Н,Игрок
dinnebi01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
tayloto02h,1982,ББВАА,415.0,312.0,0.0,Н,Игрок
schoere01h,1983,ББВАА,374.0,281.0,146.0,Н,Игрок
bartedi01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
raineti01h,2010,ББВАА,539.0,405.0,164.0,Н,Игрок
ruperja99h,2013,Ветераны,,,,Y,Пионер/Исполнительный
martipe01h,1962,ББВАА,160.0,120.0,6.0,Н,Игрок
brechha01h,1972,ББВАА,396.0,297.0,5.0,Н,Игрок
duffyhu01h,1936,Ветераны,78.0,59.0,3.0,Н,Игрок
careyma01h,1948,ББВАА,121.0,91.0,9.0,Н,Игрок
stahlja01h,1939,ББВАА,274.0,206.0,1.0,Н,Игрок
hoytwa01h,1952,ББВАА,234.0,176.0,12.0,Н,Игрок
wittmi01h,1999,ББВАА,497.0,373.0,0.0,Н,Игрок
klingjo01h,1937,ББВАА,201.0,151.0,20.0,Н,Игрок
mcmulke01h,1983,ББВАА,374.0,281.0,0.0,Н,Игрок
pruethu01h,1951,ББВАА,226.0,170.0,1.0,Н,Игрок
