orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10480,FOLIG,6,1997-03-20 00:00:00,1997-04-17 00:00:00,1997-03-24 00:00:00,2,1.35,Фоли-гуроманд,"184, чауз де Турнэи",Лилль,,59000,Франция
10481,RICAR,8,1997-03-20 00:00:00,1997-04-17 00:00:00,1997-03-25 00:00:00,2,64.33,Рикардо Адокикадос,"Авеню Копакабана, 267",Рио-де-Жанейро,РЖ,02389-890,Бразилия
10484,BSBEV,3,1997-03-24 00:00:00,1997-04-21 00:00:00,1997-04-01 00:00:00,3,6.88,Б-с Бэвереджз,Фонтлеройский цирк,Лондон,,EC2 5 НТ,Великобритания
10487,QUEEN,2,1997-03-26 00:00:00,1997-04-23 00:00:00,1997-03-28 00:00:00,2,71.07,Королева Кухня,"Аледе да дус Канриос, 891",Сан-Паулу,Спасибо,05487-020,Бразилия
10489,PICCO,6,1997-03-28 00:00:00,1997-04-25 00:00:00,1997-04-09 00:00:00,2,5.29,Пикколо и др.,"улица Гейслвег, дом 14",Зальцбург,,5020,Австрия
10490,HILAA,7,1997-03-31 00:00:00,1997-04-28 00:00:00,1997-04-03 00:00:00,2,210.19,Хиларион-Абастос,Кальяра 22 с Авенида Карлос Собеллете #8-35,Сан-Кристобаль,Чира,5022,Венесуэла
10492,BOTTM,3,1997-04-01 00:00:00,1997-04-29 00:00:00,1997-04-11 00:00:00,1,62.89,Рынки Bottom-Dollar,Бульвар Тсвассен 23,Цавашен,БС,Т2Ф 8М4,Канада
10499,LILAS,4,1997-04-08 00:00:00,1997-05-06 00:00:00,1997-04-16 00:00:00,2,102.02,ЛИЛА-Супермаркет,Кальяра 52 кон Авенида Болвар #65-98 Льяно Ларго,Баркисимето,Лара,3508,Венесуэла
10504,WHITC,4,1997-04-11 00:00:00,1997-05-09 00:00:00,1997-04-18 00:00:00,3,59.13,Белый Кловер Маркетс,1029 - 12-я авеню ЮГ,Сиэтл,ВА,98124,США
10505,MEREP,3,1997-04-14 00:00:00,1997-05-12 00:00:00,1997-04-21 00:00:00,3,7.13,Мре Паиларде,43 улица Сен-Лоран,Монреаль,Кёльн,Х1Д ИЦ3,Канада
10506,KOENE,9,1997-04-15 00:00:00,1997-05-13 00:00:00,1997-05-02 00:00:00,2,21.19,Книгно Эссен,"Мабельштрассе, 90",Бранденбург,,14776,Германия
10507,ANTON,7,1997-04-15 00:00:00,1997-05-13 00:00:00,1997-04-22 00:00:00,1,47.45,Антонио Морено Такара,Мясокомбинат № 2312,"Мексико, Д.Ф.",,5023,Мексика
10512,FAMIA,7,1997-04-21 00:00:00,1997-05-19 00:00:00,1997-04-24 00:00:00,2,3.53,Семья Аркибальдо,"Руа Орс, 92",Сан-Паулу,Спасибо,05442-030,Бразилия
10513,WANDK,7,1997-04-22 00:00:00,1997-06-03 00:00:00,1997-04-28 00:00:00,1,105.65,Бродяга-корова,Аденауера леё 900,Стутгарт,,70563,Германия
10514,ERNSH,3,1997-04-22 00:00:00,1997-05-20 00:00:00,1997-05-16 00:00:00,2,789.95,Эрт Хендель,"Кирхгассе, 6",Грац,,8010,Австрия
10515,QUICK,2,1997-04-23 00:00:00,1997-05-07 00:00:00,1997-05-23 00:00:00,1,204.47,Останови!,"Тауке-страссе, 10",Куневальде,,1307,Германия
10521,CACTU,8,1997-04-29 00:00:00,1997-05-27 00:00:00,1997-05-02 00:00:00,2,17.22,Кактус Еда на вынос,Керрето 333,Буенос-Айрес,,1010,Аргентина
10523,SEVES,7,1997-05-01,1997-05-29 00:00:00,1997-05-30 00:00:00,2,77.63,Семь Морей Импорты,90 Уадхерст-роуд.,Лондон,,"Оксфорд, ОX15 4NB",Великобритания
10529,MAISD,5,1997-05-07 00:00:00,1997-06-04 00:00:00,1997-05-09 00:00:00,2,66.69,Мэйсон Дьюи,"Улица Жозефа Бенса, 532",Брюссель,,Б-1180,Бельгия
10539,BSBEV,6,1997-05-16 00:00:00,1997-06-13 00:00:00,1997-05-23 00:00:00,3,12.36,Б-с Бэвереджз,Фонтлеройский цирк,Лондон,,EC2 5 НТ,Великобритания
10540,QUICK,3,1997-05-19 00:00:00,1997-06-16 00:00:00,1997-06-13 00:00:00,3,1007.64,Останови!,"Тауке-страссе, 10",Куневальде,,1307,Германия
10546,VICTE,1,1997-05-23 00:00:00,1997-06-20 00:00:00,1997-05-27 00:00:00,3,194.72,Пища на складе,"2, улица Коммерции",Лион,,69004,Франция
10550,GODOS,7,1997-05-28 00:00:00,1997-06-25 00:00:00,1997-06-06 00:00:00,3,4.32,Хорошо приготовленное блюдо,"ул. Ромеро, д. 33",Севилья,,41101,Испания
10551,FURIB,4,1997-05-28 00:00:00,1997-07-09 00:00:00,1997-06-06 00:00:00,3,72.95,Фурия Бакалау и Фрукты Море,Сад роз №32,Лиссабон,,1675,Португалия
10553,WARTH,2,1997-05-30 00:00:00,1997-06-27 00:00:00,1997-06-03 00:00:00,2,149.49,Вартиан Херкку,"Торикату, 38",Улу,,90110,Финляндия
10554,OTTIK,4,1997-05-30 00:00:00,1997-06-27 00:00:00,1997-06-05 00:00:00,3,120.97,Отилия Кселаден,улица Mehrheimerstr. 369,КЛН,,50739,Германия
10555,SAVEA,6,1997-06-02 00:00:00,1997-06-30 00:00:00,1997-06-04 00:00:00,3,252.49,"Рынки ""Сэкономить много""",187 Саффолк-лен,Боис,ID,83720,США
10558,AROUT,1,1997-06-04 00:00:00,1997-07-02 00:00:00,1997-06-10 00:00:00,2,72.97,Вокруг бугры,Брук-Ферм Стратфорд Сент-Мэри,Колчестер,Эссекс,CO7 6JX,Великобритания
10560,FRANK,8,1997-06-06 00:00:00,1997-07-04 00:00:00,1997-06-09 00:00:00,1,36.65,Франкенверсанд,Берлинер Плац 43,Мюнхен,,80805,Германия
10562,REGGC,1,1997-06-09 00:00:00,1997-07-07 00:00:00,1997-06-12 00:00:00,1,22.95,Реггиани Кейсифики,省级 дорога 124,Регγιο-Эмилия,,42100,Италия
10572,BERGS,3,1997-06-18 00:00:00,16.07.1997 г.,1997-06-25 00:00:00,2,116.43,Берглундс снаббкеп,Бергуусвген 8,Луле,,С-958/22,Швеция
10574,TRAIH,4,1997-06-19 00:00:00,1997-07-17 00:00:00,1997-06-30 00:00:00,2,37.6,Трейл-Хед Готическая Поставщица,Бульвар Давенчи 722,Киркленд,ВА,98034,США
10585,WELLI,7,1997-07-01 00:00:00,1997-07-29 00:00:00,1997-07-10 00:00:00,1,13.41,Веллингтон Импортирующая,"Руа do Mercado, 12",Резенде,Спасибо,08737-363,Бразилия
10587,QUEDE,1,1997-07-02 00:00:00,1997-07-30 00:00:00,1997-07-09 00:00:00,1,62.52,Ква-делция,"улица Хлебопекарная, 12",Рио-де-Жанейро,РЖ,02389-673,Бразилия
10592,LEHMS,3,1997-07-08 00:00:00,1997-08-05 00:00:00,16.07.1997 г.,1,32.1,Лехманн,"Магазиновая улица, 7",Франкфурт-на-Майне,,60528,Германия
10593,LEHMS,7,1997-07-09 00:00:00,1997-08-06 00:00:00,1997-08-13 00:00:00,2,174.2,Лехманн,"Магазиновая улица, 7",Франкфурт-на-Майне,,60528,Германия
10598,RATTC,1,14.07.1997 г. 00:00:00,1997-08-11 00:00:00,1997-07-18 00:00:00,3,44.42,Рат-снеп-кань-гроцири,2817 Милтон-драйв,Альбукерке,НМ,87110,США
10599,BSBEV,6,1997-07-15 00:00:00,1997-08-26 00:00:00,1997-07-21 00:00:00,3,29.98,Б-с Бэвереджз,Фонтлеройский цирк,Лондон,,EC2 5 НТ,Великобритания
10603,SAVEA,8,1997-07-18 00:00:00,1997-08-15 00:00:00,1997-08-08 00:00:00,2,48.77,"Рынки ""Сэкономить много""",187 Саффолк-лен,Боис,ID,83720,США
10604,FURIB,1,1997-07-18 00:00:00,1997-08-15 00:00:00,1997-07-29 00:00:00,1,7.46,Фурия Бакалау и Фрукты Море,Сад роз №32,Лиссабон,,1675,Португалия
10605,MEREP,1,1997-07-21 00:00:00,1997-08-18 00:00:00,1997-07-29 00:00:00,2,379.13,Мре Паиларде,43 улица Сен-Лоран,Монреаль,Кёльн,Х1Д ИЦ3,Канада
10606,TRADH,4,1997-07-22 00:00:00,1997-08-19 00:00:00,1997-07-31 00:00:00,3,79.4,Супермаркет Торговый центр,"Авеню Инс де Кастро, 414",Сан-Паулу,Спасибо,05634-030,Бразилия
