resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
2419,134,18,4,15,7,6.0,6,6,1.0,71,,,,,,,11
15554,629,329,37,16,25,10.0,10,10,0.0,54,,,,,,,11
1956,112,4,4,8,3,2.0,2,2,8.0,65,+5.7,5632633.0,,,,,1
11587,484,158,25,3,14,,N,14,0.0,49,,,,,,,62
12509,517,172,27,26,1,2.0,2,2,6.0,70,+15.36,6014890.0,,,,,1
16462,671,262,180,4,10,,N,10,0.0,80,,,,,,,62
16856,692,364,189,26,14,5.0,5,5,2.0,45,,,,,,,13
12895,531,221,25,4,5,1.0,1,1,9.0,75,1:55:14.66,6914660.0,,,,,1
20431,341,3,131,4,8,13.0,13,13,0.0,65,,,50.0,6.0,1:25.455,196.103,11
12090,501,152,51,23,6,,R,13,0.0,49,,,,,,,3
19908,827,627,154,14,7,4.0,4,4,3.0,34,,,,,,,12
5239,260,87,25,4,10,,R,17,0.0,40,,,,,,,5
23302,965,825,4,20,18,12.0,12,12,0.0,55,,,48.0,17.0,1:44.730,189.504,11
14949,604,172,80,21,11,,R,19,0.0,31,,,,,,,5
2242,126,18,4,15,7,4.0,4,4,3.0,71,+1:06.883,5570545.0,,,,,1
5531,271,56,17,15,6,5.0,5,5,2.0,50,+1:42.107,7055639.0,,,,,1
17386,718,289,66,3,6,11.0,11,11,0.0,63,,,,,,,12
5382,265,94,18,23,20,,R,24,0.0,0,,,,,,,4
22937,948,4,1,14,11,,R,21,0.0,16,,,14.0,11.0,1:32.553,206.268,4
11651,486,158,25,3,19,,R,19,0.0,28,,,,,,,4
4366,223,65,15,16,14,8.0,8,8,0.0,69,+1:12.961,6010732.0,,,,,1
14788,599,296,66,37,14,,N,16,0.0,62,,,,,,,62
17617,727,341,6,23,2,,D,17,0.0,19,,,,,,,2
22671,932,831,15,12,14,16.0,16,16,0.0,68,,,47.0,17.0,1:19.088,198.507,12
6236,296,127,17,33,24,,R,25,0.0,0,,,,,,,3
1902,109,2,15,9,6,8.0,8,8,1.0,55,,,,,,,11
8889,384,112,33,30,20,,R,25,0.0,7,,,,,,,5
14601,592,311,80,21,27,,R,27,0.0,0,,,,,,,8
16523,674,278,6,8,2,,R,15,0.0,11,,,,,,,3
22699,934,13,3,19,3,4.0,4,4,12.0,52,+36.839,5524568.0,26.0,3.0,1:37.466,217.589,1
18935,786,529,113,99,5,,R,22,0.0,160,,,,,,,3
5981,288,22,17,14,13,11.0,11,11,0.0,76,,,,,,,13
14101,573,265,64,25,23,20.0,20,20,0.0,75,,,,,,,15
19243,800,521,114,98,5,12.0,12,12,0.0,199,,,,,,,11
4516,230,49,15,15,11,4.0,4,4,3.0,64,,,,,,,11
19432,809,657,113,14,1,1.0,1,1,9.0,200,3:53:01.69,13981690.0,,,,,1
15069,609,305,63,23,13,,R,23,0.0,4,,,,,,,3
10947,462,190,45,31,26,10.0,10,10,0.0,50,,,,,,,13
21636,876,39,164,23,23,21.0,21,21,0.0,58,,,53.0,22.0,1:32.161,200.193,12
23449,972,840,3,18,11,11.0,11,11,0.0,51,,,50.0,12.0,1:38.870,212.934,11
19985,831,697,51,40,7,3.0,3,3,2.0,79,,,,,,,11
22801,940,807,10,27,13,6.0,6,6,8.0,53,,,43.0,9.0,1:38.331,212.600,1
20273,786,532,113,10,14,,R,23,0.0,160,,,,,,,23
5319,263,103,27,25,15,,R,17,0.0,40,,,,,,,6
11593,484,202,6,28,17,,R,20,0.0,19,,,,,,,4
21053,852,15,205,21,18,14.0,14,14,0.0,43,,,38.0,17.0,1:54.571,220.076,11
1976,113,8,1,6,2,2.0,2,2,8.0,69,+3.362,5048250.0,,,,,1
9050,390,84,49,9,18,,R,12,0.0,19,,,,,,,25
9999,427,105,6,27,6,2.0,2,2,6.0,64,,,,,,,11
18437,762,432,167,18,14,10.0,10,10,0.0,56,,,,,,,16
12306,509,197,25,3,12,13.0,13,13,0.0,54,,,,,,,23
8810,382,133,35,36,15,8.0,8,8,0.0,42,,,,,,,11
818,56,22,11,11,3,10.0,10,10,0.0,62,+1:17.851,5544337.0,12.0,13.0,1:26.129,207.275,1
19116,794,655,113,22,9,,R,16,0.0,170,,,,,,,3
20643,350,30,131,3,12,9.0,9,9,2.0,53,+44.948,4629520.0,49.0,11.0,1:24.947,245.503,1
23151,958,825,4,20,19,15.0,15,15,0.0,69,,,39.0,19.0,1:26.230,182.901,11
22509,917,822,3,77,4,10.0,10,10,1.0,70,,,64.0,9.0,1:14.229,208.980,11
6405,302,125,37,17,23,11.0,11,11,0.0,68,,,,,,,13
6412,302,79,33,30,25,,R,18,0.0,46,,,,,,,20
18041,744,431,95,46,0,,W,34,0.0,0,,,,,,,54
12885,530,187,34,2,5,,R,21,0.0,9,,,,,,,6
