constructorid,constructorref,name,nationality,url
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
20,prost,Prost,French,http://en.wikipedia.org/wiki/Prost_Grand_Prix
23,brawn,Brawn,British,http://en.wikipedia.org/wiki/Brawn_GP
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
78,amon,Amon,New Zealand,http://en.wikipedia.org/wiki/Amon_(Formula_One_team)
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
84,connew,Connew,British,http://en.wikipedia.org/wiki/Connew
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
127,osca,OSCA,Italian,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
173,lotus-maserati,Lotus-Maserati,British,http://en.wikipedia.org/wiki/Team_Lotus
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
157,langley,Langley,American,http://en.wikipedia.org/wiki/Langley_(constructor)
179,de_tomaso-ferrari,De Tomaso-Ferrari,Italian,http://en.wikipedia.org/wiki/De_Tomaso
109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor)
104,behra-porsche,Behra-Porsche,Italian,http://en.wikipedia.org/wiki/Behra-Porsche
144,veritas,Veritas,German,http://en.wikipedia.org/wiki/Veritas_(constructor)
90,protos,Protos,British,http://en.wikipedia.org/wiki/Protos_(constructor)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
188,mclaren-seren,McLaren-Serenissima,British,http://en.wikipedia.org/wiki/Team_McLaren
161,adams,Adams,American,http://en.wikipedia.org/wiki/Adams_(constructor)
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
72,kojima,Kojima,Japanese,http://en.wikipedia.org/wiki/Kojima_Engineering
203,shadow-matra,Shadow-Matra,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
