driverid,driverref,number,code,forename,surname,dob,nationality,url
340,love,,,John,Love,1924-12-07,Rhodesian,http://en.wikipedia.org/wiki/John_Love_(racing_driver)
346,siffert,,,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert
376,bianchi,,BIA,Lucien,Bianchi,1934-11-10,Belgian,http://en.wikipedia.org/wiki/Lucien_Bianchi
383,anderson,,,Bob,Anderson,1931-05-19,British,http://en.wikipedia.org/wiki/Bob_Anderson_(racing_driver)
385,bandini,,,Lorenzo,Bandini,1935-12-21,Italian,http://en.wikipedia.org/wiki/Lorenzo_Bandini
427,trintignant,,,Maurice,Trintignant,1917-10-30,French,http://en.wikipedia.org/wiki/Maurice_Trintignant
456,salvadori,,,Roy,Salvadori,1922-05-12,British,http://en.wikipedia.org/wiki/Roy_Salvadori
465,greene,,,Keith,Greene,1938-01-05,British,http://en.wikipedia.org/wiki/Keith_Greene
480,may,,,Michael,May,1934-08-18,Swiss,http://en.wikipedia.org/wiki/Michael_May_(racing_driver)
484,naylor,,,Brian,Naylor,1923-03-24,British,http://en.wikipedia.org/wiki/Brian_Naylor
511,branson,,,Don,Branson,1920-06-02,American,http://en.wikipedia.org/wiki/Don_Branson
547,gould,,,Horace,Gould,1918-09-20,British,http://en.wikipedia.org/wiki/Horace_Gould
555,paul_russo,,,Paul,Russo,1914-04-10,American,http://en.wikipedia.org/wiki/Paul_Russo
560,cheesbourg,,,Bill,Cheesbourg,1927-06-12,American,http://en.wikipedia.org/wiki/Bill_Cheesbourg
589,chiron,,,Louis,Chiron,1899-08-03,Monegasque,http://en.wikipedia.org/wiki/Louis_Chiron
593,parsons,,,Johnnie,Parsons,1918-07-04,American,http://en.wikipedia.org/wiki/Johnnie_Parsons
596,elisian,,,Ed,Elisian,1926-12-09,American,http://en.wikipedia.org/wiki/Ed_Elisian
597,connor,,,Pat,O'Connor,1928-10-09,American,http://en.wikipedia.org/wiki/Pat_O%27Connor_(auto_racer)
608,castellotti,,,Eugenio,Castellotti,1930-10-10,Italian,http://en.wikipedia.org/wiki/Eugenio_Castellotti
632,frere,,,Paul,Frère,1917-01-30,Belgian,http://en.wikipedia.org/wiki/Paul_Fr%C3%A8re
646,iglesias,,,Jesús,Iglesias,1922-02-22,Argentine,http://en.wikipedia.org/wiki/Jes%C3%BAs_Iglesias
740,comotti,,,Franco,Comotti,1906-07-24,Italian,http://en.wikipedia.org/wiki/Franco_Comotti
774,chaboud,,,Eugène,Chaboud,1907-04-12,French,http://en.wikipedia.org/wiki/Eug%C3%A8ne_Chaboud
815,perez,11.0,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
817,ricciardo,3.0,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
9,kubica,,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
10,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
13,massa,19.0,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
16,sutil,99.0,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
18,button,22.0,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
22,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
31,montoya,,MON,Juan,Pablo Montoya,1975-09-20,Colombian,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya
35,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
39,karthikeyan,,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
48,gene,,,Marc,Gené,1974-03-29,Spanish,http://en.wikipedia.org/wiki/Marc_Gen%C3%A9
49,frentzen,,,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen
50,verstappen,,,Jos,Verstappen,1972-03-04,Dutch,http://en.wikipedia.org/wiki/Jos_Verstappen
56,irvine,,,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine
57,hakkinen,,,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
69,badoer,,BAD,Luca,Badoer,1971-01-25,Italian,http://en.wikipedia.org/wiki/Luca_Badoer
71,damon_hill,,,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill
81,morbidelli,,,Gianni,Morbidelli,1968-01-13,Italian,http://en.wikipedia.org/wiki/Gianni_Morbidelli
83,lamy,,,Pedro,Lamy,1972-03-20,Portuguese,http://en.wikipedia.org/wiki/Pedro_Lamy
85,montermini,,,Andrea,Montermini,1964-05-30,Italian,http://en.wikipedia.org/wiki/Andrea_Montermini
87,blundell,,,Mark,Blundell,1966-04-08,British,http://en.wikipedia.org/wiki/Mark_Blundell
90,moreno,,,Roberto,Moreno,1959-02-11,Brazilian,http://en.wikipedia.org/wiki/Roberto_Moreno
91,wendlinger,,,Karl,Wendlinger,1968-12-20,Austrian,http://en.wikipedia.org/wiki/Karl_Wendlinger
94,martini,,,Pierluigi,Martini,1961-04-23,Italian,http://en.wikipedia.org/wiki/Pierluigi_Martini
95,mansell,,,Nigel,Mansell,1953-08-08,British,http://en.wikipedia.org/wiki/Nigel_Mansell
102,senna,,,Ayrton,Senna,1960-03-21,Brazilian,http://en.wikipedia.org/wiki/Ayrton_Senna
105,alboreto,,,Michele,Alboreto,1956-12-23,Italian,http://en.wikipedia.org/wiki/Michele_Alboreto
110,cesaris,,,Andrea,de Cesaris,1959-05-31,Italian,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
122,capelli,,,Ivan,Capelli,1963-05-24,Italian,http://en.wikipedia.org/wiki/Ivan_Capelli
127,gugelmin,,,Maurício,Gugelmin,1963-04-20,Brazilian,http://en.wikipedia.org/wiki/Maur%C3%ADcio_Gugelmin
131,modena,,,Stefano,Modena,1963-05-12,Italian,http://en.wikipedia.org/wiki/Stefano_Modena
138,satoru_nakajima,,,Satoru,Nakajima,1953-02-23,Japanese,http://en.wikipedia.org/wiki/Satoru_Nakajima
