constructorid,constructorref,name,nationality,url
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
58,shadow,Shadow,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team)
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
97,gilby,Gilby,British,http://en.wikipedia.org/wiki/Gilby
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
122,sutton,Sutton,American,http://en.wikipedia.org/wiki/Sutton_(constructor)
169,cooper-borgward,Cooper-Borgward,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
127,osca,OSCA,Italian,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili
198,mclaren-alfa_romeo,McLaren-Alfa Romeo,British,http://en.wikipedia.org/wiki/McLaren_(racing)
