orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10426,GALED,4,1997-01-27 00:00:00,1997-02-24 00:00:00,1997-02-06 00:00:00,1,18.69,Гастрономы,"Рамбла де Каталония, 23",Барселона,,8022,Испания
10427,PICCO,4,1997-01-27 00:00:00,1997-02-24 00:00:00,1997-03-03 00:00:00,2,31.29,Пико и др.,Геислевег 14,Зальцбург,,5020,Австрия
10428,REGGC,7,1997-01-28 00:00:00,1997-02-25 00:00:00,1997-02-04 00:00:00,1,11.09,Реггиани Кейсифики,Provincциальная дорога 124,Реггио-Эмилия,,42100,Италия
10429,HUNGO,3,1997-01-29 00:00:00,12.03.1997 г.,1997-02-07 00:00:00,2,56.63,Голодный сова круглосуточный магазин,8 Джонуэтт-стрит,Кёрк,Корк,,Ирландия
10430,ERNSH,4,30 января 1997 года,1997-02-13 00:00:00,1997-02-03 00:00:00,1,458.78,Эрнст Хандель,"Кирхгассе, 6",Граз,,8010,Австрия
10431,BOTTM,4,30 января 1997 года,1997-02-13 00:00:00,1997-02-07 00:00:00,2,44.17,Рынки Bottom-Dollar,Бульвар Тсауассен 23,Цавассен,БС,Т2Ф 8М4,Канада
10432,SPLIR,3,1997-01-31 00:00:00,14.02.1997 г.,1997-02-07 00:00:00,2,4.34,Пиво и эль Split Rail,Пошта №555,Ландер,В,82520,США
10433,PRINI,3,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-03-04 00:00:00,3,73.83,Принцесса Изабелла Винхос,Эстрада да сади н. 58,Лиссабон,,1756,Португалия
10434,FOLKO,3,1997-02-03 00:00:00,1997-03-03 00:00:00,1997-02-13 00:00:00,2,17.92,Народ и фейр-плей,Кергатан 24,برе,,С-844/67,Швеция
10435,CONSH,8,1997-02-04 00:00:00,18.03.1997 г. 00:00:00,1997-02-07 00:00:00,2,9.21,Консолидированные Холдинги,Беркли-Гарденз №12 Брейри,Лондон,,WX1 6ЛТ,Великобритания
10436,BLONP,3,1997-02-05 00:00:00,1997-03-05 00:00:00,1997-02-11 00:00:00,2,156.66,Блондел пре эт фийс,24-е место Кלבера,Страсбург,,67000,Франция
10437,WARTH,8,1997-02-05 00:00:00,1997-03-05 00:00:00,1997-02-12 00:00:00,1,19.97,Вартиан Геркку,Торикатую 38,Улу,,90110,Финляндия
10438,TOMSP,3,1997-02-06 00:00:00,1997-03-06 00:00:00,14.02.1997 г.,2,8.24,Темы для Тома,"Луисенштрасе, 48",Мёнстер,,44087,Германия
10439,MEREP,6,1997-02-07 00:00:00,1997-03-07 00:00:00,1997-02-10 00:00:00,3,4.07,Мре Паиарде,43 улица Сен-Лоран,Монреаль,Квебек,Х1ХХ1,Канада
10440,SAVEA,4,1997-02-10 00:00:00,1997-03-10 00:00:00,1997-02-28 00:00:00,2,86.53,"Рынки ""Сохраняем много""",187SuffolkЛн.,Боис,ID,83720,США
10441,OLDWO,3,1997-02-10 00:00:00,1997-03-24 00:00:00,14.03.1997 г. 00:00:00,2,73.02,Старая мировая мясаная лавка,"Улица Беринга, 2743",Анкоридж,АК,99508,США
10442,ERNSH,3,1997-02-11 00:00:00,11.03.1997 г.,1997-02-18 00:00:00,2,47.94,Эрнст Хандель,"Кирхгассе, 6",Граз,,8010,Австрия
10443,REGGC,8,1997-02-12 00:00:00,12.03.1997 г.,14.02.1997 г.,1,13.95,Реггиани Кейсифики,Provincциальная дорога 124,Реггио-Эмилия,,42100,Италия
10444,BERGS,3,1997-02-12 00:00:00,12.03.1997 г.,1997-02-21 00:00:00,3,3.5,Берглундс-снаббкап,Бергувсвоген 8,Луле,,С-958-22,Швеция
10445,BERGS,3,1997-02-13 00:00:00,13.03.1997 г. 00:00:00,1997-02-20 00:00:00,1,9.3,Берглундс-снаббкап,Бергувсвоген 8,Луле,,С-958-22,Швеция
10446,TOMSP,6,14.02.1997 г.,14.03.1997 г. 00:00:00,1997-02-19 00:00:00,1,14.68,Темы для Тома,"Луисенштрасе, 48",Мёнстер,,44087,Германия
10447,RICAR,4,14.02.1997 г.,14.03.1997 г. 00:00:00,1997-03-07 00:00:00,2,68.66,Рикардо Адокикадо,"Аvenue Копакабана, 267",Рио-де-Жанейро,РЖ,02389-890,Бразилия
10448,RANCH,4,1997-02-17 00:00:00,1997-03-17 00:00:00,1997-02-24 00:00:00,2,38.82,Большой ранчо,Авенида дель Либертадор 900,Буенос-Айрес,,1010,Аргентина
10449,BLONP,3,1997-02-18 00:00:00,18.03.1997 г. 00:00:00,1997-02-27 00:00:00,2,53.3,Блондел пре эт фийс,24-е место Кלבера,Страсбург,,67000,Франция
