constructorid,constructorref,name,nationality,url
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
78,amon,Amon,New Zealand,http://en.wikipedia.org/wiki/Amon_(Formula_One_team)
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
40,lambo,Lambo,Italian,http://en.wikipedia.org/wiki/Modena_(racing_team)
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
65,martini,Martini,French,http://en.wikipedia.org/wiki/Martini_(cars)
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
200,march-ford,March-Ford,British,http://en.wikipedia.org/wiki/March_Engineering
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
148,frazer_nash,Frazer Nash,British,http://en.wikipedia.org/wiki/Frazer_Nash
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
128,gordini,Gordini,French,http://en.wikipedia.org/wiki/Gordini
134,schroeder,Schroeder,American,http://en.wikipedia.org/wiki/Schroeder_(constructor)
178,cooper-alfa_romeo,Cooper-Alfa Romeo,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor)
168,cooper-osca,Cooper-OSCA,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
89,lds,LDS,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
114,kuzma,Kuzma,American,http://en.wikipedia.org/wiki/Kuzma_(constructor)
136,pankratz,Pankratz,American,http://en.wikipedia.org/wiki/Pankratz
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
141,simca,Simca,French,http://en.wikipedia.org/wiki/Simca
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
156,marchese,Marchese,American,http://en.wikipedia.org/wiki/Marchese_(constructor)
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
84,connew,Connew,British,http://en.wikipedia.org/wiki/Connew
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly
157,langley,Langley,American,http://en.wikipedia.org/wiki/Langley_(constructor)
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
138,nichels,Nichels,American,http://en.wikipedia.org/wiki/Nichels
173,lotus-maserati,Lotus-Maserati,British,http://en.wikipedia.org/wiki/Team_Lotus
193,cooper-ats,Cooper-ATS,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
