raceid,year,round,circuitid,name,date,time,url
211,1997,5,6,Monaco Grand Prix,1997-05-11,,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix
256,1995,17,29,Australian Grand Prix,1995-11-12,,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix
278,1993,6,6,Monaco Grand Prix,1993-05-23,,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix
283,1993,11,11,Hungarian Grand Prix,1993-08-15,,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix
284,1993,12,13,Belgian Grand Prix,1993-08-29,,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix
296,1992,8,8,French Grand Prix,1992-07-05,,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
308,1991,4,6,Monaco Grand Prix,1991-05-12,,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix
317,1991,13,27,Portuguese Grand Prix,1991-09-22,,http://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix
324,1990,4,6,Monaco Grand Prix,1990-05-27,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix
366,1989,11,13,Belgian Grand Prix,1989-08-27,,http://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix
386,1988,15,22,Japanese Grand Prix,1988-10-30,,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix
391,1987,4,6,Monaco Grand Prix,1987-05-31,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix
396,1987,9,11,Hungarian Grand Prix,1987-08-09,,http://en.wikipedia.org/wiki/1987_Hungarian_Grand_Prix
407,1986,4,6,Monaco Grand Prix,1986-05-11,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix
408,1986,5,13,Belgian Grand Prix,1986-05-25,,http://en.wikipedia.org/wiki/1986_Belgian_Grand_Prix
414,1986,11,11,Hungarian Grand Prix,1986-08-10,,http://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix
463,1983,12,39,Dutch Grand Prix,1983-08-28,,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix
482,1982,16,44,Caesars Palace Grand Prix,1982-09-25,,http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix
492,1981,10,10,German Grand Prix,1981-08-02,,http://en.wikipedia.org/wiki/1981_German_Grand_Prix
541,1978,15,46,United States Grand Prix,1978-10-01,,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix
553,1977,11,10,German Grand Prix,1977-07-31,,http://en.wikipedia.org/wiki/1977_German_Grand_Prix
587,1975,12,23,Austrian Grand Prix,1975-08-17,,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
593,1974,4,45,Spanish Grand Prix,1974-04-28,,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix
611,1973,7,47,Swedish Grand Prix,1973-06-17,,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix
670,1968,4,13,Belgian Grand Prix,1968-06-09,,http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix
674,1968,8,20,German Grand Prix,1968-08-04,,http://en.wikipedia.org/wiki/1968_German_Grand_Prix
680,1967,2,6,Monaco Grand Prix,1967-05-07,,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix
683,1967,5,54,French Grand Prix,1967-07-02,,http://en.wikipedia.org/wiki/1967_French_Grand_Prix
696,1966,7,14,Italian Grand Prix,1966-09-04,,http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix
