orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10459,VICTE,4,1997-02-27T00:00:00,1997-03-27T00:00:00,1997-02-28T00:00:00,2,25.09,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10468,KOENE,3,1997-03-07T00:00:00,1997-04-04T00:00:00,1997-03-12T00:00:00,3,44.12,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10472,SEVES,8,1997-03-12T00:00:00,1997-04-09T00:00:00,1997-03-19T00:00:00,1,4.2,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10477,PRINI,5,1997-03-17T00:00:00,1997-04-14T00:00:00,1997-03-25T00:00:00,2,13.02,Princesa Isabel Vinhos,Estrada da sade n. 58,Lisboa,,1756,Portugal
10486,HILAA,1,1997-03-26T00:00:00,1997-04-23T00:00:00,1997-04-02T00:00:00,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10489,PICCO,6,1997-03-28T00:00:00,1997-04-25T00:00:00,1997-04-09T00:00:00,2,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10493,LAMAI,4,1997-04-02T00:00:00,1997-04-30T00:00:00,1997-04-10T00:00:00,3,10.64,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10522,LEHMS,4,1997-04-30T00:00:00,1997-05-28T00:00:00,1997-05-06T00:00:00,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10523,SEVES,7,1997-05-01T00:00:00,1997-05-29T00:00:00,1997-05-30T00:00:00,2,77.63,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10527,QUICK,7,1997-05-05T00:00:00,1997-06-02T00:00:00,1997-05-07T00:00:00,1,41.9,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10528,GREAL,6,1997-05-06T00:00:00,1997-05-20T00:00:00,1997-05-09T00:00:00,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10553,WARTH,2,1997-05-30T00:00:00,1997-06-27T00:00:00,1997-06-03T00:00:00,2,149.49,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10558,AROUT,1,1997-06-04T00:00:00,1997-07-02T00:00:00,1997-06-10T00:00:00,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10574,TRAIH,4,1997-06-19T00:00:00,1997-07-17T00:00:00,1997-06-30T00:00:00,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10578,BSBEV,4,1997-06-24T00:00:00,1997-07-22T00:00:00,1997-07-25T00:00:00,3,29.6,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10581,FAMIA,3,1997-06-26T00:00:00,1997-07-24T00:00:00,1997-07-02T00:00:00,1,3.01,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil
10624,THECR,4,1997-08-07T00:00:00,1997-09-04T00:00:00,1997-08-19T00:00:00,2,94.8,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10627,SAVEA,8,1997-08-11T00:00:00,1997-09-22T00:00:00,1997-08-21T00:00:00,3,107.46,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10633,ERNSH,7,1997-08-15T00:00:00,1997-09-12T00:00:00,1997-08-18T00:00:00,3,477.9,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10646,HUNGO,9,1997-08-27T00:00:00,1997-10-08T00:00:00,1997-09-03T00:00:00,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10659,QUEEN,7,1997-09-05T00:00:00,1997-10-03T00:00:00,1997-09-10T00:00:00,2,105.81,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10669,SIMOB,2,1997-09-15T00:00:00,1997-10-13T00:00:00,1997-09-22T00:00:00,1,24.39,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10677,ANTON,1,1997-09-22T00:00:00,1997-10-20T00:00:00,1997-09-26T00:00:00,3,4.03,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10700,SAVEA,3,1997-10-10T00:00:00,1997-11-07T00:00:00,1997-10-16T00:00:00,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10703,FOLKO,6,1997-10-14T00:00:00,1997-11-11T00:00:00,1997-10-20T00:00:00,2,152.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10718,KOENE,1,1997-10-27T00:00:00,1997-11-24T00:00:00,1997-10-29T00:00:00,3,170.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10727,REGGC,2,1997-11-03T00:00:00,1997-12-01T00:00:00,1997-12-05T00:00:00,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10729,LINOD,8,1997-11-04T00:00:00,1997-12-16T00:00:00,1997-11-14T00:00:00,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10730,BONAP,5,1997-11-05T00:00:00,1997-12-03T00:00:00,1997-11-14T00:00:00,1,20.12,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10732,BONAP,3,1997-11-06T00:00:00,1997-12-04T00:00:00,1997-11-07T00:00:00,1,16.97,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10738,SPECD,2,1997-11-12T00:00:00,1997-12-10T00:00:00,1997-11-18T00:00:00,1,2.91,Spcialits du monde,"25, rue Lauriston",Paris,,75016,France
10757,SAVEA,6,1997-11-27T00:00:00,1997-12-25T00:00:00,1997-12-15T00:00:00,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10758,RICSU,3,1997-11-28T00:00:00,1997-12-26T00:00:00,1997-12-04T00:00:00,3,138.17,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10759,ANATR,3,1997-11-28T00:00:00,1997-12-26T00:00:00,1997-12-12T00:00:00,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Mexico
10763,FOLIG,3,1997-12-03T00:00:00,1997-12-31T00:00:00,1997-12-08T00:00:00,3,37.35,Folies gourmandes,"184, chausse de Tournai",Lille,,59000,France
10766,OTTIK,4,1997-12-05T00:00:00,1998-01-02T00:00:00,1997-12-09T00:00:00,1,157.55,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10769,VAFFE,3,1997-12-08T00:00:00,1998-01-05T00:00:00,1997-12-12T00:00:00,1,65.06,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10818,MAGAA,7,1998-01-07T00:00:00,1998-02-04T00:00:00,1998-01-12T00:00:00,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10826,BLONP,6,1998-01-12T00:00:00,1998-02-09T00:00:00,1998-02-06T00:00:00,1,7.09,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10836,ERNSH,7,1998-01-16T00:00:00,1998-02-13T00:00:00,1998-01-21T00:00:00,1,411.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10847,SAVEA,4,1998-01-22T00:00:00,1998-02-05T00:00:00,1998-02-10T00:00:00,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10851,RICAR,5,1998-01-26T00:00:00,1998-02-23T00:00:00,1998-02-02T00:00:00,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10855,OLDWO,3,1998-01-27T00:00:00,1998-02-24T00:00:00,1998-02-04T00:00:00,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10866,BERGS,5,1998-02-03T00:00:00,1998-03-03T00:00:00,1998-02-12T00:00:00,1,109.11,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10869,SEVES,5,1998-02-04T00:00:00,1998-03-04T00:00:00,1998-02-09T00:00:00,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10885,SUPRD,6,1998-02-12T00:00:00,1998-03-12T00:00:00,1998-02-18T00:00:00,3,5.64,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10893,KOENE,9,1998-02-18T00:00:00,1998-03-18T00:00:00,1998-02-20T00:00:00,2,77.78,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10929,FRANK,6,1998-03-05T00:00:00,1998-04-02T00:00:00,1998-03-12T00:00:00,1,33.93,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10930,SUPRD,4,1998-03-06T00:00:00,1998-04-17T00:00:00,1998-03-18T00:00:00,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10937,CACTU,7,1998-03-10T00:00:00,1998-03-24T00:00:00,1998-03-13T00:00:00,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10938,QUICK,3,1998-03-10T00:00:00,1998-04-07T00:00:00,1998-03-16T00:00:00,2,31.89,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
