constructorid,constructorref,name,nationality,url
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team)
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
97,gilby,Gilby,British,http://en.wikipedia.org/wiki/Gilby
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
