resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
14804,599,307,74,25,0,,F,32,0.0,0,,,,,,,81
12959,533,187,34,2,7,5.0,5,5,2.0,75,+1:05.93,6172990.0,,,,,1
16111,652,223,6,4,3,1.0,1,1,9.0,68,1:39:07.1,5947100.0,,,,,1
12078,501,137,34,5,1,1.0,1,1,9.0,80,1:50:19.4,6619400.0,,,,,1
3895,201,64,21,16,18,,R,21,0.0,2,,,,,,,37
11767,490,110,1,8,5,11.0,11,11,0.0,78,,,,,,,12
3665,191,21,22,5,7,,R,10,0.0,43,,,,,,,41
16670,682,358,167,29,4,4.0,4,4,3.0,28,+2:13.9,6183300.0,,,,,1
20132,838,579,51,6,1,1.0,1,1,9.0,64,2:57:52.8,10672800.0,,,,,1
21436,868,817,5,16,12,13.0,13,13,0.0,52,+51.241,5162529.0,49.0,8.0,1:35.448,222.190,1
6126,293,88,29,10,11,10.0,10,10,0.0,58,,,,,,,12
17005,699,410,172,23,0,,F,22,0.0,0,,,,,,,81
20536,345,807,3,10,8,,R,22,0.0,49,,,46.0,17.0,1:40.790,193.554,43
18046,744,480,172,70,0,,W,39,0.0,0,,,,,,,54
9444,405,176,21,17,22,,R,12,0.0,39,,,,,,,69
20281,791,579,6,26,7,2.0,2,2,3.0,50,+5.7,8627000.0,,,,,1
15841,641,235,6,4,12,8.0,8,8,0.0,62,,,,,,,12
19231,799,496,105,36,9,,W,18,0.0,0,,,,,,,54
8238,365,140,46,36,24,,R,17,0.0,48,,,,,,,6
49,20,5,1,23,5,5.0,5,5,4.0,57,+26.789,5493759.0,49.0,1.0,1:33.193,209.062,1
15870,642,333,199,27,26,11.0,11,11,0.0,57,,,,,,,12
19802,823,626,128,10,6,5.0,5,5,2.0,87,,,,,,,13
19754,821,640,105,32,31,19.0,19,19,0.0,76,,,,,,,19
14002,570,172,27,26,5,2.0,2,2,6.0,54,+10.79,5418650.0,,,,,1
9701,415,137,3,6,7,,R,13,0.0,29,,,,,,,5
14282,580,289,75,23,0,,F,21,0.0,0,,,,,,,81
5356,264,56,17,15,12,,R,26,0.0,0,,,,,,,5
23266,963,825,4,20,14,,R,20,0.0,17,,,3.0,21.0,1:43.379,193.025,75
18092,747,479,170,18,3,4.0,4,4,3.0,99,,,,,,,11
5522,270,50,22,6,12,,R,24,0.0,15,,,,,,,20
22582,928,154,208,8,8,7.0,7,7,6.0,56,+19.008,6001016.0,34.0,8.0,1:43.134,190.272,1
19686,818,628,113,73,32,,R,26,0.0,77,,,,,,,24
6869,316,103,26,29,24,,R,23,0.0,21,,,,,,,5
4149,213,44,20,14,10,11.0,11,11,0.0,51,,,,,,,20
2642,144,8,15,17,10,,R,20,0.0,17,,,,,,,38
12677,523,219,4,15,4,,R,12,0.0,26,,,,,,,8
