raceid,year,round,circuitid,name,date,time,url
642,1971,11,46,United States Grand Prix,1971-10-03,,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix
649,1970,7,38,British Grand Prix,1970-07-18,,http://en.wikipedia.org/wiki/1970_British_Grand_Prix
683,1967,5,54,French Grand Prix,1967-07-02,,http://en.wikipedia.org/wiki/1967_French_Grand_Prix
732,1962,4,53,French Grand Prix,1962-07-08,,http://en.wikipedia.org/wiki/1962_French_Grand_Prix
734,1962,6,20,German Grand Prix,1962-08-05,,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
750,1960,5,13,Belgian Grand Prix,1960-06-19,,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
753,1960,8,59,Portuguese Grand Prix,1960-08-14,,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
759,1959,4,55,French Grand Prix,1959-07-05,,http://en.wikipedia.org/wiki/1959_French_Grand_Prix
775,1958,11,64,Moroccan Grand Prix,1958-10-19,,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix
781,1957,6,20,German Grand Prix,1957-08-04,,http://en.wikipedia.org/wiki/1957_German_Grand_Prix
782,1957,7,65,Pescara Grand Prix,1957-08-18,,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
792,1955,1,25,Argentine Grand Prix,1955-01-16,,http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix
801,1954,3,13,Belgian Grand Prix,1954-06-20,,http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix
814,1953,7,20,German Grand Prix,1953-08-02,,http://en.wikipedia.org/wiki/1953_German_Grand_Prix
830,1951,6,20,German Grand Prix,1951-07-29,,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
832,1951,8,67,Spanish Grand Prix,1951-10-28,,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
835,1950,3,19,Indianapolis 500,1950-05-30,,http://en.wikipedia.org/wiki/1950_Indianapolis_500
848,2011,8,12,European Grand Prix,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
857,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
862,2012,3,17,Chinese Grand Prix,2012-04-15,07:00:00,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
897,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,13:00:00,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix
899,2013,19,18,Brazilian Grand Prix,2013-11-24,16:00:00,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
932,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix
954,2016,7,7,Canadian Grand Prix,2016-06-12,18:00:00,https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix
980,2017,12,13,Belgian Grand Prix,2017-08-27,12:00:00,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix
20,2008,3,3,Bahrain Grand Prix,2008-04-06,11:30:00,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix
47,2007,12,5,Turkish Grand Prix,2007-08-26,12:00:00,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix
68,2006,16,17,Chinese Grand Prix,2006-10-01,14:00:00,http://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix
73,2005,3,3,Bahrain Grand Prix,2005-04-03,14:30:00,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix
77,2005,7,20,European Grand Prix,2005-05-29,14:00:00,http://en.wikipedia.org/wiki/2005_European_Grand_Prix
97,2004,8,7,Canadian Grand Prix,2004-06-13,,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix
98,2004,9,19,United States Grand Prix,2004-06-20,,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix
102,2004,13,11,Hungarian Grand Prix,2004-08-15,,http://en.wikipedia.org/wiki/2004_Hungarian_Grand_Prix
106,2004,17,22,Japanese Grand Prix,2004-10-10,,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix
144,2001,4,21,San Marino Grand Prix,2001-04-15,,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix
149,2001,9,20,European Grand Prix,2001-06-24,,http://en.wikipedia.org/wiki/2001_European_Grand_Prix
176,1999,2,18,Brazilian Grand Prix,1999-04-11,,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix
190,1999,16,22,Japanese Grand Prix,1999-10-31,,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix
191,1998,1,1,Australian Grand Prix,1998-03-08,,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix
197,1998,7,7,Canadian Grand Prix,1998-06-07,,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix
198,1998,8,8,French Grand Prix,1998-06-28,,http://en.wikipedia.org/wiki/1998_French_Grand_Prix
201,1998,11,10,German Grand Prix,1998-08-02,,http://en.wikipedia.org/wiki/1998_German_Grand_Prix
208,1997,2,18,Brazilian Grand Prix,1997-03-30,,http://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix
213,1997,7,7,Canadian Grand Prix,1997-06-15,,http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix
218,1997,12,13,Belgian Grand Prix,1997-08-24,,http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix
