orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10474,PERIC,5,1997-03-13T00:00:00,1997-04-10T00:00:00,1997-03-21T00:00:00,2,83.49,Pericles Comidas clsicas,Calle Dr. Jorge Cash 321,Mxico D.F.,,5033,Mexico
10479,RATTC,3,1997-03-19T00:00:00,1997-04-16T00:00:00,1997-03-21T00:00:00,3,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10480,FOLIG,6,1997-03-20T00:00:00,1997-04-17T00:00:00,1997-03-24T00:00:00,2,1.35,Folies gourmandes,"184, chausse de Tournai",Lille,,59000,France
10484,BSBEV,3,1997-03-24T00:00:00,1997-04-21T00:00:00,1997-04-01T00:00:00,3,6.88,B-s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10491,FURIB,8,1997-03-31T00:00:00,1997-04-28T00:00:00,1997-04-08T00:00:00,3,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10508,OTTIK,1,1997-04-16T00:00:00,1997-05-14T00:00:00,1997-05-13T00:00:00,2,4.99,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10514,ERNSH,3,1997-04-22T00:00:00,1997-05-20T00:00:00,1997-05-16T00:00:00,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10527,QUICK,7,1997-05-05T00:00:00,1997-06-02T00:00:00,1997-05-07T00:00:00,1,41.9,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10555,SAVEA,6,1997-06-02T00:00:00,1997-06-30T00:00:00,1997-06-04T00:00:00,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10564,RATTC,4,1997-06-10T00:00:00,1997-07-08T00:00:00,1997-06-16T00:00:00,3,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10566,BLONP,9,1997-06-12T00:00:00,1997-07-10T00:00:00,1997-06-18T00:00:00,1,88.4,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10573,ANTON,7,1997-06-19T00:00:00,1997-07-17T00:00:00,1997-06-20T00:00:00,3,84.84,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10577,TRAIH,9,1997-06-23T00:00:00,1997-08-04T00:00:00,1997-06-30T00:00:00,2,25.41,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10605,MEREP,1,1997-07-21T00:00:00,1997-08-18T00:00:00,1997-07-29T00:00:00,2,379.13,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10613,HILAA,4,1997-07-29T00:00:00,1997-08-26T00:00:00,1997-08-01T00:00:00,2,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10621,ISLAT,4,1997-08-05T00:00:00,1997-09-02T00:00:00,1997-08-11T00:00:00,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10626,BERGS,1,1997-08-11T00:00:00,1997-09-08T00:00:00,1997-08-20T00:00:00,2,138.69,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10627,SAVEA,8,1997-08-11T00:00:00,1997-09-22T00:00:00,1997-08-21T00:00:00,3,107.46,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10628,BLONP,4,1997-08-12T00:00:00,1997-09-09T00:00:00,1997-08-20T00:00:00,3,30.36,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10638,LINOD,3,1997-08-20T00:00:00,1997-09-17T00:00:00,1997-09-01T00:00:00,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10645,HANAR,4,1997-08-26T00:00:00,1997-09-23T00:00:00,1997-09-02T00:00:00,1,12.41,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10646,HUNGO,9,1997-08-27T00:00:00,1997-10-08T00:00:00,1997-09-03T00:00:00,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10664,FURIB,1,1997-09-10T00:00:00,1997-10-08T00:00:00,1997-09-19T00:00:00,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10666,RICSU,7,1997-09-12T00:00:00,1997-10-10T00:00:00,1997-09-22T00:00:00,2,232.42,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10678,SAVEA,7,1997-09-23T00:00:00,1997-10-21T00:00:00,1997-10-16T00:00:00,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10679,BLONP,8,1997-09-23T00:00:00,1997-10-21T00:00:00,1997-09-30T00:00:00,3,27.94,Blondel pre et fils,"24, place Klber",Strasbourg,,67000,France
10695,WILMK,7,1997-10-07T00:00:00,1997-11-18T00:00:00,1997-10-14T00:00:00,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10716,RANCH,4,1997-10-24T00:00:00,1997-11-21T00:00:00,1997-10-27T00:00:00,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10717,FRANK,1,1997-10-24T00:00:00,1997-11-21T00:00:00,1997-10-29T00:00:00,2,59.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10729,LINOD,8,1997-11-04T00:00:00,1997-12-16T00:00:00,1997-11-14T00:00:00,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10737,VINET,2,1997-11-11T00:00:00,1997-12-09T00:00:00,1997-11-18T00:00:00,2,7.79,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,,51100,France
10768,AROUT,3,1997-12-08T00:00:00,1998-01-05T00:00:00,1997-12-15T00:00:00,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10783,HANAR,4,1997-12-18T00:00:00,1998-01-15T00:00:00,1997-12-19T00:00:00,2,124.98,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10787,LAMAI,2,1997-12-19T00:00:00,1998-01-02T00:00:00,1997-12-26T00:00:00,1,249.93,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10802,SIMOB,4,1997-12-29T00:00:00,1998-01-26T00:00:00,1998-01-02T00:00:00,2,257.26,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10816,GREAL,4,1998-01-06T00:00:00,1998-02-03T00:00:00,1998-02-04T00:00:00,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10836,ERNSH,7,1998-01-16T00:00:00,1998-02-13T00:00:00,1998-01-21T00:00:00,1,411.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10837,BERGS,9,1998-01-16T00:00:00,1998-02-13T00:00:00,1998-01-23T00:00:00,3,13.32,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10840,LINOD,4,1998-01-19T00:00:00,1998-03-02T00:00:00,1998-02-16T00:00:00,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10854,ERNSH,3,1998-01-27T00:00:00,1998-02-24T00:00:00,1998-02-05T00:00:00,2,100.22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
