year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2003,NHL,PIT,PIT,EC,AT,5,,82,23,47,8.0,4,58,,,190,303,Pittsburgh Penguins,1270,32,65,360,15,84,369,7
1966,NHL,BOS,BOS,,,6,,70,17,43,10.0,,44,,,182,253,Boston Bruins,764,,34,250,9,53,240,4
1965,NHL,MTL,MTL,,,1,SC,70,41,21,8.0,,90,,,239,173,Montreal Canadiens,884,,61,260,3,46,247,2
1938,NHL,MTL,MTL,,,6,QF,48,15,24,9.0,,39,,,115,146,Montreal Canadiens,288,,,,,,,
1940,NHL,BOS,BOS,,,1,SC,48,27,8,13.0,,67,,,168,102,Boston Bruins,246,,,,,,,
2002,NHL,SJS,SJS,WC,PC,5,,82,28,37,9.0,8,73,,,214,239,San Jose Sharks,1112,30,68,375,10,68,358,5
1937,NHL,MTM,MTM,,CA,4,,48,12,30,6.0,,30,,,101,149,Montreal Maroons,470,,,,,,,
1986,NHL,MTL,MTL,WA,AD,2,CF,80,41,29,10.0,,92,,,277,241,Montreal Canadiens,1802,32,67,321,6,51,304,6
1930,NHL,NYA,BKN,,CA,4,,44,18,16,10.0,,46,,,76,74,New York Americans,503,,,,,,,
1998,NHL,SJS,SJS,WC,PC,4,CQF,82,31,33,18.0,,80,,,196,191,San Jose Sharks,1423,10,53,399,4,61,407,8
1925,WCHL,POR,POR,,,4,,30,12,16,2.0,,26,,,84,110,Portland Rosebuds,,,,,,,,
1974,NHL,PHI,PHI,CC,PT,1,SC,80,51,18,11.0,,113,,,293,181,Philadelphia Flyers,1969,16,64,257,6,74,466,15
1985,NHL,EDM,EDM,CC,SM,1,DF,80,56,17,7.0,,119,,,426,310,Edmonton Oilers,1928,28,78,295,15,77,409,27
1976,NHL,COR,NJD,CC,SM,5,,80,20,46,14.0,,54,,,226,307,Colorado Rockies,978,12,44,274,7,61,247,9
1996,NHL,TBL,TBL,EC,AT,6,,82,32,40,10.0,,74,,,217,247,Tampa Bay Lightning,1686,10,47,340,9,55,361,13
1934,NHL,BOS,BOS,,AM,1,SF,48,26,16,6.0,,58,,,129,112,Boston Bruins,379,,,,,,,
1925,NHL,BOS,BOS,,,4,,36,17,15,4.0,,38,,,92,85,Boston Bruins,292,,,,,,,
1984,NHL,VAN,VAN,CC,SM,5,,80,25,46,9.0,,59,,,284,401,Vancouver Canucks,1451,12,61,313,14,89,302,8
1985,NHL,WIN,PHO,CC,SM,3,DSF,80,26,47,7.0,,59,,,295,372,Winnipeg Jets,1774,24,72,356,14,83,335,13
1984,NHL,PHI,PHI,WA,PT,1,F,80,53,20,7.0,,113,,,348,241,Philadelphia Flyers,1540,8,67,305,6,66,326,23
1952,NHL,BOS,BOS,,,3,F,70,28,29,13.0,,69,,,152,172,Boston Bruins,528,,,,,,,
1924,WCHL,VIC,VIC,,,3,SC,28,16,12,0.0,,32,,,84,63,Victoria Cougars,,,,,,,,
1979,NHL,COR,NJD,CC,SM,6,,80,19,48,13.0,,51,,,234,308,Colorado Rockies,1020,12,53,304,3,52,233,6
2003,NHL,STL,STL,WC,CE,2,CQF,82,39,30,11.0,2,91,,,191,198,St. Louis Blues,1274,28,61,341,11,57,369,7
2011,NHL,CAL,CAL,WC,NW,2,,82,37,29,,16,90,3,9,202,226,Calgary Flames,885,20,46,260,6,42,268,3
1962,NHL,CHI,CHI,,,2,SF,70,32,21,17.0,,81,,,194,178,Chicago Black Hawks,906,,,,,,,
1986,NHL,LAK,LAK,CC,SM,4,DSF,80,31,41,8.0,,70,,,318,341,Los Angeles Kings,2038,18,97,389,16,92,346,9
1926,NHL,BOS,BOS,,AM,2,F,44,21,20,3.0,,45,,,97,89,Boston Bruins,499,,,,,,,
1934,NHL,CHI,CHI,,AM,2,QF,48,26,17,5.0,,57,,,118,88,Chicago Black Hawks,387,,,,,,,
1931,NHL,DTF,DET,,AM,3,QF,48,18,20,10.0,,46,,,95,108,Detroit Falcons,419,,,,,,,
1919,PCHA,SEA,SEA,,,1,F,22,12,10,0.0,,24,,,59,55,Seattle Metropolitans,,,,,,,,
2010,NHL,NJD,NJD,EC,AT,4,,82,38,39,,5,81,3,2,174,209,New Jersey Devils,765,18,34,237,8,40,241,3
1986,NHL,CHI,CHI,CC,NO,3,DSF,80,29,37,14.0,,72,,,290,310,Chicago Blackhawks,1692,16,55,324,9,81,341,5
2000,NHL,ATL,WPG,EC,SE,4,,82,23,45,12.0,2,60,,,211,289,Atlanta Thrashers,1500,6,54,395,8,90,408,9
1984,NHL,NJD,NJD,WA,PT,5,,80,22,48,10.0,,54,,,264,346,New Jersey Devils,1282,16,70,362,15,73,317,9
1917,NHL,MTW,MTW,,,4,,6,1,5,0.0,,2,,,17,35,Montreal Wanderers,27,,,,,,,
1985,NHL,LAK,LAK,CC,SM,5,,80,23,49,8.0,,54,,,284,389,Los Angeles Kings,2004,16,69,393,16,103,364,9
1988,NHL,NYI,NYI,WA,PT,6,,80,28,47,5.0,,61,,,265,325,New York Islanders,1822,18,85,378,7,103,390,4
2005,NHL,PHI,PHI,EC,AT,2,CQF,82,45,26,,11,101,4,6,267,259,Philadelphia Flyers,1201,14,80,444,6,97,465,19
1995,NHL,VAN,VAN,WC,PC,3,CQF,82,32,35,15.0,,79,,,278,278,Vancouver Canucks,1546,18,69,411,13,78,418,18
2001,NHL,ANA,ANA,WC,PC,5,,82,29,42,8.0,3,69,,,175,198,Mighty Ducks of Anaheim,1254,14,43,373,9,46,330,4
2007,NHL,ATL,WPG,EC,SE,4,,82,34,40,,8,76,9,6,216,272,Atlanta Thrashers,1077,20,52,316,10,75,354,13
2008,NHL,NJD,NJD,EC,AT,1,CQF,82,51,27,,4,106,6,2,244,209,New Jersey Devils,1058,20,58,307,4,65,324,12
1930,NHL,TOR,TOR,,CA,2,QF,44,22,13,9.0,,53,,,118,99,Toronto Maple Leafs,512,,,,,,,
2009,NHL,CHI,CHI,WC,CE,1,SC,82,52,22,,8,112,9,6,271,209,Chicago Blackhawks,924,16,52,294,4,39,265,13
1996,NHL,COL,COL,WC,PC,1,CF,82,49,24,9.0,,107,,,277,205,Colorado Avalanche,1361,24,83,403,12,42,339,14
1928,NHL,OTS,STE,,CA,4,,44,14,17,13.0,,41,,,54,67,Ottawa Senators,463,,,,,,,
2008,NHL,TBL,TBL,EC,SE,5,,82,24,40,,18,66,3,10,210,279,Tampa Bay Lightning,1306,26,61,343,9,89,405,4
1922,NHL,TRS,TOR,,,3,,24,13,10,1.0,,27,,,82,88,Toronto St. Patricks,241,,,,,,,
1928,NHL,MTL,MTL,,CA,1,SF,44,22,7,15.0,,59,,,71,43,Montreal Canadiens,465,,,,,,,
1993,NHL,LAK,LAK,WC,PC,5,,84,27,45,12.0,,66,,,294,322,Los Angeles Kings,2017,14,92,444,8,90,462,19
1969,NHL,BOS,BOS,,ED,2,SC,76,40,17,19.0,,99,,,277,216,Boston Bruins,1196,12,81,279,4,80,360,13
1975,NHL,CHI,CHI,CC,SM,1,QF,80,32,30,18.0,,82,,,254,261,Chicago Black Hawks,944,14,72,341,8,53,305,9
1968,NHL,MNS,DAL,,WD,6,,76,18,43,15.0,,51,,,189,270,Minnesota North Stars,854,,47,246,8,41,249,3
1979,NHL,HAR,CAR,WA,NO,4,PRE,80,27,34,19.0,,73,,,303,312,Hartford Whalers,875,16,42,216,1,64,249,7
2009,NHL,DAL,DAL,WC,PC,5,,82,37,31,,14,88,7,10,237,254,Dallas Stars,963,8,61,328,8,65,288,9
1979,NHL,WIN,PHO,CC,SM,5,,80,20,49,11.0,,51,,,214,314,Winnipeg Jets,1251,16,63,336,10,63,275,4
1995,NHL,SJS,SJS,WC,PC,7,,82,20,55,7.0,,47,,,252,357,San Jose Sharks,1480,20,62,385,20,93,397,15
1976,NHL,ATF,CAL,CC,PT,3,PRE,80,34,34,12.0,,80,,,264,265,Atlanta Flames,889,14,42,214,6,50,248,12
1918,NHL,OTS,STE,,,1,NHLF,18,12,6,0.0,,24,,,71,53,Ottawa Senators,241,,,,,,,
1989,NHL,DET,DET,CC,NO,5,,80,28,38,14.0,,70,,,288,323,Detroit Red Wings,2140,8,58,354,13,92,372,18
2010,NHL,CHI,CHI,WC,CE,3,CQF,82,44,29,,9,97,6,5,258,225,Chicago Blackhawks,742,22,64,277,4,53,255,6
2003,NHL,BUF,BUF,EC,NE,5,,82,37,34,7.0,4,85,,,220,221,Buffalo Sabres,1289,28,58,367,9,53,348,7
1993,NHL,QUE,COL,EC,NE,5,,84,34,42,8.0,,76,,,277,292,Quebec Nordiques,1625,18,67,430,18,87,426,10
1979,NHL,TOR,TOR,WA,AD,4,PRE,80,35,40,5.0,,75,,,304,327,Toronto Maple Leafs,1158,14,68,275,5,69,325,2
1997,NHL,CAR,CAR,EC,NE,6,,82,33,41,8.0,,74,,,200,219,Carolina Hurricanes,1455,12,50,378,10,58,391,8
1919,PCHA,VML,VMR,,,2,PF,22,11,11,0.0,,22,,,75,65,Vancouver Millionaires,,,,,,,,
1998,NHL,TOR,TOR,EC,NE,2,CF,82,45,30,7.0,,97,,,268,231,Toronto Maple Leafs,1095,16,53,367,6,64,325,7
2003,NHL,CAR,CAR,EC,SE,3,,82,28,34,14.0,6,76,,,172,209,Carolina Hurricanes,1102,16,41,384,9,66,359,9
2008,NHL,CAL,CAL,WC,NW,2,CQF,82,46,30,,6,98,3,2,254,248,Calgary Flames,1299,18,61,358,15,58,349,6
1986,NHL,QUE,COL,WA,AD,4,DF,80,31,39,10.0,,72,,,267,276,Quebec Nordiques,1741,12,76,354,12,52,311,8
1923,NHL,MTL,MTL,,,2,SC,24,13,11,0.0,,26,,,59,48,Montreal Canadiens,187,,,,,,,
2008,NHL,OTT,OTT,EC,NE,4,,82,36,35,,11,83,4,6,217,237,Ottawa Senators,1098,14,66,339,5,64,346,8
1999,NHL,ATL,WPG,EC,SE,5,,82,14,57,7.0,4,39,,,170,313,Atlanta Thrashers,1422,16,44,348,13,76,386,6
1935,NHL,DET,DET,,AM,1,SC,48,24,16,8.0,,56,,,124,103,Detroit Red Wings,376,,,,,,,
1996,NHL,DET,DET,WC,CE,2,SC,82,38,26,18.0,,94,,,253,197,Detroit Red Wings,1582,12,66,368,8,46,346,10
1991,NHL,WIN,PHO,CC,SM,4,DSF,80,33,32,15.0,,81,,,251,244,Winnipeg Jets,1907,20,91,435,6,68,428,7
1990,NHL,HAR,CAR,WA,AD,4,DSF,80,31,38,11.0,,73,,,238,276,Hartford Whalers,2209,24,73,403,9,72,369,5
1915,NHA,QU1,BKN,,,3,,24,10,12,2.0,,22,,,91,98,Quebec Bulldogs,,,,,,,,
2007,NHL,LAK,LAK,WC,PC,5,,82,32,43,,7,71,5,3,231,266,Los Angeles Kings,954,24,64,366,4,68,309,11
1979,NHL,MTL,MTL,WA,NO,1,QF,80,47,20,13.0,,107,,,328,240,Montreal Canadiens,874,10,77,264,7,46,247,2
2006,NHL,TOR,TOR,EC,NE,3,,82,40,31,,11,91,4,7,258,269,Toronto Maple Leafs,1139,12,71,401,11,90,418,3
