coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
hennilo01c,1986,MNS,NHL,1,,78,30,39,9,,,,
bowmasc01c,1982,BUF,NHL,1,,80,38,29,13,10,6,4,0
reganla01c,1971,LAK,NHL,1,,10,2,7,1,,,,
abelsi01c,1952,CHI,NHL,1,,70,27,28,15,7,3,4,0
keenami01c,2000,BOS,NHL,2,,74,33,34,7,,,,
blaketo01c,1963,MTL,NHL,1,,70,36,21,13,7,3,4,0
cleghod01c,1928,PIP,NHL,1,,44,9,27,8,,,,
johnsma01c,1973,CLF,NHL,2,,21,2,17,2,,,,
adamsja01c,1932,DET,NHL,1,,48,25,15,8,4,2,2,0
geoffbe01c,1968,NYR,NHL,1,,43,22,18,3,,,,
mccambo01c,1988,VAN,NHL,1,,80,33,39,8,7,3,4,0
crawfma01c,2009,DAL,NHL,1,,82,37,31,14,,,,
greenpe01c,1923,OTS,NHL,1,,24,16,8,0,2,0,2,0
barkldo01c,1970,DET,NHL,2,,40,10,23,7,,,,
crozijo01c,1976,CAC,WHA,1,,81,31,43,7,,,,
iversem01c,1932,CHI,NHL,2,,21,8,7,6,,,,
patrile01c,1935,NYR,NHL,1,,48,19,17,12,,,,
boilema01c,1976,QUN,WHA,1,,81,47,31,3,17,12,5,0
hullbo01c,1972,WIJ,WHA,1,,78,43,31,4,14,9,5,0
demerja01c,1975,IND,WHA,2,,75,34,35,6,7,3,4,0
johnsbo02c,1983,CAL,NHL,1,,80,34,32,14,11,6,5,0
suttebr01c,2002,CHI,NHL,1,,82,30,39,13,,,,
muldope01c,1914,PO1,PCHA,1,,18,9,9,0,,,,
sindeha01c,1968,BOS,NHL,1,,76,42,18,16,10,6,4,0
smithba02c,1998,DET,NHL,1,co-coach with Dave Lewis,5,4,1,0,,,,
arboual01c,2007,NYI,NHL,2,interim,1,1,0,0,,,,
ruffli01c,2010,BUF,NHL,1,,82,43,29,10,7,3,4,0
burnspa01c,1993,TOR,NHL,1,,84,43,29,12,18,9,9,0
malonda01c,1987,WIN,NHL,1,,80,33,36,11,5,1,4,0
adamsja01c,1933,DET,NHL,1,,48,24,14,10,9,4,5,0
murraan01c,1999,LAK,NHL,1,,82,39,31,12,4,0,4,0
rossar01c,1926,BOS,NHL,1,,44,21,20,3,8,2,2,4
burnsch01c,1969,MNS,NHL,2,,44,10,22,12,6,2,4,0
pronoma01c,1972,CHC,WHA,1,,78,26,50,2,,,,
arboual01c,1975,NYI,NHL,1,,80,42,21,17,13,7,6,0
gretzwa01c,2005,PHO,NHL,1,,82,38,39,5,,,,
goodfeb01c,1951,CHI,NHL,1,,70,17,44,9,,,,
sonmogl01c,1984,MNS,NHL,2,,67,22,35,10,9,5,4,0
johnsed01c,1979,CHI,NHL,1,,80,34,27,19,7,3,4,0
guidobe01c,1975,KCS,NHL,1,,45,11,30,4,,,,
francem01c,1974,NYR,NHL,1,,80,37,29,14,3,1,2,0
schinke01c,1973,PIT,NHL,1,,50,14,31,5,,,,
francem01c,1982,STL,NHL,1,,32,10,19,3,,,,
bowmasc01c,1974,MTL,NHL,1,,80,47,14,19,11,6,5,0
mckenjo01c,1972,PHB,WHA,1,,7,1,6,0,,,,
brookhe01c,1984,NYR,NHL,1,,45,15,22,8,,,,
gordosc01c,2008,NYI,NHL,1,,82,26,47,9,,,,
murraan01c,2006,STL,NHL,2,,54,27,18,9,,,,
quinnpa01c,2003,TOR,NHL,1,,82,45,27,10,13,6,7,0
irvindi01c,1938,TOR,NHL,1,,48,19,20,9,10,5,5,0
perroje01c,1987,MTL,NHL,1,,80,45,22,13,11,5,6,0
francem01c,1971,NYR,NHL,1,,78,48,17,13,16,10,6,0
needhbi01c,1972,CLC,WHA,1,,78,43,32,3,9,5,4,0
