year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1977,NHL,ATF,20,13,7.0,,14,14,12.0,,,,,,3,2,3,,4,6,4,,5,6,3,,8.0,5.0,1.0,,3.0,3.0,6.0,,8,4,1,,3,1,1,
1964,NHL,MTL,20,8,7.0,,16,15,4.0,,,,,,4,0,3,,4,6,2,,9,2,2,,8.0,5.0,0.0,,4.0,6.0,3.0,,7,4,1,,,,,
1975,NHL,DET,17,15,8.0,,9,29,2.0,,,,,,1,7,3,,6,7,1,,4,7,0,,5.0,7.0,3.0,,3.0,8.0,2.0,,7,6,1,,0,2,0,
2008,NHL,EDM,18,17,,6,20,18,,3,,,,,4,4,,1,6,7,,1,7,5,,1,8.0,4.0,,0,6.0,6.0,,2,5,6,,4,2,3,,0
1998,NHL,ANA,21,14,6.0,,14,20,7.0,,,,,,3,3,3,,5,7,1,,5,3,4,,4.0,9.0,1.0,,10.0,3.0,0.0,,6,4,2,,2,5,2,
1995,NHL,OTT,8,28,5.0,,10,31,0.0,,,,,,5,5,0,,1,11,1,,2,12,0,,1.0,10.0,1.0,,3.0,8.0,1.0,,3,10,1,,3,3,1,
1938,NHL,DET,14,8,2.0,,4,16,4.0,,,,,,,,,,2,7,0,,4,5,2,,4.0,4.0,3.0,,3.0,5.0,1.0,,5,3,0,,,,,
2009,NHL,EDM,18,19,,4,9,28,,4,,,,,7,6,,1,3,7,,3,6,8,,0,0.0,10.0,,2,3.0,5.0,,0,5,9,,1,3,2,,1
1989,NHL,QUE,8,26,6.0,,4,35,1.0,,,,,,3,8,1,,3,11,1,,1,6,4,,2.0,11.0,0.0,,2.0,11.0,0.0,,1,13,1,,0,1,0,
1965,NHL,BOS,15,17,3.0,,6,26,3.0,,,,,,0,3,0,,5,5,2,,1,12,1,,5.0,8.0,1.0,,4.0,6.0,2.0,,5,9,0,,1,0,0,
1921,NHL,TRS,8,4,0.0,,5,6,1.0,,,,,,,,,,,,,,3,2,0,,4.0,4.0,0.0,,4.0,3.0,1.0,,2,1,0,,,,,
1998,NHL,NYI,11,23,7.0,,13,25,3.0,,,,,,5,5,0,,5,8,0,,3,9,2,,2.0,8.0,2.0,,4.0,5.0,3.0,,2,10,2,,3,3,1,
1974,WHA,TOT,24,15,0.0,,19,18,2.0,,,,,,6,1,0,,8,7,1,,6,5,0,,7.0,6.0,1.0,,6.0,7.0,0.0,,8,6,0,,2,1,0,
1941,NHL,BKN,10,12,2.0,,6,17,1.0,,,,,,,,,,3,7,1,,3,8,0,,5.0,7.0,0.0,,3.0,5.0,0.0,,2,2,2,,,,,
1925,NHL,TRS,11,5,2.0,,1,16,1.0,,,,,,,,,,0,1,0,,2,6,1,,5.0,4.0,0.0,,3.0,7.0,1.0,,2,3,1,,,,,
1922,NHL,OTS,11,0,1.0,,3,9,0.0,,,,,,,,,,,,,,3,1,1,,5.0,4.0,0.0,,6.0,2.0,0.0,,0,2,0,,,,,
2010,NHL,SJS,25,11,,5,23,14,,4,,,,,5,3,,1,6,5,,3,9,5,,1,5.0,6.0,,1,11.0,2.0,,0,9,2,,3,3,2,,0
1982,NHL,MTL,25,6,9.0,,17,18,5.0,,,,,,7,2,3,,9,2,2,,4,6,3,,7.0,4.0,2.0,,7.0,5.0,1.0,,7,5,2,,1,0,1,
1955,NHL,DET,21,6,8.0,,9,18,8.0,,,,,,2,5,3,,3,3,7,,6,3,3,,10.0,2.0,1.0,,5.0,8.0,0.0,,4,3,2,,,,,
1970,NHL,DET,17,15,7.0,,5,30,4.0,,,,,,3,6,1,,5,5,2,,3,9,1,,3.0,8.0,3.0,,5.0,6.0,1.0,,3,9,3,,0,2,0,
1916,PCHA,SPO,6,3,0.0,,2,12,0.0,,,,,,,,,,,,,,4,4,0,,3.0,4.0,0.0,,1.0,6.0,0.0,,0,1,0,,,,,
1975,WHA,PHR,20,14,6.0,,19,21,0.0,,,,,,5,4,0,,2,7,3,,8,4,0,,8.0,5.0,2.0,,8.0,4.0,1.0,,8,9,0,,0,2,0,
1944,NHL,MTL,21,2,2.0,,17,6,2.0,,,,,,1,0,0,,8,4,1,,7,0,1,,10.0,1.0,0.0,,7.0,0.0,2.0,,5,3,0,,,,,
1979,NHL,PIT,20,13,7.0,,10,24,6.0,,,,,,4,4,1,,5,4,3,,5,3,7,,5.0,10.0,0.0,,4.0,7.0,0.0,,6,7,2,,1,2,0,
2007,NHL,LAK,17,21,,3,15,22,,4,1,1,,0,5,6,,0,4,6,,1,4,11,,1,7.0,5.0,,1,5.0,6.0,,1,5,6,,3,1,2,,0
1986,NHL,EDM,29,6,5.0,,21,18,1.0,,,,,,8,4,0,,6,6,1,,10,2,1,,10.0,2.0,2.0,,4.0,6.0,1.0,,11,4,0,,1,0,1,
1976,NHL,DET,12,22,6.0,,4,33,3.0,,,,,,3,7,1,,4,6,3,,6,7,0,,1.0,9.0,2.0,,2.0,9.0,2.0,,0,15,1,,0,2,0,
1965,NHL,NYR,12,16,7.0,,6,25,4.0,,,,,,1,2,0,,4,6,4,,2,9,3,,4.0,7.0,1.0,,3.0,9.0,1.0,,4,7,1,,0,1,1,
1992,NHL,CHI,25,11,6.0,,22,14,6.0,,,,,,4,5,2,,8,5,1,,10,4,1,,9.0,3.0,4.0,,5.0,4.0,0.0,,6,3,2,,5,1,2,
1999,NHL,ATL,9,26,3.0,3,5,31,4.0,1,,,,,2,5,2,1,3,9,0,0,3,7,2,2,3.0,8.0,2.0,1,1.0,11.0,0.0,0,1,13,1,0,1,4,0,0
1978,NHL,BOS,25,10,5.0,,18,13,9.0,,,,,,6,1,2,,7,3,3,,11,2,2,,6.0,7.0,1.0,,4.0,4.0,2.0,,8,5,2,,1,1,2,
2000,NHL,SJS,22,14,4.0,1,18,13,8.0,2,,,,,6,2,1,0,9,3,1,0,7,4,3,0,7.0,5.0,3.0,0,5.0,5.0,2.0,0,3,8,2,2,3,0,0,1
1983,NHL,EDM,31,5,4.0,,26,13,1.0,,,,,,9,2,1,,10,2,2,,9,3,1,,10.0,2.0,1.0,,9.0,6.0,0.0,,10,3,0,,,,,
1928,NHL,DTC,11,6,5.0,,8,10,4.0,,,,,,,,,,2,1,2,,5,5,2,,5.0,4.0,1.0,,5.0,3.0,3.0,,2,3,1,,,,,
2005,NHL,CHI,16,19,,6,10,24,,7,,,,,3,8,,0,7,6,,0,3,6,,4,4.0,8.0,,2,1.0,3.0,,2,5,7,,3,3,5,,2
2003,NHL,NJD,22,13,5.0,1,21,12,7.0,1,,,,,4,3,2,0,8,1,4,0,7,3,2,1,8.0,6.0,2.0,0,6.0,6.0,1.0,0,9,5,1,1,1,1,0,0
1957,NHL,MTL,23,8,4.0,,20,9,6.0,,,,,,6,2,2,,7,2,1,,8,4,2,,11.0,3.0,0.0,,6.0,2.0,4.0,,5,4,1,,,,,
1932,NHL,BOS,20,2,3.0,,5,13,5.0,,,,,,,,,,4,2,1,,6,3,1,,5.0,6.0,2.0,,4.0,4.0,2.0,,6,0,2,,,,,
2010,NHL,LAK,25,13,,3,21,17,,3,,,,,8,3,,0,5,7,,0,9,4,,1,5.0,8.0,,0,8.0,2.0,,3,9,3,,2,2,3,,0
1926,NHL,PIP,8,12,2.0,,7,14,1.0,,,,,,,,,,3,2,0,,1,6,1,,7.0,5.0,0.0,,1.0,5.0,2.0,,3,8,0,,,,,
1974,NHL,LAK,22,7,11.0,,20,10,10.0,,,,,,6,1,4,,6,1,5,,8,3,2,,9.0,3.0,2.0,,5.0,4.0,3.0,,6,4,4,,2,1,1,
1983,NHL,BUF,25,9,6.0,,23,16,1.0,,,,,,6,4,2,,8,4,1,,8,5,1,,11.0,0.0,2.0,,7.0,7.0,0.0,,7,5,1,,1,0,0,
1981,NHL,WAS,16,16,8.0,,10,25,5.0,,,,,,1,11,0,,5,4,2,,4,9,1,,4.0,5.0,5.0,,6.0,6.0,1.0,,4,6,4,,2,0,0,
1975,WHA,TOT,16,20,4.0,,8,32,1.0,,,,,,2,4,1,,4,9,1,,6,9,1,,3.0,7.0,2.0,,1.0,11.0,0.0,,8,8,0,,0,4,0,
1915,PCHA,SEA,7,3,0.0,,2,6,0.0,,,,,,,,,,,,,,3,2,0,,1.0,5.0,0.0,,5.0,2.0,0.0,,,,,,,,,
1927,NHL,MTM,12,6,4.0,,12,8,2.0,,,,,,,,,,3,2,1,,4,5,1,,5.0,2.0,1.0,,5.0,3.0,3.0,,7,2,0,,,,,
1963,NHL,MTL,22,7,6.0,,14,14,7.0,,,,,,3,3,2,,6,3,3,,9,4,1,,6.0,3.0,4.0,,9.0,3.0,1.0,,3,5,2,,,,,
1987,NHL,EDM,28,8,4.0,,16,17,7.0,,,,,,6,5,0,,8,3,2,,9,4,1,,6.0,5.0,4.0,,6.0,4.0,1.0,,8,4,2,,1,0,1,
1984,NHL,PIT,17,20,3.0,,7,31,2.0,,,,,,5,4,0,,1,8,3,,8,5,1,,4.0,8.0,1.0,,2.0,10.0,0.0,,4,12,0,,0,4,0,
1921,PCHA,VA2,6,5,1.0,,5,7,0.0,,,,,,,,,,,,,,3,4,1,,5.0,3.0,0.0,,3.0,5.0,0.0,,,,,,,,,
1968,NHL,PHI,14,16,8.0,,6,19,13.0,,,,,,1,5,2,,5,8,0,,3,6,5,,3.0,6.0,5.0,,1.0,8.0,4.0,,7,2,5,,,,,
1972,NHL,NYR,26,8,5.0,,21,15,3.0,,,,,,6,3,1,,9,4,1,,8,5,1,,11.0,1.0,1.0,,7.0,3.0,2.0,,6,7,1,,0,0,1,
2005,NHL,STL,12,23,,6,9,23,,9,,,,,2,7,,2,2,8,,1,5,7,,2,3.0,8.0,,3,4.0,1.0,,1,4,8,,4,1,7,,2
2006,NHL,WAS,17,17,,7,11,23,,7,,,,,4,3,,4,6,6,,2,6,7,,1,5.0,7.0,,0,3.0,6.0,,4,2,10,,3,2,1,,0
2009,NHL,BUF,25,10,,6,20,17,,4,,,,,8,2,,1,7,5,,1,9,4,,2,8.0,3.0,,3,1.0,4.0,,2,10,5,,1,2,4,,0
2006,NHL,STL,18,19,,4,16,16,,9,,,,,3,4,,3,4,10,,0,5,5,,4,8.0,4.0,,1,7.0,4.0,,1,5,6,,4,2,2,,0
1958,NHL,CHI,14,12,9.0,,14,17,4.0,,,,,,3,5,2,,6,4,2,,4,5,4,,6.0,5.0,3.0,,6.0,3.0,2.0,,3,7,0,,,,,
1938,NHL,BOS,20,2,2.0,,16,8,0.0,,,,,,,,,,5,1,1,,8,4,0,,8.0,2.0,1.0,,9.0,3.0,0.0,,6,0,0,,,,,
1922,NHL,MTL,10,2,0.0,,3,7,2.0,,,,,,,,,,,,,,2,2,1,,5.0,3.0,1.0,,4.0,4.0,0.0,,2,0,0,,,,,
1972,NHL,TOR,20,12,7.0,,7,29,3.0,,,,,,3,6,1,,4,7,2,,5,6,3,,5.0,7.0,1.0,,4.0,6.0,1.0,,6,9,1,,0,0,1,
1974,WHA,CLC,23,15,1.0,,12,25,2.0,,,,,,2,2,1,,7,4,0,,4,11,0,,8.0,8.0,1.0,,5.0,8.0,0.0,,8,5,1,,1,2,0,
2010,NHL,PIT,25,14,,2,24,11,,6,,,,,6,5,,1,10,3,,1,9,3,,1,6.0,4.0,,1,6.0,6.0,,2,8,4,,2,4,0,,0
1926,NHL,MTL,15,5,2.0,,13,9,0.0,,,,,,,,,,1,4,0,,7,2,1,,5.0,5.0,0.0,,6.0,2.0,1.0,,9,1,0,,,,,
1962,NHL,MTL,15,10,10.0,,13,9,13.0,,,,,,4,3,2,,4,3,4,,6,3,5,,6.0,4.0,4.0,,4.0,3.0,3.0,,4,3,5,,,,,
2006,NHL,PHI,10,24,,7,12,24,,5,,,,,3,7,,1,5,8,,2,2,9,,1,2.0,8.0,,2,4.0,5.0,,4,5,9,,1,1,2,,1
1973,NHL,NYR,26,7,6.0,,14,17,8.0,,,,,,3,4,2,,7,3,4,,7,4,3,,7.0,4.0,1.0,,8.0,1.0,2.0,,6,7,2,,2,1,0,
1978,WHA,FIN,0,0,0.0,,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,
1933,NHL,OTS,9,13,2.0,,4,16,4.0,,,,,,,,,,3,7,0,,3,2,4,,2.0,8.0,1.0,,3.0,8.0,0.0,,2,4,1,,,,,
1996,NHL,SJS,14,23,4.0,,13,24,4.0,,,,,,5,5,3,,3,8,1,,6,6,0,,4.0,7.0,1.0,,4.0,7.0,2.0,,3,10,0,,2,4,1,
2007,NHL,BUF,20,15,,6,19,16,,6,,,,,5,5,,0,6,6,,1,8,5,,1,4.0,5.0,,4,8.0,4.0,,3,6,5,,3,2,1,,0
1982,NHL,TOR,20,15,5.0,,8,25,7.0,,,,,,2,5,4,,2,7,1,,2,9,2,,6.0,7.0,3.0,,8.0,4.0,0.0,,7,7,2,,1,1,0,
1976,WHA,CIN,29,10,1.0,,10,27,4.0,,,,,,6,3,2,,6,6,0,,5,7,0,,6.0,7.0,0.0,,8.0,5.0,1.0,,8,7,1,,0,2,1,
1992,NHL,STL,22,13,7.0,,15,23,4.0,,,,,,5,6,1,,3,6,3,,5,7,1,,9.0,4.0,2.0,,7.0,6.0,1.0,,6,4,1,,2,3,2,
1924,NHL,HAM,12,3,0.0,,7,7,1.0,,,,,,,,,,1,0,0,,6,1,1,,7.0,3.0,0.0,,4.0,4.0,0.0,,1,2,0,,,,,
1974,WHA,MIB,15,21,3.0,,6,32,1.0,,,,,,2,5,0,,3,10,0,,6,7,3,,2.0,9.0,0.0,,2.0,11.0,0.0,,3,9,1,,3,2,0,
1994,NHL,NYR,11,10,3.0,,11,13,0.0,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,,7.0,4.0,3.0,,4,8,0,,9,6,0,
1991,NHL,BOS,23,11,6.0,,13,21,6.0,,,,,,3,6,2,,7,4,2,,7,6,1,,9.0,3.0,1.0,,3.0,6.0,3.0,,6,7,1,,1,0,2,
1929,NHL,DTC,9,10,3.0,,5,14,3.0,,,,,,,,,,1,5,1,,5,5,0,,5.0,4.0,2.0,,2.0,6.0,2.0,,1,4,1,,,,,
1935,NHL,NYR,11,6,7.0,,8,11,5.0,,,,,,,,,,4,3,2,,5,4,2,,3.0,7.0,1.0,,3.0,1.0,5.0,,4,2,2,,,,,
1937,NHL,BOS,18,3,3.0,,12,8,4.0,,,,,,,,,,6,0,2,,6,5,0,,6.0,3.0,2.0,,8.0,1.0,1.0,,4,2,2,,,,,
1997,NHL,OTT,18,16,7.0,,16,17,8.0,,,,,,8,3,3,,2,10,1,,8,5,0,,4.0,5.0,5.0,,1.0,4.0,1.0,,5,4,3,,6,2,2,
1971,NHL,LAK,14,23,2.0,,6,26,7.0,,,,,,2,8,1,,3,9,0,,4,9,0,,4.0,7.0,5.0,,3.0,8.0,1.0,,3,8,2,,1,0,0,
1946,NHL,MTL,19,6,5.0,,15,10,5.0,,,,,,2,2,1,,7,3,2,,8,2,0,,7.0,4.0,2.0,,6.0,2.0,4.0,,4,3,1,,,,,
1975,WHA,MFS,16,11,2.0,,14,14,2.0,,,,,,3,4,1,,7,5,0,,6,4,2,,9.0,5.0,0.0,,5.0,7.0,1.0,,,,,,,,,
2008,NHL,AND,20,18,,3,22,15,,4,,,,,6,5,,1,8,3,,2,5,7,,1,6.0,7.0,,1,6.0,6.0,,0,8,4,,1,3,1,,1
1987,NHL,LAK,19,18,3.0,,11,24,5.0,,,,,,3,7,1,,4,6,3,,4,11,0,,7.0,7.0,1.0,,7.0,6.0,0.0,,4,5,2,,1,0,1,
1990,NHL,BUF,15,13,12.0,,16,17,7.0,,,,,,3,5,4,,6,4,2,,5,7,3,,7.0,5.0,1.0,,3.0,4.0,6.0,,7,5,3,,,,,
1913,PCHA,VA1,6,3,0.0,,4,3,0.0,,,,,,,,,,,,,,2,2,0,,4.0,3.0,0.0,,4.0,1.0,0.0,,,,,,,,,
1924,NHL,BOS,3,12,0.0,,3,12,0.0,,,,,,,,,,,,,,1,8,0,,1.0,9.0,0.0,,2.0,6.0,0.0,,2,1,0,,,,,
2007,NHL,MTL,22,13,,6,25,12,,4,,,,,6,2,,3,7,7,,0,6,4,,4,8.0,2.0,,2,8.0,6.0,,0,9,4,,1,3,0,,0
2002,NHL,OTT,28,9,3.0,1,24,12,5.0,0,,,,,3,4,1,0,10,2,2,0,10,3,2,0,9.0,5.0,1.0,1,8.0,3.0,1.0,0,9,4,1,0,3,0,0,0
1912,NHA,QU1,8,2,0.0,,8,2,0.0,,,,,,,,,,,,,,2,0,0,,4.0,4.0,0.0,,8.0,0.0,0.0,,2,0,0,,,,,
1996,NHL,CHI,16,21,4.0,,18,14,9.0,,,,,,6,5,2,,6,7,1,,3,8,3,,3.0,6.0,2.0,,7.0,3.0,1.0,,6,4,3,,3,2,1,
