orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10267,FRANK,4,1996-07-29-T00:00:00,1996-08-260000:00,1996-08-06T00:00:00,1,208.58,Франкенверс и,Берлинский платец 43,Мнхен,,80805,Германия
10268,GROSR,8,1996 - 07 - 30 ч. 00 м.,1996-08-27-T00:00:00,1996-08-02T00:00,3,66.29,ГРОСЕЛЛА-РЕСТУРЕНТ,Лос-Палос Грандес,Каракас,DF,1081,Венесуэла
10269,WHITC,5,1996-07-31T00:00:00,1996 - 08 - 14 ч. 00 м.,1996-08-0900:00:00,1,4.56,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10270,WARTH,1,1996-08-01T00:00,1996 - 08 - 29 ч. 00 м.,1996-08-02T00:00,1,136.54,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10271,SPLIR,6,1996-08-01T00:00,1996 - 08 - 29 ч. 00 м.,1996 - 08 - 30 ч. 00 м.,2,4.54,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10272,RATTC,6,1996-08-02T00:00,1996 - 08 - 30 ч. 00 м.,1996-08-06T00:00:00,2,98.03,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10273,QUICK,3,1996-08-05T00:00,1996-09-02T00:00:00,1996-08-1200:00:00,3,76.07,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10274,VINET,6,1996-08-06T00:00:00,1996-09-03T00:00:00,1996 - 2008 16 ч. 00 м.,1,6.01,Шевалье,59 rue de l-Abbaye,Реймс,,51100,Франция
10275,MAGAA,1,1996-08-070000:00,1996-09-0400:00:00,1996-08-0900:00:00,1,26.93,Магазини Алиментари Риунти,Виа Людовико Иль Моро 22,Бергамо,,24100,Италия
10276,TORTU,8,1996-08-08T00:00,1996-08-22T00:00:00,1996 - 08 - 14 ч. 00 м.,3,13.84,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10277,MORGK,2,1996-08-0900:00:00,1996-09-06T00:00:00,1996 - 08 - 13 ч. 00 м.,3,125.77,Моргенстерн Гесундкост,Стр. 22,Лейпциг,,4179,Германия
10278,BERGS,8,1996-08-1200:00:00,1996-09-0900:00:00,1996 - 2008 16 ч. 00 м.,2,92.69,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10279,LEHMS,8,1996 - 08 - 13 ч. 00 м.,1996-09-1000:00:00,1996 - 2008 16 ч. 00 м.,2,25.83,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10280,BERGS,2,1996 - 08 - 14 ч. 00 м.,1996 - 09 - 11 ч. 00 м.,1996-09-1200:00:00,1,8.98,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10281,ROMEY,4,1996 - 08 - 14 ч. 00 м.,1996-08-28T00:00:00,1996-08-21T00:00:00,1,2.94,Ромеро и Томильо,"Бабушка Va, 1",Мадрид,,28001,Испания
10282,ROMEY,4,1996 - 08 - 15 ч. 00 м.,1996-09-1200:00:00,1996-08-21T00:00:00,1,12.69,Ромеро и Томильо,"Бабушка Va, 1",Мадрид,,28001,Испания
10284,LEHMS,4,1996 - 2008 - 19 ч. 00 м.,1996 - 2009 16 ч. 00 м.,1996-08-27-T00:00:00,1,76.56,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10285,QUICK,1,1996 - 08 - 20 ч. 00 м.,1996 - 09 - 17 ч. 00 м.,1996-08-260000:00,2,76.83,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10288,REGGC,4,1996-08-23T00:00:00,1996-09-2000:00:00,1996-09-03T00:00:00,1,7.45,Реджиани Касифици,Провинция Страда 124,Реджио Эмилия,,42100,Италия
10292,TRADH,1,1996-08-28T00:00:00,1996 - 09 - 25 ч. 00 м.,1996-09-02T00:00:00,2,1.35,Традиао Хипермеркадос,"Av. Ins de Casto, 414",Сан-Паулу,СП,05634-030,Бразилия
10293,TORTU,1,1996 - 08 - 29 ч. 00 м.,1996 - 09 - 26 ч. 00 м.,1996 - 09 - 11 ч. 00 м.,3,21.18,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10294,RATTC,4,1996 - 08 - 30 ч. 00 м.,1996-09-27-T00:00:00,1996-09-05T00:00:00,2,147.26,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10295,VINET,2,1996-09-02T00:00:00,1996 - 09 - 30 ч. 00 м.,1996-09-1000:00:00,2,1.15,Шевалье,59 rue de l-Abbaye,Реймс,,51100,Франция
10297,BLONP,5,1996-09-0400:00:00,1996 - 16 ч. 00 м.,1996-09-1000:00:00,2,5.74,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10299,RICAR,4,1996-09-06T00:00:00,1996-10-0400:00:00,1996 - 2009 - 13 ч. 00 м.,2,29.76,Рикардо Адокадо,"Ав. Копакабана, 267",Рио-де-Жанейро,RJ,02389-890,Бразилия
10300,MAGAA,2,1996-09-0900:00:00,1996-10-070000:00,1996 - 2009 - 18 ч. 00 м.,2,17.68,Магазини Алиментари Риунти,Виа Людовико Иль Моро 22,Бергамо,,24100,Италия
10302,SUPRD,4,1996-09-1000:00:00,1996-10-08T00:00:00,1996-10-0900:00:00,2,6.27,Супримовые куски,"Бульвар Тиру, 255",Шарлерой,,B-6000,Бельгия
10304,TORTU,1,1996-09-1200:00:00,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1996 - 09 - 17 ч. 00 м.,2,63.79,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10305,OLDWO,8,1996 - 2009 - 13 ч. 00 м.,1996 - 11 ч. 00 м.,1996-10-0900:00:00,3,257.62,Старый мир Деликатссен,2743 Bering St.,Крепление,АК,99508,США
10306,ROMEY,1,1996 - 2009 16 ч. 00 м.,1996 - 14 ч. 00 м.,1996-09-23T00:00:00,3,7.56,Ромеро и Томильо,"Бабушка Va, 1",Мадрид,,28001,Испания
10307,LONEP,2,1996 - 09 - 17 ч. 00 м.,1996 - 15 ч. 00 м.,1996 - 09 - 25 ч. 00 м.,2,0.56,Одинокий сосновый ресторан,89 Chiaroscuro Rd.,Портленд,ИЛИ,97219,США
10310,THEBI,8,1996-09-2000:00:00,1996 год - 10 ч. 00 м. - 18 ч. 00 м.,1996-09-27-T00:00:00,2,17.52,Большой сыр,89 Jefferson Way Suite 2,Портленд,ИЛИ,97201,США
10311,DUMON,1,1996-09-2000:00:00,1996-10-0400:00:00,1996 - 09 - 26 ч. 00 м.,3,24.69,Дю Монд энтье,"67, rue des Cinquante Otages",Нант,,44000,Франция
10312,WANDK,2,1996-09-23T00:00:00,1996 год - 21 час. 00 мин.,1996-10-03T00:00:00,2,40.26,Умереть Вандернде Ку,Adenauerallee 900,Штутгарт,,70563,Германия
10313,QUICK,2,1996-09-2400:00:00,1996 год-10 ч. 00 м. - 22 ч. 00 м.,1996-10-0400:00:00,2,1.96,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10314,RATTC,1,1996 - 09 - 25 ч. 00 м.,1996 год - 13 ч. 00 м.,1996-10-0400:00:00,2,74.16,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10315,ISLAT,4,1996 - 09 - 26 ч. 00 м.,1996 - 24 ч. 00 м.,1996-10-03T00:00:00,2,41.76,&quot; Островная торговля &quot;,Сад-Хаус - дорога для бродяг,Коусы,Остров Уайт,PO31 7PJ,Соединенное Королевство
10316,RATTC,1,1996-09-27-T00:00:00,1996 год-10 ч. 00 м. - 25 ч. 00 м.,1996-10-08T00:00:00,3,150.15,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10317,LONEP,6,1996 - 09 - 30 ч. 00 м.,1996 год-10 ч. 00 м. - 28 ч. 00 м.,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1,12.69,Одинокий сосновый ресторан,89 Chiaroscuro Rd.,Портленд,ИЛИ,97219,США
10320,WARTH,5,1996-10-03T00:00:00,1996 год-10 ч. 00 м. - 17 ч. 00 м.,1996 год - 10 ч. 00 м. - 18 ч. 00 м.,3,34.57,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10323,KOENE,4,1996-10-070000:00,1996-11-0400:00:00,1996 - 14 ч. 00 м.,1,4.88,Ноглич Эссен,Маубельстр. 90,Бранденбург,,14776,Германия
10324,SAVEA,9,1996-10-08T00:00:00,1996-11-05T00:00:00,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1,214.27,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10325,KOENE,1,1996-10-0900:00:00,1996 год - 13 ч. 00 м.,1996 - 14 ч. 00 м.,3,64.86,Ноглич Эссен,Маубельстр. 90,Бранденбург,,14776,Германия
10326,BOLID,4,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1996-11-07 ч. 00 м.,1996 - 14 ч. 00 м.,2,77.92,Подготовка &lt; &lt; Блидо комидас &gt; &gt;,"С/ Аракил, 67",Мадрид,,28023,Испания
10327,FOLKO,2,1996 - 11 ч. 00 м.,1996-11-08T00:00:00,1996 - 14 ч. 00 м.,1,63.36,Народная оха f HB,Kergatan 24,Брчек,,S-844 72,Франция
10328,FURIB,4,1996 - 14 ч. 00 м.,1996 - 11 ч. 00 м.,1996 год-10 ч. 00 м. - 17 ч. 00 м.,3,87.03,Фурия Бакалау и Фрутос,Jardim das Rosas n. 32,Лисбоа,,1675,Португалия
10329,SPLIR,4,1996 - 15 ч. 00 м.,1996-11-2600:00:00,1996 год - 13 ч. 00 м.,2,191.67,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10332,MEREP,3,1996 год-10 ч. 00 м. - 17 ч. 00 м.,1996 год - 11 ч. 00 м. - 28 ч. 00 м.,1996 год - 21 час. 00 мин.,2,52.84,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10333,WARTH,5,1996 год - 10 ч. 00 м. - 18 ч. 00 м.,1996 - 11 ч. 00 м. -- 15 ч. 00 м.,1996 год-10 ч. 00 м. - 25 ч. 00 м.,3,0.59,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10337,FRANK,4,1996 - 24 ч. 00 м.,1996-11-21T00:00:00,1996 - 29 ч. 00 м.,3,108.26,Франкенверс и,Берлинский платец 43,Мнхен,,80805,Германия
10338,OLDWO,4,1996 год-10 ч. 00 м. - 25 ч. 00 м.,1996 - 11 - 22 ч. 00 м.,1996 - 29 ч. 00 м.,3,84.21,Старый мир Деликатссен,2743 Bering St.,Крепление,АК,99508,США
10339,MEREP,2,1996 год-10 ч. 00 м. - 28 ч. 00 м.,1996 год - 11 ч. 00 м. - 25 ч. 00 м.,1996-11-0400:00:00,2,15.66,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10340,BONAP,1,1996 - 29 ч. 00 м.,1996-11-2600:00:00,1996-11-08T00:00:00,3,166.31,Приятного приложения...,"12, ручей кухонь",Марсель,,13008,Франция
10342,FRANK,4,1996 год - 10 ч. 00 м. - 30 ч. 00 м.,1996 - 11 - 13 ч. 00 м.,1996-11-0400:00:00,2,54.83,Франкенверс и,Берлинский платец 43,Мнхен,,80805,Германия
10343,LEHMS,4,1996 год - 31 час. 00 мин.,1996 год - 11 ч. 00 м. - 28 ч. 00 м.,1996-11-06T00:00:00,1,110.37,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10344,WHITC,4,1996-11-01T00:00:00,1996 - 11 - 29 ч. 00 м.,1996-11-05T00:00:00,2,23.29,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10345,QUICK,2,1996-11-0400:00:00,1996-12-02T00:00,1996 - 11 ч. 00 м.,2,249.06,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10346,RATTC,3,1996-11-05T00:00:00,1996 - 12 - 17 ч. 00 м.,1996-11-08T00:00:00,3,142.08,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10347,FAMIA,4,1996-11-06T00:00:00,1996-12-0400:00:00,1996-11-08T00:00:00,3,3.1,Фамилия Аркибалдо,"Руа Орс, 92",Сан-Паулу,СП,05442-030,Бразилия
10348,WANDK,4,1996-11-07 ч. 00 м.,1996-12-05T00:00:00,1996 - 11 ч. 00 м. -- 15 ч. 00 м.,2,0.78,Умереть Вандернде Ку,Adenauerallee 900,Штутгарт,,70563,Германия
10349,SPLIR,7,1996-11-08T00:00:00,1996-12-06T00:00:00,1996 - 11 ч. 00 м. -- 15 ч. 00 м.,1,8.63,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10351,ERNSH,1,1996 - 11 ч. 00 м.,1996-12-0900:00:00,1996 - 2011 годы -- 20 ч. 00 м.,1,162.33,Эрнст Хандель,Кирчгассе 6,Грац,,8010,Австрия
10357,LILAS,1,1996 - 11 - 19 ч. 00 м.,1996 - 12 - 17 ч. 00 м.,1996-12-02T00:00,3,34.88,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10358,LAMAI,5,1996 - 2011 годы -- 20 ч. 00 м.,1996 - 12 - 18 ч. 00 м.,1996 - 11 - 27 ч. 00 м.,1,19.64,Мейсон д-Ази,1 ру-эль-эс-Лоррейн,Тулуза,,31000,Франция
10359,SEVES,5,1996-11-21T00:00:00,1996 - 12 - 19 ч. 00 м.,1996-11-2600:00:00,3,288.43,Импорт семи морей,90 Вадхёрст Рд.,Лондон,,OX15 4NB,Соединенное Королевство
10360,BLONP,4,1996 - 11 - 22 ч. 00 м.,1996 - 12 - 20 ч. 00 м.,1996-12-02T00:00,3,131.7,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10361,QUICK,1,1996 - 11 - 22 ч. 00 м.,1996 - 12 - 20 ч. 00 м.,1996-12-03T00:00:00,2,183.17,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10363,DRACD,4,1996-11-2600:00:00,1996 - 12 - 24 ч. 00 м.,1996-12-0400:00:00,3,30.54,Drachenblut Delikatessen,Уолсервег 21,Ахен,,52066,Германия
10364,EASTC,1,1996-11-2600:00:00,1997-01-070000:00,1996-12-0400:00:00,1,71.97,Восточная связь,35 Король Георг,Лондон,,WX3 6FW,Соединенное Королевство
10368,ERNSH,2,1996 - 11 - 29 ч. 00 м.,1996 - 12 - 27 ч. 00 м.,1996-12-02T00:00,2,101.95,Эрнст Хандель,Кирчгассе 6,Грац,,8010,Австрия
10369,SPLIR,8,1996-12-02T00:00,1996 - 12 - 30 ч. 00 м.,1996-12-0900:00:00,2,195.68,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10371,LAMAI,1,1996-12-03T00:00:00,1996 - 12 - 31 ч. 00 м.,1996 - 12 - 24 ч. 00 м.,1,0.45,Мейсон д-Ази,1 ру-эль-эс-Лоррейн,Тулуза,,31000,Франция
10372,QUEEN,5,1996-12-0400:00:00,1997-01-01T00:00:00,1996-12-0900:00:00,2,890.78,Королева Козинья,"Alameda dos Canrios, 891",Сан-Паулу,СП,05487-020,Бразилия
10373,HUNGO,4,1996-12-05T00:00:00,1997-01-02T00:00,1996 - 12 - 11 ч. 00 м.,3,124.12,Голодная сова Всепросветные разбойники,8 &lt; &lt; Джонстаун роуд &gt; &gt;,Корк,Ко. Корк,,Италия
10374,WOLZA,1,1996-12-05T00:00:00,1997-01-02T00:00,1996-12-0900:00:00,3,3.94,Вольски Зажазд,ul. filtrowa 68,Вашава,,01-012,Польша
10375,HUNGC,3,1996-12-06T00:00:00,1997-01-03T00:00:00,1996-12-0900:00:00,2,20.12,Магазин импорта голодного койота,Городской центр Плаза 516 Main St.,Элгин,ИЛИ,97827,США
10376,MEREP,1,1996-12-0900:00:00,1997-01-06T00:00:00,1996 - 12 - 13 ч. 00 м.,2,20.39,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10377,SEVES,1,1996-12-0900:00:00,1997-01-06T00:00:00,1996 - 12 - 13 ч. 00 м.,3,22.21,Импорт семи морей,90 Вадхёрст Рд.,Лондон,,OX15 4NB,Соединенное Королевство
10378,FOLKO,5,1996 год - 12 час. 00 мин. - 10 час. 00 мин.,1997-01-070000:00,1996 - 12 - 19 ч. 00 м.,3,5.44,Народная оха f HB,Kergatan 24,Брчек,,S-844 72,Франция
10379,QUEDE,2,1996 - 12 - 11 ч. 00 м.,1997-01-08T00:00:00,1996 - 12 - 13 ч. 00 м.,1,45.03,Que Delcia,"&lt; &lt; Руа да панификадора &gt; &gt; , 12",Рио-де-Жанейро,RJ,02389-673,Бразилия
10382,ERNSH,4,1996 - 12 - 13 ч. 00 м.,1997-01-10T00:00:00,1996 - 12 - 16 ч. 00 м.,1,94.77,Эрнст Хандель,Кирчгассе 6,Грац,,8010,Австрия
10385,SPLIR,1,1996 - 12 - 17 ч. 00 м.,1997-01-14T00:00:00,1996 - 2012 годы -- 23 ч. 00 м.,2,30.96,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10393,SAVEA,1,1996 - 12 - 25 ч. 00 м.,1997-01-22T00:00:00,1997-01-03T00:00:00,3,126.56,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10394,HUNGC,1,1996 - 12 - 25 ч. 00 м.,1997-01-22T00:00:00,1997-01-03T00:00:00,3,30.34,Магазин импорта голодного койота,Городской центр Плаза 516 Main St.,Элгин,ИЛИ,97827,США
10398,SAVEA,2,1996 - 12 - 30 ч. 00 м.,1997-01-27T00:00:00,1997-01-09T00:00:00,3,89.16,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10401,RATTC,1,1997-01-01T00:00:00,1997-01-29T00:00:00,1997-01-10T00:00:00,1,12.51,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10415,HUNGC,3,1997-01-1500:00:00,1997-02-12-T00:00:00,1997-01-24T00:00:00,1,0.2,Магазин импорта голодного койота,Городской центр Плаза 516 Main St.,Элгин,ИЛИ,97827,США
10429,HUNGO,3,1997-01-29T00:00:00,1997-03-1200:00:00,1997-02-07T00:00:00,2,56.63,Голодная сова Всепросветные разбойники,8 &lt; &lt; Джонстаун роуд &gt; &gt;,Корк,Ко. Корк,,Италия
10432,SPLIR,3,1997-01-31T00:00:00,1997-02-14T00:00:00,1997-02-07T00:00:00,2,4.34,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10440,SAVEA,4,1997-02-10T00:00:00,1997-03-10T00:00:00,1997-02-28T00:00:00,2,86.53,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10441,OLDWO,3,1997-02-10T00:00:00,1997-03-24T00:00:00,1997-03-14T00:00:00,2,73.02,Старый мир Деликатссен,2743 Bering St.,Крепление,АК,99508,США
10452,SAVEA,8,1997-02-20T00:00:00,1997-03-2000:00:00,1997-02-26T00:00:00,1,140.26,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10469,WHITC,1,1997-03-10T00:00:00,1997-04-07:00:00,1997-03-14T00:00:00,1,60.18,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10479,RATTC,3,1997-03-1900:00:00,1997-04-1600:00:00,1997-03-21T00:00:00,3,708.95,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10482,LAZYK,1,1997-03-21T00:00:00,1997-04-18T00:00:00,1997-04-10T00:00:00,3,7.48,Ленивый магазин K Kountry,12 Оркестра Терраса,Уолла Уолла,WA,99362,США
10483,WHITC,7,1997-03-24T00:00:00,1997-04-21T00:00:00,1997-04-25-T00:00:00,2,15.28,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10504,WHITC,4,1997-04-1100:00:00,1997-05-0900:00:00,1997-04-18T00:00:00,3,59.13,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10510,SAVEA,6,1997-04-18T00:00:00,1997-05-1600:00:00,1997-04-28T00:00:00,3,367.63,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10528,GREAL,6,1997-05-06T00:00:00,1997-05-2000:00:00,1997-05-0900:00:00,2,3.35,Продовольственный рынок Великих озер,2732 Бейкер Блвд.,Юджин,ИЛИ,97403,США
10544,LONEP,4,1997-05-21T00:00:00,1997-06-18T00:00:00,1997-05-30-T00:00:00,1,24.91,Одинокий сосновый ресторан,89 Chiaroscuro Rd.,Портленд,ИЛИ,97219,США
10545,LAZYK,8,1997-05-22T00:00:00,1997 - 2006 - 19 ч. 00 м.,1997-06-26-T00:00:00,2,11.92,Ленивый магазин K Kountry,12 Оркестра Терраса,Уолла Уолла,WA,99362,США
10555,SAVEA,6,1997-06-02T00:00,1997-06-30-T00:00:00,1997-06-0400:00:00,3,252.49,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10557,LEHMS,9,1997-06-03T00:00:00,1997-06-17T00:00:00,1997-06-06T00:00:00,2,96.72,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10564,RATTC,4,1997-06-10T00:00:00,1997-07-08:00:00,1997-06-1600:00:00,3,13.75,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10569,RATTC,5,1997-06-1600:00:00,1997-07-14T00:00:00,1997-07-1100:00:00,1,58.98,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10574,TRAIH,4,1997 - 2006 - 19 ч. 00 м.,1997-07-17T00:00:00,1997-06-30-T00:00:00,2,37.6,Шеф-поставщики &lt; &lt; Гурмет &gt; &gt;,722 DaVinci Blvd.,Киркленд,WA,98034,США
10577,TRAIH,9,1997-06-23T00:00:00,1997-08-0400:00:00,1997-06-30-T00:00:00,2,25.41,Шеф-поставщики &lt; &lt; Гурмет &gt; &gt;,722 DaVinci Blvd.,Киркленд,WA,98034,США
10579,LETSS,1,1997-06-25-T00:00:00,1997-07-23T00:00:00,1997-07-0400:00:00,2,13.73,Остановить N-шоп,87 Polk St. Suite 5,Сан-Франциско,КА,94117,США
10589,GREAL,8,1997-07-0400:00:00,1997-08-01T00:00:00,1997-07-14T00:00:00,2,4.42,Продовольственный рынок Великих озер,2732 Бейкер Блвд.,Юджин,ИЛИ,97403,США
10596,WHITC,8,1997-07-1100:00:00,1997-08-08T00:00,1997-08-1200:00:00,1,16.34,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10598,RATTC,1,1997-07-14T00:00:00,1997-08-1100:00:00,1997 - 07 - 18 ч. 00 м.,3,44.42,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10603,SAVEA,8,1997 - 07 - 18 ч. 00 м.,1997 - 08 - 15 ч. 00 м.,1997-08-08T00:00,2,48.77,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
