playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
lacefre01,Регги,Регги,,Лейсфилд,,,,,Г-Ф,0.0,0.0,77.0,230,Западный Мичиган,,1945-04-10,Гэри,В,США,Рузвельт,Гэри,В,США,0000-00-00,Б
stuckro01,Родни,Родни,Norvell,Стакей,,,,Хот Род,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,77.0,205,Восточная Вашингтония,,1986-04-21,Сиэтл,WA,США,Кентвуд,Кент,WA,США,0000-00-00,Б
kerbeot01,,Ото,,Кербер,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,74.0,175,Депоул,,0000-00-00,,,,Лейн Тэк,Чикаго,ЕЛ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
trianja01,Джей,Джей,,Трайано,,,,,,0.0,0.0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
hassebi01,Билли,Уильям,Joseph,Хассетт,,,,Билли,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,70.5,180,Нотр-Дам,Джорджтаун,1921-10-21,,,,Ласалльская академия,Нью-Йорк,НЮ,США,1992-11-18,Добро пожаловать! Как я могу вам помочь сегодня?
cashsa01,Сам,Сам,,Деньги,,,,,F,0.0,0.0,80.0,230,Калифорния - Риверсайд,Сан-Бернардино-Вэлли,1950-11-13,,,,Тихоокеан,Сан-Бернардино,Калифорния,США,0000-00-00,Б
fowleje01,Жери,Жери,A.,Фаулер,,,,,С,0.0,0.0,79.5,228,Миссури,,1927-06-20,Бунвилл,М.О.,США,,,,,2008-06-15,Добро пожаловать! Как я могу вам помочь сегодня?
jeskobi01,,Уильям,,Иеско,,,,Билл,Г-Ф,0.0,0.0,70.0,170,Питтсбург,,0000-00-00,,,,Юг,Питтсбург,ПА,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
kendrfr01,Франк,Франк,Edward,Кендрик,,,,,F,0.0,0.0,78.0,198,Пурдью,,1950-09-11,Индианаполис,В,США,Индианаполис Техноло́гический институ́т,Индианаполис,В,США,0000-00-00,Б
grossmi01,Майк,Майкл,James,Гроссо,,,,Майк,С,0.0,0.0,81.0,230,Луизвилл,Южная Каролина,1947-09-07,Раритан,НЕ,США,Бриджвотер-Рарадан,Раритан,НЕ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
gardnea01,Граф,Граф,Baker,Гарнер,,,,красный,F,0.0,0.0,75.0,190,Депау,Вабаш,1923-09-18,,,,Новый Рынок,Новый Рынок,В,США,2005-10-15,Добро пожаловать! Как я могу вам помочь сегодня?
edwarke01,Кевин,Кевин,Durell,Эдварды,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,75.0,190,Депоул,Лейкленд КК,1965-10-30,Кливленд Хайтс,О,США,Академия Святого Иосифа,Кливленд,О,США,0000-00-00,Б
slaugjo01,Жозе,Жозе,Dan,Убийство,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,77.0,205,Портленд,,1960-09-09,Лос-Анджелес,Калифорния,США,Комтон,Комтон,Калифорния,США,0000-00-00,Б
glovecl01,Клэрнс,Клэрнс,,Гловер,,,,,F,0.0,0.0,80.0,210,Западная Кентукки,,1947-11-01,Конюшни,КЭ,США,Каверна,Конюшни,КЭ,США,0000-00-00,Б
smithbi01,Билл,Уильям,F.,Смит,,,,Билл,Г-Ф,0.0,0.0,77.0,190,Святого Петра,,1939-04-26,,,,Дикинсон / Военная академия Нью-Йорка,Джерси-Сити / Корнволл-он-Хадсон,Нью-Джерси / Нью-Йорк,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
ivoryel01,Альвин,Альвин,Dennis,Имбирь,,,,Маленький Е,F,0.0,0.0,79.5,210,Юго-запад Луизианы,,1948-07-02,Бирмингем,АЛ,США,К. У. Хейз,Бирмингем,АЛ,США,0000-00-00,Б
gibsomi01,Майк,Майкл,Jerome,Гибсон,,,,Майк,F,0.0,0.0,82.0,205,СК-Спартанбург,,1960-10-27,Уильямсбург-Ко.,СК,США,Хемингуэй,Хемингуэй,СК,США,0000-00-00,Б
brownle02,Лев,Лев,,Коричневый,,,,,С,0.0,0.0,82.0,225,ЦИМД,,1955-02-19,Лос-Анджелес,Калифорния,США,Слово Божье,Лос-Анджелес,Калифорния,США,2011-09-14,Б
masinal01,Аля,Альфред,Albert,Машино,,,,Аля,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,70.0,174,Каньезий,,1928-02-05,,,,Восток,Рочестер,НЮ,США,2006-08-16,Добро пожаловать! Как я могу вам помочь сегодня?
bassbr01,Брэндон,Брэндон,Sam,Басс,,,,Басс,F,0.0,0.0,80.0,240,Луизиана,,1985-04-30,Батон-Руж,Лос-Анджелес,США,Капитолий,Батон-Руж,Лос-Анджелес,США,0000-00-00,Б
mcdonro01,Род,Родерик,William,Макдональд,,,,Род,F,0.0,0.0,78.0,205,Уитворث,,1945-04-09,Джексонвилл,ФЛ,США,Кловер-Парк,Такома,WA,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
dillami01,Мики,Мики,Anthony,Дилард,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,75.0,170,Флоридский государственный университет,,1958-10-15,Голливуд,ФЛ,США,Нова,Форт-Лодердейл,ФЛ,США,0000-00-00,Б
perigbi01,,Уильям,J.,Опасность,,,,Билл,F,0.0,0.0,72.0,180,Западный Мичиган,,1911-09-17,,,,Делфи,Делфи,В,США,1990-02-07,Добро пожаловать! Как я могу вам помочь сегодня?
rambiku01,Курт,Даррелл,Kurt,Рамбис,,,,"Курт, Рэмбо",F,0.0,0.0,80.0,213,Сан-Клара,,1958-02-25,Купертино,Калифорния,США,Купертино,Купертино,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
ochseru01,,Расселл,W.,Ошенаирт,,,,Росс,F,0.0,0.0,75.0,195,Питтсбург,,1912-04-16,,,,Перри,Питтсбург,ПА,США,2002-10-04,Добро пожаловать! Как я могу вам помочь сегодня?
warneco01,Корнелл,Корнелл,,Вернер,,,,Мемфис,Ф-Ц,0.0,0.0,81.0,220,Джексон-Стейт,,1948-08-12,Джексон,Мएस,США,Ланьер,Джексон,Мएस,США,0000-00-00,Б
lloydbi01,,Билл,,Ллойд,,,,,Г-Ф,0.0,0.0,74.0,180,Сент-Джонс (Нью-Йорк),,0000-00-00,,,,,,,,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
humphkr01,Крис,Крис,Nathan,Хампри,,,,,F,0.0,0.0,81.0,235,Миннесота,,1985-02-06,Миннеаполис,MN - Minnesota,США,Хопкинс,Миннеаполис,MN - Minnesota,США,0000-00-00,Б
mengejo01,Джон,Джон,P.,Мэнгелт,,,,Авария,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,74.0,195,Аубурн,,1949-10-16,лакросс,ВИ,США,Уильки,Элвуд,В,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
longar01,Искусство,Артур,Donnell,Длинный,,,,Искусство,Ф-Ц,0.0,0.0,81.0,240,Цинциннати,СЕ Айова КК/Додж-Сити КК/Инд-КК,1973-10-01,Рочестер,НЮ,США,Восток,Рочестер,НЮ,США,0000-00-00,Б
cunnico01,,Гарольд,Brewer,Куннингем,,,,Кукла,Ф-Ц,0.0,0.0,75.0,210,Огайо Стейт,,1905-02-04,Маунт-Вернон,О,США,Маунт-Вернон,Маунт-Вернон,О,США,1995-11-03,Добро пожаловать! Как я могу вам помочь сегодня?
birdla01,Лэрри,Лэрри,Joe,Птица,,,,,Ф-Г,0.0,0.0,81.0,220,Индиана-Стейт,Индиана/Северный деревянный институт,1956-12-07,Западный Баден,В,США,Крутухина долина,Французский Лик,В,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
mitchle01,Лендал,Лендал,,Митчелл,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,76.0,210,Мисисипи Стейт,Перл-Ривер-Кикапу,1941-02-22,Кильн,Мएस,США,Кильн,Кильн,Мएस,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
fulleho01,,Гомер,,Фуллер,,,,,Г-Ф,0.0,0.0,75.0,220,Восточный Техасский государственный университет,,0000-00-00,,,,,,,,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
nelsoro01,Рон,Рон,,ネルソン,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,74.0,175,Новая Мексика,,1946-10-07,,,,Артесия,Артесия,НМ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
adamssp01,,Гленн,Reed,Адамс,,,Jr.,Спарки,F,0.0,0.0,73.0,185,Маркетт,,1917-04-04,Карпентерсвилл,ЕЛ,США,Данди,Данди,ЕЛ,США,2011-03-31,Добро пожаловать! Как я могу вам помочь сегодня?
greenri01,Рикки,Рикки,,Зелёный,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,72.0,170,Мичиган,Винсенн,1954-08-18,Чикаго,ЕЛ,США,Хирш Метро,Чикаго,ЕЛ,США,0000-00-00,Б
graywy01,Уиндол,Уиндол,Woodrow,Грей,,,,,Г-Ф,0.0,0.0,73.0,175,Боулинг-Грин,Гарвард,1922-03-20,,,,Акрон-Саут,Акрон,О,США,1994-01-30,Добро пожаловать! Как я могу вам помочь сегодня?
swageke01,Кейтх,Кейтх,M.,Свагерти,,,,,F,0.0,0.0,79.0,235,Тихоокеан,,1945-10-30,Сан-Хосе,Калифорния,США,Кэмден,Сан-Хосе,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
tskitni01,Николоз,Николоз,,Цкитишвили,,,,,F,0.0,0.0,84.0,225,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",,1983-04-14,Тбилиси,,Гео,58 Спортивная школа,Тбилиси,,Гео,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
jordath01,Томас,Томас,,Иордан,,,,,Ф-Ц,0.0,0.0,82.0,220,Оклахома-Сити,,1968-05-23,Балтимор,МД,США,Озеро Кливтон,Балтимор,МД,США,0000-00-00,Б
wetzejo01,Джон,Джон,Francis,Ветزل,,,,,Г-Ф,0.0,0.0,77.0,183,Вирджинский технологический институт,,1944-10-22,Вэйнсборо,Ва,США,Мемориал Уилсона,Фишервилл,Ва,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
johnsch02,Сыр,Линберт,Rich,Джонсон,,,,Сыр,Ф-Г,0.0,0.0,77.5,195,Уичита Стейт,,1957-09-07,Нью-Йорк,НЮ,США,Харен,Нью-Йорк,НЮ,США,0000-00-00,Б
mihalre01,красный,Зигмунд,John,Михалик,,,,красный,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,72.0,180,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",,1916-09-22,Форд-Сити,ПА,США,Форд-Сити,Форд-Сити,ПА,США,1996-09-25,Добро пожаловать! Как я могу вам помочь сегодня?
alexaga01,Гэри,Гэри,R.,Александр,,,,,F,0.0,0.0,79.0,240,Джексонвилл,,1969-11-01,Джексонвилл,ФЛ,США,Уильям М. Райнс,Джексонвилл,ФЛ,США,0000-00-00,Б
epperch01,,Чарльз,,Эпперсон,,,,Чарли,Ф-Г,0.0,0.0,74.0,170,Висконсин,,0000-00-00,Джексон,МИ,США,,,,,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
swansge01,,Джордж,,Свинсон,,,,,Г-Ф,0.0,0.0,0.0,0,Толедо,,0000-00-00,,,,,,,,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
mariasa01,Саул,Саул,George,Мариашчин,,,,Саул Марш,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,71.0,165,Гарвард,Блумпу́нк / Сираку́зы,1924-09-01,Бруклин,НЮ,США,Лафайетт,Бруклин,НЮ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
pughro01,Рой,Рой,,Пуг,,,,,С-Ф,0.0,0.0,78.0,210,СМУ,,1922-10-16,Джексонвилл,Техас,США,Афины,Афины,Техас,США,2006-08-03,Добро пожаловать! Как я могу вам помочь сегодня?
sulliqu01,,Квитман,,Суллинс,,,,Скитер,С,0.0,0.0,81.0,225,Мэрилендский университет,,0000-00-00,Бунвилль,Мएस,США,Люксора,Люксора,АР,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
irvinby01,Байрон,Байрон,Edward,Ирвин,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,77.0,190,Миссури,Арканзас,1966-12-02,ЛаГранж,ЕЛ,США,Перси Л. Джюлиан,Чикаго,ЕЛ,США,0000-00-00,Б
lynchlo01,,Ричард,C.,Линч,,,,Дик Лойдер,F,0.0,0.0,76.0,210,Лорас,,1924-03-12,,,,Академия Лора,Дубьюк,Я,США,2004-04-25,Добро пожаловать! Как я могу вам помочь сегодня?
swiftro01,Роберт,Роберт,,Свит,,,,,С,0.0,0.0,84.0,245,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",,1985-12-03,Бакерсфилд,Калифорния,США,Бакерсфилд / Мемориал Гарсес,Бакерсфилд,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
oshaubo01,,Боб,,О'Шэниги,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,72.0,175,Невада,,0000-00-00,,,,,,,,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
dovoved01,Эдди,Эдди,,Добован,,,,,,0.0,0.0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
butleja01,Джекки,Джекки,,Бутлер,,,,,Ф-Ц,0.0,0.0,82.0,250,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",,1985-03-10,Маккомб,Мएस,США,Прибрежная христианская / Лорнбург / Маккомб,Вирджиния-Бич / Лорейнбург / Маккомб,В/Н/М,США,0000-00-00,Б
asmondo01,Дон,Дональд,A.,Асмонга,,,,Дон,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,74.0,185,Калифорния (США),Союз,1928-02-15,,,,Хоместейд,Хоместейд,ПА,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
grantbu01,Буд,Гарри,Peter,Грант,,,Jr.,Буд,F,0.0,0.0,75.0,195,Миннесота,,1927-05-20,Выдающийся,ВИ,США,Центральный,Выдающийся,ВИ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
willike02,Кевин,Кевин,Alvin,Уиллис,,,,"Дево, Фреш",Ф-Ц,0.0,0.0,84.0,220,Мичиган Стейт,Джексон Си-Си,1962-09-06,Лос-Анджелес,Калифорния,США,Першинг,Детройт,МИ,США,0000-00-00,Б
cardfr01,Франк,Франк,Howard,Карта,,,,,F,0.0,0.0,79.0,195,Южная Каролина,,1944-12-28,Филадельфия,ПА,США,Запад,Филадельфия,ПА,США,0000-00-00,Б
butlech01,,Чарльз,J.,Бутлер,,,,Чарли,Ф-Г,0.0,0.0,74.0,165,Нотр-Дам,,0000-00-00,Чикаго,ЕЛ,США,Монт-Кармель,Чикаго,ЕЛ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
foustla01,Лэрри,Лоуренс,Michael,Фоуст,,,,"Ларри, Большой Лоуренс",С-Ф,0.0,0.0,81.0,215,Ласаль,,1928-06-24,Пайнсвилл,О,США,Южно-католический,Филадельфия,ПА,США,1984-10-27,Добро пожаловать! Как я могу вам помочь сегодня?
chuckch01,,Чарльз,H.,Чуковитов,,,,Чак,Ф-Г,0.0,0.0,73.0,175,Толедо,,1912-07-10,Акрон,О,США,Сент-Винсент,Акрон,О,США,1991-08-12,Добро пожаловать! Как я могу вам помочь сегодня?
lambejo01,Джон,Джон,Edward,Ламберт,,,,,С-Ф,0.0,0.0,82.0,225,Университет Южной Калифорнии,,1953-01-14,Беркли,Калифорния,США,Беркли,Беркли,Калифорния,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
okoremi01,Майк,Майкл,F.,О'Корен,,,,Майк,Ф-Г,0.0,0.0,79.0,207,Северная Каролина,,1958-02-07,Джери-Сити,НЕ,США,Хадсон-Католик,Джери-Сити,НЕ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
burkepa01,Пэт,Патрик,John,Бёрк,,,,Пэт,Ф-Ц,0.0,0.0,83.0,250,Аубурн,,1973-12-14,Дублин,,В реальной жизни,Мореплаватель,Кейп-Корал,ФЛ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
hoppeda01,Дэв,Дэвид,Dirk,Хоппен,,,,Дэв,С-Ф,0.0,0.0,83.0,235,Небраска,,1964-03-13,Омаху,НЕ,США,Бенсон,Омаху,НЕ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
sailoke01,Кени,Кеннет,L.,Моряки,,,,Кени,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,70.0,175,Вайоминг,,1922-01-14,Гиллсдейл,ВЫ,США,Ларамье,Ларамье,ВЫ,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
davisbr01,Брэд,Брадли,Ernest,Дэвис,,,,Брэд,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,75.0,180,Мэриленд,,1955-12-17,Монако,ПА,США,Монако Сеньior,Монако,ПА,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
udrihbe01,Бено,Бено,,Удрих,,,,,Добро пожаловать в ресторан «Грейт Фуд». Наслаждайтесь вашим столиком и вкусной едой!,0.0,0.0,75.0,203,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",,1982-07-05,Целе,,сло,,,,,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
schefhe01,,Герберт,G.,Шфлер,,,,Хэрб,С-Ф,0.0,0.0,76.0,220,Иллинойс,Оклахома,1917-11-05,,,,Спрингфилд,Спрингфилд,ЕЛ,США,2001-01-20,Добро пожаловать! Как я могу вам помочь сегодня?
stewano01,Норма,Норман,E.,Стюарт,,,,Норма,F,0.0,0.0,77.0,200,Миссури,,1935-01-20,Леонард,М.О.,США,Шелбивилл,Шелбивилл,М.О.,США,0000-00-00,Добро пожаловать! Как я могу вам помочь сегодня?
