playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
priceji01,Цена,Джим,1974,Запад,NBA,1,17,8.0,,,2.0,0.0,,,,,9.0,3.0,2.0,2.0,,
jordami01,Иордан,Майкл,1996,Восток,NBA,1,26,14.0,3.0,8.0,11.0,11.0,2.0,0.0,3.0,4.0,14.0,5.0,7.0,4.0,0.0,0.0
dantlad01,Дантли,Адриян,1985,Запад,NBA,1,17,8.0,,,7.0,3.0,,,,,8.0,3.0,2.0,2.0,,
piercpa01,Пирс,Павел,2001,Восток,NBA,1,23,19.0,3.0,4.0,7.0,3.0,1.0,0.0,0.0,1.0,18.0,9.0,0.0,0.0,6.0,1.0
daughbr01,Дахерти,Брэд,1987,Восток,NBA,1,15,12.0,,,3.0,1.0,,,,,7.0,6.0,0.0,0.0,,
boshch01,Бош,Крис,2006,Восток,NBA,1,22,11.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0
vanardi01,Ван Арслей,Дик,1969,Запад,NBA,1,16,8.0,,,2.0,2.0,,,,,8.0,4.0,0.0,0.0,,
malonka01,Малон,Карл,1987,Запад,NBA,1,33,22.0,,,10.0,2.0,,,,,19.0,9.0,5.0,4.0,,
mingya01,Минг,Яо,2007,Запад,NBA,1,13,6.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0
collido01,Коллинз,Дуг,1975,Восток,NBA,1,20,12.0,,,6.0,3.0,,,,,10.0,5.0,2.0,2.0,,
johnsst03,Джонсон,Гуляш,1974,Восток,ABA,1,14,8.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,1.0,0.0
duncati01,Дункан,Тим,2009,Запад,NBA,1,13,3.0,1.0,3.0,4.0,0.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0
reddmi01,Редд,Майкл,2003,Восток,NBA,1,15,13.0,2.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,6.0,3.0
roberos01,Робертсон,Оскар,1960,Запад,NBA,1,34,23.0,,,9.0,14.0,,,,,13.0,8.0,9.0,7.0,,
johnsst03,Джонсон,Гуляш,1972,Запад,ABA,1,11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
johnsma01,Джонсон,Магия,1987,Запад,NBA,1,39,17.0,,,6.0,19.0,,,,,15.0,4.0,9.0,9.0,,
dantlad01,Дантли,Адриян,1984,Запад,NBA,1,23,10.0,,,2.0,1.0,,,,,6.0,2.0,6.0,6.0,,
unselwe01,Унесл,Вэс,1970,Восток,NBA,1,21,8.0,,,10.0,2.0,,,,,9.0,4.0,0.0,0.0,,
fraziwa01,Фразьер,Уолт,1972,Восток,NBA,1,26,10.0,,,6.0,2.0,,,,,15.0,5.0,0.0,0.0,,
heinsto01,Гейинсон,Том,1961,Восток,NBA,1,13,10.0,,,2.0,1.0,,,,,11.0,4.0,2.0,2.0,,
jonesji01,Джонс,Джимми,1973,Запад,ABA,1,25,11.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,5.0,3.0,0.0,0.0
jonesla01,Джонс,Лэрри,1967,Запад,ABA,1,28,14.0,3.0,10.0,13.0,2.0,,,3.0,3.0,10.0,6.0,3.0,2.0,0.0,0.0
mullich01,Муллин,Крис,1991,Запад,NBA,1,24,13.0,,,1.0,3.0,,,,,7.0,6.0,0.0,0.0,,
schrede01,Шрёмпф,Детлев,1994,Запад,NBA,1,18,9.0,,,4.0,5.0,,,,,11.0,4.0,0.0,0.0,,
roberos01,Робертсон,Оскар,1969,Восток,NBA,1,29,21.0,,,6.0,4.0,,,,,11.0,9.0,4.0,3.0,,
jabalwa01,Джабали,Уоррен,1971,Восток,ABA,1,17,4.0,2.0,7.0,9.0,1.0,,,2.0,4.0,8.0,2.0,0.0,0.0,1.0,0.0
jonesla01,Джонс,Лэрри,1968,Запад,ABA,1,25,14.0,0.0,5.0,5.0,9.0,,,2.0,3.0,9.0,4.0,8.0,5.0,1.0,1.0
sharmbi01,Шерман,Билл,1956,Восток,NBA,1,23,12.0,,,6.0,5.0,,,,,17.0,5.0,2.0,2.0,,
havlijo01,Хавелек,Джон,1969,Восток,NBA,1,29,17.0,,,5.0,7.0,,,,,15.0,7.0,3.0,3.0,,
bellawa01,Бельмя,Уолт,1961,Запад,NBA,1,29,23.0,,,17.0,1.0,,,,,18.0,10.0,8.0,3.0,,
sikmaja01,Сикма,Джек,1980,Запад,NBA,1,21,6.0,,,4.0,4.0,,,,,5.0,2.0,2.0,2.0,,
pollaji01,Поллард,Джим,1953,Запад,NBA,1,41,23.0,,,3.0,3.0,,,,,22.0,10.0,5.0,3.0,,
jabalwa01,Джабали,Уоррен,1973,Запад,ABA,1,24,6.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,2.0,15.0,3.0,1.0,0.0,5.0,0.0
greenjo01,Зелёный,Джон,1961,Восток,NBA,1,21,7.0,,,2.0,0.0,,,,,4.0,2.0,3.0,3.0,,
macaued01,Маколей,Эд,1954,Восток,NBA,1,27,6.0,,,4.0,2.0,,,,,5.0,1.0,5.0,4.0,,
divacvl01,Дивац,Влада,2000,Запад,NBA,1,9,8.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0
laettch01,Леттенер,Кристиан,1996,Восток,NBA,1,24,7.0,4.0,7.0,11.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0
clarkar01,Кларк,Архив,1971,Восток,NBA,1,21,8.0,,,1.0,6.0,,,,,5.0,2.0,4.0,4.0,,
duranke01,Дурант,Кевин,2009,Запад,NBA,1,20,15.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,14.0,7.0,0.0,0.0,3.0,1.0
