qualifyid,raceid,driverid,constructorid,number,position,q1,q2,q3
1893,210,63,25,19,19,1:26.852,,
1910,211,63,25,18,14,1:19.694,,
1920,212,49,3,4,2,1:16.791,,
1963,214,30,6,5,1,1:14.548,,
1998,215,75,20,15,14,1:23.887,,
2019,216,71,21,1,13,1:43.361,,
2032,224,30,6,1,4,1:33.125,,
2036,224,22,17,11,8,1:34.474,,
2042,224,65,15,14,14,1:35.453,,
2065,225,73,29,16,17,1:20.440,,
2071,226,71,3,5,1,1:30.346,,
2117,228,55,22,3,5,1:28.009,,
2121,228,22,17,11,9,1:28.632,,
2158,230,30,6,1,3,1:21.587,,
2187,240,63,25,4,12,1:22.416,,
2188,240,81,29,9,13,1:22.468,,
2204,241,30,22,1,3,1:54.272,,
2205,241,56,17,15,4,1:54.381,,
2212,241,65,22,6,11,1:57.068,,
2239,242,44,27,26,12,1:30.760,,
2265,243,49,15,30,12,1:24.802,,
2268,243,44,27,26,15,1:25.204,,
2269,243,50,31,12,16,1:25.827,,
2280,244,71,3,5,1,1:21.952,,
2286,244,65,22,2,7,1:23.885,,
2288,244,56,17,15,9,1:24.857,,
2313,245,56,17,15,8,1:29.021,,
2355,247,30,22,1,2,1:28.397,,
2389,248,44,27,26,12,1:47.372,,
2413,249,69,18,24,12,1:20.543,,
2438,250,84,27,26,13,1:58.314,,
2528,254,65,22,2,7,1:15.556,,
2547,255,55,6,27,2,1:38.888,,
2566,255,64,28,21,21,1:46.654,,
2580,256,84,27,25,11,,,
2600,257,91,15,29,7,1:17.927,,
2604,257,104,29,9,11,1:18.204,,
2617,257,83,32,11,24,1:19.975,,
2655,259,91,15,29,10,1:23.347,,
2753,264,30,22,5,2,1:24.963,,
2768,264,105,18,24,17,1:28.100,,
2785,265,57,1,7,8,1:45.487,,
2787,265,56,17,15,10,1:45.911,,
2788,265,22,17,14,11,1:45.939,,
2835,267,50,22,6,6,2:22.218,,
2853,267,104,29,9,24,2:30.931,,
2863,268,110,15,29,8,1:25.540,,
2877,268,105,18,24,22,1:26.832,,
2923,270,55,6,27,16,1:25.182,,
2971,272,44,27,26,12,1:18.072,,
2983,272,101,31,31,24,1:20.442,,
2991,1,10,7,10,6,1:25.499,1:25.281,1:26.975
3000,1,1,1,1,15,1:26.454,,
3007,2,15,7,9,2,1:34.745,1:33.990,1:35.273
3023,2,21,10,21,18,1:35.908,,
3039,3,10,7,10,14,1:36.364,1:36.066,
3060,4,12,4,8,15,1:33.608,1:33.941,
3069,5,13,6,3,4,1:20.484,1:20.149,1:20.934
3154,9,8,6,4,9,1:31.869,1:41.730,1:34.710
3181,10,2,2,6,16,1:21.738,,
3201,11,21,10,21,16,1:39.531,,
3227,13,16,10,20,2,1:23.576,1:23.070,1:24.261
3228,13,8,6,4,3,1:23.349,1:23.426,1:24.523
3245,13,153,5,11,20,1:24.951,,
3278,15,9,2,5,13,1:31.417,1:32.341,
3291,16,67,5,12,6,1:24.591,1:20.701,1:20.250
3298,16,154,4,8,13,1:24.394,1:22.477,
3313,17,2,2,6,8,1:40.558,1:40.635,1:42.343
3360,338,1,1,2,11,1:25.046,1:25.184,
3391,339,15,205,18,18,1:52.884,,
3429,341,3,131,4,8,1:22.419,1:21.867,1:21.408
3446,342,17,9,6,1,1:15.035,1:14.462,1:13.826
3453,342,18,1,1,8,1:15.623,1:15.150,1:14.637
3483,343,67,5,16,14,1:28.534,1:28.273,
3512,344,5,205,19,19,1:18.237,,
3515,344,811,164,21,22,1:19.484,,
3553,346,155,15,23,12,1:31.851,1:31.421,
3560,346,5,205,19,19,1:34.405,,
3561,346,10,166,24,20,1:34.775,,
3570,347,18,1,1,5,1:15.823,1:14.716,1:14.427
3580,347,37,15,22,15,1:16.450,1:15.550,
3590,348,20,9,5,1,1:20.417,1:19.573,1:18.773
3624,349,30,131,3,11,1:56.313,1:47.874,
3626,349,153,5,17,13,1:58.944,1:48.267,
3633,349,811,164,21,20,2:03.612,,
3717,353,9,4,11,8,1:37.703,1:37.179,1:36.824
3719,353,22,3,9,10,1:38.257,1:37.511,1:36.998
3750,354,24,10,15,17,1:20.592,1:20.357,
3807,110,23,3,4,6,1:14.124,,
3809,110,21,17,11,8,1:14.191,,
3830,111,18,16,17,9,1:23.381,,
3841,111,50,18,19,20,,,
3881,113,50,18,19,20,,,
3923,116,23,3,4,3,1:31.619,,
3933,116,21,17,11,13,1:33.553,,
3935,116,49,15,10,15,1:34.000,,
3998,119,52,17,12,18,1:18.341,,
4015,120,43,7,21,15,1:23.982,,
4017,120,49,15,10,17,1:24.569,,
4060,122,53,18,18,20,1:15.644,,
4061,123,22,6,2,1,1:31.713,,
4069,123,18,16,17,9,1:33.474,,
4085,90,4,4,8,5,1:25.699,,
4089,90,15,4,7,9,1:26.290,,
4118,91,45,17,19,18,1:39.902,,
4136,92,45,17,19,16,1:34.105,,
4143,93,31,3,3,3,1:20.212,,
4152,93,13,15,12,12,1:21.532,,
4165,94,22,6,2,5,1:16.272,,
4177,94,13,15,12,17,1:17.866,,
4195,95,43,7,16,15,1:16.169,,
4220,96,46,18,20,20,,,
4257,98,45,17,19,17,1:13.375,,
4259,98,47,18,21,19,1:14.812,,
4273,99,32,19,15,13,1:15.065,,
4297,100,2,17,18,17,1:22.677,,
4310,101,44,7,17,10,1:14.368,,
4390,106,44,7,17,10,1:36.420,,
4415,107,41,7,17,15,1:11.974,,
4422,71,15,7,16,2,1:35.270,1:29.159,
4438,71,30,6,1,18,1:57.931,,
4449,72,18,16,3,9,1:33.616,1:36.216,
4454,72,13,15,12,14,1:34.151,1:37.733,
4493,74,21,4,6,13,1:21.708,1:25.002,
4540,841,18,1,4,4,1:25.886,1:24.957,1:24.779
4547,841,30,131,7,11,1:25.962,1:25.971,
4580,842,5,205,20,19,1:38.645,,
4597,843,815,15,17,12,1:36.046,1:36.053,
4601,843,2,4,9,16,1:35.910,1:36.611,
4628,844,15,205,21,19,1:29.673,,
4665,846,815,15,17,10,1:15.918,1:15.482,
4666,846,808,4,10,11,1:16.378,1:15.815,
4673,846,5,205,20,18,1:17.343,,
4683,847,17,9,2,4,1:14.375,1:13.654,1:13.429
4685,847,3,131,8,6,1:14.920,1:13.950,1:13.814
4695,847,22,3,11,16,1:15.331,1:15.361,
4742,849,22,3,11,15,1:33.532,1:33.119,
4756,850,13,6,6,5,1:31.826,1:31.582,1:30.910
4772,850,812,205,21,21,1:36.422,,
4809,852,808,4,10,10,2:05.292,2:03.466,1:52.303
4866,855,816,166,25,20,1:36.439,,
4867,855,10,166,24,21,1:36.507,,
4873,856,18,1,4,3,1:37.929,1:37.302,1:36.126
4890,856,15,205,21,20,1:41.101,,
4892,856,816,166,25,22,1:43.483,,
4945,859,1,1,3,4,1:13.361,1:12.811,1:12.480
4966,860,1,1,4,1,1:26.800,1:25.626,1:24.922
4992,861,30,131,7,3,1:37.517,1:37.017,1:36.391
5003,861,814,10,11,14,1:38.325,1:37.877,
5006,861,155,15,14,17,1:38.372,1:38.069,
5010,861,10,206,24,21,1:40.903,,
5019,862,18,1,3,6,1:36.746,1:35.942,1:36.191
5039,863,1,1,4,2,1:34.813,1:33.209,1:32.520
5104,865,808,207,21,19,1:17.404,,
5140,867,807,10,12,8,1:39.009,1:38.689,1:38.752
5149,867,817,5,16,17,1:39.924,1:40.358,
5156,868,4,6,5,1,1:46.515,1:56.921,1:51.746
5198,869,5,207,20,19,1:17.620,,
5222,870,5,207,20,19,1:23.576,,
5229,871,155,15,14,2,1:49.686,1:48.569,1:47.871
5234,871,17,9,2,7,1:49.859,1:48.546,1:48.392
5260,872,155,15,14,9,1:25.317,1:24.683,1:25.109
5286,873,8,208,9,12,1:48.169,1:48.261,
5323,875,17,9,2,1,1:38.397,1:38.220,1:37.242
5340,875,811,3,19,18,1:39.443,,
5378,877,13,6,6,9,1:41.974,1:41.846,1:41.723
5399,878,30,131,7,6,1:37.927,1:37.102,1:36.794
5400,878,13,6,6,7,1:37.667,1:36.549,1:36.937
5433,879,817,5,16,16,1:16.744,1:14.574,
5435,879,154,208,10,18,1:16.967,,
5515,883,16,10,15,8,1:34.048,1:33.378,1:33.246
5518,883,154,208,8,11,1:33.498,1:33.762,
5527,883,824,206,22,20,1:36.178,,
5569,885,819,207,20,18,1:26.633,,
5571,885,820,206,23,20,1:27.303,,
5747,894,823,207,21,20,1:40.871,,
5755,895,3,131,9,6,1:32.244,1:31.764,1:31.397
5760,895,815,1,6,11,1:32.718,1:31.989,
5773,896,3,131,9,2,1:25.833,1:25.304,1:24.871
5789,896,813,3,16,18,1:26.842,,
5838,899,20,9,1,1,1:25.381,1:26.420,1:26.479
5865,900,818,5,25,6,1:33.488,1:43.849,1:45.864
5883,901,20,9,1,2,1:57.654,1:59.399,1:59.486
5885,901,4,6,14,4,1:58.889,2:01.356,2:00.175
5895,901,815,10,11,14,2:00.076,2:02.511,
5914,902,20,9,1,11,1:35.549,1:34.985,
5921,902,16,15,99,18,1:36.840,,
5922,902,155,207,10,19,1:37.085,,
5942,853,155,15,16,17,1:24.879,1:25.065,
6008,905,813,208,13,15,1:18.585,1:18.356,
6031,906,16,15,99,16,1:17.519,1:17.314,
6040,907,3,131,6,3,1:09.695,1:08.974,1:08.944
6045,907,8,6,7,8,1:10.285,1:09.657,1:10.795
6056,907,824,206,17,19,1:11.412,,
6071,908,824,206,17,12,1:41.169,1:38.709,
6083,909,822,3,77,2,1:18.215,1:17.353,1:16.759
6113,910,825,1,20,10,1:26.578,1:24.585,
6164,912,813,208,13,17,1:27.520,,
6173,913,20,9,1,4,1:47.476,1:46.586,1:45.902
6204,914,826,5,26,13,1:35.210,1:35.092,
6222,915,8,6,7,9,1:40.098,1:39.838,1:39.771
6233,915,813,208,13,20,1:43.205,,
6238,916,13,3,19,4,1:37.877,1:37.347,1:37.205
6293,918,822,3,77,3,1:42.346,1:41.376,1:41.025
6304,918,154,208,8,14,1:42.768,,
6310,926,3,131,6,2,1:28.906,1:27.097,1:26.921
6313,926,8,6,7,5,1:29.754,1:27.807,1:27.790
6317,926,154,208,8,9,1:29.537,1:28.589,1:28.560
6352,928,817,9,3,7,1:38.534,1:37.939,1:37.540
6388,930,822,3,77,4,1:27.262,1:26.197,1:25.694
6436,932,830,5,33,12,1:16.361,1:16.245,
6438,932,4,1,14,14,1:17.012,1:16.276,
6443,932,829,209,28,19,1:19.157,,
6520,937,18,1,22,17,1:50.978,,
6586,941,822,3,77,3,1:38.448,1:38.194,1:37.912
6599,941,4,1,14,16,1:40.144,,
6656,944,828,15,9,14,1:13.346,1:13.233,
6679,945,4,1,14,17,1:43.187,,
6690,948,817,9,3,8,1:26.945,1:25.599,1:25.589
6699,948,831,15,12,17,1:27.958,,
6738,950,4,1,14,12,1:38.451,1:38.826,
6767,951,831,15,12,19,1:39.018,,
6784,952,154,210,8,14,1:24.716,1:24.480,
6797,953,807,10,27,5,1:15.333,1:14.989,1:14.726
6837,955,815,10,11,2,1:44.462,1:43.939,1:43.515
6884,957,8,6,7,5,1:31.326,1:31.385,1:30.881
6937,959,154,210,8,15,1:16.328,1:16.086,
6943,959,831,15,12,21,1:17.123,,
6973,961,815,10,11,8,1:23.439,1:22.922,1:22.814
6984,961,828,15,9,19,1:24.087,,
6989,962,1,131,44,3,1:45.167,1:43.471,1:43.288
7018,963,13,3,19,10,1:35.267,1:34.422,1:34.671
7043,964,826,5,26,13,1:32.645,1:32.623,
7044,964,832,5,55,14,1:32.789,1:32.685,
7050,964,831,15,12,20,1:33.332,,
7052,964,836,209,94,22,1:33.561,,
7057,965,8,6,7,5,1:36.985,1:36.584,1:36.131
7073,965,831,15,12,21,1:38.583,,
7078,966,817,9,3,4,1:19.713,1:19.553,1:19.133
7095,966,154,210,8,21,1:21.916,,
7103,967,807,10,27,8,1:12.428,1:12.360,1:12.104
7116,967,828,15,9,21,1:13.623,,
7153,969,839,10,31,14,1:26.009,1:25.568,
7156,969,825,210,20,17,1:26.847,,
7186,971,807,4,27,7,1:31.057,1:30.169,1:29.842
7216,972,838,1,2,17,1:37.070,,
7218,972,828,15,9,19,1:37.507,,
7240,974,8,6,7,1,1:13.117,1:12.231,1:12.178
7260,975,1,131,44,1,1:12.692,1:12.496,1:11.459
7293,976,807,4,27,14,1:43.930,1:44.267,
7298,976,838,1,2,19,1:45.030,,
7320,978,1,131,44,1,1:39.069,1:27.893,1:26.600
7380,981,1,131,44,1,1:36.009,1:34.660,1:35.554
7401,982,830,9,33,2,1:42.010,1:40.332,1:39.814
7409,982,832,5,55,10,1:42.176,1:41.826,1:42.056
