driverstandingsid,raceid,driverid,points,position,positiontext,wins
21955,464,190,0.0,27,27,0
22135,469,117,18.0,1,1,2
22262,472,205,0.0,25,25,0
22321,474,202,20.0,2,2,1
22433,477,202,39.0,1,1,2
22481,478,204,0.0,34,34,0
22547,480,206,7.0,14,14,0
22711,482,192,1.0,26,26,0
22929,488,217,0.0,26,26,0
22998,490,110,1.0,18,18,0
23158,493,219,0.0,31,31,0
23211,495,176,4.0,15,15,0
43230,834,787,0.0,13,13,0
43448,837,509,0.0,50,50,0
43543,839,627,13.0,4,4,0
43562,839,633,0.0,25,25,0
43568,839,687,4.0,9,9,0
43618,839,666,0.0,67,67,0
43637,825,704,0.0,18,18,0
43848,829,699,0.0,39,39,0
44049,832,579,31.0,1,1,3
44175,818,526,8.0,2,2,1
44187,818,728,0.0,22,22,0
44236,819,726,0.0,24,24,0
44323,820,734,0.0,68,68,0
44410,821,743,2.0,18,18,0
44475,822,612,0.0,96,96,0
44534,823,725,0.0,75,75,0
44601,823,752,0.0,42,42,0
45186,815,578,19.0,4,4,1
45199,815,657,9.0,7,7,1
45369,816,709,0.0,64,64,0
46131,793,632,0.0,19,19,0
46227,795,578,0.0,43,43,0
46291,796,650,0.0,27,27,0
46321,796,532,0.0,61,61,0
46358,797,648,5.0,9,9,0
46423,798,498,2.0,17,17,0
46429,798,644,0.0,31,31,0
46553,786,623,0.0,22,22,0
46781,789,595,0.0,43,43,0
46962,791,609,0.0,38,38,0
47025,777,456,0.0,26,26,0
47125,779,533,0.0,22,22,0
47239,781,427,5.0,11,11,0
47251,781,509,7.0,8,8,0
47257,781,597,0.0,30,30,0
47269,781,594,0.0,60,60,0
47291,781,459,0.0,45,45,0
47314,782,427,5.0,13,13,0
48111,739,482,0.0,24,24,0
48151,741,477,0.0,16,16,0
48165,741,401,0.0,25,25,0
48219,743,475,21.0,3,3,2
48274,744,341,4.0,10,10,0
48304,744,431,0.0,44,44,0
48367,745,486,0.0,50,50,0
48389,729,373,0.0,9,9,0
48446,731,360,9.0,4,4,1
48553,734,364,13.0,6,6,1
48567,734,376,0.0,20,20,0
48605,735,435,3.0,13,13,0
48612,735,460,0.0,39,39,0
48644,736,360,24.0,3,3,1
48804,693,386,2.0,11,11,0
48807,693,373,3.0,10,10,0
48817,693,397,0.0,24,24,0
48828,694,289,14.0,2,2,0
48937,697,394,0.0,28,28,0
48981,765,580,0.0,8,8,0
49262,771,554,6.0,13,13,0
49381,772,516,0.0,47,47,0
49473,773,512,0.0,68,68,0
49512,774,477,3.0,19,19,0
49736,748,418,0.0,27,27,0
49847,749,530,0.0,45,45,0
49857,749,481,0.0,21,21,0
49859,749,373,0.0,58,58,0
49969,751,511,3.0,16,16,0
49987,751,528,0.0,49,49,0
50019,752,418,0.0,30,30,0
50123,753,513,1.0,24,24,0
50326,755,486,0.0,90,90,0
50895,715,404,2.0,14,14,0
50989,718,347,3.0,15,15,0
51148,702,347,0.0,12,12,0
51162,702,417,0.0,40,40,0
51206,703,305,0.0,29,29,0
51233,704,358,0.0,19,19,0
51348,706,421,0.0,39,39,0
51402,707,425,0.0,28,28,0
51574,801,449,0.0,58,58,0
51615,802,627,0.0,51,51,0
51623,802,615,0.0,22,22,0
51626,802,674,0.0,28,28,0
51790,804,555,0.0,32,32,0
51859,804,541,0.0,74,74,0
52024,806,547,0.0,55,55,0
52042,806,799,0.0,56,56,0
52111,807,681,0.0,77,77,0
52603,682,375,1.0,16,16,0
52621,683,373,10.0,5,5,1
52763,687,385,0.0,27,27,0
52776,687,391,0.0,33,33,0
52797,688,358,6.0,13,13,0
52921,658,278,0.0,15,15,0
52939,659,362,0.0,17,17,0
53166,633,328,15.0,1,1,1
53491,642,238,33.0,2,2,0
53780,675,364,0.0,24,24,0
53848,677,373,9.0,11,11,1
53879,677,377,0.0,34,34,0
54023,623,224,19.0,1,1,1
54155,627,327,9.0,8,8,0
54186,628,280,0.0,24,24,0
54399,645,352,0.0,24,24,0
54778,655,330,0.0,43,43,0
54783,605,327,6.0,2,2,0
54830,607,329,0.0,17,17,0
54876,608,289,0.0,26,26,0
55082,614,298,1.0,18,18,0
55548,597,232,1.0,18,18,0
55556,597,293,0.0,35,35,0
55566,597,252,0.0,37,37,0
55815,602,267,0.0,38,38,0
55829,602,283,0.0,55,55,0
55848,603,265,0.0,21,21,0
55881,603,219,0.0,56,56,0
56015,578,230,0.0,15,15,0
56240,584,294,1.0,17,17,0
56245,584,282,0.0,33,33,0
56555,562,253,0.0,21,21,0
56562,562,172,3.0,9,9,0
56763,567,281,0.0,37,37,0
56827,569,187,10.0,7,7,0
56838,569,256,0.0,24,24,0
56865,570,197,0.0,20,20,0
56924,571,251,0.0,41,41,0
56973,572,232,0.0,26,26,0
57008,573,172,20.0,6,6,0
57087,574,237,0.0,35,35,0
57131,575,243,1.0,20,20,0
57173,528,231,3.0,6,6,0
57198,529,207,12.0,1,1,1
57455,536,197,0.0,22,22,0
57480,536,208,0.0,36,36,0
57641,540,206,0.0,29,29,0
57801,545,231,9.0,4,4,0
57808,545,255,2.0,8,8,0
57850,547,187,1.0,12,12,0
58006,551,231,13.0,7,7,0
58061,552,205,0.0,28,28,0
58199,555,221,10.0,12,12,0
58433,559,255,20.0,8,8,1
58456,559,267,0.0,24,24,0
58529,514,221,9.0,4,4,0
58534,514,178,0.0,18,18,0
58602,516,119,0.0,17,17,0
58605,517,172,24.0,1,1,2
58792,523,224,1.0,18,18,0
58837,524,163,11.0,11,11,0
58838,524,222,51.0,1,1,3
58843,524,119,2.0,18,18,0
58863,525,206,0.0,25,25,0
58903,526,231,0.0,27,27,0
59164,505,212,0.0,22,22,0
59200,506,228,0.0,35,35,0
59253,508,207,0.0,20,20,0
59287,509,203,4.0,17,17,0
62272,761,531,0.0,33,33,0
62405,763,403,20.0,4,4,0
62438,763,538,0.0,42,42,0
63496,724,360,10.0,6,6,0
63501,724,373,42.0,1,1,4
63550,725,436,0.0,26,26,0
63560,725,418,0.0,24,24,0
63671,727,450,0.0,44,44,0
63767,338,18,31.0,3,3,1
63903,342,810,0.0,21,21,0
63963,345,9,83.0,6,6,0
64070,349,811,0.0,23,23,0
64168,351,153,3.0,18,18,0
64173,351,37,6.0,17,17,0
64327,75,13,2.0,16,16,0
64471,845,22,0.0,17,17,0
64534,848,18,109.0,2,2,1
64592,850,15,0.0,19,19,0
64610,851,4,145.0,4,4,1
64716,853,13,82.0,6,6,0
64735,853,817,0.0,27,27,0
64795,856,1,196.0,5,5,2
64802,856,16,28.0,11,11,0
64853,858,4,245.0,3,3,1
64941,861,10,0.0,17,17,0
65418,876,17,167.0,4,4,2
65543,881,16,6.0,9,9,0
65761,890,1,124.0,4,4,1
65808,892,814,36.0,10,10,0
65854,894,154,72.0,8,8,0
65915,897,1,175.0,4,4,1
66213,262,109,1.0,17,17,0
66314,265,77,27.0,3,3,1
66349,266,105,1.0,22,22,0
66370,267,79,5.0,15,15,0
66417,268,84,11.0,7,7,0
66723,905,3,122.0,1,1,2
66749,906,822,40.0,8,8,0
66859,911,822,110.0,5,5,0
66982,916,820,0.0,21,21,0
67014,917,817,214.0,3,3,3
67122,930,3,91.0,2,2,1
67138,930,822,42.0,5,5,0
67180,932,822,57.0,5,5,0
67232,934,815,15.0,12,12,0
67259,936,826,45.0,8,8,0
67359,940,832,12.0,15,15,0
68045,965,822,81.0,8,8,0
68068,966,807,60.0,9,9,0
68089,948,817,12.0,4,4,0
68100,948,831,0.0,15,15,0
68157,969,1,18.0,2,2,0
68242,973,830,35.0,6,6,0
68243,973,13,18.0,9,9,0
68269,974,807,14.0,11,11,0
68281,975,20,141.0,1,1,3
68345,977,836,5.0,15,15,0
