raceid,year,round,circuitid,name,date,time,url
64,2006,12,10,Гран-при Германии,2006-07-30,14:00:00,2006 Немецкий Гран-при
65,2006,13,11,Гран-при Венгрии,2006-08-06,14:00:00,Гран-при Венгрии 2006 года
66,2006,14,5,Гран-при Турции,2006-08-27,15:00:00,"2006 год, Гран-при Турции

Гран-при Турции 2006 года — автогонка, шестая гонка сезона Формулы-1 2006 года, которая состоялась 22 мая на гоночной трассе Стамбула в Стамбуле, Турция. В гонке приняли участие 20 пилотов, представленных всеми командами, участвующими в чемпионате, в трех группах по семь пилотов в каждой."
67,2006,15,14,Гран-при Италии,2006-09-10,14:00:00,Гран-при Италии 2006 года
68,2006,16,17,Гран-при Китая,2006-10-01,14:00:00,2006 Chinese Гран-при.
69,2006,17,22,Японская гран-при,2006-10-08,14:00:00,2006 Японская Гран-при
70,2006,18,18,Гран-при Бразилии,2006-10-22,14:00:00,2006 Гран-при Бразилии
71,2005,1,1,Гран-при Австралии,2005-03-06,14:00:00,Википедия: Австралийская Гран-при 2005 года
72,2005,2,2,Малайзийский Гран-при,2005-03-20,15:00:00,Гран-при Малайзии 2005 года
73,2005,3,3,Гран-при Бахрейна,2005-04-03,14:30:00,"Гран-при Бахрейна 2005 года — гоночный этап, который состоялся 13 марта 2005 года на трассе в Сахире, Бахрейн."
74,2005,4,21,Гран-при Сан-Марино,2005-04-24,14:00:00,"2005 года в Сан-Марино
Гран-при Сан-Марино 2005 года (итал. Gran Premio di San Marino 2005) — гоночный этап, проведенный 3 апреля 2005 года на автодроме «Энцо и Дино Феррари» в Имоле, Италия, в рамках чемпионата мира по автогонкам в классе «Формула-1» сезона 2005 года. По ходу гонки был зафиксирован рекордной для «Формулы-1» продолжительности — 1:26.854 часа."
75,2005,5,4,Гран-при Испании,2005-05-08,14:00:00,Гран-при Испании 2005 года
76,2005,6,6,Гран-при Монако,2005-05-22,14:00:00,"2005 года Гран-при Монако

28 мая 2006 года

Кими Райкконен, McLaren-Mercedes
1:19.437 (58 кругов)

Хаккинен, Алонсо, Монтойя

Себастьян Феттель, BMW Sauber
1:21.082 (60 кругов)

Рикардо Зонта, BMW Sauber
1:22.374 (59 кругов)

Джанкарло Физикелла, Renault
1:21.923 (56 кругов)"
77,2005,7,20,Европейский Гран-при,2005-05-29,14:00:00,"Гран-при Европы 2005 года — гонка автогонок Формулы-1, которая состоялась 3 июля 2005 года на Нюрбургринге, Германия."
78,2005,8,7,Гран-при Канады,2005-06-12,13:00:00,Гран-при Канады 2005 года
79,2005,9,19,Гран-при США,2005-06-19,14:00:00,"2005 года США Гран-при

Сепанг, Малайзия

14 октября 2005 года

Кими Райкконен

Макларен-Мерседес

Даниил Квят (новый участник)

Торо Россо

Кими Райкконен

Макларен-Мерседес

Джанкарло Физикелла

Риджэйд"
80,2005,10,8,Гран-при Франции,2005-07-03,14:00:00,Гран-при Франции 2005 года
81,2005,11,9,Британский Гран-при,2005-07-10,14:00:00,2005 Британская Гран-при
82,2005,12,10,Гран-при Германии,2005-07-24,14:00:00,"2005 года в Германии
2005 год Grand Prix Германии
2005 Grand Prix (ГP) Германии
2005 Grand Prix (Гран-при) Германии
2005 Гран-при Германии
2005 Grand Prix Германии
2005 Grand Prix Германии
2005 Гран-при Германии
2005 ГП Германии
2005 ГП (ГРАН-ПРИ) ГЕРМАНИИ
2005 Гран-при (Гран-при) Германии"
83,2005,13,11,Гран-при Венгрии,2005-07-31,14:00:00,"2005 г. Венгерский Гран-при — шестнадцатый этап чемпионата мира по автогонкам в классе «Формулы-1», который прошёл 3 июля 2005 года на гоночной трассе Будапешт."
84,2005,14,5,Гран-при Турции,2005-08-21,15:00:00,Гран-при Турции 2005 года
85,2005,15,14,Гран-при Италии,2005-09-04,14:00:00,Гран-при Италии 2005 года
86,2005,16,13,Гран-при Бельгии,2005-09-11,14:00:00,Гран-при Бельгии 2005 года
87,2005,17,18,Гран-при Бразилии,2005-09-25,14:00:00,2005 Grand При Бразилии
88,2005,18,22,Японская гран-при,2005-10-09,14:00:00,https://ru.wikipedia.org/wiki/Гран-при_Японии_2005
89,2005,19,17,Гран-при Китая,2005-10-16,14:00:00,Гран-при Китая 2005 года
90,2004,1,1,Гран-при Австралии,2004-03-07,,Википедия: Гран-при Австралии 2004 года
108,2003,1,1,Гран-при Австралии,2003-03-09,,2003 Гран-при Австралии
124,2002,1,1,Гран-при Австралии,2002-03-03,,Формульная гонка в Австралии 2002 года
141,2001,1,1,Гран-при Австралии,2001-03-04,,2001 год Australian Grand Prix
142,2001,2,2,Малайзийский Гран-при,2001-03-18,,2001 مالайзийский Гран-при
143,2001,3,18,Гран-при Бразилии,2001-04-01,,2001 Гран-при Бразилии
144,2001,4,21,Гран-при Сан-Марино,2001-04-15,,2001 Гран-при Сан-Марино
145,2001,5,4,Гран-при Испании,2001-04-29,,2001 Гран-при Испании
146,2001,6,23,Гран-при Австрии,2001-05-13,,"2001 года в Австрии
2001 Austrian Grand Prix"
147,2001,7,6,Гран-при Монако,2001-05-27,,2001 Гран-при Монако
148,2001,8,7,Гран-при Канады,2001-06-10,,2001 Канадский Гран-при
149,2001,9,20,Европейский Гран-при,2001-06-24,,2001 Европейский Гран-при
150,2001,10,8,Гран-при Франции,2001-07-01,,https://ru.wikipedia.org/wiki/Гран-при_Франции_2001_года
151,2001,11,9,Британский Гран-при,2001-07-15,,"Википедия, British Grand Prix 2001 года"
152,2001,12,10,Гран-при Германии,2001-07-29,,"2001 год, Гран-при Германии"
153,2001,13,11,Гран-при Венгрии,2001-08-19,,2001 ГП Венгрии
154,2001,14,13,Гран-при Бельгии,2001-09-02,,Википедия: 2001 Grand Prix Бельгии
155,2001,15,14,Гран-при Италии,2001-09-16,,"2001 года ""Гран-при Италии"""
156,2001,16,19,Гран-при США,2001-09-30,,Википедия: 2001 United States Grand Prix (2001 ГП США)
157,2001,17,22,Японская гран-при,2001-10-14,,2001 Японская Гран-при
158,2000,1,1,Гран-при Австралии,2000-03-12,,2000 Австралийский Гран-при
175,1999,1,1,Гран-при Австралии,1999-03-07,,"Википедия
Australийская гран-при 1999 года

Австралийская гран-при 1999 года — автогонка, проходившая 8 февраля 1999 года на трассе Альберт-Парк в Мельбурне. В гонке приняли участие 26 пилотов, из которых 24 прошли квалификацию. Гонку выиграл пилот команды БМВ-Заубер Дженсон Баттон.

Квалификация

Джек Брэбэм, пилот команды Бенеттон-Рено, который на předchozí гонке в 1998 году установил самый быстрый круг, был отстранен от участия в гран-при из-за подозрений в использовании запрещенного дрейфа воздуха. Его место в квалификации занял тест-пилот команды Форд Дэвид Бругнара, который в квалификации показал время, на 0,628 сек медленнее, чем у Джима Кларка, стартовавшего с 15 места.

Результаты квалификации

По результатам квалификации первый ряд заняли пилоты McLaren-Mercedes Хакан Шумахер и Mika Häkkinen. В первом ряду было также две машины Jordan-Maserati — 4 место для Ральфа Шумахера, и 5 место для Михаэля Шумахера. На втором ряду разместились пилоты Ferrari — Эдди Ирвайн и Михаэль Шумахер.

Гонка

По ходу гонки Хакан Шумахер занял лидерство, которое удерживал до 40 круга, когда его машину начали преследовать проблемы с шинами. На 27 круге Шумахер врезался в отбойник, после чего ему пришлось сделать дополнительный пит-стоп для замены переднего крыла и смены шины. Это отбросило его на 16 место.

На 34 круге Хакан Шумахер снова вышел на трассу, но уже на 85 круге он снова врезался в отбойник и выбыл из гонки. В итоге гонка была завершена только 9 пилотами.

Результаты гонки

* — Призёр по результатам гонки"
191,1998,1,1,Гран-при Австралии,1998-03-08,,Википедия: 1998 Australian Grand Prix
207,1997,1,1,Гран-при Австралии,1997-03-09,,"Википедия — «Гран-при Австралии 1997 года»

Гран-при Австралии 1997 года — гоночный этап, состоявшийся 9 марта 1997 года на автодроме аделаидского улицы в Аделаиде, Австралия. Это был первый круг гонок чемпионата мира Формулы-1. Гонка была отмечена тем, что Джека Вильнева из Уильямса не только остановили за три круга до финиша из-за поломки коробки передач, но и он же стал виновником аварии, которая отправила Михаэля Шумахера из Бенеттона в стену на первом круге. Это была первая гонка в Формуле 1 для одного гонщика-новачка, Дэвида Кубицы из Польши, который стартовал с 24 места на старте и финишировал 8-м, что стало лучшим результатом для новичка в дебютной гонке.

Результаты гонки:

1.  Жак Вильнев (Уильямс)
2.  Хельмут Марко (Формуля-1)
3.  Михаэль Шумахер (Бенеттон)
4.  Рубенс Баррикелло (Джордан)
5.  Джон Уотсон (Лигтеур)
6.  Марк Блэколл (Младение)
7.  Дэвид Кубица (Младение)
8.  Карл Вендлингер (Формуля-1)
9.  Ральф Шумахер (Джордан)
10.  Оливье Грожан (Лигтеур)

Обратите внимание, что в статье Википедии есть ссылка на внешний источник — страницу в Wikiversity, где представлена подробная аналитика гонки, включая временные промежутки и информацию о каждом участнике."
224,1996,1,1,Гран-при Австралии,1996-03-10,,"Википедия
 Australийская Гран-при 1996 года
 Австралийская Гран-при 1996 года — автогонка, шестая гонка сезона 1996 года в рамках Формулы-1.
 Гонка прошла в воскресенье, 9 июня 1996 года, на трассе Мельбурн Гран-при в Альберт-парке, Мельбурн, Австралия.
 Гонку в целом выиграла команда Бенеттон с Михаэлем Шумахером, стартовавшим с поула. Это была его вторая победа в сезоне и седьмая в карьере. Этот Гран-при стал триумфальным для команды Бенеттон, которая заняла весь подиум: второй был Дженсон Баттман из команды Williams-Renault и третий — Жаки Идок, также из Williams-Renault.
 Эта гонка запомнилась тем, что Schumacher выиграл, несмотря на то, что его двигатель вышел из строя на последнем круге."
