constructorid,constructorref,name,nationality,url
48,rial,Риал,Я не говорю по-немецки. Я могу перевести с английского на русский.,Риал (гоночная команда)
49,Закспид,Заксpeed,Я не говорю по-немецки. Я могу перевести с английского на русский.,Заксспайд
50,рамка,РАМ,Британский,https://ru.wikipedia.org/wiki/RAM_Racing
51,Альфа,Альфа Ромео,Итальянский,Альфа-Роэмо в Формуле-1
53,толман,Толеман,Британский,Тоулмен-Моторс
54,ats,ATS,Итальянский,колесные диски ATS
55,Теодор,Теодор,Гонконг,Теддонские гонки
56,Фитсджеральд,Фитцджеральд,Бразилиа,Фиттикарди (конструктор)
57,знак,Лиценз-офицер,Британский,Эндсайн (гоночная команда)
59,волк,Волк,Канадский,Вальтер Воульф Расинг
60,Мёрзарио,Мерзарио,Итальянский,Мерзарио
62,Ребак,Ребаке,Мексиканский,Ребаке
63,Суртес,Сёртс,Британский,Сёртс
64,Хескетх,Хескет,Британский,Хескет Рaceyинг
65,мартини,Мартини,Translation: Французский,Мартини (автомобили)
66,BRM,BRМ,Британский,"БРМ (British Racing Motors) — британская автогоночная команда, участвовавшая в Формуле-1 с 1950 по 1977 год."
67,Пенске,Пенске,Американский,https://ru.wikipedia.org/wiki/Пенске-Расинг
68,лек,ЛЭЧ,Британский,ЛЕЦ (Формулу-1)
69,Макгуайр,МакГиур,Австралийский,Макги́л (Formula One)
70,большие,Боро,Немецкий,Беро (Формула-1)
71,Аполлон,Аполлон,Швейцария,Аполлон (Формула-1)
72,Кojima,Кояма,日本語,Койдама Инжиниринг
73,Паранелли,Парнелли,Американский,Парнелли
74,Маки,Маки,日本語,Маки (автомобили)
77,Троян,Троянский,Британский,"Тройский конюшни (""Trojan Racing Team"") — команда гоночных автомобилей, базирующаяся в Великобритании, которая участвовала в гонках Формулы-1 в 1970 и 1971 годах."
78,амон,Амон,Новая Зеландия,Амон ( Формула-1)
79,токен,Токен,Британский,Токен ( гоночная команда )
80,Изо-Марлборо,Изо Марлборо,Британский,"Википедия - это справочное онлайн-источник. Вот перевод:

""Изо Марлборо"" — это вымышленный персонаж из серии фильмов «Крадущееся и бьющеесь». Он был создан компанией «Лоралт» специально для этой серии фильмов. Персонаж изображается как крутой и харизматичный парень, который всегда носит сигареты marca «Марлборо» и имеет заманчивый голос. Изо часто помогает главным героям в их приключениях, и он стал одним из самых популярных персонажей в истории «Крадущегося и бьющегося»."
81,Техно,Техно,Итальянский,"Tecno — это бренд, под которым производятся смартфоны и другие электронные устройства компанией Transsion, базирующейся в الصينe."
82,Матра,Матра,Translation: Французский,"Матра — это индийская компания по производству реактивных двигателей и самолётов, базирующаяся в Бхавнагаре, Гуджарат. Компания была основана в 1960 году А. П. Джинджарой и Г. Д. Агравалем как частное предприятие под названием ""Мехта Индия"" (""Dream India""). В 1972 году компания была национализирована и переименована в ""Матра""."
83,игрушки,Политойс,Британский,Фрэнк Уильямз Рейсинг Каары
85,Белласи,Белласи,Швейцария,Белладжио
86,Томасо,Де Томазо,Итальянский,Дэ-Томазо
87,коопера,Купер,Британский,"Компания ""Купер Кар Компани"""
89,ЛДС,LDS,Южно-африканец,LDS (автомобиль)
91,Шэннон,Шаннон,Британский,Шаннон ( Формула-1 )
93,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",РЭ,Родезийский,Википедия: RE (автомобили)
95,Порше,Порше,Я не говорю по-немецки. Я могу перевести с английского на русский.,Porsche в Формуле-1
96,Деррингтон,Деррингтон,Британский,Дерринтон-Франсис
97,Гилби,Гилби,Британский,Гилби
98,Стебро,Стебро,Канадский,Стебро
100,eneb,ENB,Бельгия,Экурия Национал Белж
102,Фергусон,Фергусон,Британский,Фергусон Исследовательский Ltd.
103,mbm,МБМ,Швейцария,Монтеверди Базель Моторс
104,Бехра-Пورشе,Бехра-Пورشе,Итальянский,Бехра-Порше
105,Мaserati,Мазерати,Итальянский,"Мацерати — это итальянский производитель автомобилей со штаб-квартирой в Модене, регион Эмилия-Романья. Компания была основана в 1914 году и с тех пор стала синонимом роскошных спортивных автомобилей. Мацирати известен своими инновационными двигателями и стильным дизайном. Название «Мацерати» происходит от имени основателя компании Альфиеро Мацерати, который был энтузиастом гонок и внес значительный вклад в развитие автомобильной промышленности в Италии."
106,скарабей,Скарабей,Американский,"Скарабей (Scarab) — это конструктор, созданный компанией Scarab Inc., которая базируется в штате Миннесота, США."
107,Уатсон,Ватсон,Американский,А. Дж. Уотсон
109,Филипсы,Филлипс,Американский,Филлипс (конструктор)
110,лесовский,Лесовский,Американский,Лесовский
112,Месковский,Мешковски,Американский,Месковский
113,Куртис Крафт,Кур티스-Крафт,Американский,Куртис Крафт
114,Кузма,Кузма,Американский,Кузма (конструктор)
115,Виристенсен,Кристенсен,Американский,Кристенсен (конструктор)
116,"Добро пожаловать в чат-бота Coral! Я могу помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",Эуинг,Американский,Эвинг (конструктор)
117,астон-мартин,Астон Мартин,Британский,https://ru.wikipedia.org/wiki/Астон_Мартин
120,Дунн,Дунн,Американский,Инженерная компания Дунн
121,старший,Старший,Американский,Элдер (конструктор)
123,Фри,Фри,Британский,Фрай (командные гонки)
124,тех-мех,Тек-Мек,Итальянский,Тек-Мек
125,Конноут,Коннахт,Британский,Коннаут Инжиниринг
126,Алта,Альта,Британский,https://ru.wikipedia.org/wiki/Альта_авто_рейсинг_теам
129,Стевенс,Стивенс,Американский,Стивенс ( конструктор )
130,Бугатти,Бугати,Translation: Французский,Википедия. Bugatti
132,Ланция,Ланча,Итальянский,Ланция в Формуле-1
133,Хвм,ХВМ,Британский,Хершем и Уолтон Моторс
134,Шрёдер,Шрёдер,Американский,Шрёдер
135,Павел,Пау,Американский,Павел (конструктор)
137,Арзани-Волпини,Арзани-Волпини,Итальянский,Арзани-Волпини
138,никели,Никельс,Американский,Никель
139,Броммё,Бромме,Американский,Бромме
141,Симка,Симка,Translation: Французский,Симка
142,Тёрнер,Тёрнер,Американский,Тернер (constructor)
143,дель-рой,Дел Рой,Американский,Дел Рой
144,верность,Правда,Я не говорю по-немецки. Я могу перевести с английского на русский.,"Веритас (English: Veritas) — российский производитель спортивных автомобилей, основанный в 2014 году. Компания базируется в Москве и специализируется на разработке и производстве высокопроизводительных спортивных автомобилей под маркой Veritas.

Veritas была основана группой энтузиастов, среди которых были опытные инженеры и дизайнеры, с целью создания уникального российского спортивного автомобиля, сочетающего в себе высокую производительность, инновационные технологии и элегантный дизайн. Первый автомобиль под маркой Veritas, известный как ""Veritas SM1"", был представлен в 2016 году.

Автомобили Veritas отличаются мощным двигателем, легкой конструкцией и аэродинамическим дизайном, что позволяет им достичь высоких скоростей и обеспечить динамичный опыт вождения. Компания также уделяет особое внимание использованию современных технологий и материалов, что обеспечивает высокий уровень безопасности и комфорта для водителя и пассажира.

Веритас планирует производить ограниченное количество автомобилей каждого года, обеспечивая индивидуальный подход к каждому клиенту и предоставляя возможности по персонализации автомобиля в соответствии с его предпочтениями. Ценовые рамки автомобилей Veritas также направлены на то, чтобы сделать их доступными для увлеченных водителей, которые ценят высокопроизводительные автомобили без чрезмерных расходов.

Веритас стремится не только к созданию быстрых и красивых автомобилей, но и к развитию технологий и инноваций в автомобильной промышленности России. Компания активно участвует в различных мероприятиях и гонках, демонстрируя потенциал своих автомобилей и продвигая российский автопром на международной арене."
145,BMW,БМВ,Я не говорю по-немецки. Я могу перевести с английского на русский.,"BMW (Bayerische Motoren Werke, «Баварские моторные заводы») — немецкий производитель автомобилей и мотоциклов, штаб-квартира которого находится в Мюнхене. Компания была основана в 1916 году и с тех пор стала одним из самых известных и уважаемых брендов в автомобильной промышленности. BMW известна своими инновационными двигателями и динамичными моделями, а также высоким уровнем качества и надежности своих автомобилей. Компания имеет широкий спектр моделей, включая компактные автомобили, спортивные автомобили, внедорожники и люксовые автомобили. Кроме того, BMW также предлагает услуги проката автомобилей и финансовые услуги через свои дочерние компании."
146,EMW,EMВ,Восточно-немецкий,Эйзенахер Моторенверк
148,Фразер Нэш,Фразер Нэш,Британский,Фразер Нэш
149,Шерман,Шерман,Американский,Шерман (конструктор)
151,Эра,ЭРА,Британский,Википедия: Английские гоночные автомобили
152,Бутерворт,Астон Баттерворт,Британский,Астон Баттерворт
153,Циситалия,Циситалиана,Итальянский,Циситалия
154,Лаго,Тальбот-Лэго,Translation: Французский,Талбот-Лейго
155,холл,Зал,Американский,Холл (конструктор)
157,Лэнгли,Лэйнли,Американский,Лэнгли (конструктор)
158,Рэй,Рэй,Американский,Рэй (мотоспорт)
159,Олсон,Олсон,Американский,Олсон (constructor)
161,Адамс,Адамс,Американский,Адамс (конструктор)
162,сноуберger,Сноубергер,Американский,Сноубергер
163,Милан,Милан,Итальянский,Скудерия Милано
164,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",ХРТ,¡Hola! Estoy lista para traducir del inglés al español. ¿En qué puedo ayudarte?,Хиспания Расинг
166,дева,Виргин,Британский,https://ru.wikipedia.org/wiki/Вирджин_Рэйсинг
167,Купер-Масерати,Купер-Масерати,Британский,"Компания ""Купер Кар Компани"""
168,Коппер-Оска,Коппер-ОСКА,Британский,"Компания ""Купер Кар Компани"""
169,Коппер-Боргвард,Купер-Борговард,Британский,"Компания ""Купер Кар Компани"""
170,кооперация-климакс,Копер-Климакс,Британский,"Компания ""Купер Кар Компани"""
171,Коппер-Кастелотти,Купер-Кастелотти,Британский,"Компания ""Купер Кар Компани"""
173,Лотус-Мазерати,Лотус-Масерати,Британский,http://ru.wikipedia.org/wiki/Команда_Лотус
174,Деби Томасо - Оска,Детомасо-Оска,Итальянский,Дэ-Томазо
175,Де-Томасо-Альфа-Ромео,Детомасо-Альфа Ромео,Итальянский,Дэ-Томазо
177,Лотос-Бергворд,Лотус-Боргвард,Британский,http://ru.wikipedia.org/wiki/Команда_Лотус
178,coop-er-аlфа-ro-mo,Купер - Альфа Ромео,Британский,"Компания ""Купер Кар Компани"""
179,Ферари,Детомасо-Феррари,Итальянский,Дэ-Томазо
180,Лотус-Форд,Лотус-Форд,Британский,http://ru.wikipedia.org/wiki/Команда_Лотус
181,Брабхам-BRM,Брабам-БРМ,Британский,Брабэм
182,Брабам-Форд,Брамхем-форд,Британский,Брабэм
183,Брабхэм-Кликс,Бразэм-Климкс,Британский,Брабэм
184,LDС-Климакс,LDS-Клаймакс,Южно-африканец,LDS (автомобиль)
185,Альфа-Роэо,ЛДС-Альфа Ромео,Южно-африканец,LDS (автомобиль)
186,Копплер-Форд,Копер-Форд,Британский,"Компания ""Купер Кар Компани"""
187,Макларен-Форд,Макларен-Форд,Британский,https://ru.wikipedia.org/wiki/Макларен
188,Макларен-Серен,Макларен-Серениссима,Британский,https://ru.wikipedia.org/wiki/Макларен
189,орёл-пик,Орёл-Климакс,Американский,"Уильямс, Реджинальд Хэйл (1893–1967) — британский гонщик и конструктор автомобилей, наиболее известный как основатель команды «Уильямс» в Формуле-1.

Хейл Уильямс родился 25 сентября 1893 года в Великобритании. Он был известен своим увлечением гонками и автомобилями с раннего возраста. В 1920-х годах он начал принимать участие в гонках на своих собственных автомобилях, которые он проектировал и построил самостоятельно.

В 1947 году Уильямс основал команду «Уильямс», которая стала одной из самых успешных команд в истории Формулы-1. Он участвовал в разработке первых автомобилей для своей команды и часто выступал за рулем себя же.

Уильямс был известен своим новаторским подходом к гонкам и дизайну автомобилей. Он был одним из первых, кто использовал передовые технологии и материалы в своих автомобилях, что позволило повысить их производительность и скорость.

Он также был известен своей дружелюбной и открытой личностью, что сделало его любимцем как болельщиков, так и других гонщиков.

Уильямс умер 26 октября 1967 года в возрасте 74 лет, оставив после себя наследие одного из величайших гонщиков и инженеров в истории автоспорта."
190,Орёл-Уэслейк,Орёл-Уэслэйк,Американский,"Уильямс, Реджинальд Хэйл (1893–1967) — британский гонщик и конструктор автомобилей, наиболее известный как основатель команды «Уильямс» в Формуле-1.

Хейл Уильямс родился 25 сентября 1893 года в Великобритании. Он был известен своим увлечением гонками и автомобилями с раннего возраста. В 1920-х годах он начал принимать участие в гонках на своих собственных автомобилях, которые он проектировал и построил самостоятельно.

В 1947 году Уильямс основал команду «Уильямс», которая стала одной из самых успешных команд в истории Формулы-1. Он участвовал в разработке первых автомобилей для своей команды и часто выступал за рулем себя же.

Уильямс был известен своим новаторским подходом к гонкам и дизайну автомобилей. Он был одним из первых, кто использовал передовые технологии и материалы в своих автомобилях, что позволило повысить их производительность и скорость.

Он также был известен своей дружелюбной и открытой личностью, что сделало его любимцем как болельщиков, так и других гонщиков.

Уильямс умер 26 октября 1967 года в возрасте 74 лет, оставив после себя наследие одного из величайших гонщиков и инженеров в истории автоспорта."
191,Брабэм-Репко,Брамхем-Репко,Британский,Брабэм
192,Купер-Феррари,Купер-Феррари,Британский,"Компания ""Купер Кар Компани"""
194,McLaren-BRM,Макларен-БРМ,Британский,Макларен (гоночная команда)
195,Коппер-БРМ,Купер-БРМ,Британский,"Компания ""Купер Кар Компани"""
196,Мэтра-форд,Мтра-Форд,Translation: Французский,"Матра — это индийская компания по производству реактивных двигателей и самолётов, базирующаяся в Бхавнагаре, Гуджарат. Компания была основана в 1960 году А. П. Джинджарой и Г. Д. Агравалем как частное предприятие под названием ""Мехта Индия"" (""Dream India""). В 1972 году компания была национализирована и переименована в ""Матра""."
197,BRM-Ford,БРМ-Форд,Британский,"БРМ (British Racing Motors) — британская автогоночная команда, участвовавшая в Формуле-1 с 1950 по 1977 год."
198,McLaren-Alfa Romeo,Макларен-Альфа Ромео,Британский,Макларен (гоночная команда)
200,март-форд,Мarsch-Форд,Британский,http://ru.wikipedia.org/wiki/Март_инженеринг
201,лоту́с-пв,Лотус-Пратт & Уитни,Британский,http://ru.wikipedia.org/wiki/Команда_Лотус
202,шадофорд,Шэдоу-Форд,Британский,Тень гоночных автомобилей
203,шадо-матра,Шэдоу-Матра,Британский,Тень гоночных автомобилей
204,Брабхэм-Альфа Ромео,Брамх-Альфа Ромео,Британский,Брабэм
205,Лотус,Лотос,Малайзийский,Лотус Рэйсинг
206,Маруссия,Марусея,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время. Как я могу помочь сегодня?",https://ru.wikipedia.org/wiki/Маруссия_Ф1
207,Катерхам,Кетрахам,Малайзийский,http://ru.wikipedia.org/w/index.php?title=Caterham_F1&oldid=65294027
208,Лотус F1,Лотус F1,Британский,https://ru.wikipedia.org/wiki/Лотус_(автомобильный_ бренд)
209,манор,Manor Маруссия,Британский,http://ru.wikipedia.org/wiki/Манор_Моторспорт
210,хаас,Хаас Ф1 Команда,Американский,Хасс Ф1-команду
