playerid,year,stint,tmid,s,g,gdg
potito01,2006,1,NYI,2,0,0
dupuipa01,2006,1,MIN,1,0,0
royde01,2008,1,BUF,9,4,1
legwada01,2009,1,NAS,9,4,2
bradlma01,2007,1,WAS,1,1,1
koivumi01,2008,1,MIN,6,2,1
cammami01,2009,1,MTL,8,2,2
hollwry01,2006,1,NYR,1,0,0
belaner01,2011,1,EDM,0,2,0
hallad01,2008,1,TBL,1,1,0
kulemni01,2011,1,TOR,0,1,0
oreilca01,2009,1,NAS,4,2,1
antroni01,2008,1,TOR,1,0,0
ribeimi01,2008,1,DAL,11,6,2
staffdr01,2009,1,BUF,8,2,0
stlouma01,2007,1,TBL,3,0,0
jokinol01,2008,2,CAL,1,1,1
mooredo01,2011,2,SJS,0,1,0
kesseph01,2007,1,BOS,13,5,5
pettima01,2006,1,WAS,4,1,0
seminal01,2009,1,WAS,7,2,0
pettima01,2007,1,WAS,2,0,0
zajactr01,2010,1,NJD,2,1,1
koivumi01,2011,1,MIN,4,12,0
halpeje01,2005,1,WAS,2,0,0
zherdni01,2007,1,CBS,8,5,1
gagnesa01,2008,1,EDM,8,3,1
torrera01,2005,1,EDM,5,1,1
samuemi01,2006,1,DET,2,0,0
stalbvi01,2010,1,CHI,2,2,2
schnema01,2007,1,AND,3,2,2
prospva01,2006,1,TBL,5,2,1
vanekth01,2007,1,BUF,6,1,0
okposky01,2009,1,NYI,4,0,0
markoan01,2007,1,MTL,2,1,1
hossama01,2009,1,CHI,5,2,0
reasoma01,2010,1,FLO,1,0,0
roenije01,2005,1,LAK,2,1,0
artyuev01,2009,1,AND,1,0,0
cullema01,2008,1,CAR,5,0,0
datsypa01,2008,1,DET,10,5,3
downist01,2010,1,TBL,1,0,0
poulima01,2008,1,EDM,3,1,0
rozsimi01,2007,1,NYR,1,0,0
osullpa01,2007,1,LAK,5,4,3
gilbeto01,2007,1,EDM,1,0,0
brierda01,2010,1,PHI,9,3,1
stajama01,2008,1,TOR,1,0,0
footead01,2007,1,CBS,1,0,0
sundima01,2007,1,TOR,6,3,2
bourqre01,2011,2,MTL,2,4,0
stpiema01,2006,1,CHI,1,0,0
hechtjo01,2006,1,BUF,1,0,0
hechtjo01,2009,1,BUF,4,3,1
macarcl01,2009,2,ATL,1,0,0
malkiev01,2010,1,PIT,3,1,0
visnolu01,2009,1,EDM,1,1,1
cullema01,2006,1,NYR,8,3,2
marlepa01,2006,1,SJS,1,0,0
bertuto01,2009,1,DET,8,4,2
bergfni01,2010,2,FLO,1,0,0
gonchse01,2005,1,PIT,1,1,0
thompna01,2011,1,TBL,0,1,0
bennja01,2009,1,DAL,5,1,1
modanmi01,2006,1,DAL,3,0,0
morrobr01,2005,1,DAL,1,1,1
tambeje01,2006,1,NYI,1,0,0
nugenry01,2011,1,EDM,2,5,2
jokinol01,2005,1,FLO,9,4,2
mcammde01,2005,1,STL,6,1,0
vrbatra01,2006,1,CHI,7,2,2
keslery01,2009,1,VAN,5,3,0
czerkma01,2005,2,BOS,2,0,0
jokinol01,2010,1,CAL,5,1,1
savarma01,2005,1,ATL,3,1,0
giontbr01,2011,1,MTL,2,4,1
bradlma01,2009,1,WAS,2,0,0
knublmi01,2010,1,WAS,2,1,1
oleszro01,2006,1,FLO,3,0,0
giontbr01,2010,1,MTL,6,1,1
suthebr01,2005,1,WAS,1,0,0
vrbatra01,2009,1,PHO,18,8,3
wheelbl01,2010,1,BOS,2,1,1
gelinma01,2005,1,FLO,1,0,0
carcida01,2007,1,PHO,3,0,0
lindsjo01,2011,1,COL,1,1,1
getzlry01,2010,1,AND,3,1,0
wardja01,2005,1,NYR,1,0,0
goligal01,2008,1,PIT,2,1,1
oshietj01,2008,1,STL,6,2,2
chriser01,2008,1,ATL,4,2,2
edleral01,2008,1,VAN,2,0,0
krejcda01,2007,1,BOS,5,1,0
pyattto01,2010,1,MTL,1,0,0
streima01,2011,1,NYI,0,1,0
recchma01,2005,2,CAR,1,0,0
karlser01,2010,1,OTT,3,1,1
plekato01,2010,1,MTL,2,1,0
doansh01,2006,1,PHO,3,2,1
ovechal01,2009,1,WAS,9,2,1
bergepa01,2008,1,BOS,7,0,0
marlepa01,2007,1,SJS,8,4,1
maddejo01,2010,1,MIN,1,1,1
callary01,2010,1,NYR,4,0,0
daugaka01,2011,1,OTT,0,1,0
hossama02,2005,1,NYR,1,0,0
giroual01,2010,1,EDM,1,0,0
simmowa01,2009,1,LAK,3,1,0
boedkmi01,2011,1,PHO,4,9,1
yorkmi01,2005,1,NYI,2,0,0
foligni01,2008,1,OTT,2,0,0
strakma01,2006,1,NYR,2,0,0
steenal01,2011,1,STL,0,4,0
lundmja01,2009,2,TOR,1,0,0
wardjo02,2009,1,NAS,1,0,0
setogde01,2007,1,SJS,3,1,1
brunean01,2006,1,COL,1,0,0
kozlovi01,2006,1,NYI,13,5,2
nielsfr01,2009,1,NYI,12,7,2
robitra01,2007,1,OTT,1,0,0
wolskwo01,2006,1,COL,6,3,0
winchbr01,2008,1,STL,1,1,1
meyerfr01,2006,1,PHI,1,0,0
lupuljo01,2010,1,AND,3,1,0
suttebr03,2010,1,CAR,1,0,0
armstco01,2008,1,ATL,1,0,0
richabr01,2008,1,DAL,7,2,1
cheecjo01,2005,1,SJS,6,1,0
fedorse01,2006,1,CBS,3,2,1
downist01,2010,1,TBL,1,0,0
lombama01,2008,2,PHO,1,0,0
perroda01,2009,1,STL,5,1,1
conrocr01,2005,1,LAK,1,0,0
korpila01,2009,1,PHO,17,7,2
widemde01,2005,1,STL,6,2,1
tuckeda01,2008,1,COL,1,1,1
perryco01,2005,1,ANA,2,0,0
ennisty01,2011,1,BUF,2,6,1
pominja01,2011,1,BUF,5,13,0
kariypa01,2006,1,NAS,11,7,1
huntetr01,2005,1,NYI,9,5,2
morribr01,2006,1,VAN,9,6,0
jeffrdu01,2010,1,PIT,1,1,1
grabomi01,2010,1,TOR,6,2,1
subbapk01,2010,1,MTL,2,0,0
langeja01,2011,1,STL,0,3,0
foligni01,2009,1,OTT,1,0,0
parrima01,2005,2,LAK,1,0,0
doansh01,2005,1,PHO,3,1,0
perreya01,2007,1,CHI,2,0,0
nashri01,2007,1,CBS,10,4,2
marchto01,2007,1,AND,1,0,0
recchma01,2005,2,CAR,1,0,0
nealja01,2010,1,DAL,2,0,0
royde01,2011,1,BUF,2,5,2
boedkmi01,2008,1,PHO,1,0,0
phanedi01,2007,1,CAL,3,0,0
brierda01,2009,1,PHI,6,2,1
lewistr01,2011,1,LAK,0,1,0
oreilry01,2009,1,COL,3,1,0
kovalal01,2010,1,OTT,4,1,0
armstco01,2010,1,TOR,2,2,1
shattke01,2011,1,STL,1,5,1
weissst01,2005,1,FLO,1,0,0
kovalil01,2006,1,ATL,4,1,0
vorobpa01,2005,1,CHI,3,2,0
jokinol01,2008,1,PHO,2,0,0
wandeto01,2009,1,DAL,1,0,0
condrer01,2011,1,OTT,0,1,0
metrogl01,2007,1,BOS,1,0,0
hejdumi01,2008,1,COL,13,6,1
mitchjo02,2010,1,TOR,1,1,0
jokinju01,2005,1,DAL,13,10,3
langeja01,2007,1,NJD,6,3,2
rydermi01,2006,1,MTL,4,1,1
clearda01,2008,1,DET,2,0,0
duchema01,2010,1,COL,6,0,0
robidst01,2010,1,DAL,1,0,0
pominja01,2009,1,BUF,9,5,2
stumpjo01,2007,1,FLO,3,1,1
ballake01,2007,1,PHO,2,0,0
mooredo01,2010,1,TBL,6,3,2
anisiar01,2009,1,NYR,2,0,0
lisinen01,2009,1,NYR,1,0,0
clowery01,2008,1,SJS,5,3,2
arnotja01,2010,1,NJD,2,1,0
knublmi01,2005,1,PHI,2,0,0
letesma01,2010,1,PIT,4,1,1
bouchpi02,2007,1,MIN,3,1,0
perreya01,2006,2,TOR,2,1,0
kennety01,2010,1,PIT,3,0,0
balasja01,2005,1,CBS,9,6,3
rachuka01,2007,1,NJD,1,0,0
kozlovy01,2006,1,ATL,11,7,5
nolanow01,2006,1,PHO,1,0,0
kunitch01,2007,1,AND,6,2,1
franzjo01,2008,1,DET,1,0,0
stpiema01,2006,1,CHI,1,0,0
holikbo01,2007,1,ATL,1,0,0
nashri01,2006,1,CBS,5,1,0
oneilje01,2006,1,TOR,2,1,1
handzmi01,2005,1,PHI,4,2,1
vrbatra01,2005,2,CHI,4,1,0
pettima01,2007,1,WAS,2,0,0
mcleoco01,2007,1,COL,1,1,1
josefja01,2010,1,NJD,1,0,0
nealja01,2010,2,PIT,4,3,2
savarma01,2005,1,ATL,3,1,0
willije01,2008,1,TOR,1,1,0
goligal01,2010,1,PIT,1,0,0
smithcr01,2011,1,NAS,0,4,0
selante01,2010,1,AND,3,0,0
hejdumi01,2006,1,COL,7,2,2
berglpa01,2011,1,STL,0,4,0
bernist01,2005,1,SJS,1,0,0
chriser01,2007,1,PIT,8,5,1
lehtije01,2006,1,DAL,3,1,1
savarma01,2009,1,BOS,6,3,1
zettehe01,2008,1,DET,9,3,0
shattke01,2011,1,STL,1,5,1
pyattto01,2010,1,MTL,1,0,0
wolskwo01,2010,2,NYR,8,4,1
kariypa01,2009,1,STL,1,0,0
berglpa01,2010,1,STL,3,0,0
marchto01,2007,1,AND,1,0,0
burnsbr01,2011,1,SJS,1,2,0
weissst01,2008,1,FLO,6,1,1
belaner01,2011,1,EDM,0,2,0
samuemi01,2011,1,VAN,0,1,0
hedstjo01,2005,1,ANA,2,1,0
goligal01,2009,1,PIT,1,0,0
sundima01,2006,1,TOR,11,6,1
froloal01,2008,1,LAK,6,1,1
aucoike01,2011,1,WAS,0,1,0
kotalal01,2006,1,BUF,7,5,4
hartima01,2005,1,CBS,2,1,0
burmial01,2010,1,ATL,3,1,1
reinpst01,2006,1,PHO,2,0,0
lydmato01,2010,1,AND,1,0,0
vanrija01,2011,1,PHI,1,2,0
vrbatra01,2011,1,PHO,4,13,0
malkiev01,2006,1,PIT,12,3,2
niemivi01,2005,1,NYR,1,1,0
frattma01,2011,1,TOR,1,2,0
brouwtr01,2009,1,CHI,5,1,1
jagrja01,2005,1,NYR,8,2,1
dumonjp01,2006,1,NAS,3,1,1
kadrina01,2010,1,TOR,4,2,1
zuccama01,2011,1,NYR,0,1,0
berglpa01,2009,1,STL,1,0,0
wilsoco01,2009,1,NAS,1,0,0
comrimi01,2006,1,PHO,2,1,1
sobotvl01,2010,1,STL,1,0,0
higgich01,2007,1,MTL,3,0,0
callary01,2009,1,NYR,1,0,0
royde01,2010,1,BUF,2,1,1
zherdni01,2010,1,PHI,2,1,0
oreilca01,2011,1,NAS,0,1,0
reinpst01,2010,1,FLO,1,0,0
nasluma02,2008,1,NYR,12,5,1
dawesni01,2008,1,NYR,5,1,0
whitnry01,2007,1,PIT,1,0,0
anisiar01,2010,1,NYR,5,1,1
downist01,2010,1,TBL,1,0,0
pothibr01,2007,1,WAS,1,0,0
nielsfr01,2006,1,NYI,1,1,0
hejdumi01,2007,1,COL,6,3,1
plekato01,2009,1,MTL,6,1,1
hamilje01,2008,1,TOR,2,2,1
markoan01,2008,1,MTL,7,3,1
bertuto01,2006,1,FLO,1,0,0
parenpi01,2010,1,NYI,8,2,1
sykorpe01,2005,1,ANA,1,0,0
armstco01,2010,1,TOR,2,2,1
oreilca01,2010,1,NAS,6,3,1
pirjela01,2005,1,PIT,1,0,0
stollja01,2009,1,LAK,6,2,2
kovalil01,2011,1,NJD,11,14,7
foligni01,2010,1,OTT,1,0,0
fedotru01,2005,1,TBL,1,0,0
stpiema01,2006,1,CHI,1,0,0
brashdo01,2007,1,WAS,1,0,0
miettan01,2006,1,DAL,3,0,0
laichbr01,2006,1,WAS,2,0,0
letankr01,2009,1,PIT,10,4,3
carteje01,2011,1,CBS,0,2,0
stajama01,2006,1,TOR,3,1,0
larosch01,2011,1,CAR,0,2,0
datsypa01,2008,1,DET,10,5,3
belaner01,2009,1,MIN,3,0,0
plihato01,2007,1,SJS,1,0,0
osullpa01,2006,1,LAK,2,0,0
smythry01,2005,1,EDM,13,4,2
muellpe01,2009,1,PHO,7,2,0
cammami01,2010,1,MTL,2,1,1
sedinda01,2005,1,VAN,3,1,1
huntetr01,2008,1,NYI,3,0,0
tyutife01,2010,1,CBS,3,1,0
parenpi01,2011,1,NYI,2,6,1
higgich01,2009,1,NYR,1,0,0
fishemi01,2010,2,NAS,1,0,0
hartima01,2005,1,CBS,2,1,0
laaksan01,2005,1,COL,3,1,1
drapekr01,2009,1,DET,1,0,0
franzjo01,2007,1,DET,1,1,1
stalbvi01,2011,1,CHI,0,5,0
boyleda01,2010,1,SJS,3,3,0
vrbatra01,2007,1,PHO,8,5,1
jagrja01,2006,1,NYR,9,3,1
brassde01,2010,1,CBS,1,0,0
kovalal01,2010,2,PIT,6,3,2
fedorse01,2007,1,CBS,2,0,0
duchema01,2011,1,COL,3,6,1
sharppa01,2005,2,CHI,2,0,0
ashamar01,2005,1,NYI,1,0,0
willija01,2009,1,DET,9,3,0
backeda01,2010,1,STL,1,0,0
fishemi01,2008,1,OTT,5,2,2
lindetr01,2007,1,VAN,9,5,0
bergese01,2011,1,FLO,0,4,0
weighdo01,2007,2,AND,2,0,0
eliaspa01,2006,1,NJD,11,2,1
belesma01,2009,1,AND,1,0,0
kopitan01,2007,1,LAK,8,3,0
boothda01,2010,1,FLO,5,1,0
boothda01,2007,1,FLO,1,0,0
callary01,2011,1,NYR,2,4,2
modanmi01,2007,1,DAL,6,2,1
kolniju01,2005,1,FLO,1,0,0
ruutuja01,2009,1,OTT,1,0,0
modanmi01,2010,1,DET,2,0,0
dubinbr01,2010,1,NYR,4,1,1
kadrina01,2010,1,TOR,4,2,1
oshietj01,2011,1,STL,5,14,2
smythry01,2007,1,COL,3,1,1
boyleda01,2009,1,SJS,9,2,1
belaner01,2010,1,PHO,3,1,1
callary01,2011,1,NYR,2,4,2
dupuipa01,2010,1,PIT,4,1,1
havlama01,2011,1,SJS,1,3,0
ovechal01,2008,1,WAS,7,2,0
moreaet01,2007,1,EDM,1,0,0
peltovi01,2008,1,FLO,1,0,0
kotalal01,2008,2,EDM,2,2,1
kapanni01,2005,1,DAL,1,0,0
whitnra01,2007,1,CAR,1,0,0
nieuwjo01,2005,1,FLO,7,2,2
hodgsco01,2011,2,BUF,0,1,0
novotji01,2008,1,CBS,1,0,0
smithcr01,2011,1,NAS,0,4,0
spezzja01,2008,1,OTT,10,3,1
tavarjo01,2010,1,NYI,4,0,0
brindro01,2006,1,CAR,2,1,0
koivumi01,2009,1,MIN,12,5,2
landega01,2011,1,COL,1,2,1
stefapa01,2006,1,DAL,1,0,0
purcete01,2010,1,TBL,4,0,0
forsbpe01,2006,1,PHI,5,1,1
johnsja02,2009,1,LAK,17,6,1
porteke01,2010,1,COL,2,1,1
greenmi03,2010,1,WAS,1,0,0
horcosh01,2011,1,EDM,1,3,0
richami02,2009,1,PHI,6,1,0
lehtije01,2009,1,DAL,4,1,0
brassde01,2010,1,CBS,1,0,0
wittbr01,2008,1,NYI,1,0,0
giroucl01,2010,1,PHI,9,2,0
tarnani01,2006,1,TBL,1,1,1
krejcda01,2009,1,BOS,10,4,3
samsose01,2010,1,CAR,2,1,1
alexeni01,2006,2,CHI,1,1,1
froloal01,2006,1,LAK,9,4,0
axelspj01,2005,1,BOS,1,0,0
segalbr01,2010,1,DAL,1,0,0
grabomi01,2010,1,TOR,6,2,1
mooredo01,2011,2,SJS,0,1,0
ortmeje01,2005,1,NYR,1,0,0
boyleda01,2011,1,SJS,0,4,0
recchma01,2005,1,PIT,3,0,0
kunitch01,2007,1,AND,6,2,1
prospva01,2006,1,TBL,5,2,1
jokinol01,2007,1,FLO,8,3,2
okposky01,2008,1,NYI,4,0,0
sharppa01,2009,1,CHI,10,2,2
clearda01,2007,1,DET,1,0,0
richami02,2011,1,LAK,3,9,2
zettehe01,2010,1,DET,3,0,0
tangual01,2006,1,CAL,7,3,2
kariypa01,2006,1,NAS,11,7,1
strudja01,2005,1,NYR,1,1,0
cammami01,2010,1,MTL,2,1,1
boyesbr01,2006,1,BOS,5,0,0
youngsc01,2005,1,STL,1,0,0
belaner01,2010,1,PHO,3,1,1
thorbch01,2007,1,ATL,1,0,0
burroal01,2008,1,VAN,6,1,0
dawesni01,2009,1,CAL,8,3,0
toewsjo01,2008,1,CHI,10,6,2
hartite01,2010,1,EDM,1,0,0
parrima01,2005,2,LAK,1,0,0
langro01,2008,1,MTL,1,0,0
kolniju01,2005,1,FLO,1,0,0
atkinca01,2011,1,CBS,1,1,1
whitnry01,2005,1,PIT,2,1,0
selante01,2005,1,ANA,7,2,0
kovalil01,2006,1,ATL,4,1,0
kolankr01,2011,1,CAL,0,1,0
bernist01,2010,1,FLO,1,1,1
timonki01,2008,1,PHI,2,0,0
jokinju01,2011,1,CAR,2,6,0
taffeje01,2009,1,FLO,1,0,0
willija01,2006,1,DET,5,1,0
lundmja01,2006,2,LAK,3,2,0
vrbatra01,2005,1,CAR,2,1,1
staaler01,2007,1,CAR,2,1,0
timonki01,2007,1,PHI,3,1,0
comrimi01,2005,1,PHO,4,1,0
wilsoky01,2010,1,CBS,5,2,2
willija01,2009,1,DET,9,3,0
walzwe01,2005,1,MIN,1,0,0
ovechal01,2007,1,WAS,6,1,0
knublmi01,2005,1,PHI,2,0,0
holmqmi01,2005,1,CHI,5,2,1
bourqre01,2011,2,MTL,2,4,0
verstkr01,2010,2,PHI,2,0,0
okposky01,2009,1,NYI,4,0,0
belaner01,2006,2,ATL,1,0,0
gagnesa01,2007,1,EDM,17,5,4
modanmi01,2010,1,DET,2,0,0
bertuto01,2011,1,DET,5,10,4
pominja01,2010,1,BUF,4,0,0
selante01,2007,1,AND,4,3,0
eberljo01,2011,1,EDM,3,12,0
krepska01,2008,1,FLO,1,0,0
ruututu01,2011,1,CAR,0,1,0
gagnesa01,2009,1,EDM,7,0,0
kovalal01,2008,1,MTL,8,4,2
lombama01,2007,1,CAL,1,0,0
giontbr01,2009,1,MTL,5,3,1
fishemi01,2008,1,OTT,5,2,2
hemskal01,2005,1,EDM,14,5,0
littlbr01,2009,1,ATL,4,1,1
duchema01,2011,1,COL,3,6,1
torrera01,2005,1,EDM,5,1,1
modanmi01,2010,1,DET,2,0,0
clearda01,2010,1,DET,1,0,0
peltovi01,2008,1,FLO,1,0,0
ritaja01,2005,2,PIT,1,0,0
parrima01,2008,1,DAL,1,0,0
bertuto01,2007,1,AND,6,1,0
kubinpa01,2005,1,TBL,1,0,0
eliaspa01,2006,1,NJD,11,2,1
brunean01,2007,1,COL,1,0,0
samsose01,2009,1,CAR,5,1,1
laichbr01,2005,1,WAS,6,2,0
rydermi01,2011,1,DAL,1,7,0
upshasc01,2009,1,PHO,1,0,0
weighdo01,2005,1,STL,5,1,0
chimeja01,2006,1,CBS,4,1,1
backsni02,2007,1,WAS,2,1,0
smythry01,2011,1,EDM,0,2,0
stlouma01,2006,1,TBL,10,4,3
kapanni01,2005,1,DAL,1,0,0
blakeja01,2005,1,NYI,5,2,1
okposky01,2008,1,NYI,4,0,0
dawesni01,2008,1,NYR,5,1,0
kulemni01,2011,1,TOR,0,1,0
malkiev01,2009,1,PIT,2,1,0
fosteku01,2009,1,TBL,1,0,0
richabr01,2007,2,DAL,1,1,0
brouwtr01,2010,1,CHI,1,0,0
browndu01,2009,1,LAK,11,2,1
kovalil01,2011,1,NJD,11,14,7
mcdonan01,2010,1,STL,5,3,1
lydmato01,2010,1,AND,1,0,0
zherdni01,2007,1,CBS,8,5,1
ovechal01,2007,1,WAS,6,1,0
edleral01,2007,1,VAN,7,2,2
richami02,2008,1,PHI,10,4,2
koivumi01,2007,1,MIN,7,1,1
gomezsc01,2009,1,MTL,8,2,1
reasoma01,2007,1,EDM,3,0,0
averyse01,2006,1,LAK,1,0,0
whiteto02,2009,1,ATL,1,0,0
gordobo01,2007,1,WAS,3,1,0
parrima01,2005,1,NYI,2,0,0
gagnesa01,2009,1,EDM,7,0,0
schrero01,2010,2,ATL,2,1,1
sharppa01,2009,1,CHI,10,2,2
zajactr01,2009,1,NJD,5,1,0
whiteto02,2005,1,MIN,2,1,0
salmeto01,2006,1,CHI,1,0,0
hortona01,2006,1,FLO,7,2,1
daleytr01,2011,1,DAL,1,2,1
boothda01,2009,1,FLO,2,1,0
havlama01,2011,1,SJS,1,3,0
datsypa01,2011,1,DET,5,11,1
antroni01,2006,1,TOR,2,0,0
gagnesi01,2006,1,PHI,6,1,0
gerbena01,2010,1,BUF,1,1,0
hechtjo01,2010,1,BUF,1,1,1
leinovi01,2011,1,BUF,0,1,0
richami02,2011,1,LAK,3,9,2
okposky01,2011,1,NYI,0,2,0
spezzja01,2010,1,OTT,5,1,1
giroucl01,2007,1,PHI,1,0,0
nylanmi01,2005,1,NYR,11,5,0
mielean01,2011,1,PHO,0,1,0
tambeje01,2009,1,NYI,5,3,0
corvojo01,2005,1,LAK,3,1,1
brindro01,2008,1,CAR,2,1,0
whiteto02,2006,1,MIN,2,1,1
alfreda01,2007,1,OTT,7,2,1
rolstbr01,2008,1,NJD,1,0,0
iginlja01,2011,1,CAL,2,7,2
belaner01,2006,2,ATL,1,0,0
demitpa01,2006,1,MIN,14,6,2
boothda01,2007,1,FLO,1,0,0
hamilje01,2006,1,CHI,10,5,0
wisnija01,2009,1,AND,3,2,2
roenije01,2008,1,SJS,4,1,0
klepija01,2005,1,WAS,2,0,0
halpeje01,2009,1,TBL,3,1,1
higgich01,2010,1,FLO,2,0,0
dupuipa01,2011,1,PIT,1,3,1
dorsede01,2011,1,CBS,0,1,0
pisanfe01,2005,1,EDM,7,3,2
parenpi01,2009,1,NYR,3,3,2
kapanni01,2007,1,PHO,1,0,0
ouellmi01,2006,1,PIT,1,0,0
whitnry01,2007,1,PIT,1,0,0
antroni01,2006,1,TOR,2,0,0
perreya01,2007,1,CHI,2,0,0
ovechal01,2008,1,WAS,7,2,0
kaberto01,2010,1,TOR,1,0,0
fritsda01,2005,1,CBS,1,0,0
ennisty01,2010,1,BUF,4,3,2
coglian01,2007,1,EDM,1,0,0
sullist01,2009,1,NAS,7,2,1
keslery01,2006,1,VAN,3,2,1
mccleja01,2005,1,STL,4,2,0
lundmja01,2009,2,TOR,1,0,0
dimitni01,2005,1,SJS,3,1,0
laichbr01,2007,1,WAS,2,0,0
plekato01,2008,1,MTL,3,0,0
iginlja01,2009,1,CAL,4,0,0
stlouma01,2009,1,TBL,3,0,0
fedotru01,2005,1,TBL,1,0,0
pominja01,2010,1,BUF,4,0,0
spezzja01,2006,1,OTT,3,0,0
chriser01,2011,2,MIN,5,9,2
horcosh01,2010,1,EDM,1,0,0
charazd01,2006,1,BOS,2,1,1
kapansa01,2006,1,PHI,1,0,0
hudleji01,2008,1,DET,7,3,1
malonry01,2005,1,PIT,2,0,0
krepska01,2009,1,FLO,2,1,0
whitnry01,2005,1,PIT,2,1,0
alfreda01,2009,1,OTT,7,2,1
rydermi01,2006,1,MTL,4,1,1
sykorpe01,2005,2,NYR,6,5,3
reinpst01,2005,1,CAL,2,1,1
weighdo01,2005,2,CAR,1,1,1
fosteku01,2009,1,TBL,1,0,0
koivumi01,2008,1,MIN,6,2,1
nielsfr01,2006,1,NYI,1,1,0
datsypa01,2007,1,DET,10,4,1
malonry01,2011,1,TBL,0,3,0
bollada01,2008,1,CHI,3,0,0
moreaet01,2007,1,EDM,1,0,0
whitnra01,2007,1,CAR,1,0,0
laichbr01,2006,1,WAS,2,0,0
stepade01,2010,1,NYR,5,0,0
bernist01,2008,1,VAN,1,0,0
craigry01,2006,1,TBL,1,0,0
dagosma01,2011,1,STL,0,1,0
kopitan01,2011,1,LAK,1,9,0
ashamar01,2005,1,NYI,1,0,0
ribeimi01,2010,1,DAL,10,6,1
boyleda01,2011,1,SJS,0,4,0
nugenry01,2011,1,EDM,2,5,2
gomezsc01,2011,1,MTL,0,1,0
hejdumi01,2005,1,COL,7,1,1
