coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
ingraro01c,1975,SDM,WHA,1,,80.0,36.0,38.0,6.0,11.0,5.0,6.0,0.0
pronoma01c,1977,BUF,NHL,1,,80.0,44.0,19.0,17.0,8.0,3.0,5.0,0.0
tortojo01c,2011,NYR,NHL,1,,82.0,51.0,24.0,7.0,20.0,10.0,10.0,0.0
arboual01c,1982,NYI,NHL,1,,80.0,42.0,26.0,12.0,20.0,15.0,5.0,0.0
laviope01c,2003,CAR,NHL,2,,52.0,20.0,26.0,6.0,,,,
martija02c,2001,OTT,NHL,3,,,,,,12.0,7.0,5.0,0.0
laviope01c,2008,CAR,NHL,1,,25.0,12.0,11.0,2.0,,,,
laviope01c,2010,PHI,NHL,1,,82.0,47.0,23.0,12.0,11.0,4.0,7.0,0.0
gilbegr01c,2000,CAL,NHL,2,,14.0,4.0,8.0,2.0,,,,
boondi01c,1914,MOW,NHA,1,,20.0,14.0,6.0,0.0,,,,
ruffli01c,2007,BUF,NHL,1,,82.0,39.0,31.0,12.0,,,,
irvindi01c,1937,TOR,NHL,1,,48.0,24.0,15.0,9.0,7.0,4.0,3.0,0.0
johnsto01c,1972,BOS,NHL,1,,52.0,31.0,16.0,5.0,,,,
hitchke01c,2007,CBS,NHL,1,,82.0,34.0,36.0,12.0,,,,
gallage01c,2006,CBS,NHL,1,,15.0,5.0,9.0,1.0,,,,
hartce01c,1927,MTL,NHL,1,,44.0,26.0,11.0,7.0,2.0,0.0,1.0,1.0
mauripa01c,1996,HAR,NHL,1,,82.0,32.0,39.0,11.0,,,,
burnsch01c,1974,MNS,NHL,2,,42.0,12.0,28.0,2.0,,,,
bouchge01c,1949,BOS,NHL,1,,70.0,22.0,32.0,16.0,,,,
murphmi01c,1987,LAK,NHL,1,,27.0,7.0,16.0,4.0,,,,
dudleri01c,1991,BUF,NHL,1,,28.0,9.0,15.0,4.0,,,,
deboepe01c,2009,FLO,NHL,1,,82.0,32.0,37.0,13.0,,,,
nykolmi01c,1981,TOR,NHL,1,,80.0,20.0,44.0,16.0,,,,
quennjo01c,2005,COL,NHL,1,,82.0,43.0,30.0,9.0,9.0,4.0,5.0,0.0
quennjo01c,2006,COL,NHL,1,,82.0,44.0,31.0,7.0,,,,
muldope01c,1922,SEA,PCHA,1,,30.0,15.0,15.0,0.0,,,,
kellyre01c,1967,LAK,NHL,1,,74.0,31.0,33.0,10.0,7.0,3.0,4.0,0.0
tocchri01c,2009,TBL,NHL,1,,82.0,34.0,36.0,12.0,,,,
legergi01c,1976,BIR,WHA,1,,24.0,7.0,16.0,1.0,,,,
anderjo01c,2009,ATL,NHL,1,,82.0,35.0,34.0,13.0,,,,
oreilte01c,1988,BOS,NHL,1,,80.0,37.0,29.0,14.0,10.0,5.0,5.0,0.0
kellyre01c,1969,PIT,NHL,1,,76.0,26.0,38.0,12.0,10.0,6.0,4.0,0.0
hannajo01c,1974,CLC,WHA,1,,33.0,14.0,18.0,1.0,,,,
abelsi01c,1969,DET,NHL,2,,74.0,38.0,21.0,15.0,4.0,0.0,4.0,0.0
arboual01c,1972,STL,NHL,1,,13.0,2.0,6.0,5.0,,,,
tobinbi01c,1931,CHI,NHL,1,,48.0,18.0,19.0,11.0,2.0,1.0,1.0,0.0
simpsjo01c,1933,NYA,NHL,1,,48.0,15.0,23.0,10.0,,,,
arniesc01c,2011,CBS,NHL,1,,41.0,11.0,25.0,5.0,,,,
quennjo01c,2003,STL,NHL,1,,61.0,29.0,25.0,7.0,,,,
patrily01c,1954,BOS,NHL,1,,30.0,10.0,14.0,6.0,,,,
murphmi01c,1986,LAK,NHL,2,,38.0,13.0,21.0,4.0,5.0,1.0,4.0,0.0
keenami01c,1997,VAN,NHL,2,,63.0,21.0,30.0,12.0,,,,
duttore01c,1940,NYA,NHL,1,,48.0,8.0,29.0,11.0,,,,
ruffli01c,2010,BUF,NHL,1,,82.0,43.0,29.0,10.0,7.0,3.0,4.0,0.0
haydo01c,1996,PHO,NHL,1,,82.0,38.0,37.0,7.0,7.0,3.0,4.0,0.0
rossar01c,1927,BOS,NHL,1,,44.0,20.0,13.0,11.0,2.0,0.0,1.0,1.0
patrile01c,1919,VA2,PCHA,1,,22.0,10.0,12.0,0.0,,,,
smithba02c,1998,DET,NHL,1,co-coach with Dave Lewis,5.0,4.0,1.0,0.0,,,,
allisda01c,1995,OTT,NHL,2,,25.0,2.0,22.0,1.0,,,,
milbumi01c,1998,NYI,NHL,1,,45.0,13.0,29.0,3.0,,,,
suttebr01c,1994,BOS,NHL,1,,48.0,27.0,18.0,3.0,5.0,1.0,4.0,0.0
olczyed01c,2003,PIT,NHL,1,,82.0,23.0,51.0,8.0,,,,
reganla01c,1970,LAK,NHL,1,,78.0,25.0,40.0,13.0,,,,
mauripa01c,2007,TOR,NHL,1,,82.0,36.0,35.0,11.0,,,,
pulfobo01c,1973,LAK,NHL,1,,78.0,33.0,33.0,12.0,5.0,1.0,4.0,0.0
crispte01c,1995,TBL,NHL,1,,82.0,38.0,32.0,12.0,6.0,2.0,4.0,0.0
reaybi01c,1968,CHI,NHL,1,,76.0,34.0,33.0,9.0,,,,
bowmasc01c,1986,BUF,NHL,1,,12.0,3.0,7.0,2.0,,,,
francem01c,1965,NYR,NHL,2,,50.0,13.0,31.0,6.0,,,,
mccrebi01c,1971,STL,NHL,2,,24.0,6.0,14.0,4.0,,,,
smythco01c,1927,TOR,NHL,1,,44.0,18.0,18.0,8.0,,,,
boondi01c,1916,MOW,NHA,1,,20.0,5.0,15.0,0.0,,,,
dineebi01c,1972,HOU,WHA,1,,78.0,39.0,35.0,4.0,10.0,4.0,6.0,0.0
lesuepe01c,1923,HAM,NHL,1,,10.0,3.0,7.0,0.0,,,,
dayha01c,1945,TOR,NHL,1,,50.0,19.0,24.0,7.0,,,,
youngga01c,1975,STL,NHL,1,,29.0,9.0,15.0,5.0,,,,
thomppa01c,1940,CHI,NHL,1,,48.0,16.0,25.0,7.0,5.0,2.0,3.0,0.0
laycoha01c,1970,VAN,NHL,1,,78.0,24.0,46.0,8.0,,,,
hitchke01c,2001,DAL,NHL,1,,50.0,23.0,21.0,6.0,,,,
bowmasc01c,1991,PIT,NHL,1,,80.0,39.0,32.0,9.0,21.0,16.0,5.0,0.0
reaybi01c,1969,CHI,NHL,1,,76.0,45.0,22.0,9.0,8.0,4.0,4.0,0.0
patrily01c,1967,STL,NHL,1,,16.0,4.0,10.0,2.0,,,,
quinnmi01c,1912,QU1,NHA,1,,20.0,16.0,4.0,0.0,,,,
muldope01c,1914,PO1,PCHA,1,,18.0,9.0,9.0,0.0,,,,
mcnamho01c,1916,TOB,NHA,1,,14.0,7.0,7.0,0.0,,,,
longba01c,1984,WIN,NHL,1,,80.0,43.0,27.0,10.0,8.0,3.0,5.0,0.0
tippeda01c,2003,DAL,NHL,1,,82.0,41.0,28.0,13.0,5.0,1.0,4.0,0.0
sullire01c,1967,PIT,NHL,1,,74.0,27.0,34.0,13.0,,,,
patrily01c,1974,STL,NHL,2,,2.0,1.0,0.0,1.0,,,,
sherofr01c,1975,PHI,NHL,1,,80.0,51.0,13.0,16.0,16.0,8.0,8.0,0.0
babcomi01c,2005,DET,NHL,1,,82.0,58.0,16.0,8.0,6.0,2.0,4.0,0.0
duttore01c,1938,NYA,NHL,1,,48.0,17.0,21.0,10.0,2.0,0.0,2.0,0.0
dineebi01c,1992,PHI,NHL,1,,84.0,36.0,37.0,11.0,,,,
bowmasc01c,1971,MTL,NHL,1,,78.0,46.0,16.0,16.0,6.0,2.0,4.0,0.0
rossar01c,1925,BOS,NHL,1,,36.0,17.0,15.0,4.0,,,,
lamorlo01c,2006,NJD,NHL,2,,3.0,2.0,0.0,1.0,11.0,5.0,6.0,0.0
lemaija01c,1993,NJD,NHL,1,,84.0,47.0,25.0,12.0,20.0,11.0,9.0,0.0
adamsja01c,1946,DET,NHL,1,,60.0,22.0,27.0,11.0,5.0,1.0,4.0,0.0
filioma01c,1972,QUN,WHA,2,,76.0,32.0,39.0,5.0,,,,
waddedo01c,2007,ATL,NHL,2,,76.0,34.0,34.0,8.0,,,,
howelha01c,1978,MNS,NHL,1,,11.0,3.0,6.0,2.0,,,,
patrily01c,1951,BOS,NHL,1,,70.0,25.0,29.0,16.0,7.0,3.0,4.0,0.0
simpsjo01c,1932,NYA,NHL,1,,48.0,15.0,22.0,11.0,,,,
patrily01c,1975,STL,NHL,2,,8.0,3.0,5.0,0.0,,,,
bylsmda01c,2010,PIT,NHL,1,,82.0,49.0,25.0,8.0,7.0,3.0,4.0,0.0
duttore01c,1939,NYA,NHL,1,,48.0,15.0,29.0,4.0,3.0,1.0,2.0,0.0
tessior01c,1982,CHI,NHL,1,,80.0,47.0,23.0,10.0,13.0,7.0,6.0,0.0
suttebr02c,2009,CAL,NHL,1,,82.0,40.0,32.0,10.0,,,,
demerja01c,1993,MTL,NHL,1,,84.0,41.0,29.0,14.0,7.0,3.0,4.0,0.0
clappdi01c,1948,BOS,NHL,1,,60.0,29.0,23.0,8.0,5.0,1.0,4.0,0.0
gerared01c,1927,MTM,NHL,1,,44.0,24.0,14.0,6.0,9.0,5.0,3.0,1.0
murrate01c,1995,PHI,NHL,1,,82.0,45.0,24.0,13.0,12.0,6.0,6.0,0.0
burnspa01c,2002,NJD,NHL,1,,82.0,46.0,26.0,10.0,24.0,16.0,8.0,0.0
colvine01c,1950,NYR,NHL,1,,70.0,20.0,29.0,21.0,,,,
patrile01c,1911,VA1,PCHA,1,,16.0,7.0,9.0,0.0,,,,
bushed01c,1975,KCS,NHL,3,,32.0,1.0,23.0,8.0,,,,
irvindi01c,1955,CHI,NHL,1,,70.0,19.0,39.0,12.0,,,,
guidobe01c,1972,BOS,NHL,2,,26.0,20.0,6.0,0.0,5.0,1.0,4.0,0.0
sutteda01c,1992,CHI,NHL,1,,84.0,47.0,25.0,12.0,4.0,0.0,4.0,0.0
rossar01c,1942,BOS,NHL,1,,50.0,24.0,17.0,9.0,9.0,4.0,5.0,0.0
mccambo01c,1989,VAN,NHL,1,,80.0,25.0,41.0,14.0,,,,
carbogu01c,2007,MTL,NHL,1,,82.0,47.0,25.0,10.0,12.0,5.0,7.0,0.0
ivanto01c,1952,DET,NHL,1,,70.0,36.0,16.0,18.0,6.0,2.0,4.0,0.0
burnege01c,1994,EDM,NHL,1,,35.0,12.0,20.0,3.0,,,,
johnsed01c,1993,PIT,NHL,1,,84.0,44.0,27.0,13.0,6.0,2.0,4.0,0.0
pagepi01c,1988,MNS,NHL,1,,80.0,27.0,37.0,16.0,5.0,1.0,4.0,0.0
keenami01c,1995,STL,NHL,1,,82.0,32.0,34.0,16.0,13.0,7.0,6.0,0.0
francem01c,1982,STL,NHL,1,,32.0,10.0,19.0,3.0,,,,
ramsacr01c,2000,PHI,NHL,1,,28.0,12.0,12.0,4.0,,,,
munrodu01c,1929,MTM,NHL,1,,44.0,23.0,16.0,5.0,4.0,1.0,3.0,0.0
harribi01c,1974,TOT,WHA,1,,41.0,23.0,17.0,1.0,,,,
quennjo01c,2011,CHI,NHL,1,,82.0,45.0,26.0,11.0,6.0,2.0,4.0,0.0
patricr01c,1996,PIT,NHL,2,,20.0,7.0,10.0,3.0,5.0,1.0,4.0,0.0
brophjo01c,1987,TOR,NHL,1,,80.0,21.0,49.0,10.0,6.0,2.0,4.0,0.0
leyri01c,1990,HAR,NHL,1,,80.0,31.0,38.0,11.0,6.0,2.0,4.0,0.0
gorinbu01c,1999,NYI,NHL,1,,82.0,24.0,49.0,9.0,,,,
harribi01c,1972,OTN,WHA,1,,78.0,35.0,39.0,4.0,5.0,1.0,4.0,0.0
nolanch01c,1911,QU1,NHA,1,,18.0,10.0,8.0,0.0,,,,
gardihe01c,1922,CAT,WCHL,1,,30.0,12.0,18.0,0.0,,,,
bowneri01c,2003,PHO,NHL,2,,20.0,2.0,15.0,3.0,,,,
nealeha01c,1981,VAN,NHL,1,,75.0,26.0,33.0,16.0,,,,
irvindi01c,1939,TOR,NHL,1,,48.0,25.0,17.0,6.0,10.0,6.0,4.0,0.0
boudrbr01c,2007,WAS,NHL,2,,61.0,37.0,17.0,7.0,7.0,3.0,4.0,0.0
simpste01c,1993,PHI,NHL,1,,84.0,35.0,39.0,10.0,,,,
francbo01c,1999,PHO,NHL,1,,82.0,39.0,35.0,8.0,5.0,1.0,4.0,0.0
muckljo01c,1994,BUF,NHL,1,,48.0,22.0,19.0,7.0,5.0,1.0,4.0,0.0
thomppa01c,1942,CHI,NHL,1,,50.0,17.0,18.0,15.0,,,,
martija02c,2003,OTT,NHL,1,,82.0,43.0,29.0,10.0,7.0,3.0,4.0,0.0
ruffli01c,1997,BUF,NHL,1,,82.0,36.0,29.0,17.0,15.0,10.0,5.0,0.0
boondi01c,1912,MOW,NHA,1,,20.0,10.0,10.0,0.0,,,,
johnsto01c,1971,BOS,NHL,1,,78.0,54.0,13.0,11.0,15.0,12.0,3.0,0.0
imlacpu01c,1963,TOR,NHL,1,,70.0,33.0,25.0,12.0,14.0,8.0,6.0,0.0
webstto01c,1989,LAK,NHL,1,,80.0,34.0,39.0,7.0,10.0,4.0,6.0,0.0
berrybo01c,1986,PIT,NHL,1,,80.0,30.0,38.0,12.0,,,,
evansja01c,1987,HAR,NHL,1,,54.0,22.0,25.0,7.0,,,,
krommbo01c,1977,DET,NHL,1,,80.0,32.0,34.0,14.0,7.0,3.0,4.0,0.0
laviope01c,2001,NYI,NHL,1,,82.0,42.0,32.0,8.0,7.0,3.0,4.0,0.0
keenami01c,2007,CAL,NHL,1,,82.0,42.0,30.0,10.0,7.0,3.0,4.0,0.0
stewabi02c,1938,CHI,NHL,1,,21.0,8.0,10.0,3.0,,,,
cleghod01c,1926,PIP,NHL,1,,44.0,15.0,26.0,3.0,,,,
smithro02c,1992,NYR,NHL,2,,44.0,15.0,22.0,7.0,,,,
creigfr01c,1976,ATF,NHL,1,,80.0,34.0,34.0,12.0,3.0,1.0,2.0,0.0
imlacpu01c,1964,TOR,NHL,1,,70.0,30.0,26.0,14.0,6.0,2.0,4.0,0.0
babcomi01c,2008,DET,NHL,1,,82.0,51.0,21.0,10.0,23.0,15.0,8.0,0.0
ruelcl01c,1980,MTL,NHL,1,,80.0,45.0,22.0,13.0,3.0,0.0,3.0,0.0
slatete01c,1975,CIN,WHA,1,,80.0,35.0,44.0,1.0,,,,
quennjo01c,1999,STL,NHL,1,,82.0,51.0,20.0,11.0,7.0,3.0,4.0,0.0
bouchge01c,1930,MTM,NHL,2,,12.0,6.0,5.0,1.0,2.0,0.0,2.0,0.0
rossar01c,1924,BOS,NHL,1,,30.0,6.0,24.0,0.0,,,,
patrifr01c,1917,VML,PCHA,1,,18.0,9.0,9.0,0.0,7.0,3.0,3.0,1.0
simpste01c,1987,NYI,NHL,1,,80.0,39.0,31.0,10.0,6.0,2.0,4.0,0.0
patrily01c,1953,BOS,NHL,1,,70.0,32.0,28.0,10.0,4.0,0.0,4.0,0.0
irvindi01c,1935,TOR,NHL,1,,48.0,23.0,19.0,6.0,9.0,4.0,5.0,0.0
paddojo01c,1992,WIN,NHL,1,,84.0,40.0,37.0,7.0,6.0,2.0,4.0,0.0
bowmasc01c,1996,DET,NHL,1,,82.0,38.0,26.0,18.0,20.0,16.0,4.0,0.0
bowmasc01c,1979,BUF,NHL,1,,80.0,47.0,17.0,16.0,14.0,9.0,5.0,0.0
abelsi01c,1967,DET,NHL,1,,74.0,27.0,35.0,12.0,,,,
gottsjo01c,1947,CHI,NHL,1,,28.0,7.0,19.0,2.0,,,,
mcvieto01c,1979,WIN,NHL,1,,77.0,19.0,47.0,11.0,,,,
patrifr01c,1924,VMR,WCHL,1,,28.0,12.0,16.0,0.0,,,,
satorte01c,1987,BUF,NHL,1,,80.0,37.0,32.0,11.0,6.0,2.0,4.0,0.0
greensh01c,1927,NYA,NHL,1,,44.0,11.0,27.0,6.0,,,,
martija02c,2009,MTL,NHL,1,,82.0,39.0,33.0,10.0,19.0,9.0,10.0,0.0
lemaija01c,2009,NJD,NHL,1,,82.0,48.0,27.0,7.0,5.0,1.0,4.0,0.0
mclelto01c,2009,SJS,NHL,1,,82.0,51.0,20.0,11.0,15.0,8.0,7.0,0.0
abelsi01c,1952,CHI,NHL,1,,70.0,27.0,28.0,15.0,7.0,3.0,4.0,0.0
kingda01c,2002,CBS,NHL,1,,40.0,14.0,22.0,4.0,,,,
greente01c,1993,EDM,NHL,1,,24.0,3.0,18.0,3.0,,,,
murrate01c,1991,WAS,NHL,1,,80.0,45.0,27.0,8.0,7.0,3.0,4.0,0.0
juliecl01c,2002,MTL,NHL,2,,36.0,12.0,21.0,3.0,,,,
lemaija01c,1995,NJD,NHL,1,,82.0,37.0,33.0,12.0,,,,
adamsja01c,1931,DTF,NHL,1,,48.0,18.0,20.0,10.0,2.0,0.0,1.0,1.0
schoeji01c,1997,PHO,NHL,1,,82.0,35.0,35.0,12.0,6.0,2.0,4.0,0.0
stuarbr02c,1909,OT1,NHA,1,,12.0,9.0,3.0,0.0,,,,
glovefr01c,1973,CLF,NHL,1,,57.0,11.0,38.0,8.0,,,,
tortojo01c,2003,TBL,NHL,1,,82.0,46.0,28.0,8.0,23.0,16.0,7.0,0.0
cheevge01c,1984,BOS,NHL,1,,56.0,25.0,24.0,7.0,,,,
lalonne01c,1925,SAS,WCHL,1,,30.0,18.0,11.0,1.0,2.0,0.0,1.0,1.0
cassibr01c,2003,WAS,NHL,1,,28.0,8.0,19.0,1.0,,,,
martija02c,2000,OTT,NHL,1,,82.0,48.0,25.0,9.0,4.0,0.0,4.0,0.0
hitchke01c,2008,CBS,NHL,1,,82.0,41.0,31.0,10.0,4.0,0.0,4.0,0.0
bowmasc01c,1981,BUF,NHL,3,,9.0,4.0,5.0,0.0,4.0,1.0,3.0,0.0
ryanro01c,1973,NEW,WHA,1,,78.0,43.0,31.0,4.0,7.0,3.0,4.0,0.0
skinnji01c,1957,DET,NHL,1,,37.0,13.0,17.0,7.0,,,,
gainebo01c,1990,MNS,NHL,1,,80.0,27.0,39.0,14.0,23.0,14.0,9.0,0.0
imlacpu01c,1958,TOR,NHL,2,,50.0,22.0,20.0,8.0,12.0,5.0,7.0,0.0
arboual01c,1979,NYI,NHL,1,,80.0,39.0,28.0,13.0,21.0,15.0,6.0,0.0
burnspa01c,1997,BOS,NHL,1,,82.0,39.0,30.0,13.0,6.0,2.0,4.0,0.0
vigneal01c,2008,VAN,NHL,1,,82.0,45.0,27.0,10.0,10.0,6.0,4.0,0.0
irvindi01c,1951,MTL,NHL,1,,70.0,34.0,26.0,10.0,11.0,4.0,7.0,0.0
tortojo01c,2010,NYR,NHL,1,,82.0,44.0,33.0,5.0,5.0,1.0,4.0,0.0
adamsja01c,1927,DTC,NHL,1,,44.0,19.0,19.0,6.0,,,,
mauripa01c,2010,CAR,NHL,1,,82.0,40.0,31.0,11.0,,,,
mauripa01c,1998,CAR,NHL,1,,82.0,34.0,30.0,18.0,6.0,2.0,4.0,0.0
wilsoro02c,2002,SJS,NHL,3,,57.0,19.0,31.0,7.0,,,,
boilema01c,1975,PIT,NHL,1,,43.0,15.0,23.0,5.0,,,,
ludzist01c,1999,TBL,NHL,1,,82.0,19.0,54.0,9.0,,,,
macledo02c,2002,CBS,NHL,2,,42.0,15.0,23.0,4.0,,,,
viviaja01c,1974,CLC,WHA,2,,45.0,21.0,22.0,2.0,5.0,1.0,4.0,0.0
belisda01c,1978,WAS,NHL,1,,80.0,24.0,41.0,15.0,,,,
wilsojo01c,1974,MIB,WHA,1,,78.0,21.0,53.0,4.0,,,,
powered01c,1925,TRS,NHL,1,,36.0,12.0,21.0,3.0,,,,
cunnijo01c,1990,NJD,NHL,1,,67.0,28.0,28.0,11.0,,,,
johnsbo02c,1982,CAL,NHL,1,,80.0,32.0,34.0,14.0,9.0,4.0,5.0,0.0
malonda01c,1985,TOR,NHL,1,,80.0,25.0,48.0,7.0,10.0,6.0,4.0,0.0
gorinbu01c,1986,BOS,NHL,1,,13.0,5.0,7.0,1.0,,,,
crawfma01c,2001,VAN,NHL,1,,82.0,42.0,33.0,7.0,6.0,2.0,4.0,0.0
cookbi01c,1952,NYR,NHL,1,,70.0,17.0,37.0,16.0,,,,
gerared01c,1933,MTM,NHL,1,,48.0,19.0,18.0,11.0,4.0,1.0,2.0,1.0
perroje01c,1988,QUE,NHL,2,,47.0,16.0,26.0,5.0,,,,
gerared01c,1934,STE,NHL,1,,13.0,2.0,11.0,0.0,,,,
