year,lgid,tmid,g,w,l,t,gf,ga,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1989,NHL,BOS,21,13,8,0,62,59,421.0,12.0,15.0,93.0,1.0,9.0,88.0,3.0
1916,NHA,MOC,2,1,1,0,7,6,,,,,,,,
1998,NHL,BUF,21,14,7,0,59,49,349.0,4.0,19.0,95.0,0.0,17.0,118.0,4.0
1982,NHL,CAL,9,4,5,0,30,49,317.0,2.0,9.0,45.0,5.0,8.0,43.0,2.0
1983,NHL,CHI,5,2,3,0,14,18,134.0,0.0,3.0,23.0,1.0,4.0,23.0,1.0
1993,NHL,SJS,14,7,7,0,42,53,224.0,6.0,9.0,74.0,5.0,13.0,61.0,2.0
1941,NHL,DET,12,7,5,0,36,38,185.0,,,,,,,
1975,WHA,PHR,5,2,3,0,13,17,,,,,,,,
1946,NHL,BOS,5,1,4,0,10,16,58.0,,,,,,,
2006,NHL,VAN,12,5,7,0,21,26,190.0,4.0,4.0,67.0,0.0,8.0,76.0,0.0
1925,NHL,PIP,2,0,1,1,4,6,10.0,,,,,,,
1940,NHL,NYR,3,1,2,0,6,6,41.0,,,,,,,
1976,NHL,STL,4,0,4,0,4,19,60.0,0.0,0.0,13.0,1.0,4.0,16.0,0.0
2001,NHL,DET,23,16,7,0,72,47,308.0,8.0,19.0,99.0,2.0,14.0,104.0,7.0
1917,PCHA,SEA,2,0,1,1,2,3,,,,,,,,
1992,NHL,LAK,24,13,11,0,93,91,448.0,4.0,22.0,133.0,3.0,26.0,126.0,6.0
1925,NHL,OTS,2,0,1,1,1,2,42.0,,,,,,,
1986,NHL,BOS,4,0,4,0,11,19,86.0,4.0,5.0,19.0,1.0,4.0,18.0,1.0
1997,NHL,MTL,10,4,6,0,28,32,148.0,0.0,6.0,50.0,3.0,9.0,58.0,0.0
1996,NHL,BUF,12,5,7,0,27,34,226.0,6.0,8.0,53.0,0.0,11.0,60.0,2.0
1927,NHL,MTM,9,5,3,1,12,8,164.0,,,,,,,
2007,NHL,SJS,13,6,7,0,30,32,100.0,0.0,8.0,56.0,0.0,11.0,44.0,2.0
2009,NHL,LAK,6,2,4,0,18,25,70.0,2.0,10.0,26.0,0.0,6.0,24.0,0.0
2011,NHL,VAN,5,1,4,0,8,12,94.0,0.0,3.0,21.0,2.0,3.0,26.0,0.0
1925,WCHL,SAS,2,0,1,1,3,4,,,,,,,,
1991,NHL,PIT,21,16,5,0,83,63,339.0,2.0,25.0,102.0,3.0,13.0,92.0,3.0
1951,NHL,DET,8,8,0,0,24,5,118.0,,,,,,,
1969,NHL,MNS,6,2,4,0,16,20,82.0,,7.0,,1.0,10.0,,0.0
1981,NHL,VAN,17,11,6,0,57,50,675.0,2.0,14.0,62.0,1.0,18.0,70.0,0.0
1975,NHL,BOS,12,5,7,0,38,33,209.0,0.0,14.0,54.0,0.0,6.0,52.0,2.0
1985,NHL,HAR,10,6,4,0,29,23,260.0,4.0,7.0,39.0,3.0,9.0,41.0,1.0
1978,WHA,EDO,13,6,7,0,61,50,,,,,,,,
1988,NHL,MTL,21,14,7,0,67,51,456.0,6.0,16.0,97.0,,9.0,88.0,2.0
1988,NHL,HAR,4,0,4,0,11,18,111.0,0.0,1.0,15.0,,4.0,18.0,1.0
1973,WHA,WIJ,4,0,4,0,9,23,,,,,,,,
1983,NHL,EDM,19,15,4,0,94,56,460.0,4.0,17.0,76.0,3.0,20.0,89.0,3.0
1924,WCHL,VIC,4,2,0,2,9,5,,,,,,,,
1974,WHA,CLC,5,1,4,0,14,24,,,,,,,,
1920,PCHA,SEA,2,0,2,0,2,13,,,,,,,,
1972,WHA,PHB,4,0,4,0,6,19,,,4.0,25.0,1.0,4.0,17.0,0.0
1988,NHL,EDM,7,3,4,0,20,25,161.0,2.0,6.0,32.0,,11.0,36.0,1.0
1956,NHL,MTL,10,8,2,0,37,18,122.0,,,,,,,
1935,NHL,DET,7,6,1,0,24,12,36.0,,,,,,,
2011,NHL,STL,9,4,5,0,20,23,212.0,0.0,6.0,35.0,2.0,3.0,38.0,0.0
1990,NHL,MNS,23,14,9,0,81,75,674.0,4.0,35.0,152.0,3.0,24.0,136.0,4.0
1969,NHL,CHI,8,4,4,0,26,28,87.0,,8.0,,2.0,8.0,,0.0
2000,NHL,DAL,10,4,6,0,22,26,116.0,2.0,5.0,43.0,1.0,6.0,47.0,0.0
1979,NHL,EDM,3,0,3,0,6,12,55.0,0.0,1.0,16.0,0.0,2.0,11.0,0.0
1999,NHL,OTT,6,2,4,0,10,17,81.0,0.0,2.0,22.0,0.0,2.0,23.0,0.0
1989,NHL,NYI,5,1,4,0,13,22,175.0,0.0,4.0,26.0,2.0,10.0,31.0,0.0
2010,NHL,PHO,4,0,4,0,10,18,41.0,0.0,6.0,18.0,0.0,4.0,15.0,0.0
1998,NHL,STL,13,6,7,0,31,33,179.0,2.0,11.0,61.0,2.0,8.0,71.0,0.0
1983,NHL,QUE,9,5,4,0,26,25,344.0,2.0,4.0,35.0,1.0,3.0,43.0,2.0
1946,NHL,DET,5,1,4,0,14,18,72.0,,,,,,,
2008,NHL,WAS,14,7,7,0,41,38,162.0,0.0,11.0,52.0,0.0,13.0,65.0,2.0
1986,NHL,MTL,17,10,7,0,67,54,433.0,6.0,16.0,60.0,2.0,11.0,63.0,3.0
1984,NHL,DET,3,0,3,0,8,23,101.0,0.0,2.0,16.0,0.0,7.0,16.0,0.0
2008,NHL,CAR,18,8,10,0,42,52,231.0,4.0,6.0,60.0,0.0,8.0,71.0,1.0
1979,NHL,PIT,5,2,3,0,14,21,125.0,4.0,5.0,18.0,2.0,4.0,18.0,0.0
2006,NHL,NJD,11,5,6,0,30,29,126.0,4.0,10.0,50.0,2.0,8.0,46.0,0.0
1949,NHL,NYR,12,7,5,0,32,29,105.0,,,,,,,
1995,NHL,BOS,5,1,4,0,16,22,147.0,0.0,7.0,27.0,0.0,5.0,30.0,2.0
1965,NHL,CHI,6,2,4,0,10,22,75.0,,,,,,,
1988,NHL,PHI,19,10,9,0,64,60,612.0,2.0,20.0,96.0,,26.0,119.0,8.0
1979,NHL,CHI,7,3,4,0,19,20,120.0,0.0,7.0,23.0,0.0,7.0,26.0,0.0
2005,NHL,TBL,5,1,4,0,13,23,125.0,2.0,4.0,31.0,1.0,8.0,24.0,0.0
1950,NHL,TOR,11,8,2,1,30,15,145.0,,,,,,,
1974,WHA,QUN,15,8,7,0,55,48,,,,,,,,
1926,NHL,BOS,8,2,2,4,16,13,125.0,,,,,,,
1987,NHL,TOR,6,2,4,0,20,32,189.0,0.0,6.0,41.0,,11.0,32.0,2.0
1943,NHL,MTL,9,8,1,0,39,14,102.0,,,,,,,
1962,NHL,DET,11,5,6,0,35,36,170.0,,,,,,,
1933,NHL,TOR,5,2,3,0,12,11,67.0,,,,,,,
2003,NHL,TBL,23,16,7,0,60,43,387.0,4.0,21.0,100.0,3.0,11.0,76.0,2.0
1983,NHL,MNS,16,7,9,0,47,53,335.0,2.0,14.0,67.0,4.0,12.0,66.0,3.0
1979,NHL,STL,3,0,3,0,4,12,35.0,0.0,1.0,9.0,0.0,3.0,8.0,0.0
2011,NHL,PHO,16,9,7,0,37,35,224.0,0.0,7.0,50.0,1.0,6.0,65.0,0.0
1945,NHL,CHI,4,0,4,0,7,26,68.0,,,,,,,
1937,NHL,BOS,3,0,3,0,3,6,28.0,,,,,,,
1991,NHL,BUF,7,3,4,0,24,19,80.0,0.0,10.0,40.0,0.0,6.0,28.0,2.0
1936,NHL,DET,10,6,4,0,22,16,57.0,,,,,,,
1987,NHL,WAS,14,7,7,0,54,50,529.0,0.0,14.0,99.0,,13.0,77.0,4.0
1998,NHL,OTT,4,0,4,0,6,12,46.0,0.0,3.0,27.0,0.0,4.0,18.0,0.0
1989,NHL,LAK,10,4,6,0,39,48,164.0,2.0,11.0,65.0,3.0,7.0,49.0,2.0
1985,NHL,VAN,3,0,3,0,5,17,55.0,2.0,2.0,13.0,1.0,4.0,11.0,0.0
1971,NHL,MTL,6,2,4,0,14,19,76.0,,1.0,,0.0,3.0,,0.0
1958,NHL,MTL,11,8,3,0,39,28,133.0,,,,,,,
1923,NHL,MTL,2,2,0,0,5,2,15.0,,,,,,,
1973,NHL,TOR,4,0,4,0,9,17,45.0,,1.0,,1.0,2.0,,0.0
1934,NHL,NYR,4,1,1,2,10,10,27.0,,,,,,,
1928,NHL,DTC,2,0,2,0,2,7,24.0,,,,,,,
1974,NHL,LAK,3,1,2,0,6,7,82.0,0.0,2.0,9.0,0.0,0.0,9.0,0.0
1974,NHL,NYR,3,1,2,0,13,10,113.0,2.0,3.0,20.0,1.0,3.0,16.0,1.0
1996,NHL,FLO,5,1,4,0,10,13,50.0,0.0,6.0,25.0,0.0,2.0,21.0,0.0
1914,NHA,OT1,2,1,1,0,4,1,,,,,,,,
1969,NHL,BOS,14,12,2,0,65,33,330.0,,14.0,,0.0,14.0,,5.0
1957,NHL,DET,4,0,4,0,6,19,68.0,,,,,,,
1989,NHL,STL,12,7,5,0,42,44,432.0,2.0,16.0,62.0,3.0,12.0,70.0,1.0
1974,WHA,SDM,10,4,6,0,34,44,,,,,,,,
1926,NHL,MTM,2,0,1,1,1,2,18.0,,,,,,,
1970,NHL,CHI,18,11,7,0,59,42,289.0,,17.0,,1.0,11.0,,1.0
2003,NHL,NYI,5,1,4,0,5,12,50.0,4.0,2.0,16.0,1.0,2.0,23.0,0.0
1995,NHL,NYR,11,5,6,0,34,38,136.0,2.0,12.0,55.0,3.0,8.0,57.0,1.0
1938,NHL,NYR,7,3,4,0,12,14,74.0,,,,,,,
1996,NHL,OTT,7,3,4,0,13,14,91.0,2.0,7.0,35.0,1.0,2.0,27.0,0.0
1972,WHA,LAS,6,2,4,0,16,23,,,4.0,25.0,0.0,9.0,20.0,1.0
1985,NHL,BOS,3,0,3,0,6,10,162.0,4.0,2.0,16.0,1.0,3.0,20.0,1.0
1993,NHL,DET,7,3,4,0,27,21,98.0,2.0,5.0,35.0,1.0,6.0,36.0,2.0
1981,NHL,EDM,5,2,3,0,23,27,178.0,2.0,3.0,18.0,0.0,9.0,26.0,3.0
1923,PCHA,VAM,5,2,2,1,11,13,,,,,,,,
1975,NHL,PHI,16,8,8,0,61,49,444.0,4.0,13.0,56.0,2.0,20.0,86.0,1.0
1990,NHL,HAR,6,2,4,0,17,24,192.0,0.0,6.0,23.0,0.0,10.0,36.0,1.0
1986,NHL,WAS,7,3,4,0,19,19,199.0,0.0,2.0,36.0,0.0,4.0,30.0,0.0
1922,WCHL,EDE,2,1,0,1,4,3,,,,,,,,
1999,NHL,TOR,12,6,6,0,26,26,154.0,0.0,2.0,43.0,1.0,7.0,47.0,1.0
2011,NHL,CHI,6,2,4,0,12,17,89.0,0.0,1.0,19.0,0.0,4.0,19.0,0.0
1997,NHL,DAL,17,10,7,0,36,32,300.0,4.0,10.0,100.0,2.0,11.0,93.0,1.0
2008,NHL,CHI,17,9,8,0,54,54,297.0,6.0,19.0,68.0,1.0,14.0,65.0,1.0
1963,NHL,DET,14,7,7,0,41,40,211.0,,,,,,,
1987,NHL,CHI,5,1,4,0,17,21,188.0,0.0,8.0,29.0,,10.0,38.0,1.0
1981,NHL,BOS,11,6,5,0,43,39,253.0,2.0,9.0,40.0,1.0,14.0,42.0,0.0
1987,NHL,NYI,6,2,4,0,18,23,250.0,0.0,5.0,38.0,,10.0,43.0,3.0
2003,NHL,BOS,7,3,4,0,14,19,72.0,2.0,2.0,25.0,0.0,3.0,30.0,0.0
1993,NHL,STL,4,0,4,0,10,16,81.0,0.0,3.0,20.0,0.0,6.0,23.0,1.0
2001,NHL,PHI,5,1,4,0,2,11,75.0,2.0,1.0,16.0,0.0,4.0,24.0,0.0
1980,NHL,MTL,3,0,3,0,6,15,62.0,0.0,2.0,17.0,0.0,1.0,12.0,0.0
1994,NHL,BUF,5,1,4,0,13,18,80.0,0.0,3.0,26.0,1.0,3.0,26.0,1.0
1980,NHL,STL,11,5,6,0,42,50,281.0,4.0,14.0,53.0,3.0,10.0,47.0,0.0
2005,NHL,CAL,7,3,4,0,16,17,129.0,4.0,6.0,43.0,1.0,6.0,44.0,2.0
1998,NHL,DET,10,6,4,0,31,27,137.0,0.0,14.0,59.0,1.0,9.0,50.0,0.0
1986,NHL,CHI,4,0,4,0,6,15,104.0,0.0,0.0,17.0,1.0,4.0,15.0,0.0
1987,NHL,HAR,6,2,4,0,20,23,81.0,0.0,5.0,26.0,,6.0,26.0,0.0
1973,NHL,BOS,16,10,6,0,58,44,349.0,,12.0,,0.0,12.0,,2.0
1982,NHL,STL,4,1,3,0,10,16,116.0,0.0,5.0,22.0,0.0,3.0,23.0,0.0
1941,NHL,BOS,5,2,3,0,10,16,30.0,,,,,,,
2005,NHL,COL,9,4,5,0,22,31,166.0,2.0,5.0,52.0,1.0,7.0,50.0,2.0
1923,WCHL,REG,2,0,1,1,2,4,,,,,,,,
1982,NHL,MTL,3,0,3,0,2,8,51.0,0.0,1.0,13.0,0.0,2.0,7.0,0.0
1986,NHL,QUE,13,7,6,0,48,45,504.0,2.0,15.0,70.0,2.0,11.0,63.0,1.0
2011,NHL,OTT,7,3,4,0,13,14,107.0,0.0,4.0,26.0,0.0,5.0,32.0,0.0
1994,NHL,PIT,12,5,7,0,37,43,236.0,4.0,11.0,58.0,1.0,10.0,61.0,1.0
2002,NHL,EDM,6,2,4,0,11,20,131.0,2.0,1.0,23.0,0.0,7.0,39.0,1.0
1988,NHL,LAK,11,4,7,0,36,42,270.0,2.0,15.0,54.0,,11.0,57.0,1.0
1995,NHL,DET,19,10,9,0,58,46,302.0,4.0,20.0,112.0,1.0,13.0,89.0,5.0
1953,NHL,BOS,4,0,4,0,4,16,54.0,,,,,,,
2003,NHL,COL,11,6,5,0,26,24,154.0,4.0,9.0,48.0,0.0,9.0,47.0,2.0
1987,NHL,BUF,6,2,4,0,22,28,286.0,2.0,11.0,36.0,,6.0,42.0,0.0
1982,NHL,NYI,20,15,5,0,94,53,329.0,0.0,20.0,81.0,3.0,13.0,100.0,3.0
1927,NHL,NYR,9,5,3,1,16,12,152.0,,,,,,,
1933,NHL,MTM,4,1,2,1,4,7,26.0,,,,,,,
1917,NHL,TOA,2,1,1,0,10,7,68.0,,,,,,,
1974,NHL,TOR,7,2,5,0,13,21,108.0,0.0,4.0,36.0,0.0,5.0,20.0,0.0
1995,NHL,TOR,6,2,4,0,15,21,112.0,0.0,8.0,32.0,4.0,5.0,34.0,1.0
1994,NHL,STL,7,3,4,0,27,27,210.0,2.0,6.0,45.0,6.0,11.0,43.0,1.0
1996,NHL,DET,20,16,4,0,58,38,437.0,6.0,17.0,117.0,0.0,15.0,96.0,2.0
1936,NHL,TOR,2,0,2,0,1,5,21.0,,,,,,,
1930,NHL,BOS,5,2,3,0,13,13,66.0,,,,,,,
1963,NHL,MTL,7,3,4,0,14,17,168.0,,,,,,,
1979,NHL,MNS,15,8,7,0,49,56,206.0,0.0,17.0,86.0,4.0,17.0,56.0,3.0
1962,NHL,MTL,5,1,4,0,6,14,48.0,,,,,,,
2001,NHL,MTL,12,6,6,0,32,39,172.0,2.0,9.0,48.0,2.0,11.0,48.0,0.0
1939,NHL,NYA,3,1,2,0,7,9,18.0,,,,,,,
1917,NHL,MTL,2,1,1,0,7,10,59.0,,,,,,,
1970,NHL,PHI,4,0,4,0,8,20,57.0,,4.0,,1.0,7.0,,0.0
2006,NHL,DET,18,10,8,0,48,35,244.0,10.0,19.0,103.0,2.0,12.0,91.0,4.0
1985,NHL,PHI,5,2,3,0,15,18,145.0,0.0,3.0,29.0,2.0,5.0,21.0,0.0
1954,NHL,MTL,12,7,5,0,36,36,174.0,,,,,,,
1998,NHL,SJS,6,2,4,0,17,19,102.0,0.0,7.0,41.0,1.0,7.0,42.0,2.0
2006,NHL,DAL,7,3,4,0,12,13,104.0,4.0,4.0,40.0,0.0,3.0,38.0,0.0
2005,NHL,PHI,6,2,4,0,14,27,129.0,4.0,3.0,29.0,2.0,7.0,41.0,1.0
1941,NHL,MTL,3,1,2,0,8,8,19.0,,,,,,,
2011,NHL,LAK,20,16,4,0,57,30,238.0,6.0,12.0,94.0,0.0,6.0,76.0,5.0
1931,NHL,DTF,2,0,1,1,1,3,10.0,,,,,,,
1918,NHL,MTL,5,4,1,0,26,18,87.0,,,,,,,
1976,WHA,QUN,17,12,5,0,79,56,,,,,,,,
1972,NHL,MTL,17,12,5,0,73,52,179.0,,15.0,,2.0,12.0,,1.0
1980,NHL,CAL,16,9,7,0,55,60,365.0,2.0,17.0,74.0,5.0,19.0,65.0,0.0
1999,NHL,BUF,5,1,4,0,8,14,70.0,4.0,3.0,18.0,1.0,9.0,28.0,0.0
1995,NHL,PIT,18,11,7,0,57,52,351.0,2.0,16.0,100.0,0.0,14.0,96.0,2.0
1967,NHL,MTL,13,12,1,0,48,25,150.0,,10.0,,2.0,6.0,,3.0
1990,NHL,PIT,24,16,8,0,95,68,571.0,12.0,26.0,137.0,4.0,25.0,120.0,3.0
2009,NHL,PIT,13,7,6,0,42,38,136.0,4.0,15.0,57.0,1.0,12.0,43.0,1.0
1978,WHA,CIN,3,1,2,0,10,10,,,,,,,,
2009,NHL,CHI,22,16,6,0,78,62,223.0,8.0,18.0,80.0,2.0,15.0,90.0,4.0
1977,NHL,BOS,15,10,5,0,53,42,286.0,4.0,11.0,42.0,0.0,11.0,54.0,0.0
1995,NHL,PHI,12,6,6,0,37,28,290.0,0.0,15.0,71.0,3.0,7.0,63.0,0.0
1972,WHA,NEW,15,12,3,0,70,49,,,14.0,75.0,0.0,13.0,64.0,1.0
1996,NHL,NYR,15,9,6,0,36,35,218.0,2.0,10.0,64.0,1.0,14.0,68.0,1.0
2001,NHL,BOS,6,2,4,0,18,20,106.0,0.0,5.0,20.0,0.0,6.0,27.0,2.0
1933,NHL,MTL,2,0,1,1,3,4,8.0,,,,,,,
1949,NHL,DET,14,8,6,0,32,28,148.0,,,,,,,
1953,NHL,DET,12,8,4,0,29,20,120.0,,,,,,,
2000,NHL,SJS,6,2,4,0,11,16,88.0,0.0,0.0,22.0,1.0,5.0,27.0,1.0
1966,NHL,CHI,6,2,4,0,14,18,81.0,,,,,,,
1993,NHL,NJD,20,11,9,0,52,49,421.0,4.0,14.0,81.0,1.0,11.0,85.0,1.0
