season,daynum,wteam,wscore,lteam,lscore,wloc,numot
1996,27,1332,74,1455,64,"I'm sorry, but I don't understand your request. Could you please provide some context or clarify your question?",0
2001,33,1347,63,1187,56,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1999,83,1169,92,1285,88,А,0
2013,59,1225,64,1363,55,А,0
1986,84,1156,60,1442,53,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1998,110,1299,74,1175,64,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1993,33,1448,95,1436,76,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1987,96,1373,89,1216,79,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1993,86,1328,146,1197,65,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1988,47,1396,63,1376,50,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2009,57,1330,80,1445,50,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2001,109,1463,78,1171,50,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2000,37,1373,82,1159,71,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1985,103,1238,78,1411,75,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2006,73,1291,78,1357,69,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,26,1239,73,1366,67,А,0
1998,61,1253,81,1425,71,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,89,1356,79,1191,55,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2012,48,1355,92,1449,73,А,0
1994,110,1209,68,1198,59,А,0
2002,42,1218,62,1108,48,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1995,17,1203,62,1145,59,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2012,79,1168,72,1415,61,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2004,70,1212,75,1108,61,А,0
2013,126,1185,45,1296,44,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2014,110,1181,66,1393,60,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2009,49,1253,76,1396,71,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2002,89,1139,82,1227,73,А,0
2005,27,1269,70,1463,56,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2012,61,1450,81,1333,76,"I'm sorry, but I don't understand your request. Could you please provide some context or clarify your question?",0
1989,30,1395,66,1147,60,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2008,20,1107,75,1357,57,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2010,96,1429,76,1305,65,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2006,89,1350,63,1150,56,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1994,116,1337,88,1388,65,А,0
1995,103,1114,88,1117,56,А,0
1991,61,1117,73,1114,60,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1990,92,1296,53,1191,48,А,0
2014,128,1300,92,1224,46,"I'm sorry, but I don't understand your request. Could you please provide some context or clarify your question?",0
2000,123,1171,68,1165,62,А,0
2009,42,1321,77,1282,62,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2003,80,1429,77,1415,58,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1997,56,1449,85,1258,60,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
1989,112,1126,87,1271,64,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2002,96,1422,80,1441,75,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
