season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
2013,4,1329,73,1413,65,Н,0,23,57,8,22,19,24,9,20,14,9,10,6,18,23,55,7,16,12,19,16,27,11,21,6,0,21
2013,4,1333,102,1310,83,Н,0,38,67,13,24,13,24,13,39,20,17,7,6,15,29,76,16,34,9,20,15,22,18,12,13,3,21
2013,4,1335,80,1420,75,Н,0,27,53,8,16,18,27,7,23,17,21,12,2,19,29,64,7,16,10,14,15,24,14,24,14,4,23
2013,4,1336,65,1384,58,Н,0,17,47,3,24,28,32,13,25,8,17,6,3,23,21,45,7,19,9,14,2,20,8,16,4,1,23
2013,4,1338,80,1291,48,Н,0,34,48,1,6,11,16,7,20,17,8,10,6,12,17,47,9,23,5,8,11,8,10,16,5,1,14
2009,14,1329,100,1317,88,Н,0,30,69,13,30,27,33,12,31,18,10,10,4,34,24,72,5,22,35,50,24,33,9,11,5,5,24
2004,112,1375,62,1198,46,A,0,23,51,3,20,13,21,8,23,10,7,14,2,18,15,41,5,15,11,21,8,25,7,19,1,1,20
2007,110,1310,90,1251,81,Н,0,30,62,8,27,22,30,11,30,16,12,2,3,17,30,62,4,13,17,23,6,23,15,10,6,5,24
2003,61,1414,69,1253,52,A,0,22,47,5,11,20,25,12,22,9,17,11,3,17,15,38,6,13,16,22,4,15,12,21,4,3,17
2004,83,1233,79,1264,62,Н,0,27,58,6,11,19,25,14,29,13,12,6,13,14,22,76,5,24,13,18,26,21,11,9,9,5,18
2009,79,1247,79,1335,70,Н,0,21,47,7,15,30,44,11,29,13,18,13,2,20,26,63,6,21,12,18,12,21,14,18,10,3,26
2008,89,1379,92,1187,69,Н,0,31,58,5,12,25,29,11,25,15,14,7,2,24,19,47,4,15,27,39,8,17,7,17,6,1,22
2011,82,1140,94,1161,85,A,0,31,62,11,26,21,25,11,22,17,7,4,5,23,27,56,7,14,24,33,12,22,17,12,4,4,21
2006,103,1211,80,1390,76,Н,0,27,57,5,20,21,26,12,21,11,9,6,3,20,26,58,9,19,15,24,14,21,19,10,2,1,19
2003,29,1411,87,1249,80,Н,0,28,72,10,34,21,30,18,28,12,18,10,4,26,27,60,10,23,16,32,12,31,4,20,5,4,23
2009,96,1188,73,1377,68,Н,0,30,63,5,15,8,19,13,17,16,12,8,6,13,25,64,11,23,7,9,18,21,16,19,5,5,21
2011,15,1195,89,1369,78,Н,0,33,59,2,9,21,34,13,26,20,18,9,1,22,31,63,5,15,11,23,13,24,14,21,6,3,31
2008,47,1378,86,1383,66,Н,0,33,56,9,24,11,23,5,36,25,15,5,2,24,22,65,6,13,16,29,14,25,15,10,8,0,19
2013,65,1353,58,1385,56,A,0,22,55,5,15,9,14,12,24,10,12,7,2,20,19,54,3,15,15,27,17,24,12,12,7,5,11
2014,68,1380,73,1212,49,Н,0,27,55,10,22,9,18,13,28,17,13,7,5,19,15,46,5,14,14,23,9,20,3,16,7,1,16
2009,49,1158,77,1457,76,A,0,24,49,12,26,17,32,8,22,17,14,3,1,14,33,60,4,12,6,10,8,21,14,8,6,0,20
2009,58,1404,84,1146,65,A,0,30,68,8,20,16,22,18,21,13,7,5,4,19,23,52,5,16,14,23,10,23,14,15,4,7,21
2010,15,1167,58,1430,51,Н,0,20,62,4,24,14,17,18,21,9,10,7,4,13,19,49,2,12,11,15,11,27,7,16,1,4,16
2013,40,1139,88,1231,86,Н,1,33,69,11,24,11,16,19,21,13,18,5,4,27,27,63,5,12,27,38,18,20,14,13,13,4,18
2004,96,1234,84,1231,82,A,2,32,67,7,16,13,15,12,34,16,18,4,2,16,30,73,12,30,10,18,12,24,13,11,9,5,17
2003,33,1305,83,1334,54,Н,0,29,59,9,16,16,22,11,27,15,12,12,3,26,15,45,3,14,21,30,7,23,8,20,4,0,21
2013,75,1439,66,1448,65,Н,0,27,60,4,13,8,16,10,28,12,7,4,6,11,25,68,7,19,8,12,17,26,14,8,4,1,15
2005,93,1344,98,1438,79,Н,0,31,54,14,25,22,27,7,33,24,16,6,8,18,26,63,9,24,18,27,8,19,16,10,10,1,22
2008,64,1124,72,1135,62,Н,0,27,49,11,18,7,9,3,21,14,8,4,6,12,20,50,12,28,10,12,10,20,15,15,1,2,9
2005,48,1385,74,1265,66,Н,0,28,56,2,12,16,19,14,25,12,19,7,9,17,22,57,8,21,14,19,11,16,14,16,9,6,17
2012,80,1282,72,1442,50,Н,0,25,41,13,21,9,9,3,25,14,13,5,3,12,19,53,6,12,6,7,9,13,11,10,6,2,9
2011,82,1285,75,1286,61,Н,0,26,56,4,10,19,30,13,28,12,7,7,4,19,17,59,5,18,22,27,18,24,8,12,5,0,22
2005,27,1314,97,1425,65,Н,0,35,61,4,15,23,37,12,28,28,20,15,2,15,24,68,5,21,12,16,19,20,16,28,16,2,28
2005,69,1132,78,1296,67,Н,0,28,55,7,17,15,15,12,17,20,12,5,5,16,26,53,8,17,7,9,11,15,19,15,5,4,16
2012,14,1104,74,1324,57,Н,0,28,55,3,8,15,20,12,27,13,14,4,4,17,20,50,4,18,13,24,8,19,5,12,8,1,18
2011,104,1233,85,1265,70,A,0,31,59,4,14,19,28,7,24,18,7,13,4,16,22,60,10,24,16,17,15,26,7,18,6,5,21
2007,96,1217,65,1165,64,Н,0,25,57,2,12,13,14,16,15,10,18,9,3,14,26,59,7,24,5,11,17,17,15,18,6,4,15
2003,56,1344,74,1335,71,Н,1,25,57,6,25,18,24,13,28,16,19,8,10,15,23,63,7,24,18,22,13,21,10,13,11,3,19
2014,5,1319,74,1427,63,A,0,25,59,6,25,18,21,12,24,14,17,8,5,22,21,49,2,14,19,29,10,23,8,20,7,3,21
2012,103,1261,67,1104,58,Н,0,24,49,2,11,17,21,9,25,15,13,5,2,11,22,54,5,17,9,13,8,19,11,13,9,1,18
2012,72,1400,61,1401,51,Н,0,18,41,3,7,22,31,6,20,9,12,7,3,18,19,48,5,17,8,16,13,20,6,17,5,4,25
2003,40,1124,65,1286,56,Н,0,24,50,10,26,7,12,8,27,18,11,8,3,13,21,53,6,21,8,14,8,21,12,10,4,1,16
2013,122,1440,90,1255,86,Н,0,29,61,7,21,25,30,7,20,12,4,7,1,20,29,58,7,19,21,25,12,30,10,11,2,1,20
2009,68,1267,72,1187,64,Н,0,23,42,4,9,22,25,11,20,13,19,8,0,13,22,45,10,23,10,14,4,10,17,15,10,2,18
2014,20,1401,79,1358,62,Н,0,28,49,4,10,19,30,8,33,14,17,4,7,25,20,53,2,12,20,33,8,21,7,10,11,0,26
2011,58,1385,81,1452,71,A,0,25,41,1,6,30,39,9,28,15,15,8,4,14,25,66,13,36,8,11,15,12,20,10,6,4,26
2013,61,1191,85,1356,68,Н,0,30,52,9,18,16,18,8,23,22,12,1,5,18,26,51,2,11,14,21,8,16,12,10,6,0,16
2003,100,1456,59,1406,52,A,0,20,53,8,16,11,19,13,17,13,6,9,0,12,20,48,8,24,4,8,13,24,17,16,3,8,16
2011,21,1283,80,1337,60,Н,0,26,43,8,18,20,28,6,27,18,12,5,2,19,21,49,6,14,12,20,6,16,12,11,8,1,25
2014,54,1278,65,1394,44,Н,0,22,59,9,26,12,22,17,26,17,12,9,6,19,17,48,1,15,9,16,8,25,9,18,6,6,19
2013,103,1431,73,1416,58,Н,0,27,51,5,16,14,17,5,28,14,9,6,3,18,20,62,6,28,12,18,18,22,11,10,8,3,17
2006,96,1211,85,1365,71,Н,0,27,58,9,21,22,32,15,23,18,13,10,1,27,23,53,4,17,21,35,18,24,11,16,7,2,25
2008,4,1325,80,1308,72,Н,0,26,60,8,24,20,33,12,26,14,16,8,0,21,27,64,6,28,12,19,17,28,14,18,3,4,26
2011,87,1430,84,1152,61,Н,0,24,49,4,17,32,41,7,34,13,14,5,3,26,19,55,8,19,15,25,7,23,9,12,5,1,32
2004,117,1168,90,1142,83,Н,0,30,65,8,18,22,28,21,29,21,17,12,0,20,26,55,12,30,19,26,6,16,16,15,6,0,19
2005,123,1416,66,1125,61,A,0,24,46,9,22,9,16,11,23,16,18,5,6,21,20,52,7,24,14,21,13,17,8,10,7,0,18
2008,6,1458,83,1236,55,Н,0,32,65,3,12,16,20,12,31,18,11,14,5,10,19,55,7,25,10,17,7,24,14,18,8,2,18
2012,48,1218,65,1299,57,Н,0,18,47,5,16,24,32,15,23,11,22,8,5,16,20,53,8,27,9,13,11,18,9,22,8,3,27
2008,65,1172,59,1189,57,A,0,22,52,5,17,10,16,15,23,15,19,11,2,13,22,50,5,21,8,15,10,19,13,17,12,1,16
2014,45,1429,68,1442,52,Н,0,19,36,5,7,25,34,10,24,15,19,4,9,16,21,53,3,15,7,9,8,10,11,10,11,4,23
2003,47,1293,76,1191,58,A,0,30,55,7,21,9,13,6,27,20,14,8,5,17,21,49,5,15,11,20,6,24,10,17,9,1,15
2013,42,1161,83,1316,55,Н,0,31,61,7,11,14,18,14,27,22,8,8,2,13,20,47,7,23,8,14,5,18,12,15,2,4,16
2003,33,1356,85,1369,69,A,0,33,64,5,12,14,19,11,27,18,13,8,3,21,26,58,8,20,9,15,8,23,16,17,5,3,18
2011,75,1260,71,1454,65,A,0,27,49,5,14,12,14,6,27,12,15,4,1,18,25,63,10,28,5,11,14,15,16,10,5,1,13
2008,26,1219,80,1255,68,A,0,28,56,9,21,15,20,12,23,16,15,10,3,14,26,60,10,24,6,11,13,18,19,17,7,0,18
2011,96,1379,67,1267,60,Н,0,23,58,3,12,18,26,17,32,17,12,4,3,22,20,60,6,20,14,28,18,21,6,10,2,3,21
2013,124,1206,60,1180,54,Н,0,18,47,4,17,20,22,8,20,3,13,11,3,19,18,49,5,19,13,16,12,21,10,17,5,3,21
2008,110,1373,93,1129,70,A,0,36,76,4,14,17,24,16,28,15,9,9,2,17,25,59,8,23,12,22,10,26,16,20,4,3,19
2008,10,1301,66,1456,47,Н,0,24,54,5,24,13,18,14,28,13,10,4,7,17,16,55,5,19,10,15,14,19,7,10,4,2,19
2014,56,1124,81,1331,55,Н,0,30,58,6,13,15,23,12,24,24,9,8,5,16,21,58,1,13,12,20,15,21,14,13,2,2,17
2010,124,1375,52,1194,51,Н,0,21,52,7,16,3,7,8,26,13,17,5,8,16,18,66,6,24,9,18,25,25,12,15,3,7,14
2008,9,1317,82,1329,73,Н,0,30,60,3,13,19,22,12,28,11,20,10,3,18,25,66,10,34,13,22,15,20,12,17,14,2,20
2011,77,1420,71,1131,67,Н,0,23,47,10,21,15,21,12,23,11,10,4,1,17,22,56,12,34,11,15,14,14,17,9,4,2,21
2013,89,1211,65,1360,63,A,0,25,57,4,8,11,16,12,20,13,10,11,6,14,26,60,6,21,5,9,16,22,12,15,6,7,17
2013,23,1405,80,1394,68,Н,0,20,48,5,14,35,46,11,23,10,12,6,2,25,20,52,4,21,24,32,12,23,8,16,7,3,34
2011,82,1283,67,1166,66,Н,0,28,66,2,12,9,10,19,19,7,6,6,5,13,26,52,6,15,8,12,9,20,9,9,3,7,13
2005,68,1455,63,1283,61,A,0,23,44,6,16,11,16,5,23,10,17,5,3,20,23,60,3,15,12,17,18,19,13,11,7,3,18
2010,18,1296,85,1398,57,Н,0,31,57,10,21,13,27,18,29,19,23,5,4,16,21,60,8,22,7,14,14,18,11,20,12,3,25
2007,20,1438,85,1288,66,Н,0,29,57,7,18,20,34,16,32,15,19,5,3,14,23,65,11,29,9,14,12,18,15,17,8,5,23
2006,104,1281,74,1243,71,Н,0,28,54,5,17,13,20,8,21,17,11,7,1,16,26,51,7,17,12,16,6,21,17,13,6,2,20
2013,6,1437,80,1267,68,Н,0,23,46,9,22,25,37,9,28,14,17,8,1,13,24,53,12,27,8,15,3,20,16,16,9,2,26
2008,100,1307,73,1361,63,A,0,23,44,10,18,17,26,5,19,15,15,7,6,20,21,47,7,18,14,18,8,20,12,20,4,1,22
2007,61,1142,67,1415,64,Н,0,27,58,8,21,5,11,10,22,16,18,8,5,13,23,52,10,22,8,15,9,24,17,20,9,1,16
2007,117,1309,88,1419,75,Н,0,32,55,8,15,16,24,9,28,14,8,6,5,19,24,58,8,24,19,28,13,17,14,7,2,0,21
2012,31,1389,51,1373,44,Н,0,18,43,5,17,10,14,7,20,7,11,6,3,17,15,44,3,18,11,19,13,21,6,14,2,4,17
2009,47,1353,67,1136,37,Н,0,22,48,5,21,18,24,13,30,14,12,6,8,17,11,49,5,20,10,17,13,16,6,14,6,2,19
2007,68,1404,73,1398,65,Н,0,24,57,3,16,22,33,17,29,18,11,7,2,21,18,52,8,19,21,29,8,22,9,9,8,4,24
2014,110,1222,88,1416,84,Н,0,28,48,10,16,22,32,6,21,18,16,9,4,23,31,65,8,17,14,20,18,21,15,16,11,3,24
2009,40,1140,91,1339,76,Н,0,29,47,8,18,25,33,8,23,18,17,6,2,20,28,61,10,26,10,15,12,15,15,15,7,1,26
2008,125,1179,79,1229,49,Н,0,30,54,10,24,9,11,13,21,18,10,7,1,12,20,49,3,16,6,10,10,12,10,12,8,4,14
2011,66,1346,72,1284,70,A,0,26,65,6,25,14,24,20,19,18,9,5,1,19,25,44,8,16,12,20,5,21,14,17,3,1,20
2004,54,1386,73,1334,55,Н,0,25,64,12,30,11,17,15,23,14,9,14,1,10,21,51,5,15,8,12,9,28,13,18,7,7,17
2009,12,1139,58,1179,48,A,0,23,52,8,23,4,5,11,24,11,16,7,3,21,14,45,6,21,14,18,10,19,6,17,7,3,14
2009,33,1210,63,1435,51,Н,0,21,62,1,6,20,31,23,25,15,15,10,7,17,16,50,2,16,17,27,10,23,10,17,7,8,23
2007,29,1307,79,1308,76,Н,0,28,54,8,18,15,27,11,29,14,14,5,4,22,29,62,6,17,12,28,12,22,21,10,6,4,25
2003,68,1140,77,1226,58,Н,0,28,48,9,16,12,18,16,27,13,19,8,3,14,23,53,5,16,7,13,8,11,16,12,9,0,15
2011,73,1117,74,1418,65,Н,0,29,54,6,16,10,17,7,23,15,13,8,5,22,24,58,3,14,14,25,17,23,9,15,4,4,12
2013,128,1323,69,1353,61,Н,0,22,53,10,17,15,19,13,26,12,9,4,2,17,26,62,4,15,5,11,13,21,13,6,5,3,18
2005,17,1112,83,1460,66,Н,0,33,59,8,14,9,12,13,22,20,15,5,2,14,25,55,7,15,9,14,11,14,20,12,8,1,14
2003,33,1173,59,1423,48,Н,0,17,46,4,20,21,30,16,25,8,18,7,1,14,20,49,2,13,6,7,5,17,9,16,12,1,23
2007,82,1145,84,1265,74,Н,0,28,51,6,13,22,39,11,27,18,14,7,3,20,27,71,9,34,11,17,19,24,18,13,5,4,30
2007,92,1447,80,1254,77,A,0,25,60,9,24,21,32,20,29,11,16,8,2,20,28,63,6,19,15,22,8,23,14,11,8,2,23
2011,107,1272,62,1412,58,Н,0,21,45,3,11,17,25,6,23,10,15,6,4,18,20,56,5,21,13,16,13,24,15,14,5,3,19
2006,119,1285,96,1319,83,Н,0,33,56,12,24,18,29,14,22,25,17,7,4,22,29,59,6,14,19,24,11,15,18,15,7,3,26
2009,131,1300,63,1445,56,Н,0,18,56,3,18,24,32,16,23,6,19,16,0,17,21,54,2,17,12,17,10,21,11,23,10,4,22
2004,117,1397,75,1120,69,Н,0,23,53,5,15,24,28,8,24,16,12,9,4,20,23,63,6,18,17,23,18,25,17,12,6,2,23
2005,82,1328,64,1400,60,Н,0,25,66,6,28,8,14,22,20,17,9,7,5,18,21,49,2,12,16,19,10,23,9,12,4,1,14
2009,100,1272,63,1409,37,Н,0,22,50,5,15,14,19,8,18,12,6,16,6,13,14,39,2,9,7,8,8,21,6,24,4,4,18
2009,22,1409,92,1300,52,Н,0,33,56,10,16,16,24,11,30,15,13,13,8,13,17,58,5,17,13,15,13,19,8,15,8,1,20
2014,85,1455,57,1260,45,Н,0,19,52,7,21,12,18,15,29,16,16,4,4,12,18,51,3,16,6,12,6,22,8,12,9,2,19
2012,96,1320,65,1166,62,Н,0,23,57,11,21,8,15,7,23,11,2,5,2,15,24,57,5,16,9,12,12,32,5,11,2,4,19
2007,60,1388,71,1125,60,Н,0,23,53,3,18,22,27,13,27,13,15,7,3,16,22,63,6,25,10,11,13,21,12,13,7,6,20
2007,68,1296,70,1444,68,Н,0,22,49,12,22,14,18,8,20,11,14,4,0,22,21,47,5,17,21,27,9,21,11,14,6,0,20
2007,26,1295,85,1453,73,Н,0,33,63,6,12,13,16,18,26,20,20,5,12,16,27,66,3,9,16,17,14,14,7,15,10,1,17
2014,121,1221,54,1250,48,Н,0,21,52,6,17,6,11,5,29,14,12,7,8,9,20,62,3,21,5,6,11,29,9,12,7,4,13
2006,50,1344,92,1318,70,Н,0,38,75,4,16,12,20,20,31,18,9,5,3,14,25,73,8,34,12,17,17,20,15,8,6,8,18
2006,13,1192,74,1419,58,Н,0,26,58,7,14,15,22,15,32,13,13,7,5,15,22,62,7,26,7,12,11,22,9,13,6,2,17
2003,96,1324,79,1237,78,Н,0,26,58,6,16,21,24,13,21,13,21,10,3,21,24,54,11,20,19,25,10,22,10,23,6,0,24
2013,82,1232,59,1320,58,Н,0,22,47,5,16,10,11,6,21,14,11,4,3,17,19,44,9,19,11,14,5,19,12,10,5,1,16
2008,47,1357,75,1217,66,Н,0,22,53,6,21,25,28,10,26,14,16,7,2,16,25,57,5,17,11,19,11,21,10,20,7,2,19
2012,77,1238,54,1411,51,Н,0,20,62,2,13,12,19,23,24,9,13,12,0,20,19,41,2,13,11,22,3,25,9,15,8,5,19
2007,12,1259,65,1316,50,Н,0,26,45,5,15,8,11,5,29,12,25,14,2,16,21,49,3,8,5,12,5,17,10,20,8,4,14
2006,109,1433,70,1107,67,Н,0,25,49,7,17,13,16,6,13,12,11,9,5,21,22,50,8,18,15,17,14,18,9,20,2,3,16
2014,21,1161,95,1341,68,Н,0,27,57,8,18,33,44,19,27,20,11,6,1,21,25,53,6,18,12,20,4,19,13,12,8,0,27
2009,67,1233,69,1145,58,Н,0,21,43,8,11,19,31,10,21,10,19,9,0,16,22,49,8,21,6,13,9,17,10,18,5,7,25
2011,102,1343,76,1162,46,A,0,29,51,3,8,15,20,8,34,17,11,5,4,17,16,58,2,11,12,19,14,18,8,8,6,3,16
2014,114,1269,70,1348,67,Н,0,22,57,5,14,21,31,18,23,15,10,7,5,19,26,52,4,13,11,18,6,22,20,11,6,7,24
2005,60,1332,90,1425,83,Н,0,27,48,11,20,25,28,4,16,13,13,4,4,16,33,61,8,25,9,17,12,17,18,16,8,1,21
2012,75,1380,69,1115,68,A,0,19,42,9,21,22,30,6,21,8,12,6,0,17,24,49,4,13,16,24,9,24,12,10,6,3,21
2010,16,1331,83,1390,81,A,0,31,63,6,18,15,18,9,29,13,14,3,1,20,26,54,8,21,21,30,3,25,17,8,3,0,13
2013,54,1406,67,1333,66,A,1,25,65,4,18,13,22,15,31,7,8,1,3,20,23,66,3,8,17,24,14,30,13,7,5,7,17
2013,26,1385,57,1312,49,Н,0,22,60,2,10,11,29,18,30,11,13,7,12,12,19,59,7,19,4,10,12,30,12,15,5,10,24
2008,24,1166,78,1366,52,Н,0,26,55,7,16,19,32,16,25,12,21,18,3,23,15,43,2,9,20,29,5,19,9,24,10,3,26
