season,daynum,wteam,wscore,lteam,lscore,wloc,numot
2005,14,1276,59,1127,46,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,14,1281,68,1135,60,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,14,1326,74,1406,53,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,14,1336,78,1441,63,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,14,1352,68,1288,49,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,14,1354,80,1240,72,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,14,1433,82,1110,76,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",1
2005,14,1448,97,1203,76,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1112,80,1360,69,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1166,68,1233,62,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1229,70,1279,52,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,15,1240,90,1441,74,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,15,1266,69,1102,65,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1281,77,1222,61,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1319,70,1108,61,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,15,1326,82,1352,50,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1335,74,1346,60,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1344,83,1310,78,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,15,1354,63,1336,43,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,15,1358,92,1135,79,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,15,1406,71,1288,69,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",2
2005,15,1460,72,1409,66,А,1
2005,16,1187,80,1337,58,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,16,1189,73,1192,59,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,16,1276,69,1160,60,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,16,1301,92,1309,58,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,16,1333,69,1373,67,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,17,1112,83,1460,66,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,17,1187,64,1333,62,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,17,1192,71,1309,58,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,17,1272,81,1388,66,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,17,1301,71,1189,45,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,17,1337,87,1373,72,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,17,1344,89,1335,52,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,17,1393,71,1280,58,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,17,1429,71,1204,61,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,17,1448,81,1433,67,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,18,1104,97,1441,66,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,18,1107,85,1357,67,А,0
2005,18,1116,72,1457,49,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,18,1120,80,1396,78,А,0
2005,18,1122,52,1387,45,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",1
2005,18,1128,81,1318,70,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2005,18,1129,76,1225,66,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,18,1130,72,1263,58,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2005,18,1133,77,1369,73,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1104,70,1355,67,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1107,69,1182,66,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1114,84,1404,68,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1116,73,1358,68,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1120,61,1236,50,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1122,75,1359,64,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1124,99,1250,77,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1125,89,1252,60,А,0
2013,4,1133,76,1183,53,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1137,70,1345,65,А,0
2013,4,1140,81,1398,66,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1150,68,1149,58,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1156,92,1212,49,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1157,74,1103,70,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",1
2013,4,1158,75,1406,58,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1160,74,1459,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1161,72,1285,65,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1163,66,1277,62,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2013,4,1166,71,1317,51,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1169,81,1337,75,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1177,91,1415,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1181,74,1209,55,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1206,63,1438,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1208,68,1239,62,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1210,79,1408,61,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1211,103,1381,65,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1218,76,1271,64,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1219,81,1422,73,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1221,46,1330,45,А,0
2013,4,1222,81,1197,76,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1223,72,1115,68,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2013,4,1228,75,1159,55,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1231,97,1136,54,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1233,65,1176,58,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1234,86,1410,55,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1235,82,1380,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1237,67,1430,54,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1242,74,1369,55,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1243,85,1315,52,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1245,66,1180,62,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",1
2013,4,1246,72,1268,69,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2013,4,1259,71,1127,45,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1260,62,1405,50,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1261,77,1364,63,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1267,81,1255,47,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1274,87,1391,79,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1278,72,1110,36,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1279,93,1290,57,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1284,91,1220,62,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1287,77,1254,74,А,0
2013,4,1288,71,1427,59,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",0
2013,4,1292,97,1106,53,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1301,97,1275,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1303,77,1296,64,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1309,72,1363,68,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1313,67,1348,55,А,0
2013,4,1314,76,1205,59,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1318,65,1131,64,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1329,73,1413,65,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1333,102,1310,83,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1335,80,1420,75,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1336,65,1384,58,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1338,80,1291,48,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1350,84,1251,42,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
2013,4,1351,79,1352,54,"Добро пожаловать в «Киберпанк 2077»! Это игра в стиле киберпанк, выпущенная в 2019 году. Выберите своего персонажа и отправляйтесь в опасное приключение в будущем, где технологии и мрачная атмосфера идут рука об руку.",0
