playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
grimbo01,1956,1,NYA,AL,6,1,26,6,1,0,5,224,64,23,3,31,48,0.0,2.0,0.0,1,2.0,0,309.0,11,27,,,
grimbo01,1957,1,NYA,AL,12,8,46,0,0,0,19,216,60,21,5,36,52,0.0,2.0,5.0,1,0.0,0,299.0,36,22,,,
grimbo01,1958,1,NYA,AL,0,1,11,0,0,0,0,49,12,10,3,10,11,0.0,5.0,0.0,0,1.0,0,70.0,6,10,,,
grimbo01,1958,2,KC1,AL,7,6,26,14,5,1,0,341,118,45,7,41,54,0.0,3.0,4.0,1,3.0,0,490.0,5,54,,,
grimbo01,1959,1,KC1,AL,6,10,40,9,3,1,4,376,124,57,10,57,65,0.0,4.0,6.0,4,3.0,0,548.0,16,69,,,
grimbo01,1960,1,CLE,AL,0,1,3,0,0,0,0,7,6,3,0,1,2,0.0,11.0,0.0,0,0.0,0,14.0,1,3,,,
grimbo01,1960,2,CIN,NL,2,2,26,0,0,0,2,91,32,15,3,10,22,0.0,4.0,2.0,0,0.0,0,133.0,14,18,,,
grimbo01,1960,3,SLN,NL,1,0,15,0,0,0,0,62,22,7,1,9,15,0.0,3.0,1.0,0,0.0,0,92.0,10,7,,,
grimbo01,1962,1,KC1,AL,0,1,12,0,0,0,3,39,14,9,0,8,3,0.0,6.0,2.0,0,0.0,0,58.0,7,9,,,
jacksla01,1955,1,SLN,NL,9,14,37,25,4,1,2,532,189,85,25,72,88,0.0,4.0,11.0,2,9.0,0,775.0,10,93,,,
jacksla01,1956,1,SLN,NL,2,2,51,1,0,0,9,256,75,39,5,45,50,0.0,4.0,8.0,4,1.0,1,366.0,26,44,,,
jacksla01,1957,1,SLN,NL,15,9,41,22,6,2,1,631,196,81,21,57,96,0.0,3.0,8.0,4,4.0,0,861.0,11,84,,,
jacksla01,1958,1,SLN,NL,13,13,49,23,11,1,8,594,211,81,21,51,124,0.0,3.0,11.0,7,10.0,1,846.0,16,93,,,
jacksla01,1959,1,SLN,NL,14,13,40,37,12,3,0,768,271,94,13,64,145,0.0,3.0,3.0,7,4.0,0,1081.0,2,103,,,
jacksla01,1960,1,SLN,NL,18,13,43,38,14,3,0,846,277,109,22,70,171,0.0,3.0,4.0,2,3.0,0,1173.0,3,123,,,
jacksla01,1961,1,SLN,NL,14,11,33,28,12,3,0,633,203,88,20,56,113,0.0,3.0,5.0,3,4.0,0,880.0,2,99,,,
jacksla01,1962,1,SLN,NL,16,11,36,35,11,2,0,757,267,105,25,64,112,0.0,3.0,6.0,7,6.0,1,1074.0,0,121,,,
jacksla01,1963,1,CHN,NL,14,18,37,37,13,4,0,825,256,78,11,54,153,0.0,2.0,3.0,3,6.0,2,1126.0,0,102,,,
jacksla01,1964,1,CHN,NL,24,11,40,38,19,3,0,893,265,104,17,58,148,0.0,3.0,8.0,4,1.0,0,1200.0,1,114,,,
jacksla01,1965,1,CHN,NL,14,21,39,39,12,4,0,772,268,110,28,57,131,0.0,3.0,8.0,5,5.0,0,1079.0,0,126,,,
jacksla01,1966,1,CHN,NL,0,2,3,2,0,0,0,24,14,12,3,4,5,0.0,13.0,0.0,0,0.0,0,43.0,0,13,,,
jacksla01,1966,2,PHI,NL,15,13,35,33,12,5,0,741,243,82,22,58,107,0.0,2.0,5.0,3,5.0,0,1014.0,1,93,,,
jacksla01,1967,1,PHI,NL,13,15,40,37,11,4,0,785,242,90,17,54,139,0.0,3.0,11.0,3,6.0,1,1078.0,1,111,,,
jacksla01,1968,1,PHI,NL,13,17,34,34,12,2,0,731,229,75,9,60,127,0.0,2.0,15.0,2,4.0,0,997.0,0,86,,,
labincl01,1950,1,BRO,NL,0,0,1,0,0,0,0,6,2,1,0,1,0,0.0,4.0,,0,0.0,0,8.0,1,1,,,
labincl01,1951,1,BRO,NL,5,1,14,6,5,2,0,196,52,16,4,20,39,0.0,2.0,,0,0.0,0,258.0,3,17,,,
labincl01,1952,1,BRO,NL,8,4,25,9,0,0,0,231,76,44,3,47,43,0.0,5.0,,4,1.0,0,343.0,8,44,,,
labincl01,1953,1,BRO,NL,11,6,37,7,0,0,7,331,92,34,9,30,44,0.0,2.0,,3,0.0,0,444.0,21,39,,,
labincl01,1954,1,BRO,NL,7,6,47,2,0,0,5,325,101,50,7,56,43,0.0,4.0,,4,1.0,0,480.0,19,60,,,
labincl01,1955,1,BRO,NL,13,5,60,8,1,0,11,433,121,52,12,55,67,0.0,3.0,4.0,5,0.0,0,592.0,32,61,,,
labincl01,1956,1,BRO,NL,10,6,62,3,1,0,19,347,111,43,11,39,75,0.0,3.0,8.0,5,3.0,0,492.0,47,48,,,
labincl01,1957,1,BRO,NL,5,7,58,0,0,0,17,314,104,40,8,27,67,0.0,3.0,6.0,0,1.0,0,444.0,37,50,,,
labincl01,1958,1,LAN,NL,6,6,52,2,0,0,14,312,112,48,8,33,43,0.0,4.0,8.0,3,1.0,0,440.0,35,55,,,
labincl01,1959,1,LAN,NL,5,10,56,0,0,0,9,254,91,37,11,25,37,0.0,3.0,10.0,0,1.0,0,358.0,33,39,,,
labincl01,1960,1,LAN,NL,0,1,13,0,0,0,1,51,26,11,1,8,15,0.0,5.0,3.0,0,0.0,0,81.0,6,12,,,
bottari01,1994,1,PHI,NL,0,0,3,0,0,0,0,9,3,0,0,1,3,0.0,0.0,0.0,0,0.0,0,13.0,3,0,,,
bottari01,1995,1,PHI,NL,5,3,62,0,0,0,1,263,50,24,7,42,87,,2.0,3.0,1,4.0,0,350.0,20,25,,,
bottari01,1996,1,PHI,NL,4,5,61,0,0,0,34,203,47,24,6,23,74,0.0,3.0,2.0,3,2.0,0,269.0,56,24,,,
bottari01,1997,1,PHI,NL,2,5,69,0,0,0,34,222,68,30,7,42,89,0.0,3.0,4.0,3,2.0,0,324.0,61,31,,,
bottari01,1998,1,PHI,NL,1,5,39,0,0,0,6,130,54,31,7,25,27,,6.0,5.0,2,1.0,0,206.0,28,31,,,
bottari01,1999,1,SLN,NL,3,7,68,0,0,0,20,220,83,40,8,49,66,0.0,4.0,1.0,6,3.0,0,347.0,40,45,,,
bottari01,2000,1,KCA,AL,9,6,62,0,0,0,16,218,65,39,12,41,56,0.0,4.0,3.0,5,2.0,1,319.0,50,40,,,
bottari01,2001,1,PHI,NL,3,4,66,0,0,0,3,201,58,29,11,25,57,,3.0,2.0,5,4.0,0,281.0,18,31,,,
bottari01,2002,1,PHI,NL,0,3,30,0,0,0,0,82,33,14,3,13,24,,4.0,2.0,2,2.0,0,128.0,6,16,,,
bottari01,2003,1,ARI,NL,1,0,2,0,0,0,0,5,3,1,0,2,2,0.0,5.0,1.0,0,0.0,0,10.0,0,1,,,
bottari01,2004,1,NYN,NL,3,2,60,0,0,0,0,208,54,26,3,34,61,0.0,3.0,7.0,3,4.0,0,296.0,8,30,,,
bottari01,2005,1,MIL,NL,2,2,40,0,0,0,2,125,43,21,7,19,29,,4.0,0.0,7,3.0,0,187.0,11,24,,,
brownke01,1986,1,TEX,AL,1,0,1,1,0,0,0,15,6,2,0,0,4,0.0,3.0,0.0,0,0.0,0,19.0,0,2,,,
brownke01,1988,1,TEX,AL,1,1,4,4,1,0,0,70,33,11,2,8,12,0.0,4.0,0.0,1,1.0,0,110.0,0,15,,,
brownke01,1989,1,TEX,AL,12,9,28,28,7,0,0,573,167,71,10,70,104,0.0,3.0,2.0,7,4.0,2,798.0,0,81,,,
brownke01,1990,1,TEX,AL,12,10,26,26,6,2,0,540,175,72,13,60,88,0.0,3.0,3.0,9,3.0,2,757.0,0,84,,,
brownke01,1991,1,TEX,AL,9,12,33,33,0,0,0,632,233,103,17,90,96,0.0,4.0,5.0,12,13.0,3,934.0,0,116,,,
brownke01,1992,1,TEX,AL,21,11,35,35,11,1,0,797,262,98,11,76,173,0.0,3.0,2.0,8,10.0,2,1108.0,0,117,,,
brownke01,1993,1,TEX,AL,15,12,34,34,12,3,0,699,228,93,14,74,142,0.0,3.0,5.0,8,15.0,1,1001.0,0,105,,,
brownke01,1994,1,TEX,AL,7,9,26,25,3,0,0,510,218,91,18,50,123,0.0,4.0,3.0,7,6.0,0,760.0,1,109,,,
brownke01,1995,1,BAL,AL,10,9,26,26,3,1,0,517,155,69,10,48,117,0.0,3.0,1.0,3,9.0,0,706.0,0,73,,,
brownke01,1996,1,FLO,NL,17,11,32,32,5,3,0,699,187,49,8,33,159,0.0,1.0,2.0,6,16.0,1,906.0,0,60,,,
brownke01,1997,1,FLO,NL,16,8,33,33,6,2,0,712,214,71,10,66,205,0.0,2.0,7.0,7,14.0,1,976.0,0,77,,,
brownke01,1998,1,SDN,NL,18,7,36,35,7,3,0,771,225,68,8,49,257,,2.0,4.0,10,10.0,0,1032.0,0,77,,,
brownke01,1999,1,LAN,NL,18,9,35,35,5,1,0,757,210,84,19,59,221,0.0,3.0,1.0,4,7.0,1,1018.0,0,99,,,
brownke01,2000,1,LAN,NL,13,6,33,33,5,1,0,690,181,66,21,47,216,0.0,2.0,1.0,4,9.0,0,921.0,0,76,,,
brownke01,2001,1,LAN,NL,10,4,20,19,1,0,0,347,94,34,8,38,104,,2.0,2.0,3,2.0,1,465.0,0,41,,,
brownke01,2002,1,LAN,NL,3,4,17,10,0,0,0,191,68,34,9,23,58,,4.0,1.0,2,5.0,0,278.0,0,36,,,
brownke01,2003,1,LAN,NL,14,9,32,32,0,0,0,633,184,56,11,56,185,0.0,2.0,2.0,5,5.0,1,856.0,0,67,,,
brownke01,2004,1,NYA,AL,10,6,22,22,0,0,0,396,132,60,14,35,83,0.0,4.0,0.0,6,3.0,0,551.0,0,65,,,
brownke01,2005,1,NYA,AL,4,7,13,13,0,0,0,220,107,53,5,19,50,,6.0,1.0,6,7.0,0,346.0,0,57,,,
benitar01,1994,1,BAL,AL,0,0,3,0,0,0,0,30,8,1,0,4,14,0.0,0.0,0.0,0,1.0,0,42.0,1,1,,,
benitar01,1995,1,BAL,AL,1,5,44,0,0,0,2,143,37,30,8,37,56,0.0,5.0,2.0,3,5.0,1,221.0,18,33,,,
benitar01,1996,1,BAL,AL,1,0,18,0,0,0,4,43,7,6,2,6,20,0.0,3.0,0.0,1,0.0,0,56.0,8,6,,,
benitar01,1997,1,BAL,AL,4,5,71,0,0,0,9,220,49,20,7,43,106,0.0,2.0,5.0,1,1.0,0,307.0,26,22,,,
benitar01,1998,1,BAL,AL,5,6,71,0,0,0,22,205,48,29,10,39,87,,3.0,2.0,0,4.0,0,289.0,54,29,,,
benitar01,1999,1,NYN,NL,4,3,77,0,0,0,22,234,40,16,4,41,128,0.0,1.0,4.0,2,0.0,0,312.0,42,17,,,
benitar01,2000,1,NYN,NL,4,4,76,0,0,0,41,228,39,22,10,38,106,0.0,2.0,2.0,0,0.0,0,304.0,68,24,,,
benitar01,2001,1,NYN,NL,6,4,73,0,0,0,43,229,59,32,12,40,93,,3.0,6.0,5,1.0,0,320.0,64,32,,,
benitar01,2002,1,NYN,NL,1,0,62,0,0,0,33,202,46,17,8,25,79,,2.0,0.0,1,3.0,0,275.0,52,20,,,
benitar01,2003,1,NYN,NL,3,3,45,0,0,0,21,148,41,17,5,24,50,0.0,3.0,1.0,3,0.0,1,209.0,40,18,,,
benitar01,2003,2,NYA,AL,1,1,9,0,0,0,0,28,8,2,0,6,10,0.0,1.0,1.0,0,0.0,0,40.0,2,4,,,
benitar01,2003,3,SEA,AL,0,0,15,0,0,0,0,43,10,5,1,11,15,0.0,3.0,1.0,0,0.0,0,64.0,7,5,,,
benitar01,2004,1,FLO,NL,2,2,64,0,0,0,47,209,36,10,6,21,62,0.0,1.0,4.0,0,0.0,0,262.0,59,11,,,
benitar01,2005,1,SFN,NL,2,3,30,0,0,0,19,90,25,15,5,16,23,,4.0,0.0,0,0.0,0,127.0,27,17,,,
benitar01,2006,1,SFN,NL,4,2,41,0,0,0,17,115,39,15,6,21,31,,3.0,2.0,1,0.0,0,171.0,33,15,,,
benitar01,2007,1,SFN,NL,0,3,19,0,0,0,9,52,17,9,3,9,18,,4.0,1.0,0,0.0,2,78.0,17,9,,,
benitar01,2007,2,FLO,NL,2,5,36,0,0,0,0,99,32,21,5,20,39,,5.0,1.0,1,1.0,1,150.0,7,28,,,
benitar01,2008,1,TOR,AL,0,1,8,0,0,0,0,19,4,4,3,2,9,,5.0,0.0,0,0.0,0,26.0,2,5,,,
cartela02,1999,1,KCA,AL,0,1,6,0,0,0,0,16,3,3,2,3,3,0.0,5.0,0.0,0,0.0,0,21.0,3,3,,,
cartela02,2002,1,TBA,AL,2,0,8,0,0,0,2,61,15,3,2,5,14,,1.0,1.0,0,0.0,0,79.0,7,3,,,
cartela02,2003,1,TBA,AL,7,5,62,0,0,0,26,237,72,38,12,19,47,0.0,4.0,6.0,0,4.0,0,328.0,55,39,,,
cartela02,2004,1,TBA,AL,3,3,56,0,0,0,0,241,77,31,12,23,36,0.0,3.0,2.0,1,1.0,0,336.0,27,32,,,
cartela02,2005,1,TBA,AL,1,2,39,0,0,0,1,171,61,31,9,15,22,,4.0,1.0,0,1.0,0,239.0,18,31,,,
cartela02,2006,1,LAN,NL,0,1,10,0,0,0,0,35,17,11,1,8,5,,8.0,0.0,2,0.0,0,59.0,2,11,,,
chacosh01,2001,1,COL,NL,6,10,27,27,0,0,0,480,157,90,26,87,134,,5.0,10.0,6,10.0,0,711.0,0,96,,,
chacosh01,2002,1,COL,NL,5,11,21,21,0,0,0,358,122,76,25,60,67,,5.0,3.0,0,7.0,1,537.0,0,84,,,
chacosh01,2003,1,COL,NL,11,8,23,23,0,0,0,411,124,70,12,58,93,0.0,4.0,4.0,8,12.0,0,596.0,0,73,,,
chacosh01,2004,1,COL,NL,1,9,66,0,0,0,35,190,71,50,12,52,52,0.0,7.0,7.0,9,5.0,0,316.0,60,52,,,
chacosh01,2005,1,COL,NL,1,7,13,12,0,0,0,218,69,33,7,36,39,,4.0,4.0,3,8.0,0,322.0,0,33,,,
chacosh01,2005,2,NYA,AL,7,3,14,12,0,0,0,237,66,25,7,30,40,,2.0,0.0,3,6.0,1,330.0,0,26,,,
chacosh01,2006,1,NYA,AL,5,3,17,11,0,0,0,189,77,49,11,36,35,,7.0,2.0,3,5.0,0,306.0,0,54,,,
chacosh01,2006,2,PIT,NL,2,3,9,9,0,0,0,138,47,28,12,27,27,,5.0,1.0,1,4.0,1,210.0,0,32,,,
chacosh01,2007,1,PIT,NL,5,4,64,4,0,0,1,288,95,42,9,48,79,,3.0,11.0,1,7.0,0,428.0,11,42,,,
chacosh01,2008,1,HOU,NL,2,3,15,15,0,0,0,257,88,48,16,41,53,,5.0,5.0,2,2.0,0,374.0,0,52,,,
clemero02,1984,1,BOS,AL,9,4,21,20,5,1,0,400,146,64,13,29,126,0.0,4.0,3.0,4,2.0,0,575.0,0,67,,,
clemero02,1985,1,BOS,AL,7,5,15,15,3,1,0,295,83,36,5,37,74,0.0,3.0,0.0,1,3.0,3,407.0,0,38,,,
clemero02,1986,1,BOS,AL,24,4,33,33,10,1,0,762,179,70,21,67,238,0.0,2.0,0.0,11,4.0,3,997.0,0,77,,,
clemero02,1987,1,BOS,AL,20,9,36,36,18,7,0,845,248,93,19,83,256,0.0,2.0,4.0,4,9.0,3,1157.0,0,100,,,
clemero02,1988,1,BOS,AL,18,12,35,35,14,8,0,792,217,86,17,62,291,0.0,2.0,4.0,4,6.0,7,1063.0,0,93,,,
anderbo01,1958,1,CHN,NL,3,3,17,8,2,0,0,197,61,29,3,29,51,0.0,3.0,1.0,1,1.0,0,275.0,4,29,,,
mahleri01,1991,2,ATL,NL,1,1,13,2,0,0,0,86,33,18,2,13,10,0.0,5.0,1.0,1,2.0,0,133.0,1,20,,,
burtsmo01,1956,1,KC1,AL,3,1,21,0,0,0,0,130,41,19,6,30,18,0.0,3.0,4.0,2,3.0,0,195.0,9,22,,,
wakefti01,2008,1,BOS,AL,10,11,30,30,1,0,0,543,154,83,25,60,117,,4.0,0.0,12,13.0,0,754.0,0,89,,,
riggaje01,2002,1,CLE,AL,2,1,29,0,0,0,0,99,53,28,3,18,22,,7.0,4.0,4,0.0,1,165.0,9,28,,,
whitega01,2003,1,CIN,NL,3,0,34,0,0,0,0,103,36,15,5,6,23,0.0,3.0,3.0,0,1.0,0,141.0,4,15,,,
cummijo01,1994,1,SEA,AL,2,4,17,8,0,0,0,192,66,40,7,37,33,0.0,5.0,2.0,3,0.0,1,285.0,2,43,,,
morrijo04,1930,1,BRO,NL,1,2,16,0,0,0,1,104,47,21,4,16,11,0.0,5.0,,0,0.0,0,159.0,12,29,,,
grimebu01,1920,1,BRO,NL,23,11,40,33,25,5,2,911,271,75,5,67,131,0.0,2.0,,9,4.0,0,1246.0,6,101,,,
deleolu01,1982,1,SDN,NL,9,5,61,0,0,0,15,306,77,23,10,16,60,0.0,2.0,9.0,0,1.0,0,390.0,41,25,,,
morgato01,1960,2,WS1,AL,1,3,14,0,0,0,0,72,36,10,6,5,11,0.0,3.0,3.0,0,1.0,0,113.0,6,15,,,
wakefti01,2005,1,BOS,AL,16,12,33,33,3,0,0,676,210,104,35,68,151,,4.0,4.0,8,11.0,0,943.0,0,113,,,
mountfr01,1883,1,CL5,AA,26,33,59,59,57,4,0,1509,546,201,8,123,159,,3.0,,0,,0,2177.0,0,345,,,
lewisji02,1991,1,SDN,NL,0,0,12,0,0,0,0,39,14,6,2,11,10,0.0,4.0,2.0,1,0.0,0,64.0,2,7,,,
austde01,1966,1,SLN,NL,0,1,9,0,0,0,1,29,12,7,1,6,7,0.0,6.0,2.0,0,0.0,0,46.0,5,7,,,
rodrife01,1998,1,ARI,NL,0,2,43,0,0,0,5,132,44,30,5,29,36,,6.0,1.0,5,1.0,2,207.0,23,31,,,
dickmem01,1938,1,BOS,AL,5,5,32,11,3,1,0,312,117,61,9,54,22,0.0,5.0,,2,4.0,2,470.0,7,74,,,
smithfr06,1955,1,SLN,NL,3,1,28,0,0,0,1,117,27,14,3,23,17,0.0,3.0,3.0,2,5.0,0,168.0,14,18,,,
johnssi01,1930,1,CIN,NL,3,1,35,3,0,0,0,235,86,43,5,31,47,0.0,4.0,,2,4.0,0,345.0,17,54,,,
niekrjo01,1974,1,ATL,NL,3,2,27,2,0,0,0,129,36,17,5,18,31,0.0,3.0,2.0,3,2.0,0,178.0,9,19,,,
hamptmi01,2000,1,NYN,NL,15,10,33,33,3,1,0,653,194,76,10,99,151,0.0,3.0,5.0,10,8.0,0,929.0,0,89,,,
mecirji01,1996,1,NYA,AL,1,1,26,0,0,0,0,121,42,23,6,23,38,0.0,5.0,4.0,6,0.0,0,185.0,10,24,,,
meersru01,1941,1,CHN,NL,0,1,1,1,0,0,0,24,5,1,0,0,5,0.0,1.0,,0,1.0,0,30.0,0,2,,,
robitch01,1905,1,PIT,NL,8,5,17,12,10,0,0,361,126,39,1,28,32,0.0,2.0,,5,3.0,0,487.0,4,54,,,
ferrewe01,1941,1,BSN,NL,2,1,4,3,1,0,0,42,13,8,1,9,10,0.0,5.0,,1,1.0,0,64.0,1,8,,,
margojo01,1956,1,NY1,NL,6,6,23,13,2,0,0,275,88,40,12,49,49,0.0,3.0,3.0,2,0.0,0,405.0,4,45,,,
donnebr01,2003,1,ANA,AL,2,2,63,0,0,0,3,222,55,13,2,24,79,0.0,1.0,1.0,1,4.0,0,307.0,15,14,,,
garbege01,1972,1,PIT,NL,0,0,4,0,0,0,0,19,7,5,3,3,3,0.0,7.0,0.0,0,0.0,0,29.0,1,5,,,
