yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1966,WS,bunkewa01,BAL,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1996,ALDS2,fieldce01,NYA,AL,3,11,2,4,0,0,1,4,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1888,WS,lyonsha01,SL4,AA,5,17,0,2,0,0,0,1,0,,1,5,0.0,,,,
1920,WS,caldwra02,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,ALDS1,thomeji01,CLE,AL,4,15,1,3,0,0,0,1,0,0.0,0,5,0.0,0.0,1.0,0.0,0.0
1944,WS,litwhda01,SLN,NL,5,20,2,4,1,0,1,1,0,0.0,2,7,0.0,0.0,0.0,0.0,0.0
1922,WS,bakerfr01,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,NLCS,wynnema01,CHN,NL,4,6,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1961,WS,lopezhe01,NYA,AL,4,9,3,3,0,1,1,7,0,0.0,2,3,0.0,0.0,1.0,0.0,0.0
1946,WS,sisledi01,SLN,NL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,NLCS,merckke01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1972,ALCS,minchdo01,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,NLCS,parrila01,MON,NL,5,19,2,5,2,0,0,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1998,ALDS1,oleartr01,BOS,AL,4,16,0,1,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
2009,NLCS,blakeca01,LAN,NL,5,19,0,2,0,0,0,1,1,0.0,0,5,0.0,0.0,0.0,0.0,1.0
1996,ALDS2,hamilda02,TEX,AL,4,19,0,3,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1999,ALDS1,wilsoen01,CLE,AL,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1983,NLCS,lefebjo01,PHI,NL,2,2,0,0,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
1993,NLCS,bellira01,ATL,NL,2,1,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1986,ALCS,greenmi01,BOS,AL,2,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,WS,jacksgr01,PIT,NL,4,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1890,WS,dalyto01,BRO,NL,6,22,1,4,2,0,0,3,2,,0,4,0.0,,,,
2009,NLDS2,durbich01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1936,WS,terrybi01,NY1,NL,6,25,1,6,0,0,0,5,0,0.0,1,4,0.0,0.0,1.0,0.0,0.0
1995,WS,belleal01,CLE,AL,6,17,4,4,0,0,2,4,0,1.0,7,5,2.0,0.0,0.0,0.0,0.0
2011,NLDS1,berkmla01,SLN,NL,5,18,4,3,1,0,1,4,1,0.0,2,3,,,,,
1913,WS,murphed02,PHA,AL,5,22,2,5,0,0,0,0,0,1.0,2,0,0.0,0.0,0.0,0.0,0.0
2001,NLDS1,maddugr01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1984,ALCS,castima02,DET,AL,3,8,0,2,0,0,0,2,1,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2008,WS,lidgebr01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1928,WS,holmwa01,SLN,NL,3,6,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2010,ALDS1,baldero01,TBA,AL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2009,NLDS2,felizpe01,PHI,NL,4,14,0,3,1,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
2005,NLDS2,everead01,HOU,NL,4,14,1,3,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,1.0,1.0
1995,ALDS2,kellypa03,NYA,AL,5,3,3,0,0,0,0,1,0,0.0,1,3,0.0,0.0,1.0,1.0,0.0
1997,NLCS,jonesan01,ATL,NL,5,9,0,4,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2005,ALDS2,figgich01,LAA,AL,5,21,2,3,1,1,0,2,0,1.0,1,8,0.0,0.0,0.0,0.0,1.0
2001,ALDS2,tejadmi01,OAK,AL,5,21,1,6,3,0,0,1,0,0.0,0,3,0.0,1.0,0.0,1.0,0.0
1989,NLCS,ramosdo01,CHN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,WS,joynewa01,SDN,NL,3,8,0,0,0,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
1995,NLCS,obriech01,ATL,NL,2,5,1,2,0,0,1,3,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,NLCS,quallch01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,ALDS2,clarkwi02,TEX,AL,3,11,0,1,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1967,WS,woodeha01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1907,WS,klingjo01,CHN,NL,5,19,2,4,0,0,0,1,0,0.0,1,4,0.0,0.0,1.0,0.0,0.0
1968,WS,mcauldi01,DET,AL,7,27,5,6,0,0,1,3,0,0.0,4,6,1.0,0.0,0.0,0.0,0.0
1999,ALDS2,brosisc01,NYA,AL,3,10,0,1,1,0,0,1,0,0.0,0,0,0.0,0.0,1.0,0.0,1.0
2001,NLDS2,polanpl01,SLN,NL,5,15,1,4,0,0,0,1,1,0.0,1,1,0.0,0.0,3.0,1.0,1.0
1925,WS,morrijo04,PIT,NL,3,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,WS,lackejo01,ANA,AL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,ALCS,chaveen01,TEX,AL,2,4,0,0,0,0,0,0,0,0.0,0,0,,,,,
2009,NLDS1,sherrge01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1957,WS,aaronha01,ML1,NL,7,28,5,11,0,1,3,7,0,0.0,1,6,0.0,0.0,0.0,0.0,0.0
1936,WS,dimagjo01,NYA,AL,6,26,3,9,3,0,0,3,0,0.0,1,3,0.0,0.0,1.0,0.0,1.0
1914,WS,jamesbi02,BSN,NL,2,4,0,0,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1988,NLCS,backmwa01,NYN,NL,7,22,2,6,1,0,0,2,1,0.0,2,5,0.0,0.0,2.0,0.0,0.0
2004,ALDS1,mientdo01,BOS,AL,3,4,0,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,WS,taverwi01,COL,NL,3,8,1,0,0,0,0,0,0,0.0,0,3,0.0,1.0,0.0,0.0,0.0
1987,NLCS,lindeji01,SLN,NL,5,13,1,4,0,0,1,3,0,0.0,0,3,0.0,0.0,0.0,1.0,0.0
1981,WS,frazige01,NYA,AL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1985,NLCS,smithoz01,SLN,NL,6,23,4,10,1,1,1,3,1,0.0,3,1,1.0,0.0,1.0,0.0,0.0
1942,WS,coopemo01,SLN,NL,2,5,1,1,0,0,0,2,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1984,NLCS,frazige01,CHN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,NLDS2,leiteal01,NYN,NL,1,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,1.0
1988,ALCS,parkeda01,OAK,AL,3,12,1,3,1,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
2001,ALDS1,cordewi01,CLE,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,WS,reesepe01,BRO,NL,7,29,4,10,0,0,1,4,1,1.0,2,2,0.0,0.0,1.0,0.0,0.0
2000,NLCS,jonesbo03,NYN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1999,WS,posadjo01,NYA,AL,2,8,0,2,1,0,0,1,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
1988,WS,davismi02,LAN,NL,4,7,3,1,0,0,1,2,2,0.0,4,0,0.0,0.0,0.0,0.0,0.0
1981,AWDIV,mckayda01,OAK,AL,3,11,1,3,0,0,1,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1990,NLCS,smilejo01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,NLCS,incavpe01,PHI,NL,3,12,2,2,0,0,1,1,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1932,WS,gomezle01,NYA,AL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2006,NLCS,milesaa01,SLN,NL,3,3,0,2,0,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1942,WS,turneji01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1959,WS,larkeno01,LAN,NL,6,16,2,3,0,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1903,WS,doughpa01,BOS,AL,8,34,3,8,0,2,2,5,0,0.0,2,6,0.0,1.0,0.0,0.0,0.0
1926,WS,toporsp01,SLN,NL,1,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
2006,NLCS,greensh01,NYN,NL,7,23,2,7,1,0,0,2,1,0.0,4,3,1.0,1.0,0.0,0.0,0.0
2003,ALDS1,rivaslu01,MIN,AL,4,13,0,0,0,0,0,1,0,0.0,0,4,0.0,0.0,1.0,1.0,1.0
2003,WS,urbinug01,FLO,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,WS,gossari01,NYA,AL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1924,WS,baldwha01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,NLDS2,martiti02,SLN,NL,3,11,2,0,0,0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1983,WS,lefebjo01,PHI,NL,3,5,0,1,1,0,0,2,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
1986,WS,mazzile01,NYN,NL,4,5,2,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1944,WS,laabsch01,SLA,AL,5,15,1,3,1,1,0,0,0,0.0,2,6,0.0,0.0,0.0,0.0,1.0
1968,WS,davisro01,SLN,NL,2,7,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1975,WS,billija01,CIN,NL,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,ALCS,rodriau01,NYA,AL,2,6,0,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1886,WS,burnsto01,CHN,NL,6,21,2,6,2,1,0,1,0,,0,2,0.0,,,,
1933,WS,bellhi01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,berkmla01,HOU,NL,5,22,5,9,1,0,1,3,0,1.0,3,6,0.0,0.0,0.0,0.0,0.0
1981,AEDIV,bosleth01,ML4,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1954,WS,heganji01,CLE,AL,4,13,1,2,1,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2004,NLCS,eldreca01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,ALDS2,dyeje01,OAK,AL,4,13,2,3,0,0,1,3,0,0.0,0,2,0.0,1.0,0.0,0.0,0.0
1998,NLCS,weisswa01,ATL,NL,4,15,0,3,0,0,0,1,1,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1964,WS,fordwh01,NYA,AL,1,1,0,1,0,0,0,1,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2003,NLDS2,priorma01,CHN,NL,1,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,ALCS,monrocr01,DET,AL,4,14,5,6,2,0,1,4,0,0.0,3,4,0.0,0.0,0.0,1.0,0.0
1921,WS,schanwa01,NYA,AL,8,21,1,6,1,1,0,1,0,0.0,5,4,0.0,0.0,1.0,0.0,0.0
1996,NLCS,wadete01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,NLDS1,guilloz01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,WS,pettian01,NYA,AL,1,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1972,ALCS,maxvida01,OAK,AL,5,8,0,1,0,0,0,0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2001,ALDS2,jeterde01,NYA,AL,5,18,2,8,1,0,0,1,0,1.0,1,0,0.0,1.0,0.0,1.0,0.0
1924,WS,gowdyha01,NY1,NL,7,27,4,7,0,0,0,1,0,0.0,2,2,0.0,0.0,0.0,0.0,1.0
1986,WS,wilsomo01,NYN,NL,7,26,3,7,1,0,0,0,3,0.0,1,6,1.0,1.0,0.0,0.0,0.0
1972,ALCS,odombl01,OAK,AL,3,4,0,1,1,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1971,ALCS,mondari01,OAK,AL,1,3,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2011,WS,lewisco01,TEX,AL,2,5,0,0,0,0,0,0,0,0.0,0,2,,,,,
1985,WS,wilsowi02,KCA,AL,7,30,2,11,0,1,0,3,3,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2006,NLDS2,wilsopr01,SLN,NL,2,8,2,2,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2006,NLCS,hernaan01,NYN,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1973,NLCS,nelsoro02,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1996,NLCS,pendlte01,ATL,NL,6,6,0,0,0,0,0,0,0,0.0,1,3,1.0,0.0,0.0,0.0,0.0
1998,NLDS1,clarkma01,CHN,NL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1992,NLCS,mcclell01,PIT,NL,5,11,4,8,2,0,1,4,0,0.0,4,1,1.0,0.0,0.0,1.0,0.0
1986,WS,riceji01,BOS,AL,7,27,6,9,1,1,0,0,0,0.0,6,9,0.0,0.0,0.0,0.0,0.0
1999,NLCS,prattto02,NYN,NL,4,2,0,1,0,0,0,3,0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
1970,WS,rosepe01,CIN,NL,5,20,2,5,1,0,1,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2001,ALDS2,soriaal01,NYA,AL,5,18,2,4,0,0,0,3,2,1.0,1,5,0.0,0.0,0.0,0.0,0.0
1953,WS,loesbi01,BRO,NL,1,3,0,2,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1971,NLCS,paganjo01,PIT,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,WS,dusaker01,SLN,NL,4,4,0,1,1,0,0,0,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1978,NLCS,brusswa01,PHI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,NLCS,mejiami01,SLN,NL,3,1,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,AEDIV,moneydo01,ML4,AL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,ALDS1,justida01,CLE,AL,4,16,2,5,4,0,1,6,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
1980,ALCS,otisam01,KCA,AL,3,12,2,4,1,0,0,0,2,1.0,0,3,0.0,0.0,0.0,0.0,0.0
2002,ALDS2,mientdo01,MIN,AL,5,20,3,5,0,0,2,4,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1996,NLDS2,sandesc02,SDN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,NLCS,cummimi01,ARI,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1884,WS,carrocl01,PRO,NL,3,10,2,1,0,0,0,1,0,,1,1,0.0,,,,
2003,NLCS,ramirar01,CHN,NL,7,26,4,6,0,1,3,7,0,0.0,5,6,0.0,1.0,0.0,0.0,1.0
1995,NLDS1,obriech01,ATL,NL,2,5,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1939,WS,bergewa01,CIN,NL,4,15,0,0,0,0,0,1,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1967,WS,javieju01,SLN,NL,7,25,2,9,3,0,1,4,0,1.0,0,6,0.0,0.0,0.0,0.0,0.0
1963,WS,willist02,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,NLCS,madsory01,PHI,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1976,NLCS,cashda01,PHI,NL,3,13,1,4,1,0,0,1,0,0.0,0,0,0.0,0.0,0.0,1.0,1.0
1999,ALCS,daubabr01,BOS,AL,5,17,2,3,1,0,1,3,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
1930,WS,dykesji01,PHA,AL,6,18,2,4,3,0,1,5,0,0.0,5,3,0.0,0.0,2.0,0.0,0.0
1980,ALCS,randowi01,NYA,AL,3,13,0,5,2,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1995,NLDS1,mordemi01,ATL,NL,2,3,1,2,1,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1968,WS,mccarti01,SLN,NL,7,27,3,9,0,2,1,4,0,1.0,3,2,0.0,0.0,0.0,0.0,0.0
1951,WS,hoppjo01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1974,NLCS,raudo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,WS,murcebo01,NYA,AL,4,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1935,WS,hogsech01,DET,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1964,WS,javieju01,SLN,NL,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1926,WS,shockur01,NYA,AL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1942,WS,crosefr01,NYA,AL,1,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2005,ALDS2,posadjo01,NYA,AL,5,13,3,3,1,0,1,2,0,0.0,6,2,0.0,0.0,0.0,0.0,0.0
1973,WS,milnejo01,NYN,NL,7,27,2,8,0,0,0,2,0,0.0,5,1,0.0,0.0,0.0,0.0,1.0
1996,ALDS2,martiti02,NYA,AL,4,15,3,4,2,0,0,0,0,0.0,3,1,1.0,0.0,0.0,0.0,0.0
1978,ALCS,rivermi01,NYA,AL,4,11,0,5,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1989,ALCS,wilsomo01,TOR,AL,5,19,2,5,0,0,0,2,1,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1981,ALCS,nettlgr01,NYA,AL,3,12,2,6,2,0,1,9,0,0.0,1,0,0.0,1.0,0.0,0.0,0.0
2010,ALCS,cantujo01,TEX,AL,1,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,WS,hodgero01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1978,WS,northbi01,LAN,NL,4,8,2,1,1,0,0,2,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1890,WS,ryanja01,LS2,AA,6,19,0,1,0,0,0,2,1,,0,1,0.0,,,,
2007,NLDS2,dobbsgr01,PHI,NL,3,3,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1993,NLCS,thigpbo01,PHI,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,NLDS1,belliro01,LAN,NL,3,11,2,3,0,0,0,1,0,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1995,NLDS1,lopezja01,ATL,NL,3,9,0,4,0,0,0,3,0,1.0,0,3,0.0,0.0,0.0,1.0,0.0
1972,NLCS,cashda01,PIT,NL,5,19,0,4,0,0,0,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,NLDS2,aloumo01,CHN,NL,5,20,3,10,1,0,0,3,1,0.0,1,4,0.0,0.0,0.0,0.0,1.0
1987,ALCS,laudnti01,MIN,AL,5,14,1,1,1,0,0,2,0,0.0,2,5,0.0,0.0,0.0,0.0,0.0
