playerid,awardid,yearid,lgid,tie,notes
richabo01,Gold Glove,1963,AL,,2B
aaronha01,TSN All-Star,1958,ML,,OF
schalra01,Baseball Magazine All-Star,1914,AL,,C2
willima04,TSN All-Star,1990,NL,,3B
nomohi01,Rookie of the Year,1995,NL,,
puckeki01,TSN All-Star,1988,AL,,OF
robinbr01,Gold Glove,1968,AL,,3B
lezcasi01,Gold Glove,1979,AL,,OF
berrayo01,Most Valuable Player,1954,AL,,
cabremi01,TSN All-Star,2005,NL,,OF
hernake01,Gold Glove,1981,NL,,1B
rodriiv01,Gold Glove,1994,AL,,C
mantlmi01,TSN Major League Player of the Year,1956,ML,,
raschvi01,Baseball Magazine All-Star,1950,AL,,P1
mussimi01,Gold Glove,2008,AL,,P
gordojo01,Baseball Magazine All-Star,1948,AL,,2B
oneilst01,Baseball Magazine All-Star,1921,AL,,C
belanma01,Gold Glove,1975,AL,,SS
bagweje01,Gold Glove,1994,NL,,1B
gilesma01,TSN All-Star,2003,NL,,2B
gordojo01,TSN Guide MVP,1942,AL,,
aloufe01,TSN All-Star,1966,NL,,1B
mcwilla01,TSN All-Star,1983,NL,,LHP
ruffire01,TSN All-Star,1939,ML,,P
murphda05,TSN All-Star,1984,NL,,OF
tenacge01,World Series MVP,1972,ML,,
radatdi01,TSN Fireman of the Year,1964,AL,,
sauerha01,Most Valuable Player,1952,NL,,
brinked01,Gold Glove,1972,AL,,SS
rivermi01,TSN All-Star,1976,AL,,OF
barryja01,Baseball Magazine All-Star,1913,AL,,SS
anderga01,TSN All-Star,2002,AL,,OF
seweljo01,Baseball Magazine All-Star,1926,AL,,SS
gomezle01,Baseball Magazine All-Star,1934,AL,,P1
donovdi01,TSN All-Star,1962,AL,,P
walshed01,Baseball Magazine All-Star,1908,AL,,P1
robinbr01,Gold Glove,1971,AL,,3B
fiskca01,TSN All-Star,1972,AL,,C
torrejo01,TSN Player of the Year,1971,NL,,
garcida01,TSN All-Star,1982,AL,,2B
cravaga01,Baseball Magazine All-Star,1913,NL,,OF
hunteto01,Gold Glove,2002,AL,,OF
mathemi01,Gold Glove,2004,NL,,C
pettyje01,Baseball Magazine All-Star,1926,NL,,P4
griffke02,TSN All-Star,1993,AL,,OF
clemero01,Gold Glove,1964,NL,,OF
rolliji01,Gold Glove,2012,NL,,SS
staubru01,TSN All-Star,1978,AL,,DH
duganjo01,Baseball Magazine All-Star,1923,AL,,3B
aparilu01,Gold Glove,1961,AL,,SS
kaatji01,Gold Glove,1962,AL,,P
ruckena01,Baseball Magazine All-Star,1908,NL,,P3
pettiga01,Gold Glove,1986,AL,,OF
klingjo01,Baseball Magazine All-Star,1908,ML,,C
foxne01,Gold Glove,1959,AL,,2B
olerujo01,Gold Glove,2003,AL,,1B
morenom01,TSN All-Star,1979,NL,,OF
holloch01,Baseball Magazine All-Star,1922,NL,,SS
carribi02,Baseball Magazine All-Star,1909,ML,,C2
greenha01,Most Valuable Player,1940,AL,,
hubbeca01,TSN All-Star,1936,ML,,P
pujolal01,Gold Glove,2006,NL,,1B
conceda01,TSN All-Star,1981,NL,,SS
penato01,Gold Glove,1983,NL,,C
teahema01,Hutch Award,2009,ML,,
gibsobo01,World Series MVP,1964,ML,,
parkeda01,Gold Glove,1979,NL,,OF
jonessa02,TSN All-Star,1959,ML,,P
kessido01,Lou Gehrig Memorial Award,1978,ML,,
johnsho01,Silver Slugger,1989,NL,,3B
mccormi03,Cy Young Award,1967,NL,,
morgajo02,TSN Player of the Year,1975,NL,,
alexape01,Baseball Magazine All-Star,1915,NL,,P1
bondsba01,Silver Slugger,2004,NL,,OF
thomafr04,TSN All-Star,1994,AL,,1B
matheed01,TSN All-Star,1957,ML,,3B
munsoth01,TSN All-Star,1975,AL,,C
traynpi01,Baseball Magazine All-Star,1924,NL,,3B
wagneho01,Baseball Magazine All-Star,1912,ML,,SS
collied01,Baseball Magazine All-Star,1914,ML,,2B
taborji01,Baseball Magazine All-Star,1941,AL,,3B
cowenal01,Gold Glove,1977,AL,,OF
daubeja01,Baseball Magazine All-Star,1920,NL,,1B
hermabi01,Baseball Magazine All-Star,1943,NL,,2B
campabe01,TSN All-Star,1974,AL,,SS
pepitjo01,Gold Glove,1965,AL,,1B
renteed01,Silver Slugger,2003,NL,,SS
baylodo01,TSN All-Star,1985,AL,,DH
vidrojo01,Silver Slugger,2003,NL,,2B
sosasa01,TSN Major League Player of the Year,1998,ML,,
murphda05,Most Valuable Player,1982,NL,,
martied01,Silver Slugger,2003,AL,,DH
parneme01,TSN All-Star,1949,ML,,P
mayswi01,Gold Glove,1962,NL,,OF
kessido01,Gold Glove,1969,NL,,SS
aparilu01,TSN All-Star,1972,AL,,SS
mazerbi01,TSN All-Star,1967,NL,,2B
gibsobo01,Gold Glove,1965,NL,,P
forstte01,TSN Fireman of the Year,1974,AL,,
hernake01,Silver Slugger,1984,NL,,1B
sewelri01,Baseball Magazine All-Star,1943,NL,,P2
cabremi01,Silver Slugger,2010,AL,,1B
santoro01,TSN All-Star,1968,NL,,3B
versazo01,TSN All-Star,1965,AL,,SS
hernafe02,TSN Pitcher of the Year,2010,AL,,
smithlo01,TSN All-Star,1982,NL,,OF
brettge01,TSN Major League Player of the Year,1980,ML,,
pearsal02,Rookie of the Year,1958,AL,,
jacksjo01,Baseball Magazine All-Star,1913,AL,,OF
gibsoge01,Baseball Magazine All-Star,1910,ML,,C1
boonebr01,Gold Glove,2003,AL,,2B
greenmi01,Silver Slugger,1988,AL,,OF
allendi01,Most Valuable Player,1972,AL,,
willima04,Gold Glove,1993,NL,,3B
vinafe01,Gold Glove,2001,NL,,2B
drabedo01,Cy Young Award,1990,NL,,
bresnro01,Baseball Magazine All-Star,1911,ML,,C1
scottge02,Gold Glove,1968,AL,,1B
henderi01,TSN All-Star,1990,AL,,OF
anderga01,All-Star Game MVP,2003,ML,,
pendlte01,TSN All-Star,1991,NL,,3B
wynnea01,TSN All-Star,1959,ML,,P
cartejo01,Silver Slugger,1992,AL,,OF
mantlmi01,TSN All-Star,1962,AL,,OF
slaugen01,Baseball Magazine All-Star,1949,NL,,RF
gehrilo01,TSN All-Star,1936,ML,,1B
chaseha01,Baseball Magazine All-Star,1909,AL,,1B
bondsba01,Gold Glove,1993,NL,,OF
mcgwima01,Silver Slugger,1996,AL,,1B
piercbi02,TSN All-Star,1956,ML,,P
lidgebr01,TSN Reliever of the Year,2008,NL,,
fieldpr01,Silver Slugger,2011,NL,,1B
morgajo02,Silver Slugger,1982,NL,,2B
vaughar01,Baseball Magazine All-Star,1935,ML,,SS
hartnga01,Baseball Magazine All-Star,1931,NL,,C
werbebi01,Baseball Magazine All-Star,1934,AL,,3B
roushed01,Baseball Magazine All-Star,1923,ML,,OF
pierzaj01,Silver Slugger,2012,AL,,C
hornsro01,Most Valuable Player,1929,NL,,
stirnsn01,Baseball Magazine All-Star,1944,ML,,2B
robinbr01,TSN All-Star,1964,AL,,3B
cobbty01,Baseball Magazine All-Star,1921,ML,,OF
collied01,Baseball Magazine All-Star,1909,ML,,2B
killeha01,TSN Player of the Year,1969,AL,,
grichbo01,Gold Glove,1974,AL,,2B
posadjo01,Silver Slugger,2003,AL,,C
baylodo01,TSN All-Star,1986,AL,,DH
terrybi01,Baseball Magazine All-Star,1929,ML,,1B
ordonma01,Silver Slugger,2002,AL,,OF
henrito01,TSN All-Star,1949,ML,,1B
maddugr01,Gold Glove,2005,NL,,P
greenha01,Baseball Magazine All-Star,1940,AL,,LF
stargwi01,TSN All-Star,1966,NL,,OF
lonboji01,TSN Pitcher of the Year,1967,AL,,
ripkeca01,Silver Slugger,1994,AL,,SS
suttodo01,TSN All-Star,1976,NL,,RHP
puckeki01,Silver Slugger,1992,AL,,OF
parneme01,Baseball Magazine All-Star,1949,AL,,P3
planked01,Baseball Magazine All-Star,1912,AL,,P3
guidrro01,Gold Glove,1985,AL,,P
mazerbi01,Gold Glove,1963,NL,,2B
boonebr01,Gold Glove,1998,NL,,2B
boyerke01,TSN Major League Player of the Year,1964,ML,,
fernato01,Gold Glove,1988,AL,,SS
venturo01,Gold Glove,1999,NL,,3B
mageesh01,Baseball Magazine All-Star,1914,NL,,OF
chapmra01,Baseball Magazine All-Star,1917,AL,,SS
duganjo01,Baseball Magazine All-Star,1924,ML,,3B
kinerra01,Baseball Magazine All-Star,1950,NL,,LF
ferrewe01,Baseball Magazine All-Star,1936,AL,,P3
clemero02,Pitching Triple Crown,1998,AL,,
norrimi01,Gold Glove,1981,AL,,P
wellsve01,TSN All-Star,2006,AL,,OF
grichbo01,TSN All-Star,1981,AL,,2B
bondsba01,Silver Slugger,2003,NL,,OF
murphdw01,Gold Glove,1983,AL,,OF
santibe01,Gold Glove,1988,NL,,C
hubbeca01,TSN Guide MVP,1933,NL,,
harrebu01,TSN All-Star,1971,NL,,SS
willite01,Triple Crown,1947,AL,,
moseswa01,Baseball Magazine All-Star,1936,AL,,RF
rodriiv01,Gold Glove,1997,AL,,C
saberbr01,Gold Glove,1989,AL,,P
devliar01,Baseball Magazine All-Star,1910,ML,,3B
klingjo01,Baseball Magazine All-Star,1908,NL,,C
ruthba01,Baseball Magazine All-Star,1928,ML,,OF
robinja02,Baseball Magazine All-Star,1949,NL,,2B
roberda01,Baseball Magazine All-Star,1916,NL,,OF
dimagjo01,Most Valuable Player,1947,AL,,
coopece01,Silver Slugger,1982,AL,,1B
bedrost01,TSN Fireman of the Year,1987,NL,,
rolliji01,Silver Slugger,2007,NL,,SS
mcgwima01,Silver Slugger,1992,AL,,1B
jonesra01,TSN All-Star,1975,NL,,LHP
larkiba01,Lou Gehrig Memorial Award,1994,ML,,
archeji01,Baseball Magazine All-Star,1913,NL,,C
molitpa01,Silver Slugger,1987,AL,,DH
gehrilo01,Most Valuable Player,1927,AL,,
johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
walkela01,Gold Glove,1993,NL,,OF
wanerpa01,TSN All-Star,1937,ML,,OF
santibe01,Silver Slugger,1987,NL,,C
cuyleki01,Baseball Magazine All-Star,1925,ML,,RF
bautijo02,Hank Aaron Award,2011,AL,,
hubbske01,Rookie of the Year,1962,NL,,
sheffga01,Silver Slugger,1996,NL,,OF
warnelo01,Baseball Magazine All-Star,1932,NL,,P1
bankser01,Most Valuable Player,1959,NL,,
bartedi01,Baseball Magazine All-Star,1932,NL,,SS
whitalo01,Gold Glove,1984,AL,,2B
hunteto01,TSN All-Star,2002,AL,,OF
koufasa01,TSN All-Star,1966,NL,,P
drabedo01,TSN Pitcher of the Year,1990,NL,,
roushed01,Baseball Magazine All-Star,1920,NL,,OF
shantbo01,Gold Glove,1958,AL,,P
newhoha01,TSN All-Star,1946,ML,,P
chaseha01,Baseball Magazine All-Star,1910,AL,,1B
powervi01,Gold Glove,1961,AL,,1B
floodcu01,Gold Glove,1964,NL,,OF
munsoth01,TSN Player of the Year,1976,AL,,
cansejo01,TSN All-Star,1988,AL,,OF
valvejo01,TSN Reliever of the Year,2007,NL,,
stottto01,Lou Gehrig Memorial Award,2000,ML,,
camniho01,Baseball Magazine All-Star,1909,NL,,P4
wettejo01,World Series MVP,1996,ML,,
richabo01,TSN All-Star,1962,AL,,2B
suttebr01,Babe Ruth Award,1982,NL,,RP
foxxji01,TSN All-Star,1938,ML,,1B
vaughar01,Baseball Magazine All-Star,1933,NL,,SS
samueju01,TSN All-Star,1987,NL,,2B
fellebo01,TSN All-Star,1947,ML,,P
scottge02,Gold Glove,1972,AL,,1B
breamsi01,Hutch Award,1990,ML,,
slaugen01,TSN Player of the Year,1949,NL,,
arroybr01,Gold Glove,2010,NL,,P
reardje01,Rolaids Relief Man Award,1985,NL,,
vanceda01,Baseball Magazine All-Star,1928,NL,,P1
jonesan01,Gold Glove,1998,NL,,OF
victosh01,Branch Rickey Award,2011,ML,,
willibi01,TSN Major League Player of the Year,1972,ML,,
speaktr01,Baseball Magazine All-Star,1912,AL,,OF
hoytwa01,Baseball Magazine All-Star,1927,AL,,P2
rodrial01,Gold Glove,2002,AL,,SS
ruthba01,Baseball Magazine All-Star,1930,ML,,RF
ofarrbo01,Baseball Magazine All-Star,1923,NL,,C
munsoth01,TSN All-Star,1973,AL,,C
garvest01,Roberto Clemente Award,1981,ML,,
crosbbo01,Rookie of the Year,2004,AL,,
palmeji01,TSN All-Star,1976,AL,,RHP
pagnoto01,Gold Glove,1992,NL,,C
martipe02,Pitching Triple Crown,1999,AL,,
hornsro01,TSN All-Star,1929,ML,,2B
hernali01,World Series MVP,1997,ML,,
reganph01,TSN Fireman of the Year,1966,NL,,
spahnwa01,TSN All-Star,1957,ML,,P
garvest01,TSN All-Star,1977,NL,,1B
spencji01,Gold Glove,1977,AL,,1B
maddugr01,TSN Pitcher of the Year,1993,NL,,
bondsba01,TSN All-Star,1991,NL,,OF
victosh01,Gold Glove,2008,NL,,OF
templga01,TSN All-Star,1977,NL,,SS
jennija01,Rookie of the Year,2002,NL,,
sanfoja02,Rookie of the Year,1957,NL,,
stanlmi02,Silver Slugger,1993,AL,,C
carltst01,TSN All-Star,1969,NL,,LHP
rolfere01,TSN All-Star,1939,ML,,3B
richabo01,Gold Glove,1962,AL,,2B
leiteal01,TSN All-Star,1996,NL,,LHP
mattido01,Gold Glove,1989,AL,,1B
earnsge01,TSN All-Star,1931,ML,,P
eckerde01,Cy Young Award,1992,AL,,
ferrewe01,Baseball Magazine All-Star,1930,ML,,P2
piazzmi01,Silver Slugger,1994,NL,,C
bondsba01,Silver Slugger,1993,NL,,OF
mizejo01,TSN All-Star,1948,ML,,1B
jackstr01,Baseball Magazine All-Star,1929,ML,,SS
kessido01,TSN All-Star,1970,NL,,SS
hernake01,Gold Glove,1988,NL,,1B
winebo01,Gold Glove,1963,NL,,SS
hornsro01,Baseball Magazine All-Star,1921,NL,,2B
mcbeaal01,TSN Fireman of the Year,1964,NL,,
keltnke01,Baseball Magazine All-Star,1942,AL,,3B
otisam01,Gold Glove,1971,AL,,OF
colonba01,TSN Pitcher of the Year,2005,AL,,
gibsobo01,World Series MVP,1967,ML,,
santoro01,Gold Glove,1966,NL,,3B
papeljo01,Babe Ruth Award,2007,AL,,P
allendi01,TSN All-Star,1972,AL,,1B
speaktr01,Baseball Magazine All-Star,1916,ML,,OF
riceji01,TSN All-Star,1975,AL,,OF
leiteal01,Roberto Clemente Award,2000,ML,,
wilsowi02,Silver Slugger,1980,AL,,OF
davisto02,TSN All-Star,1963,NL,,OF
garcida01,Silver Slugger,1982,AL,,2B
myersra01,Rolaids Relief Man Award,1997,AL,,
willite01,TSN Player of the Year,1957,AL,,
johnsho01,TSN All-Star,1989,NL,,3B
ferrida01,Baseball Magazine All-Star,1945,AL,,P2
munsoth01,TSN All-Star,1976,AL,,C
berrayo01,TSN All-Star,1954,ML,,C
burksel01,Gold Glove,1990,AL,,OF
glaustr01,TSN All-Star,2001,AL,,3B
burgesm01,TSN All-Star,1961,NL,,C
devliar01,Baseball Magazine All-Star,1910,NL,,3B
goodedw01,TSN All-Star,1985,NL,,RHP
henderi01,Gold Glove,1981,AL,,OF
ricesa01,Baseball Magazine All-Star,1920,AL,,OF
bergewa01,Baseball Magazine All-Star,1935,NL,,CF
walshed01,Baseball Magazine All-Star,1908,ML,,P1
palmede01,TSN All-Star,1999,AL,,3B
allenjo02,TSN Major League Player of the Year,1937,ML,,
jacksjo01,Baseball Magazine All-Star,1916,AL,,OF
hubbeca01,TSN Major League Player of the Year,1936,ML,,
derripa01,Baseball Magazine All-Star,1940,NL,,P2
mazerbi01,Gold Glove,1960,NL,,2B
boonebo01,Gold Glove,1987,AL,,C
quiseda01,TSN Fireman of the Year,1982,AL,,
jonesan01,Gold Glove,2005,NL,,OF
lazzeto01,TSN All-Star,1932,ML,,2B
brosisc01,Babe Ruth Award,1998,AL,,3B
oneilst01,Baseball Magazine All-Star,1921,ML,,C
boudrlo01,Baseball Magazine All-Star,1946,AL,,SS
ageeto01,Gold Glove,1970,NL,,OF
crowdal01,Baseball Magazine All-Star,1928,AL,,P1
beltrad01,Silver Slugger,2004,NL,,3B
rolfere01,Baseball Magazine All-Star,1938,ML,,3B
soriaal01,Silver Slugger,2006,NL,,OF
dyeje01,TSN All-Star,2006,AL,,OF
collied01,Baseball Magazine All-Star,1913,ML,,2B
winfida01,Gold Glove,1980,NL,,OF
jayjo01,TSN All-Star,1961,NL,,P
waltebu01,Baseball Magazine All-Star,1940,NL,,P1
yastrca01,All-Star Game MVP,1970,ML,,
dimagjo01,TSN All-Star,1941,ML,,OF
verlaju01,Rookie of the Year,2006,AL,,
soriaal01,Silver Slugger,2002,AL,,2B
simmoal01,Baseball Magazine All-Star,1931,AL,,LF
justida01,Rookie of the Year,1990,NL,,
heilmha01,Baseball Magazine All-Star,1923,AL,,OF
gwynnto01,TSN All-Star,1997,NL,,OF
clarkjo01,Pitching Triple Crown,1889,NL,,
grimmch01,Baseball Magazine All-Star,1923,NL,,1B
glaustr01,Silver Slugger,2000,AL,,3B
ruffire01,Baseball Magazine All-Star,1938,AL,,P1
maranra01,Baseball Magazine All-Star,1920,NL,,SS
oneilti01,Triple Crown,1887,AA,,
griffke02,Gold Glove,1995,AL,,OF
mathech01,Baseball Magazine All-Star,1914,NL,,P2
rommeed01,Baseball Magazine All-Star,1922,AL,,P3
crowdal01,Baseball Magazine All-Star,1933,AL,,P3
johnsbi03,Baseball Magazine All-Star,1943,ML,,3B
cartega01,Silver Slugger,1985,NL,,C
roberro01,TSN All-Star,1955,ML,,P
evansdw01,Gold Glove,1981,AL,,OF
hornsro01,Baseball Magazine All-Star,1920,NL,,2B
helmsto01,Gold Glove,1971,NL,,2B
torrejo01,Gold Glove,1965,NL,,C
santoro01,TSN All-Star,1972,NL,,3B
greenha01,Baseball Magazine All-Star,1945,AL,,LF
seweljo01,TSN All-Star,1926,ML,,SS
fieldce01,TSN All-Star,1991,AL,,1B
gehrilo01,TSN All-Star,1927,ML,,1B
dickebi01,Baseball Magazine All-Star,1937,ML,,C
ruffire01,Baseball Magazine All-Star,1941,AL,,P3
slaugen01,Baseball Magazine All-Star,1942,NL,,RF
smithle02,Rolaids Relief Man Award,1992,NL,,
boonebo01,Gold Glove,1988,AL,,C
traynpi01,TSN All-Star,1929,ML,,3B
luzingr01,TSN All-Star,1975,NL,,OF
martipe02,TSN All-Star,1998,AL,,RHP
mclaide01,TSN All-Star,1969,AL,,RHP
rommeed01,Baseball Magazine All-Star,1922,ML,,P3
batteea01,Gold Glove,1961,AL,,C
ruethdu01,Baseball Magazine All-Star,1922,NL,,P3
coopemo01,TSN Guide MVP,1942,NL,,
torrejo01,TSN Major League Player of the Year,1971,ML,,
willibe02,TSN All-Star,2000,AL,,OF
whitede03,Gold Glove,1992,AL,,OF
schmimi01,Gold Glove,1981,NL,,3B
mclaide01,TSN Pitcher of the Year,1969,AL,,
reardje01,TSN Fireman of the Year,1985,NL,,
willibe02,ALCS MVP,1996,AL,,
larkiba01,TSN All-Star,1998,NL,,SS
mcmilro01,Gold Glove,1959,NL,,SS
hamptmi01,Silver Slugger,2000,NL,,P
brosisc01,World Series MVP,1998,ML,,
bellge02,TSN All-Star,1986,AL,,OF
wagnebi02,Rolaids Relief Man Award,1999,NL,,
quiseda01,TSN Fireman of the Year,1983,AL,,
seaveto01,TSN Pitcher of the Year,1969,NL,,
rodrial01,TSN All-Star,2007,AL,,3B
simmoal01,Baseball Magazine All-Star,1930,ML,,LF
varitja01,Silver Slugger,2005,AL,,C
gonzalu01,TSN All-Star,2001,NL,,OF
venturo01,Gold Glove,1996,AL,,3B
leede02,Gold Glove,2007,NL,,1B
hunteto01,Gold Glove,2003,AL,,OF
gracema01,Gold Glove,1993,NL,,1B
cronijo01,Baseball Magazine All-Star,1932,ML,,SS
bagweje01,Silver Slugger,1997,NL,,1B
grovele01,Baseball Magazine All-Star,1933,AL,,P1
foxne01,Most Valuable Player,1959,AL,,
rodriiv01,Silver Slugger,1999,AL,,C
alexape01,Baseball Magazine All-Star,1923,ML,,P3
johnswa01,Baseball Magazine All-Star,1923,AL,,P4
simmoal01,Baseball Magazine All-Star,1934,ML,,LF
trammal01,World Series MVP,1984,ML,,
yastrca01,TSN All-Star,1965,AL,,OF
violafr01,Babe Ruth Award,1987,AL,,P
humeto01,TSN Fireman of the Year,1980,NL,Y,
biggicr01,Gold Glove,1995,NL,,2B
mattido01,Gold Glove,1993,AL,,1B
travice01,Baseball Magazine All-Star,1941,AL,,SS
cobbty01,Baseball Magazine All-Star,1924,AL,,CF
parkeda01,Gold Glove,1978,NL,,OF
speaktr01,Baseball Magazine All-Star,1913,ML,,OF
finlest01,Gold Glove,1995,NL,,OF
suzukic01,Silver Slugger,2009,AL,,OF
vaughar01,Baseball Magazine All-Star,1938,ML,,SS
wallati01,Gold Glove,1990,NL,,3B
timlimi01,Lou Gehrig Memorial Award,2007,ML,,
speaktr01,Baseball Magazine All-Star,1923,ML,,OF
larkiba01,TSN All-Star,1988,NL,,SS
armasto01,Silver Slugger,1984,AL,,OF
ferrida01,TSN All-Star,1945,ML,,P
larkiba01,Silver Slugger,1996,NL,,SS
smithoz01,TSN All-Star,1984,NL,,SS
