hofid,yearid,votedby,ballots,needed,votes,inducted,category
fingero01h,1991,BBWAA,443.0,333.0,291.0,N,Player
bluegos01h,1948,BBWAA,121.0,91.0,2.0,N,Player
erskica01h,1974,BBWAA,365.0,274.0,11.0,N,Player
darkal01h,1978,BBWAA,379.0,285.0,60.0,N,Player
kalinal01h,1980,BBWAA,385.0,289.0,340.0,Y,Player
sandere02h,2013,BBWAA,569.0,427.0,0.0,N,Player
bartobo01h,1980,BBWAA,385.0,289.0,0.0,N,Player
odoulle01h,1960,BBWAA,269.0,202.0,45.0,N,Player
adamsba01h,1948,BBWAA,121.0,91.0,4.0,N,Player
benchjo01h,1989,BBWAA,447.0,336.0,431.0,Y,Player
burdele01h,1982,BBWAA,415.0,312.0,43.0,N,Player
scottge02h,1985,BBWAA,395.0,297.0,0.0,N,Player
wheatza01h,1946,Nominating Vote,202.0,,6.0,N,Player
jorgemi01h,1991,BBWAA,443.0,333.0,1.0,N,Player
mazerbi01h,1983,BBWAA,374.0,281.0,48.0,N,Player
bancrda01h,1953,BBWAA,264.0,198.0,10.0,N,Player
marioma01h,1969,BBWAA,340.0,255.0,112.0,N,Player
kluszte01h,1976,BBWAA,388.0,291.0,50.0,N,Player
boyerke01h,1977,BBWAA,383.0,288.0,14.0,N,Player
helmsto01h,1983,BBWAA,374.0,281.0,1.0,N,Player
willsma01h,1983,BBWAA,374.0,281.0,77.0,N,Player
hoytwa01h,1950,BBWAA,168.0,126.0,11.0,N,Player
woodjo02h,1948,BBWAA,121.0,91.0,5.0,N,Player
thomsbo01h,1975,BBWAA,362.0,272.0,10.0,N,Player
nenro01h,2008,BBWAA,543.0,408.0,2.0,N,Player
faberre01h,1938,BBWAA,262.0,197.0,1.0,N,Player
willima04h,2009,BBWAA,539.0,405.0,7.0,N,Player
wambsbi01h,1953,BBWAA,264.0,198.0,1.0,N,Player
torboje01h,1979,BBWAA,432.0,324.0,0.0,N,Player
minosmi01h,1995,BBWAA,460.0,345.0,66.0,N,Player
lombaer01h,1967,BBWAA,292.0,219.0,43.0,N,Player
mcgwima01h,2007,BBWAA,545.0,409.0,128.0,N,Player
cuyleki01h,1953,BBWAA,264.0,198.0,18.0,N,Player
ashburi01h,1972,BBWAA,396.0,297.0,11.0,N,Player
waltebu01h,1956,BBWAA,193.0,145.0,5.0,N,Player
willibi01h,1983,BBWAA,374.0,281.0,153.0,N,Player
heilmha01h,1937,BBWAA,201.0,151.0,10.0,N,Player
deandi01h,1946,Final Ballot,263.0,198.0,45.0,N,Player
newsobo01h,1964,BBWAA,201.0,151.0,17.0,N,Player
crowdal01h,1958,BBWAA,266.0,200.0,1.0,N,Player
mcdougi01h,1967,BBWAA,292.0,219.0,4.0,N,Player
staubru01h,1991,BBWAA,443.0,333.0,28.0,N,Player
combsea01h,1948,BBWAA,121.0,91.0,6.0,N,Player
careyma01h,1948,BBWAA,121.0,91.0,9.0,N,Player
hearnji01h,1967,BBWAA,292.0,219.0,1.0,N,Player
bluevi01h,1993,BBWAA,423.0,318.0,37.0,N,Player
walshed01h,1938,BBWAA,262.0,197.0,110.0,N,Player
ehmkeho01h,1960,BBWAA,269.0,202.0,12.0,N,Player
conceda01h,2001,BBWAA,515.0,387.0,74.0,N,Player
whitewi01h,1976,BBWAA,388.0,291.0,7.0,N,Player
johnswa01h,1936,BBWAA,226.0,170.0,189.0,Y,Player
boyerke01h,1993,BBWAA,423.0,318.0,69.0,N,Player
woodjo02h,1946,Nominating Vote,202.0,,5.0,N,Player
matheed01h,1975,BBWAA,362.0,272.0,148.0,N,Player
kellyge01h,1947,BBWAA,161.0,121.0,1.0,N,Player
kellech01h,1969,BBWAA,340.0,255.0,14.0,N,Player
wertzvi01h,1977,BBWAA,383.0,288.0,4.0,N,Player
jackstr01h,1951,BBWAA,226.0,170.0,4.0,N,Player
hackst01h,1960,BBWAA,269.0,202.0,6.0,N,Player
murphda05h,2004,BBWAA,506.0,380.0,43.0,N,Player
riceji01h,2008,BBWAA,543.0,408.0,392.0,N,Player
fletcar01h,1939,BBWAA,274.0,206.0,1.0,N,Player
belleal01h,2007,BBWAA,545.0,409.0,19.0,N,Player
buhneja01h,2007,BBWAA,545.0,409.0,1.0,N,Player
moorejo02h,1950,BBWAA,168.0,126.0,1.0,N,Player
trammal01h,2002,BBWAA,472.0,354.0,74.0,N,Player
hartnga01h,1952,BBWAA,234.0,176.0,77.0,N,Player
powervi01h,1971,BBWAA,360.0,270.0,2.0,N,Player
lewisdu01h,1945,BBWAA,247.0,186.0,1.0,N,Player
willike01h,1958,BBWAA,266.0,200.0,1.0,N,Player
boonebo01h,1996,BBWAA,470.0,353.0,36.0,N,Player
lewisdu01h,1952,BBWAA,234.0,176.0,11.0,N,Player
parkeda01h,2008,BBWAA,543.0,408.0,82.0,N,Player
raschvi01h,1971,BBWAA,360.0,270.0,2.0,N,Player
bushdo01h,1939,BBWAA,274.0,206.0,2.0,N,Player
camparo01h,1969,BBWAA,340.0,255.0,270.0,Y,Player
surhobj01h,2011,BBWAA,581.0,436.0,2.0,N,Player
martied01h,2013,BBWAA,569.0,427.0,204.0,N,Player
bakerfr01h,1948,BBWAA,121.0,91.0,4.0,N,Player
mcginjo01h,1939,BBWAA,274.0,206.0,32.0,N,Player
mcgwima01h,2010,BBWAA,539.0,405.0,128.0,N,Player
lindsfr01h,1956,BBWAA,193.0,145.0,3.0,N,Player
wanerll01h,1960,BBWAA,269.0,202.0,22.0,N,Player
kisonbr01h,1991,BBWAA,443.0,333.0,0.0,N,Player
ehmkeho01h,1953,BBWAA,264.0,198.0,3.0,N,Player
marbefi01h,1958,BBWAA,266.0,200.0,5.0,N,Player
dimagjo01h,1945,BBWAA,247.0,186.0,1.0,N,Player
whitebu01h,1956,BBWAA,193.0,145.0,1.0,N,Player
lynnfr01h,1997,BBWAA,473.0,353.0,22.0,N,Player
lanieha01h,1979,BBWAA,432.0,324.0,1.0,N,Player
dykesji01h,1960,BBWAA,269.0,202.0,27.0,N,Player
trammal01h,2008,BBWAA,543.0,408.0,99.0,N,Player
disarga01h,2006,BBWAA,520.0,390.0,0.0,N,Player
sheckji01h,1938,BBWAA,262.0,197.0,1.0,N,Player
piazzmi01h,2013,BBWAA,569.0,427.0,329.0,N,Player
facero01h,1977,BBWAA,383.0,288.0,33.0,N,Player
erskica01h,1971,BBWAA,360.0,270.0,3.0,N,Player
kinerra01h,1974,BBWAA,365.0,274.0,215.0,N,Player
raschvi01h,1975,BBWAA,362.0,272.0,37.0,N,Player
lopezal01h,1967,BBWAA,292.0,219.0,114.0,N,Player
faberre01h,1962,BBWAA,160.0,120.0,30.0,N,Player
lazzeto01h,1955,BBWAA,251.0,189.0,66.0,N,Player
gomezle01h,1952,BBWAA,234.0,176.0,29.0,N,Player
fingero01h,1992,BBWAA,430.0,323.0,349.0,Y,Player
bladera01h,1960,BBWAA,269.0,202.0,1.0,N,Player
krukjo01h,2001,BBWAA,515.0,387.0,1.0,N,Player
applilu01h,1964,Run Off,201.0,,189.0,Y,Player
darkal01h,1970,BBWAA,300.0,225.0,55.0,N,Player
kluszte01h,1973,BBWAA,380.0,285.0,14.0,N,Player
suttebr01h,1995,BBWAA,460.0,345.0,137.0,N,Player
cravaga01h,1946,Nominating Vote,202.0,,1.0,N,Player
boudrlo01h,1962,BBWAA,160.0,120.0,12.0,N,Player
hodgegi01h,1983,BBWAA,374.0,281.0,237.0,N,Player
sainjo01h,1973,BBWAA,380.0,285.0,47.0,N,Player
grimebu01h,1956,BBWAA,193.0,145.0,25.0,N,Player
murphda02h,1945,BBWAA,247.0,186.0,1.0,N,Player
bancrda01h,1938,BBWAA,262.0,197.0,2.0,N,Player
waltebu01h,1960,BBWAA,269.0,202.0,19.0,N,Player
lucasre01h,1958,BBWAA,266.0,200.0,1.0,N,Player
rusieam01h,1939,BBWAA,274.0,206.0,6.0,N,Player
raineti01h,2011,BBWAA,581.0,436.0,218.0,N,Player
pinsova01h,1991,BBWAA,443.0,333.0,30.0,N,Player
friscfr01h,1947,BBWAA,161.0,121.0,136.0,Y,Player
kremera01h,1958,BBWAA,266.0,200.0,2.0,N,Player
willibi01h,1985,BBWAA,395.0,297.0,252.0,N,Player
hernake01h,2001,BBWAA,515.0,387.0,41.0,N,Player
koscoan01h,1980,BBWAA,385.0,289.0,0.0,N,Player
scottev01h,1938,BBWAA,262.0,197.0,2.0,N,Player
kluszte01h,1975,BBWAA,362.0,272.0,33.0,N,Player
mcgwima01h,2011,BBWAA,581.0,436.0,115.0,N,Player
southbi01h,1952,BBWAA,234.0,176.0,1.0,N,Player
scottev01h,1950,BBWAA,168.0,126.0,3.0,N,Player
gleaski01h,1938,BBWAA,262.0,197.0,1.0,N,Player
roberro01h,1973,BBWAA,380.0,285.0,213.0,N,Player
milancl01h,1938,BBWAA,262.0,197.0,1.0,N,Player
newsobo01h,1968,BBWAA,283.0,213.0,22.0,N,Player
foxne01h,1997,Veterans,,,,Y,Player
roushed01h,1960,BBWAA,269.0,202.0,146.0,N,Player
cepedor01h,1991,BBWAA,443.0,333.0,192.0,N,Player
rosepe01h,1992,BBWAA,430.0,323.0,41.0,N,Player
youngro01h,1956,BBWAA,193.0,145.0,19.0,N,Player
montawi01h,1988,BBWAA,427.0,321.0,0.0,N,Player
eversjo01h,1945,BBWAA,247.0,186.0,134.0,N,Player
pinsova01h,1983,BBWAA,374.0,281.0,12.0,N,Player
riceji01h,1997,BBWAA,473.0,353.0,178.0,N,Player
barlial99h,1989,Veterans,,,,Y,Umpire
hafeych01h,1960,BBWAA,269.0,202.0,29.0,N,Player
kluszte01h,1979,BBWAA,432.0,324.0,58.0,N,Player
darkal01h,1969,BBWAA,340.0,255.0,48.0,N,Player
bankser01h,1977,BBWAA,383.0,288.0,321.0,Y,Player
riceji01h,2002,BBWAA,472.0,354.0,260.0,N,Player
ruffire01h,1952,BBWAA,234.0,176.0,10.0,N,Player
torgeea01h,1967,BBWAA,292.0,219.0,2.0,N,Player
deandi01h,1949,BBWAA,153.0,115.0,88.0,N,Player
murphda05h,2011,BBWAA,581.0,436.0,73.0,N,Player
suttebr01h,2006,BBWAA,520.0,390.0,400.0,Y,Player
shockur01h,1958,BBWAA,266.0,200.0,4.0,N,Player
cronijo01h,1948,BBWAA,121.0,91.0,25.0,N,Player
holtzke01h,1986,BBWAA,425.0,319.0,5.0,N,Player
vandejo01h,1970,BBWAA,300.0,225.0,88.0,N,Player
bushdo01h,1946,Nominating Vote,202.0,,2.0,N,Player
raschvi01h,1962,BBWAA,160.0,120.0,1.0,N,Player
mazerbi01h,1989,BBWAA,447.0,336.0,134.0,N,Player
baineha01h,2008,BBWAA,543.0,408.0,28.0,N,Player
osteecl01h,1982,BBWAA,415.0,312.0,1.0,N,Player
youngro01h,1938,BBWAA,262.0,197.0,40.0,N,Player
crawfsa01h,1937,BBWAA,201.0,151.0,5.0,N,Player
fitzsfr01h,1960,BBWAA,269.0,202.0,13.0,N,Player
burkeje01h,1942,BBWAA,233.0,175.0,4.0,N,Player
riceji01h,2007,BBWAA,545.0,409.0,346.0,N,Player
kellech01h,1956,BBWAA,193.0,145.0,2.0,N,Player
francju02h,2013,BBWAA,569.0,427.0,6.0,N,Player
hafeych01h,1952,BBWAA,234.0,176.0,1.0,N,Player
boyerke01h,1990,BBWAA,444.0,333.0,78.0,N,Player
schalra01h,1955,BBWAA,251.0,189.0,113.0,N,Player
cansejo01h,2007,BBWAA,545.0,409.0,6.0,N,Player
averiea01h,1962,BBWAA,160.0,120.0,3.0,N,Player
roushed01h,1936,BBWAA,226.0,170.0,2.0,N,Player
theveto01h,1950,BBWAA,168.0,126.0,2.0,N,Player
gordojo01h,1966,BBWAA,302.0,227.0,31.0,N,Player
bowala01h,1991,BBWAA,443.0,333.0,11.0,N,Player
wheatza01h,1939,BBWAA,274.0,206.0,4.0,N,Player
johnto01h,2008,BBWAA,543.0,408.0,158.0,N,Player
rizzuph01h,1976,BBWAA,388.0,291.0,149.0,N,Player
hoytwa01h,1955,BBWAA,251.0,189.0,33.0,N,Player
bondsbo01h,1994,BBWAA,456.0,342.0,37.0,N,Player
reuscri01h,1997,BBWAA,473.0,353.0,2.0,N,Player
coopece01h,1993,BBWAA,423.0,318.0,0.0,N,Player
terrybi01h,1949,BBWAA,153.0,115.0,81.0,N,Player
caldwmi01h,1990,BBWAA,444.0,333.0,0.0,N,Player
wilheho01h,1979,BBWAA,432.0,324.0,168.0,N,Player
schoere01h,1978,BBWAA,379.0,285.0,130.0,N,Player
fitzsfr01h,1962,BBWAA,160.0,120.0,1.0,N,Player
rootch01h,1949,BBWAA,153.0,115.0,1.0,N,Player
faberre01h,1954,BBWAA,252.0,189.0,12.0,N,Player
grovele01h,1947,BBWAA,161.0,121.0,123.0,Y,Player
oliveal01h,1991,BBWAA,443.0,333.0,19.0,N,Player
milancl01h,1950,BBWAA,168.0,126.0,1.0,N,Player
kinerra01h,1973,BBWAA,380.0,285.0,235.0,N,Player
wyattwh01h,1958,BBWAA,266.0,200.0,1.0,N,Player
aparilu01h,1979,BBWAA,432.0,324.0,120.0,N,Player
santoro01h,1985,BBWAA,395.0,297.0,53.0,N,Player
reynoal01h,1962,BBWAA,160.0,120.0,15.0,N,Player
terrybi01h,1939,BBWAA,274.0,206.0,16.0,N,Player
sievero01h,1971,BBWAA,360.0,270.0,4.0,N,Player
tiantlu01h,1988,BBWAA,427.0,321.0,132.0,N,Player
brechha01h,1971,BBWAA,360.0,270.0,7.0,N,Player
lopezal01h,1962,BBWAA,160.0,120.0,11.0,N,Manager
ferreri01h,1984,Veterans,,,,Y,Player
werbebi01h,1952,BBWAA,234.0,176.0,1.0,N,Player
mazerbi01h,1982,BBWAA,415.0,312.0,28.0,N,Player
mattido01h,2004,BBWAA,506.0,380.0,65.0,N,Player
schumha02h,1960,BBWAA,269.0,202.0,11.0,N,Player
brookhu01h,2000,BBWAA,499.0,375.0,0.0,N,Player
willicy01h,1949,BBWAA,153.0,115.0,2.0,N,Player
myersra01h,2004,BBWAA,506.0,380.0,1.0,N,Player
warnelo01h,1962,BBWAA,160.0,120.0,2.0,N,Player
mulhote01h,2012,BBWAA,573.0,430.0,0.0,N,Player
kellejo01h,1971,Veterans,,,,Y,Player
doerrbo01h,1971,BBWAA,360.0,270.0,78.0,N,Player
lindsfr01h,1958,BBWAA,266.0,200.0,5.0,N,Player
hardeme01h,1967,BBWAA,292.0,219.0,52.0,N,Player
hermaba01h,1942,BBWAA,233.0,175.0,1.0,N,Player
sandesc02h,2002,BBWAA,472.0,354.0,0.0,N,Player
brechha01h,1970,BBWAA,300.0,225.0,3.0,N,Player
cuyleki01h,1962,BBWAA,160.0,120.0,31.0,N,Player
elberki01h,1938,BBWAA,262.0,197.0,2.0,N,Player
ruckena01h,1938,BBWAA,262.0,197.0,12.0,N,Player
howarel01h,1985,BBWAA,395.0,297.0,54.0,N,Player
trammal01h,2007,BBWAA,545.0,409.0,73.0,N,Player
richmle01h,1936,Veterans,78.0,59.0,0.0,N,Player
gonzaju03h,2012,BBWAA,573.0,430.0,23.0,N,Player
nehfar01h,1939,BBWAA,274.0,206.0,1.0,N,Player
colemvi01h,2003,BBWAA,496.0,372.0,3.0,N,Player
kellyge01h,1956,BBWAA,193.0,145.0,2.0,N,Player
luquedo01h,1956,BBWAA,193.0,145.0,1.0,N,Player
clarkfr01h,1939,BBWAA,274.0,206.0,59.0,N,Player
broutda01h,1936,Veterans,78.0,59.0,2.0,N,Player
groatdi01h,1976,BBWAA,388.0,291.0,7.0,N,Player
tiantlu01h,2001,BBWAA,515.0,387.0,63.0,N,Player
woodwi01h,1987,BBWAA,413.0,310.0,26.0,N,Player
grissma02h,2011,BBWAA,581.0,436.0,4.0,N,Player
hodgegi01h,1978,BBWAA,379.0,285.0,226.0,N,Player
kellech01h,1964,BBWAA,201.0,151.0,12.0,N,Player
jackstr01h,1956,BBWAA,193.0,145.0,14.0,N,Player
minosmi01h,1996,BBWAA,470.0,353.0,62.0,N,Player
cuellmi01h,1983,BBWAA,374.0,281.0,0.0,N,Player
darwida01h,2004,BBWAA,506.0,380.0,0.0,N,Player
traynpi01h,1936,BBWAA,226.0,170.0,16.0,N,Player
oneilst01h,1949,BBWAA,153.0,115.0,6.0,N,Player
weaveea99h,1996,Veterans,,,,Y,Manager
hartnga01h,1953,BBWAA,264.0,198.0,104.0,N,Player
harriwi99h,1972,Veterans,,,,Y,Pioneer/Executive
furilca01h,1967,BBWAA,292.0,219.0,2.0,N,Player
cartyri01h,1985,BBWAA,395.0,297.0,1.0,N,Player
colliji01h,1939,BBWAA,274.0,206.0,72.0,N,Player
boudrlo01h,1956,BBWAA,193.0,145.0,2.0,N,Player
foxne01h,1985,BBWAA,395.0,297.0,295.0,N,Player
wadderu01h,1946,Nominating Vote,202.0,,122.0,N,Player
donovbi01h,1939,BBWAA,274.0,206.0,2.0,N,Player
rixeyep01h,1952,BBWAA,234.0,176.0,3.0,N,Player
wheatza01h,1947,BBWAA,161.0,121.0,37.0,N,Player
mccarjo99h,1958,BBWAA,266.0,200.0,2.0,N,Manager
altroni01h,1956,BBWAA,193.0,145.0,1.0,N,Player
ruffire01h,1955,BBWAA,251.0,189.0,60.0,N,Player
mcnalda01h,1985,BBWAA,395.0,297.0,7.0,N,Player
piercbi02h,1970,BBWAA,300.0,225.0,5.0,N,Player
bushjo01h,1958,BBWAA,266.0,200.0,5.0,N,Player
munsoth01h,1993,BBWAA,423.0,318.0,40.0,N,Player
kuennha01h,1988,BBWAA,427.0,321.0,168.0,N,Player
handsbi01h,1981,BBWAA,401.0,301.0,0.0,N,Player
griffcl01h,1946,Final Ballot,263.0,198.0,82.0,N,Player
perduhu01h,1938,BBWAA,262.0,197.0,1.0,N,Player
pennohe01h,1939,BBWAA,274.0,206.0,40.0,N,Player
lewisdu01h,1955,BBWAA,251.0,189.0,34.0,N,Player
waltebu01h,1964,BBWAA,201.0,151.0,35.0,N,Player
martipe01h,1948,BBWAA,121.0,91.0,7.0,N,Player
hodgegi01h,1976,BBWAA,388.0,291.0,233.0,N,Player
becklja01h,1942,BBWAA,233.0,175.0,1.0,N,Player
wathajo01h,1991,BBWAA,443.0,333.0,0.0,N,Player
robinwi01h,1945,BBWAA,247.0,186.0,81.0,N,Manager
slaugen01h,1978,BBWAA,379.0,285.0,261.0,N,Player
brownmo01h,1938,BBWAA,262.0,197.0,54.0,N,Player
bancrda01h,1939,BBWAA,274.0,206.0,1.0,N,Player
wheatza01h,1945,BBWAA,247.0,186.0,2.0,N,Player
burksel01h,2010,BBWAA,539.0,405.0,2.0,N,Player
willibe02h,2013,BBWAA,569.0,427.0,19.0,N,Player
mageesh01h,1938,BBWAA,262.0,197.0,2.0,N,Player
remyje01h,1990,BBWAA,444.0,333.0,1.0,N,Player
beaucji01h,1979,BBWAA,432.0,324.0,0.0,N,Player
mazerbi01h,1980,BBWAA,385.0,289.0,33.0,N,Player
munsoth01h,1994,BBWAA,456.0,342.0,31.0,N,Player
wanerll01h,1967,Veterans,,,,Y,Player
crigelo01h,1939,BBWAA,274.0,206.0,2.0,N,Player
judgejo01h,1938,BBWAA,262.0,197.0,2.0,N,Player
burdele01h,1980,BBWAA,385.0,289.0,66.0,N,Player
alexado01h,1995,BBWAA,460.0,345.0,0.0,N,Player
bunniji01h,1988,BBWAA,427.0,321.0,317.0,N,Player
kinerra01h,1967,BBWAA,292.0,219.0,124.0,N,Player
moorete01h,1968,BBWAA,283.0,213.0,33.0,N,Player
reesepe01h,1967,BBWAA,292.0,219.0,89.0,N,Player
weissge99h,1971,Veterans,,,,Y,Pioneer/Executive
pearsmo01h,1958,BBWAA,266.0,200.0,1.0,N,Player
sislege01h,1936,BBWAA,226.0,170.0,77.0,N,Player
adamsba01h,1937,BBWAA,201.0,151.0,8.0,N,Player
coopewi01h,1952,BBWAA,234.0,176.0,2.0,N,Player
carrocl02h,1984,BBWAA,403.0,303.0,1.0,N,Player
stewada01h,2001,BBWAA,515.0,387.0,38.0,N,Player
shockur01h,1938,BBWAA,262.0,197.0,1.0,N,Player
clarkfr01h,1938,BBWAA,262.0,197.0,63.0,N,Player
fitzsfr01h,1950,BBWAA,168.0,126.0,1.0,N,Player
thomsbo01h,1966,BBWAA,302.0,227.0,12.0,N,Player
gordojo01h,1945,BBWAA,247.0,186.0,1.0,N,Player
bailobo01h,1991,BBWAA,443.0,333.0,0.0,N,Player
richabo01h,1973,BBWAA,380.0,285.0,2.0,N,Player
herzowh01h,2010,Veterans,,,,Y,Manager
molitpa01h,2004,BBWAA,506.0,380.0,431.0,Y,Player
duganjo01h,1948,BBWAA,121.0,91.0,3.0,N,Player
carribi02h,1937,BBWAA,201.0,151.0,5.0,N,Player
jenseja01h,1967,BBWAA,292.0,219.0,3.0,N,Player
leonadu02h,1971,BBWAA,360.0,270.0,3.0,N,Player
palmeji01h,1990,BBWAA,444.0,333.0,411.0,Y,Player
mccorfr01h,1956,BBWAA,193.0,145.0,3.0,N,Player
kerrdi01h,1939,BBWAA,274.0,206.0,5.0,N,Player
collish01h,1937,BBWAA,201.0,151.0,1.0,N,Player
willsma01h,1982,BBWAA,415.0,312.0,91.0,N,Player
marioma01h,1960,BBWAA,269.0,202.0,37.0,N,Player
whitalo01h,2001,BBWAA,515.0,387.0,15.0,N,Player
slaugen01h,1972,BBWAA,396.0,297.0,149.0,N,Player
willicy01h,1951,BBWAA,226.0,170.0,7.0,N,Player
olivato01h,1982,BBWAA,415.0,312.0,63.0,N,Player
