lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
11,abbotgl01,,,1951.0,2.0,16.0,USA,AR,Little Rock,,,,,,,Glenn,Abbott,,William Glenn,,200.0,78.0,R,R,7/29/1973,8/8/1984,Arkansas State,abbotgl01,abbotgl01,abbog001,abbotgl01,abbotgl01
12,abbotje01,,,1972.0,8.0,17.0,USA,GA,Atlanta,,,,,,,Jeff,Abbott,,Jeffrey William,,190.0,74.0,R,L,6/10/1997,9/29/2001,Kentucky,abbotje01,abbotje01,abboj002,abbotje01,abbotje01
13,abbotji01,,abbotji01h,1967.0,9.0,19.0,USA,MI,Flint,,,,,,,Jim,Abbott,,James Anthony,,200.0,75.0,L,L,4/8/1989,7/21/1999,Michigan,abbotji01,abbotji01,abboj001,abbotji01,abbotji01
14,abbotku01,,,1969.0,6.0,2.0,USA,OH,Zanesville,,,,,,,Kurt,Abbott,,Kurt Thomas,,180.0,71.0,R,R,9/8/1993,4/13/2001,,abbotku01,abbotku01,abbok002,abbotku01,abbotku01
15,abbotky01,,,1968.0,2.0,18.0,USA,MA,Newburyport,,,,,,,Kyle,Abbott,,Lawrence Kyle,,200.0,76.0,L,L,9/10/1991,8/24/1996,Cal St. Long Beach,abbotky01,abbotky01,abbok001,abbotky01,abbotky01
16,abbotod01,,,1888.0,9.0,5.0,USA,PA,New Eagle,1933.0,4.0,13.0,USA,DC,Washington,Ody,Abbott,,Ody Cleon,,180.0,74.0,R,R,9/10/1910,10/15/1910,,abbotod01,abbotod01,abboo101,abbotod01,abbotod01
17,abbotpa01,,,1967.0,9.0,15.0,USA,CA,Van Nuys,,,,,,,Paul,Abbott,,Paul David,,185.0,75.0,R,R,8/21/1990,8/7/2004,,abbotpa01,abbotpa01,abbop001,abbotpa01,abbotpa01
18,aberal01,,,1927.0,7.0,31.0,USA,OH,Cleveland,1993.0,5.0,20.0,USA,OH,Garfield Heights,Al,Aber,,Albert Julius,Lefty,195.0,74.0,L,L,9/15/1950,9/11/1957,,aberal01,aberal01,abera101,aberal01,aberal01
19,abercda01,,,1851.0,1.0,2.0,USA,MD,Fort Towson,1939.0,11.0,11.0,USA,PA,Philadelphia,Francis,Abercrombie,Formerly thought to be Dave Abercrombie,Francis Patterson,,,,,,10/21/1871,10/21/1871,,abercda01,abercda01,aberd101,abercda01,abercda01
20,abernbi01,,,1929.0,1.0,30.0,USA,CA,Torrance,2006.0,2.0,19.0,USA,CA,Yucaipa,Bill,Abernathie,,William Edward,,190.0,70.0,R,R,9/27/1952,9/27/1952,,abernbi01,abernbi01,aberb101,abernbi01,abernbi01
21,abernbr01,,,1977.0,9.0,23.0,USA,GA,Atlanta,,,,,,,Brent,Abernathy,,,,185.0,73.0,R,R,6/25/2001,9/29/2005,,abernbr01,abernbr01,aberb001,abernbr01,abernbr01
22,abernte01,,,1921.0,10.0,30.0,USA,NC,Mebane,2001.0,11.0,16.0,USA,NC,Charlotte,Tal,Abernathy,also called Ted,Talmadge Lafayette,,210.0,74.0,R,L,9/19/1942,4/29/1944,,abernte01,abernte01,abert102,abernte01,abernte01
23,abernte02,,,1933.0,3.0,6.0,USA,NC,Stanley,2004.0,12.0,16.0,USA,NC,Gastonia,Ted,Abernathy,,Theodore Wade,,215.0,76.0,R,R,4/13/1955,9/30/1972,,abernte02,abernte02,abert101,abernte02,abernte02
24,abernwo01,,,1915.0,2.0,1.0,USA,NC,Forest City,1994.0,12.0,5.0,USA,KY,Louisville,Woody,Abernathy,,Virgil Woodrow,,170.0,72.0,L,L,7/28/1946,4/17/1947,,abernwo01,abernwo01,aberw101,abernwo01,abernwo01
25,aberscl01,,,1921.0,8.0,28.0,USA,IL,Chicago,1973.0,6.0,23.0,USA,CA,Vallejo,Cliff,Aberson,,Clifford Alexander,Kif,200.0,72.0,R,R,7/18/1947,5/9/1949,,aberscl01,aberscl01,aberc101,aberscl01,aberscl01
26,ablesha01,,,1883.0,10.0,4.0,USA,TX,Terrell,1951.0,2.0,8.0,USA,TX,San Antonio,Harry,Ables,,Harry Terrell,Hans,200.0,74.0,R,L,9/4/1905,5/5/1911,,ablesha01,ablesha01,ableh101,ablesha01,ablesha01
27,abnersh01,,,1966.0,6.0,17.0,USA,OH,Hamilton,,,,,,,Shawn,Abner,,Shawn Wesley,,190.0,73.0,R,R,9/8/1987,10/3/1992,,abnersh01,abnersh01,abnes001,abnersh01,abnersh01
28,abramca01,,,1924.0,3.0,2.0,USA,PA,Philadelphia,1997.0,2.0,25.0,USA,FL,Ft.Lauderdale,Cal,Abrams,,Calvin Ross,Abie,185.0,72.0,L,L,4/20/1949,5/9/1956,,abramca01,abramca01,abrac101,abramca01,abramca01
29,abramge01,,,1899.0,11.0,9.0,USA,WA,Seattle,1986.0,12.0,5.0,USA,FL,Clearwater,George,Abrams,,George Allen,,170.0,69.0,R,R,4/19/1923,5/4/1923,,abramge01,abramge01,abrag101,abramge01,abramge01
30,abregjo01,,,1962.0,7.0,4.0,USA,TX,Corpus Christi,,,,,,,Johnny,Abrego,,Johnny Ray,,185.0,72.0,R,R,9/4/1985,10/3/1985,,abregjo01,abregjo01,abrej001,abregjo01,abregjo01
31,abreubo01,,,1974.0,3.0,11.0,Venezuela,,Maracay,,,,,,,Bobby,Abreu,,Bob Kelly,,210.0,72.0,L,R,9/1/1996,,,abreubo01,abreubo01,abreb001,abreubo01,abreubo01
32,abreujo01,,,1913.0,5.0,24.0,USA,CA,Oakland,1993.0,3.0,17.0,USA,CA,Hayward,Joe,Abreu,,Joseph Lawrence,,160.0,68.0,R,R,4/23/1942,7/11/1942,,abreujo01,abreujo01,abrej101,abreujo01,abreujo01
33,abstebi01,,,1883.0,2.0,2.0,USA,MO,St. Louis,1940.0,4.0,8.0,USA,MO,St.Louis,Bill,Abstein,,William Henry,Big Bill,185.0,72.0,R,R,9/25/1906,6/2/1910,,abstebi01,abstebi01,abstb101,abstebi01,abstebi01
34,acevejo01,,,1977.0,12.0,18.0,D.R.,,Santo Domingo,,,,,,,Jose,Acevedo,,,,185.0,72.0,R,R,6/19/2001,9/29/2005,,acevejo01,acevejo01,acevj002,acevejo01,acevejo01
35,aceveju01,,,1970.0,5.0,5.0,Mexico,6,Ciudad Juarez,,,,,,,Juan,Acevedo,,Juan Carlos,,195.0,74.0,R,R,4/30/1995,8/5/2003,Parkland JC,aceveju01,aceveju01,acevj001,aceveju01,aceveju01
36,ackerji01,,,1958.0,9.0,24.0,USA,TX,Freer,,,,,,,Jim,Acker,,James Justin,,210.0,74.0,R,R,4/7/1983,6/14/1992,Texas,ackerji01,ackerji01,ackej001,ackerji01,ackerji01
37,ackerto01,,,1930.0,3.0,7.0,USA,NJ,Paterson,,,,,,,Tom,Acker,,Thomas James,,215.0,76.0,R,R,4/20/1956,9/20/1959,texas,ackerto01,ackerto01,acket101,ackerto01,ackerto01
38,acklefr01,,,1937.0,4.0,10.0,USA,WI,Hayward,2002.0,5.0,22.0,USA,MN,Duluth,Fritz,Ackley,,Florian Frederick,,202.0,73.0,L,R,9/21/1963,5/9/1964,,acklefr01,acklefr01,acklf101,acklefr01,acklefr01
39,acostcy01,,,1946.0,11.0,22.0,Mexico,25,El Sabino,,,,,,,Cy,Acosta,,Cecilio (Miranda),,165.0,70.0,R,R,6/4/1972,5/5/1975,,acostcy01,acostcy01,acosc101,acostcy01,acostcy01
40,acosted01,,,1944.0,3.0,9.0,Panama,,Boquete,,,,,,,Ed,Acosta,,Eduardo Elixbet,,215.0,77.0,B,R,9/7/1970,10/4/1972,,acosted01,acosted01,acose101,acosted01,acosted01
41,acostjo01,,,1891.0,3.0,4.0,Cuba,,Havana,1977.0,11.0,16.0,Cuba,,Havana,Jose,Acosta,,Jose,Acostica,134.0,66.0,R,R,7/28/1920,5/12/1922,,acostjo01,acostjo01,acosj101,acostjo01,acostjo01
42,acostme01,,,1896.0,5.0,19.0,Cuba,,Bauta,1963.0,11.0,17.0,USA,FL,Miami,Merito,Acosta,,Baldomero Pedro (Fernandez),,140.0,67.0,L,L,6/15/1913,9/2/1918,,acostme01,acostme01,acosm101,acostme01,acostme01
43,acrema01,,,1968.0,9.0,16.0,USA,CA,Concord,,,,,,,Mark,Acre,,Mark Robert,,235.0,80.0,R,R,5/13/1994,5/10/1997,New Mexico State,acrema01,acrema01,acrem001,acrema01,acrema01
45,adairje01,,,1936.0,12.0,17.0,USA,OK,Sand Springs,1987.0,5.0,31.0,USA,OK,Tulsa,Jerry,Adair,,Kenneth Jerry,Casper the Friendly Ghost,175.0,72.0,R,R,9/2/1958,5/3/1970,,adairje01,adairje01,adaij101,adairje01,adairje01
46,adairji01,,,1907.0,1.0,25.0,USA,TX,Waxahachie,1982.0,12.0,9.0,USA,TX,Dallas,Jimmy,Adair,,James Aubrey,Choppy,154.0,70.0,R,R,8/24/1931,9/7/1931,,adairji01,adairji01,adaij102,adairji01,adairji01
47,adamsac01,,,1910.0,3.0,2.0,USA,CA,Willows,2006.0,2.0,26.0,USA,GA,Albany,Ace,Adams,,Ace Townsend,,182.0,70.0,R,R,4/15/1941,4/24/1946,,adamsac01,adamsac01,adama101,adamsac01,adamsac01
48,adamsba01,,adamsba01h,1882.0,5.0,18.0,USA,IN,Tipton,1968.0,7.0,27.0,USA,MD,Silver Spring,Babe,Adams,,Charles Benjamin,,185.0,71.0,L,R,4/18/1906,8/11/1926,,adamsba01,adamsba01,adamb104,adamsba01,adamsba01
49,adamsbe01,,,1891.0,6.0,21.0,USA,TX,Wharton,1940.0,6.0,24.0,USA,CA,Los Angeles,Bert,Adams,,John Bertram,,185.0,73.0,B,R,8/30/1910,9/28/1919,,adamsbe01,adamsbe01,adamb106,adamsbe01,adamsbe01
50,adamsbo01,,,1901.0,7.0,24.0,USA,MA,Holyoke,1996.0,10.0,17.0,USA,PA,Lemoyne,Bob,Adams,,Robert Burdette,,168.0,71.0,R,R,9/22/1925,9/23/1925,,adamsbo01,adamsbo01,adamb107,adamsbo01,adamsbo01
51,adamsbo02,,,1907.0,1.0,20.0,USA,AL,Birmingham,1970.0,3.0,6.0,USA,FL,Jacksonville,Bob,Adams,,Robert Andrew,,165.0,72.0,R,R,9/27/1931,9/17/1932,,adamsbo02,adamsbo02,adamb102,adamsbo02,adamsbo02
52,adamsbo04,,,1952.0,1.0,6.0,USA,PA,Pittsburgh,,,,,,,Bob,Adams,,Robert Melvin,,200.0,74.0,R,R,7/10/1977,9/29/1977,UCLA,adamsbo04,adamsbo04,adamb105,adamsbo04,adamsbo04
53,adamsbo03,,adamsbo03h,1921.0,12.0,14.0,USA,CA,Tuolumne,1997.0,2.0,13.0,USA,WA,Gig Harbor,Bobby,Adams,,Robert Henry,,160.0,70.0,R,R,4/16/1946,4/22/1959,,adamsbo03,adamsbo03,adamb103,adamsbo03,adamsbo03
54,adamsbu01,,,1915.0,6.0,24.0,USA,CO,Trinidad,1990.0,9.0,1.0,USA,CA,Rancho Mirage,Buster,Adams,,Elvin Clark,,180.0,72.0,R,R,4/27/1939,9/21/1947,,adamsbu01,adamsbu01,adamb101,adamsbu01,adamsbu01
55,adamsda01,,,1887.0,6.0,19.0,USA,MO,St. Louis,1964.0,10.0,6.0,USA,MO,St.Louis,Dan,Adams,,Daniel Leslie,Rube,165.0,71.0,R,R,5/22/1914,9/26/1915,,adamsda01,adamsda01,adamd103,adamsda01,adamsda01
56,adamsdi01,,,1920.0,4.0,8.0,USA,CA,Tuolumne,,,,,,,Dick,Adams,,Richard Leroy,,185.0,72.0,R,L,5/20/1947,9/28/1947,,adamsdi01,adamsdi01,adamd102,adamsdi01,adamsdi01
57,adamsdo01,,,1943.0,1.0,27.0,USA,WI,Blue River,,,,,,,Doug,Adams,,Harold Douglas,,185.0,75.0,L,R,9/8/1969,10/1/1969,,adamsdo01,adamsdo01,adamd101,adamsdo01,adamsdo01
58,adamsge01,,,,,,,,,,,,,,,George,Adams,,George,,175.0,66.0,R,R,6/14/1879,,,adamsge01,adamsge01,adamg102,adamsge01,adamsge01
59,adamsgl01,,,1947.0,10.0,4.0,USA,MA,Northbridge,,,,,,,Glenn,Adams,,Glenn Charles,,180.0,73.0,L,R,5/4/1975,10/3/1982,Springfield,adamsgl01,adamsgl01,adamg101,adamsgl01,adamsgl01
60,adamshe01,,,1928.0,4.0,14.0,USA,CA,Hollywood,,,,,,,Herb,Adams,,Herbert Loren,,160.0,69.0,L,L,9/17/1948,8/30/1950,,adamshe01,adamshe01,adamh101,adamshe01,adamshe01
61,adamsji01,,,1868.0,,,USA,IL,East St. Louis,,,,,,,Jim,Adams,,James J.,,,,,R,4/21/1890,4/21/1890,,adamsji01,adamsji01,adamj101,adamsji01,adamsji01
62,adamsjo01,,,1877.0,10.0,28.0,USA,IL,Cowden,1952.0,10.0,8.0,USA,MO,Bachelor,Joe,Adams,,Joseph Edward,Wagon Tongue,190.0,72.0,R,L,4/26/1902,4/26/1902,,adamsjo01,adamsjo01,adamj102,adamsjo01,adamsjo01
63,adamska01,,,1891.0,8.0,11.0,USA,GA,Columbus,1967.0,9.0,17.0,USA,WA,Everett,Karl,Adams,,Karl Tutwiler,Rebel,170.0,74.0,R,R,4/19/1914,9/23/1915,,adamska01,adamska01,adamk101,adamska01,adamska01
64,adamsmi02,,,1948.0,7.0,24.0,USA,OH,Cincinnati,,,,,,,Mike,Adams,,Robert Michael,,180.0,69.0,R,R,9/10/1972,7/25/1978,,adamsmi02,adamsmi02,adamm102,adamsmi02,adamsmi02
71,adamswi01,,,1890.0,9.0,27.0,USA,PA,Clearfield,1937.0,6.0,18.0,USA,NY,Albany,Willie,Adams,,James Irvin,,180.0,76.0,R,R,6/30/1912,9/6/1919,,adamswi01,adamswi01,adamw101,adamswi01,adamswi01
81,adkindi01,,,1920.0,3.0,3.0,USA,TX,Electra,1955.0,9.0,12.0,USA,TX,Electra,Dick,Adkins,,Richard Earl,,165.0,70.0,R,R,9/19/1942,9/20/1942,,adkindi01,adkindi01,adkid101,adkindi01,adkindi01
90,agganha01,,,1929.0,4.0,20.0,USA,MA,Lynn,1955.0,6.0,27.0,USA,MA,Cambridge,Harry,Agganis,,Aristotle George,The Golden Greek,200.0,74.0,L,L,4/13/1954,6/2/1955,,agganha01,agganha01,aggah101,agganha01,agganha01
98,ahearpa01,,,1969.0,12.0,10.0,USA,CA,San Francisco,,,,,,,Pat,Ahearne,,Patrick Howard,,195.0,75.0,R,R,6/14/1995,6/30/1995,Pepperdine,ahearpa01,ahearpa01,aheap001,ahearpa01,ahearpa01
99,aikenwi01,,,1954.0,10.0,14.0,USA,SC,Seneca,,,,,,,Willie,Aikens,,Willie Mays,,220.0,75.0,L,R,5/17/1977,4/27/1985,South Carolina,aikenwi01,aikenwi01,aikew001,aikenwi01,aikenwi01
100,aingeda01,,,1959.0,3.0,17.0,USA,OR,Eugene,,,,,,,Danny,Ainge,,Daniel Ray,,175.0,76.0,R,R,5/21/1979,9/22/1981,Brigham Young,aingeda01,aingeda01,aingd101,aingeda01,aingeda01
101,ainsmed01,,,1890.0,2.0,4.0,Russia,,,1981.0,9.0,6.0,USA,FL,Ft.Lauderdale,Eddie,Ainsmith,born Edward Anshmedt,Edward Wilbur,Dorf,180.0,71.0,R,R,8/9/1910,7/21/1924,,ainsmed01,ainsmed01,ainse101,ainsmed01,ainsmed01
103,aitchra01,,,1887.0,12.0,5.0,USA,SD,Tyndall,1958.0,9.0,26.0,USA,KS,Columbus,Raleigh,Aitchison,,Raleigh Leonidas,,175.0,71.0,R,L,4/19/1911,6/20/1915,,aitchra01,aitchra01,aitcr101,aitchra01,aitchra01
138,alexama01,,,1947.0,1.0,30.0,USA,LA,Shreveport,,,,,,,Matt,Alexander,,Matthew,,168.0,71.0,B,R,8/23/1973,10/3/1981,,alexama01,alexama01,alexm101,alexama01,alexama01
140,alexape01,,alexape01h,1887.0,2.0,26.0,USA,NE,Elba,1950.0,11.0,4.0,USA,NE,St.Paul,Pete,Alexander,,Grover Cleveland,Old Pete,185.0,73.0,R,R,4/15/1911,5/28/1930,,alexape01,alexape01,alexg102,alexape01,alexape01
159,allenhe01,,,1863.0,2.0,25.0,USA,CT,Westport,1916.0,9.0,21.0,USA,CT,Saugatuck,Hezekiah,Allen,,Hezekiah,Ki,160.0,71.0,,,5/16/1884,5/16/1884,,allenhe01,allenhe01,alleh103,allenhe01,allenhe01
196,alomaro01,,alomaro01h,1968.0,2.0,5.0,P.R.,,Ponce,,,,,,,Roberto,Alomar,,Roberto (Velazquez),,184.0,72.0,B,R,4/22/1988,9/5/2004,,alomaro01,alomaro01,alomr001,alomaro01,alomaro01
198,alomasa01,,,1943.0,10.0,19.0,P.R.,,Salinas,,,,,,,Sandy,Alomar,,Santos (Sr.) (Conde),Iron Pony,140.0,69.0,B,R,9/15/1964,9/30/1978,,alomasa01,alomasa01,aloms101,alomasa01,alomasa01
227,alvorbi01,,,1863.0,8.0,10.0,USA,MO,St. Louis,1927.0,4.0,7.0,USA,FL,St. Petersburg,Billy,Alvord,,William Crawford,Uncle Bill,187.0,70.0,,,4/30/1885,7/8/1893,,alvorbi01,alvorbi01,alvob101,alvorbi01,alvorbi01
234,amelued01,,,1959.0,4.0,13.0,USA,CA,Fullerton,,,,,,,Ed,Amelung,,Edward Allen,,180.0,71.0,L,L,7/28/1984,7/7/1986,San Diego State,amelued01,amelued01,amele001,amelued01,amelued01
265,anderla01,,,1952.0,12.0,3.0,USA,CA,Maywood,,,,,,,Larry,Anderson,,Lawrence Dennis,,190.0,75.0,R,R,9/25/1974,6/26/1977,,anderla01,anderla01,andel101,anderla01,anderla01
285,andrehu01,,,1922.0,8.0,31.0,USA,OK,Burbank,,,,,,,Hub,Andrews,,Herbert Carl,,170.0,72.0,R,R,4/20/1947,4/30/1948,,andrehu01,andrehu01,andrh101,andrehu01,andrehu01
298,andujjo01,,,1952.0,12.0,21.0,D.R.,,San Pedro de Macoris,,,,,,,Joaquin,Andujar,,Joaquin,,170.0,72.0,B,R,4/8/1976,9/30/1988,,andujjo01,andujjo01,anduj001,andujjo01,andujjo01
305,ansonca01,ansonca01m,ansonca01h,1852.0,4.0,17.0,USA,IA,Marshalltown,1922.0,4.0,14.0,USA,IL,Chicago,Cap,Anson,,Adrian Constantine,Pop,227.0,72.0,R,R,5/6/1871,10/3/1897,,ansonca01,ansonca01,ansoc101,ansonca01,ansonca01
308,antonjo01,,,1915.0,7.0,15.0,USA,TN,Memphis,1990.0,4.0,18.0,USA,TN,Memphis,John,Antonelli,,John Lawrence,,165.0,70.0,R,R,9/16/1944,9/17/1945,,antonjo01,antonjo01,antoj101,antonjo01,antonjo01
310,antonbi01,,,1927.0,5.0,19.0,USA,NY,Brooklyn,1993.0,3.0,4.0,USA,MN,Fridley,Bill,Antonello,,William James,,185.0,71.0,R,R,4/30/1953,9/27/1953,,antonbi01,antonbi01,antob101,antonbi01,antonbi01
311,aparilu01,,aparilu01h,1934.0,4.0,29.0,Venezuela,,Maracaibo,,,,,,,Luis,Aparicio,,Luis Ernesto (Montiel),Little Louie,160.0,69.0,R,R,4/17/1956,9/28/1973,,aparilu01,aparilu01,aparl101,aparilu01,aparilu01
315,applefr01,,,1879.0,5.0,9.0,USA,PA,Williamsport,1968.0,4.0,21.0,USA,PA,Williamsport,Fred,Applegate,,Frederick Romaine,,180.0,74.0,R,R,9/30/1904,10/10/1904,,applefr01,applefr01,applf101,applefr01,applefr01
318,applilu01,applilu01m,applilu01h,1907.0,4.0,2.0,USA,NC,High Point,1991.0,1.0,3.0,USA,GA,Cumming,Luke,Appling,,Lucius Benjamin,"Old Aches and Pains,Luscious Luke",183.0,70.0,R,R,9/10/1930,10/1/1950,,applilu01,applilu01,appll101,applilu01,applilu01
322,archdma01,,,1897.0,12.0,14.0,USA,MO,St. Louis,1954.0,9.0,5.0,USA,MO,St.Louis,Maurice,Archdeacon,,Maurice John,"Flash,Comet",153.0,68.0,L,L,9/17/1923,5/29/1925,,archdma01,archdma01,archm101,archdma01,archdma01
331,ardoida01,,,1974.0,7.0,8.0,USA,LA,Mamou,,,,,,,Danny,Ardoin,,Daniel Wayne,,205.0,72.0,R,R,8/2/2000,9/26/2008,,ardoida01,ardoida01,ardod001,ardoida01,ardoida01
370,arundha01,,,1855.0,2.0,,USA,PA,Philadelphia,1904.0,3.0,25.0,USA,OH,Cleveland,Harry,Arundel,,Harry,,145.0,66.0,,R,7/19/1875,10/10/1884,,arundha01,arundha01,arunh101,arundha01,arundha01
424,averiea01,,averiea01h,1902.0,5.0,21.0,USA,WA,Snohomish,1983.0,8.0,16.0,USA,WA,Everett,Earl,Averill,,Howard Earl,"Rock,The Earl of Snohomish",172.0,69.0,L,R,4/16/1929,4/25/1941,,averiea01,averiea01,avere101,averiea01,averiea01
435,ayersdo01,,,1891.0,5.0,21.0,USA,VA,Snake Creek,1968.0,5.0,26.0,USA,VA,Pulaski,Doc,Ayers,,Yancey Wyatt,,185.0,73.0,R,R,9/9/1913,5/21/1921,,ayersdo01,ayersdo01,ayerd101,ayersdo01,ayersdo01
446,babitsh01,,,1959.0,3.0,9.0,USA,CA,Oakland,,,,,,,Shooty,Babitt,,Mack Neal,,174.0,68.0,R,R,4/9/1981,9/4/1981,Alameda CC,babitsh01,babitsh01,babis101,babitsh01,babitsh01
463,bagbyji02,,,1916.0,9.0,8.0,USA,OH,Cleveland,1988.0,9.0,2.0,USA,GA,Marietta,Jim,Bagby,,James Charles Jacob (Jr.),,170.0,74.0,R,R,4/18/1938,9/25/1947,,bagbyji02,bagbyji02,bagbj102,bagbyji02,bagbyji02
485,bailesw01,,,1895.0,2.0,12.0,USA,IL,Joliet,1939.0,9.0,27.0,USA,IL,Joliet,Sweetbreads,Bailey,,Abraham Lincoln,,184.0,72.0,R,R,5/23/1919,6/11/1921,,bailesw01,bailesw01,bails101,bailesw01,bailesw01
489,bairdo01,,,1949.0,8.0,22.0,USA,OH,Defiance,,,,,,,Doug,Bair,,Charles Douglas,,170.0,72.0,R,R,9/13/1976,10/3/1990,Bowling Green State,bairdo01,bairdo01,baird001,bairdo01,bairdo01
506,bakerfr01,,bakerfr01h,1886.0,3.0,13.0,USA,MD,Trappe,1963.0,6.0,28.0,USA,MD,Trappe,Frank,Baker,,John Franklin,Home Run,173.0,71.0,L,R,9/21/1908,9/29/1922,,bakerfr01,bakerfr01,bakef102,bakerfr01,bakerfr01
524,bakopa01,,,1972.0,6.0,20.0,USA,LA,Lafayette,,,,,,,Paul,Bako,,Gabor Paul II,,205.0,74.0,L,R,4/30/1998,,,bakopa01,bakopa01,bakop001,bakopa01,bakopa01
529,baldsja01,,,1936.0,10.0,16.0,USA,OH,Greenville,,,,,,,Jack,Baldschun,,Jack Edward,,175.0,73.0,R,R,4/28/1961,8/21/1970,,baldsja01,baldsja01,baldj101,baldsja01,baldsja01
532,baldwfr01,,,1928.0,12.0,25.0,USA,NJ,High Bridge,2004.0,11.0,18.0,USA,OH,Beaver,Frank,Baldwin,,Frank De Witt,,195.0,71.0,R,R,4/22/1953,9/5/1953,,baldwfr01,baldwfr01,baldf101,baldwfr01,baldwfr01
546,balfogr01,,,1977.0,12.0,30.0,Australia,,Sydney,,,,,,,Grant,Balfour,,,,195.0,74.0,R,R,7/22/2001,,,balfogr01,balfogr01,balfg001,balfogr01,balfogr01
552,ballepe01,,,1894.0,2.0,6.0,USA,SC,Gilreath Mill,1948.0,12.0,8.0,USA,SC,Greenville County,Pelham,Ballenger,,Pelham Ashby,,160.0,71.0,R,R,5/7/1928,5/12/1928,,ballepe01,ballepe01,ballp101,ballepe01,ballepe01
556,balsato01,,,1937.0,11.0,21.0,USA,NY,Brooklyn,,,,,,,Tony,Balsamo,,Anthony Fred,,185.0,74.0,R,R,4/14/1962,6/26/1962,,balsato01,balsato01,balst101,balsato01,balsato01
560,bancrda01,bancrda01m,bancrda01h,1891.0,4.0,20.0,USA,IA,Sioux City,1972.0,10.0,9.0,USA,WI,Superior,Dave,Bancroft,,David James,Beauty,160.0,69.0,B,R,4/14/1915,5/31/1930,,bancrda01,bancrda01,bancd101,bancrda01,bancrda01
564,baneed01,,,1952.0,3.0,22.0,USA,IL,Chicago,,,,,,,Eddie,Bane,,Edward Norman,,160.0,69.0,R,L,7/4/1973,9/12/1976,,baneed01,baneed01,banee101,baneed01,baneed01
571,bankser01,,bankser01h,1931.0,1.0,31.0,USA,TX,Dallas,,,,,,,Ernie,Banks,,Ernest,Mr. Cub,180.0,73.0,R,R,9/17/1953,9/26/1971,,bankser01,bankser01,banke101,bankser01,bankser01
