id,lgid,teamid,franchid,name,park
288,NL,TRN,TRT,Troy Trojans,Putnam Grounds
98,AL,SEA,SEA,Seattle Mariners,Safeco Field
16,AA,IN2,IHO,Indianapolis Hoosiers,Seventh Street Park
95,AL,SE1,MIL,Seattle Pilots,Sicks Stadium
220,NL,IN1,IBL,Indianapolis Blues,South Street Park
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
74,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium
61,AL,CLE,CLE,Cleveland Naps,League Park I
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
275,NL,SL3,SBS,St. Louis Brown Stockings,Sportsman's Park I
64,AL,DET,DET,Detroit Tigers,Briggs Stadium
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
137,NA,ELI,RES,Elizabeth Resolutes,Waverly Fairgrounds
8,AA,BR4,BRG,Brooklyn Gladiators,Ridgewood Park
163,NL,BRO,LAD,Brooklyn Bridegrooms,Washington Park II
256,NL,PHI,PHI,Philadelphia Quakers,Recreation Park
299,PL,CLP,CLI,Cleveland Infants,
298,PL,CHP,CHP,Chicago Pirates,
228,NL,LS3,LOU,Louisville Colonels,Eclipse Park II
106,AL,TEX,TEX,Texas Rangers,The Ballpark at Arlington
151,NA,WS3,OLY,Washington Olympics,Olympics Grounds
218,NL,HOU,HOU,Houston Astros,Minute Maid Park
240,NL,NY1,SFG,New York Giants,Polo Grounds III/Polo Grounds IV
210,NL,FLO,FLA,Florida Marlins,Dolphin Stadium
314,UA,WSU,WNA,Washington Nationals,
50,AL,CHA,CHW,Chicago White Sox,Comiskey Park II
158,NL,ATL,ATL,Atlanta Braves,Turner Field
185,NL,CHN,CHC,Chicago Cubs,West Side Park II
297,PL,BSP,BRS,Boston Reds,
66,AL,DET,DET,Detroit Tigers,Navin Field
256,NL,PHI,PHI,Philadelphia Quakers,Recreation Park
278,NL,SLN,STL,St. Louis Browns,Sportsman's Park I
43,AL,BOS,BOS,Boston Americans,Huntington Avenue Grounds
138,NA,FW1,KEK,Fort Wayne Kekiongas,Hamilton Field
134,NA,CH1,CNA,Chicago White Stockings,Union Base-Ball Grounds
23,AA,NY4,NYP,New York Metropolitans,St. George Cricket Grounds
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
185,NL,CHN,CHC,Chicago Cubs,West Side Park II
95,AL,SE1,MIL,Seattle Pilots,Sicks Stadium
31,AA,SL4,STL,St. Louis Brown Stockings,Sportsman's Park I
65,AL,DET,DET,Detroit Tigers,Comerica Park
112,AL,WS1,MIN,Washington Senators,American League Park II
72,AL,LAA,ANA,Los Angeles Angels,Dodger Stadium
193,NL,CIN,CIN,Cincinnati Redlegs,Crosley Field
97,AL,SEA,SEA,Seattle Mariners,Kingdome / Safeco Field
259,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park
279,NL,SLN,STL,St. Louis Cardinals,Busch Stadium II
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
117,FL,BLF,BLT,Baltimore Terrapins,
237,NL,NY1,SFG,New York Giants,Polo Grounds I
132,NA,BR2,BRA,Brooklyn Atlantics,Union Grounds
300,PL,NYP,NYI,New York Giants,
211,NL,FLO,FLA,Florida Marlins,Joe Robbie Stadium
266,NL,SDN,SDP,San Diego Padres,Jack Murphy Stadium
223,NL,KCN,KCN,Kansas City Cowboys,Association Park
228,NL,LS3,LOU,Louisville Colonels,Eclipse Park II
174,NL,BSN,ATL,Boston Beaneaters,South End Grounds III
166,NL,BRO,LAD,Brooklyn Dodgers,Washington Park III
141,NA,MID,MAN,Middletown Mansfields,Mansfield Club Grounds
216,NL,HOU,HOU,Houston Astros,Astrodome
273,NL,SFN,SFG,San Francisco Giants,SBC Park
122,FL,CHF,CHH,Chicago Whales,Wrigley Field
46,AL,BOS,BOS,Boston Red Sox,Huntington Avenue Grounds
309,UA,MLU,MLU,Milwaukee Brewers,
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
250,NL,PHI,PHI,Philadelphia Phillies,Citizens Bank Park
26,AA,PH4,PHQ,Philadelphia Athletics,Athletic Park
33,AA,SR2,SYS,Syracuse Stars,Star Park II
111,AL,WS1,MIN,Washington Senators,American League Park I
127,FL,SLF,SLI,St. Louis Terriers,
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
289,NL,TRN,TRT,Troy Trojans,Troy Ball Club Grounds
70,AL,KCA,KCR,Kansas City Royals,Municipal Stadium II
90,AL,OAK,OAK,Oakland Athletics,Oakland Coliseum
8,AA,BR4,BRG,Brooklyn Gladiators,Ridgewood Park
198,NL,CIN,CIN,Cincinnati Reds,League Park I in Cincinnati
88,AL,OAK,OAK,Oakland Athletics,Network Associates Coliseum
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
283,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV
251,NL,PHI,PHI,Philadelphia Phillies,Connie Mack Stadium
311,UA,SLU,SLM,St. Louis Maroons,
14,AA,CN2,CIN,Cincinnati Red Stockings,League Park I in Cincinnati
217,NL,HOU,HOU,Houston Astros,Enron Field
190,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I/Lake Front Park II
123,FL,IND,NEW,Indianapolis Hoosiers,
36,AA,WS7,WST,Washington Nationals,Athletic Park
48,AL,CAL,ANA,California Angels,Dodger Stadium
312,UA,SPU,STP,St. Paul White Caps,
269,NL,SFN,SFG,San Francisco Giants,3Com Park
153,NA,WS5,WBL,Washington Blue Legs,Olympics Grounds
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
162,NL,BRO,LAD,Brooklyn Bridegrooms,Eastern Park
63,AL,DET,DET,Detroit Tigers,Bennett Park
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
96,AL,SEA,SEA,Seattle Mariners,Kingdome
35,AA,TL2,TLM,Toledo Maumees,Speranza Park
151,NA,WS3,OLY,Washington Olympics,Olympics Grounds
270,NL,SFN,SFG,San Francisco Giants,AT&T Park
104,AL,TEX,TEX,Texas Rangers,Arlington Stadium
288,NL,TRN,TRT,Troy Trojans,Putnam Grounds
210,NL,FLO,FLA,Florida Marlins,Dolphin Stadium
268,NL,SDN,SDP,San Diego Padres,Qualcomm Stadium
180,NL,BSN,ATL,Boston Red Caps,South End Grounds I
53,AL,CHA,CHW,Chicago White Sox,U.S. Cellular Field
233,NL,ML2,MLG,Milwaukee Grays,Eclipse Park II
299,PL,CLP,CLI,Cleveland Infants,
169,NL,BRO,LAD,Brooklyn Superbas,Ebbets Field
265,NL,PRO,PRO,Providence Grays,Messer Street Grounds
55,AL,CLE,CLE,Cleveland Bronchos,League Park I
225,NL,LAN,LAD,Los Angeles Dodgers,Los Angeles Memorial Coliseum
88,AL,OAK,OAK,Oakland Athletics,Network Associates Coliseum
185,NL,CHN,CHC,Chicago Cubs,West Side Park II
192,NL,CHN,CHC,Chicago White Stockings,West Side Park I
201,NL,CIN,CIN,Cincinnati Reds,Riverfront Stadium
202,NL,CL2,CBL,Cleveland Blues,Kennard Street Park
198,NL,CIN,CIN,Cincinnati Reds,League Park I in Cincinnati
78,AL,MIN,MIN,Minnesota Twins,Target Field
97,AL,SEA,SEA,Seattle Mariners,Kingdome / Safeco Field
139,NA,HR1,HNA,Hartford Dark Blues,Hartford Ball Club Grounds
156,NL,ARI,ARI,Arizona Diamondbacks,Chase Field
286,NL,SR1,SYR,Syracuse Stars,Newell Park
208,NL,COL,COL,Colorado Rockies,Mile High Stadium
64,AL,DET,DET,Detroit Tigers,Briggs Stadium
294,NL,WS8,WNL,Washington Nationals,Swampdoodle Grounds
74,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
57,AL,CLE,CLE,Cleveland Indians,Jacobs Field
148,NA,SL1,SLR,St. Louis Red Stockings,Red Stocking Baseball Park
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
203,NL,CL4,CLV,Cleveland Spiders,League Park I
189,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I
257,NL,PHN,ATH,Philadelphia Athletics,Jefferson Street Grounds
276,NL,SL5,SLM,St. Louis Maroons,Sportsman's Park I
11,AA,CL5,CBK,Columbus Buckeyes,Recreation Park I
260,NL,PIT,PIT,Pittsburgh Pirates,Exposition Park/Forbes Field
126,FL,PTF,PBS,Pittsburgh Rebels,
39,AL,ANA,ANA,Anaheim Angels,Edison International Field
96,AL,SEA,SEA,Seattle Mariners,Kingdome
195,NL,CIN,CIN,Cincinnati Reds,Crosley Field
16,AA,IN2,IHO,Indianapolis Hoosiers,Seventh Street Park
1,AA,BL2,BLO,Baltimore Orioles,Newington Park
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
248,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl
109,AL,TOR,TOR,Toronto Blue Jays,Rogers Centre
178,NL,BSN,ATL,Boston Braves,South End Grounds III
52,AL,CHA,CHW,Chicago White Sox,South Side Park II/Comiskey Park
239,NL,NY1,SFG,New York Giants,Polo Grounds III
176,NL,BSN,ATL,Boston Braves,Braves Field
53,AL,CHA,CHW,Chicago White Sox,U.S. Cellular Field
262,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field/Three Rivers Stadium
140,NA,KEO,WES,Keokuk Westerns,Perry Park
231,NL,MIL,MIL,Milwaukee Brewers,Miller Park
112,AL,WS1,MIN,Washington Senators,American League Park II
27,AA,PT1,PIT,Pittsburg Alleghenys,Exposition Park I
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
18,AA,KC2,KCC,Kansas City Cowboys,Exposition Park
142,NA,NH1,NHV,New Haven Elm Citys,Hamilton Park
242,NL,NY1,SFG,New York Gothams,Polo Grounds I
34,AA,TL1,TOL,Toledo Blue Stockings,League Park
253,NL,PHI,PHI,Philadelphia Phillies,Shibe Park
85,AL,NYA,NYY,New York Yankees,Yankee Stadium II
59,AL,CLE,CLE,Cleveland Indians,League Park II/Cleveland Stadium
222,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park II
171,NL,BSN,ATL,Boston Beaneaters,South End Grounds I
257,NL,PHN,ATH,Philadelphia Athletics,Jefferson Street Grounds
309,UA,MLU,MLU,Milwaukee Brewers,
181,NL,BSN,ATL,Boston Rustlers,South End Grounds III
172,NL,BSN,ATL,Boston Beaneaters,South End Grounds II
308,UA,KCU,KCU,Kansas City Cowboys,
310,UA,PHU,PHK,Philadelphia Keystones,
175,NL,BSN,ATL,Boston Bees,Braves Field
248,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl
104,AL,TEX,TEX,Texas Rangers,Arlington Stadium
102,AL,TBA,TBD,Tampa Bay Rays,Tropicana Field
211,NL,FLO,FLA,Florida Marlins,Joe Robbie Stadium
145,NA,PH2,PWS,Philadelphia Whites,Jefferson Street Grounds
173,NL,BSN,ATL,Boston Beaneaters,South End Grounds II / Congress Street Grounds / South End Grounds III
21,AA,ML3,MLA,Milwaukee Brewers,Athletic Field
311,UA,SLU,SLM,St. Louis Maroons,
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
142,NA,NH1,NHV,New Haven Elm Citys,Hamilton Park
219,NL,HOU,HOU,Houston Colt .45's,Colt Stadium
35,AA,TL2,TLM,Toledo Maumees,Speranza Park
93,AL,PHA,OAK,Philadelphia Athletics,Connie Mack Stadium
234,NL,MON,WSN,Montreal Expos,Jarry Park
206,NL,CN1,CNR,Cincinnati Reds,Bank Street Grounds
168,NL,BRO,LAD,Brooklyn Robins,Ebbets Field
156,NL,ARI,ARI,Arizona Diamondbacks,Chase Field
29,AA,RC2,ROC,Rochester Broncos,Culver Field I
48,AL,CAL,ANA,California Angels,Dodger Stadium
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
38,AL,ANA,ANA,Anaheim Angels,Angels Stadium of Anaheim
208,NL,COL,COL,Colorado Rockies,Mile High Stadium
6,AA,BR3,LAD,Brooklyn Bridegrooms,Washington Park I
197,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park
115,AL,WS2,TEX,Washington Senators,Griffith Stadium II
159,NL,BFN,BUF,Buffalo Bisons,Olympic Park I
39,AL,ANA,ANA,Anaheim Angels,Edison International Field
33,AA,SR2,SYS,Syracuse Stars,Star Park II
161,NL,BLN,BLO,Baltimore Orioles,Union Park
283,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV
112,AL,WS1,MIN,Washington Senators,American League Park II
41,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
60,AL,CLE,CLE,Cleveland Indians,Progressive Field
179,NL,BSN,ATL,Boston Doves,South End Grounds III
24,AA,PH4,PHA,Philadelphia Athletics,Jefferson Street Grounds
183,NL,CHN,CHC,Chicago Colts,West Side Park I
166,NL,BRO,LAD,Brooklyn Dodgers,Washington Park III
285,NL,SLN,STL,St. Louis Perfectos,Robison Field
92,AL,PHA,OAK,Philadelphia Athletics,Columbia Park
116,AL,WS2,TEX,Washington Senators,R.F.K. Stadium
124,FL,KCF,KCP,Kansas City Packers,
198,NL,CIN,CIN,Cincinnati Reds,League Park I in Cincinnati
141,NA,MID,MAN,Middletown Mansfields,Mansfield Club Grounds
96,AL,SEA,SEA,Seattle Mariners,Kingdome
56,AL,CLE,CLE,Cleveland Indians,Cleveland Stadium
55,AL,CLE,CLE,Cleveland Bronchos,League Park I
66,AL,DET,DET,Detroit Tigers,Navin Field
276,NL,SL5,SLM,St. Louis Maroons,Sportsman's Park I
130,NA,BR1,ECK,Brooklyn Eckfords,Union Grounds
146,NA,PH3,CEN,Philadelphia Centennials,Centennial Grounds
26,AA,PH4,PHQ,Philadelphia Athletics,Athletic Park
28,AA,PT1,PIT,Pittsburg Alleghenys,Recreation Park
125,FL,NEW,NEW,Newark Pepper,
289,NL,TRN,TRT,Troy Trojans,Troy Ball Club Grounds
269,NL,SFN,SFG,San Francisco Giants,3Com Park
224,NL,LAN,LAD,Los Angeles Dodgers,Dodger Stadium
164,NL,BRO,LAD,Brooklyn Bridegrooms,Washington Park III
20,AA,LS2,LOU,Louisville Eclipse,Eclipse Park I
314,UA,WSU,WNA,Washington Nationals,
313,UA,WIL,WIL,Wilmington Quicksteps,
274,NL,SFN,SFG,San Francisco Giants,Seals Stadium
300,PL,NYP,NYI,New York Giants,
75,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
67,AL,DET,DET,Detroit Tigers,Tiger Stadium
148,NA,SL1,SLR,St. Louis Red Stockings,Red Stocking Baseball Park
10,AA,CL3,CLV,Cleveland Blues,National League Park II
210,NL,FLO,FLA,Florida Marlins,Dolphin Stadium
220,NL,IN1,IBL,Indianapolis Blues,South Street Park
248,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl
94,AL,PHA,OAK,Philadelphia Athletics,Shibe Park
183,NL,CHN,CHC,Chicago Colts,West Side Park I
265,NL,PRO,PRO,Providence Grays,Messer Street Grounds
269,NL,SFN,SFG,San Francisco Giants,3Com Park
64,AL,DET,DET,Detroit Tigers,Briggs Stadium
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
276,NL,SL5,SLM,St. Louis Maroons,Sportsman's Park I
178,NL,BSN,ATL,Boston Braves,South End Grounds III
187,NL,CHN,CHC,Chicago Orphans,West Side Park II
308,UA,KCU,KCU,Kansas City Cowboys,
255,NL,PHI,PHI,Philadelphia Quakers,Philadelphia Baseball Grounds
194,NL,CIN,CIN,Cincinnati Reds,Cinergy Field
247,NL,PHI,PHI,Philadelphia Blue Jays,Shibe Park
32,AA,SL4,STL,St. Louis Browns,Sportsman's Park I
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
258,NL,PIT,PIT,Pittsburg Alleghenys,Recreation Park
284,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV/Busch Stadium II
296,PL,BRP,BWW,Brooklyn Ward's Wonders,
226,NL,LS1,LGR,Louisville Grays,Louisville Baseball Park
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
268,NL,SDN,SDP,San Diego Padres,Qualcomm Stadium
131,NA,BR2,BRA,Brooklyn Atlantics,Capitoline Grounds
176,NL,BSN,ATL,Boston Braves,Braves Field
208,NL,COL,COL,Colorado Rockies,Mile High Stadium
182,NL,CHN,CHC,Chicago Colts,South Side Park I
137,NA,ELI,RES,Elizabeth Resolutes,Waverly Fairgrounds
161,NL,BLN,BLO,Baltimore Orioles,Union Park
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
261,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field
85,AL,NYA,NYY,New York Yankees,Yankee Stadium II
251,NL,PHI,PHI,Philadelphia Phillies,Connie Mack Stadium
157,NL,ATL,ATL,Atlanta Braves,Atlanta-Fulton County Stadium
204,NL,CL4,CLV,Cleveland Spiders,National League Park
283,NL,SLN,STL,St. Louis Cardinals,Sportsman's Park IV
76,AL,MIN,MIN,Minnesota Twins,Hubert H Humphrey Metrodome
299,PL,CLP,CLI,Cleveland Infants,
100,AL,SLA,BAL,St. Louis Browns,Sportsman's Park IV
188,NL,CHN,CHC,Chicago White Stockings,23rd Street Grounds
54,AL,CLE,CLE,Cleveland Blues,League Park I
140,NA,KEO,WES,Keokuk Westerns,Perry Park
298,PL,CHP,CHP,Chicago Pirates,
175,NL,BSN,ATL,Boston Bees,Braves Field
281,NL,SLN,STL,St. Louis Cardinals,Robison Field
238,NL,NY1,SFG,New York Giants,Polo Grounds II
88,AL,OAK,OAK,Oakland Athletics,Network Associates Coliseum
306,UA,CHU,CPI,Chicago/Pittsburgh (Union League),
244,NL,NYN,NYM,New York Mets,Citi Field
286,NL,SR1,SYR,Syracuse Stars,Newell Park
136,NA,CL1,CFC,Cleveland Forest Citys,National Association Grounds
302,PL,PTP,PBB,Pittsburgh Burghers,
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
84,AL,NYA,NYY,New York Yankees,Yankee Stadium I
30,AA,RIC,RIC,Richmond Virginians,Allen Pasture
77,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium
34,AA,TL1,TOL,Toledo Blue Stockings,League Park
199,NL,CIN,CIN,Cincinnati Reds,League Park II in Cincinnati
63,AL,DET,DET,Detroit Tigers,Bennett Park
93,AL,PHA,OAK,Philadelphia Athletics,Connie Mack Stadium
192,NL,CHN,CHC,Chicago White Stockings,West Side Park I
233,NL,ML2,MLG,Milwaukee Grays,Eclipse Park II
310,UA,PHU,PHK,Philadelphia Keystones,
26,AA,PH4,PHQ,Philadelphia Athletics,Athletic Park
55,AL,CLE,CLE,Cleveland Bronchos,League Park I
191,NL,CHN,CHC,Chicago White Stockings,Lake Front Park II
74,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium
229,NL,MIA,FLA,Miami Marlins,Marlins Park
166,NL,BRO,LAD,Brooklyn Dodgers,Washington Park III
9,AA,BS2,BRS,Boston Reds,Congress Street Grounds
36,AA,WS7,WST,Washington Nationals,Athletic Park
228,NL,LS3,LOU,Louisville Colonels,Eclipse Park II
136,NA,CL1,CFC,Cleveland Forest Citys,National Association Grounds
22,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond
2,AA,BL2,BLO,Baltimore Orioles,Oriole Park
235,NL,MON,WSN,Montreal Expos,Stade Olympique
189,NL,CHN,CHC,Chicago White Stockings,Lake Front Park I
214,NL,HAR,HAR,Hartford Dark Blues,Hartford Ball Club Grounds
27,AA,PT1,PIT,Pittsburg Alleghenys,Exposition Park I
213,NL,FLO,FLA,Florida Marlins,Sun Life Stadium
185,NL,CHN,CHC,Chicago Cubs,West Side Park II
298,PL,CHP,CHP,Chicago Pirates,
127,FL,SLF,SLI,St. Louis Terriers,
142,NA,NH1,NHV,New Haven Elm Citys,Hamilton Park
14,AA,CN2,CIN,Cincinnati Red Stockings,League Park I in Cincinnati
222,NL,IN3,IND,Indianapolis Hoosiers,Athletic Park II
242,NL,NY1,SFG,New York Gothams,Polo Grounds I
212,NL,FLO,FLA,Florida Marlins,Pro Player Stadium
248,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl
37,AA,WS9,WAS,Washington Statesmen,Boundary Field
156,NL,ARI,ARI,Arizona Diamondbacks,Chase Field
219,NL,HOU,HOU,Houston Colt .45's,Colt Stadium
266,NL,SDN,SDP,San Diego Padres,Jack Murphy Stadium
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
211,NL,FLO,FLA,Florida Marlins,Joe Robbie Stadium
119,FL,BUF,BFL,Buffalo Blues,
264,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium
39,AL,ANA,ANA,Anaheim Angels,Edison International Field
123,FL,IND,NEW,Indianapolis Hoosiers,
198,NL,CIN,CIN,Cincinnati Reds,League Park I in Cincinnati
71,AL,KCA,KCR,Kansas City Royals,Royals Stadium
308,UA,KCU,KCU,Kansas City Cowboys,
