id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
5109,dawkijo01,1992,1,PHI,NBA,74,0,1598,655,33,103,136,339,80,4,121,91,590,258,142,113,84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5619,drexlcl01,1991,1,POR,NBA,76,0,2751,1903,166,334,500,512,138,70,240,229,1476,694,505,401,338,114,21,0,847,553,60,95,155,147,31,20,58,77,425,198,171,138,81,19,
5743,duncati01,1997,1,SAS,NBA,82,0,3204,1731,274,703,977,224,55,206,279,254,1287,706,482,319,10,0,9,0,374,186,20,61,81,17,5,23,25,24,140,73,60,40,1,0,
5744,duncati01,1998,1,SAS,NBA,50,0,1963,1084,159,412,571,121,45,126,146,147,845,418,358,247,7,1,17,0,733,395,55,140,195,48,13,45,52,50,282,144,143,107,3,0,
5745,duncati01,1999,1,SAS,NBA,74,0,2875,1716,262,656,918,234,66,165,242,210,1281,628,603,459,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5746,duncati01,2000,1,SAS,NBA,82,0,3174,1820,259,738,997,245,70,192,242,247,1406,702,662,409,27,7,13,0,526,317,54,134,188,49,14,35,50,43,246,120,119,76,1,1,
5747,duncati01,2001,1,SAS,NBA,82,0,3329,2089,268,774,1042,307,61,203,263,217,1504,764,701,560,10,1,9,0,380,248,28,102,130,45,6,39,37,22,181,82,101,83,3,1,
5748,duncati01,2002,1,SAS,NBA,81,0,3181,1884,259,784,1043,316,55,237,248,231,1392,714,634,450,22,6,24,0,1021,593,96,273,369,127,15,79,76,78,412,218,232,157,7,0,
5749,duncati01,2003,1,SAS,NBA,69,0,2527,1538,227,632,859,213,62,185,183,164,1181,592,588,352,12,2,10,0,405,221,33,80,113,32,8,20,42,34,159,83,87,55,1,0,
5750,duncati01,2004,1,SAS,NBA,66,0,2203,1342,202,530,732,179,45,174,127,144,1042,517,455,305,9,3,23,0,869,542,87,199,286,63,8,52,62,66,425,197,205,147,5,1,
5752,duncati01,2006,1,SAS,NBA,80,0,2725,1599,213,632,845,273,66,190,223,203,1131,618,568,362,9,1,20,0,737,444,73,156,229,65,13,62,59,59,334,174,149,96,0,0,
5808,duranke01,2009,1,OKC,NBA,82,0,3239,2472,105,518,623,231,112,84,271,171,1668,794,840,756,351,128,6,6,231,150,8,38,46,14,3,8,22,17,123,43,62,54,35,10,
5809,duranke01,2010,1,OKC,NBA,78,78,3038,2161,57,476,533,214,88,76,218,159,1538,711,675,594,414,145,17,17,722,487,18,121,139,48,16,19,42,52,345,155,167,140,109,37,
5810,duranke01,2011,1,OKC,NBA,66,66,2546,1850,40,487,527,231,88,77,248,133,1297,643,501,431,344,133,20,20,837,570,13,135,148,74,29,24,63,51,383,198,154,133,110,41,
6309,evansbr01,1996,1,ORL,NBA,14,0,59,20,1,7,8,7,1,2,2,6,22,8,0,0,8,4,2,0,7,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,
6621,fitzgbo01,1946,2,NYK,NBA,29,0,0,82,0,0,0,9,0,0,0,67,121,23,60,36,0,0,5,0,0,5,0,0,0,1,0,0,0,3,9,1,4,3,0,0,
7183,garneke01,1999,1,MIN,NBA,81,0,3243,1857,223,733,956,401,120,126,268,205,1526,759,404,309,81,30,4,0,171,75,13,30,43,35,5,3,11,12,78,30,16,13,3,2,
7186,garneke01,2002,1,MIN,NBA,82,0,3322,1883,244,858,1102,495,113,129,229,199,1481,743,502,377,71,20,6,0,265,162,11,83,94,31,10,10,18,23,138,71,28,17,9,3,
7187,garneke01,2003,1,MIN,NBA,82,0,3231,1987,245,894,1139,409,120,178,212,202,1611,804,465,368,43,11,18,0,782,438,39,224,263,92,24,41,75,57,372,168,125,97,16,5,
7377,gervige01,1980,1,SAS,NBA,82,0,2765,2221,126,293,419,260,94,56,251,212,1729,850,620,512,35,9,7,0,274,190,9,26,35,24,5,5,20,19,154,77,45,36,3,0,
7378,gervige01,1981,1,SAS,NBA,79,0,2817,2551,138,254,392,187,77,45,210,215,1987,993,642,555,36,10,9,0,373,265,19,47,66,41,10,4,31,36,228,103,71,59,3,0,
7654,goodrga01,1973,1,LAL,NBA,82,0,3061,2076,95,155,250,427,126,12,0,227,1773,784,588,508,0,0,5,0,189,98,7,9,16,30,7,1,0,7,90,35,33,28,0,0,
7920,greenda02,2009,1,CLE,NBA,20,0,115,40,8,9,17,5,6,3,5,9,39,15,6,4,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8952,haywosp01,1971,1,SEA,NBA,73,0,3167,1914,0,0,926,148,0,0,0,208,1557,717,586,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8953,haywosp01,1972,1,SEA,NBA,77,0,3259,2251,0,0,995,196,0,0,0,213,1868,889,564,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9115,herreca01,1994,1,HOU,NBA,61,0,1331,415,98,180,278,44,40,38,71,136,327,171,117,73,2,0,1,0,6,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,
9116,herreca01,1995,1,SAS,NBA,44,0,393,85,30,51,81,16,9,8,29,61,97,40,17,5,1,0,7,0,28,2,2,2,4,1,2,1,3,7,3,0,2,2,0,0,
9542,hornaje01,1992,1,PHI,NBA,79,0,2860,1511,84,258,342,548,131,21,222,203,1239,582,289,250,249,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10338,jeffrja01,2011,1,NYK,NBA,39,4,729,170,69,83,152,26,29,25,29,89,144,59,72,49,16,3,5,0,34,2,6,6,12,0,1,0,1,5,6,1,0,0,0,0,
10471,johnsde01,1980,1,PHO,NBA,79,0,2615,1486,160,203,363,291,136,61,208,244,1220,532,501,411,51,11,7,0,267,137,7,26,33,20,9,9,19,18,110,52,42,32,5,1,
10662,johnsma01,1978,1,MIL,NBA,77,0,2779,1972,212,374,586,234,116,89,170,186,1491,820,437,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10675,johnsma02,1982,1,LAL,NBA,79,0,2907,1326,214,469,683,829,176,47,301,200,933,511,380,304,21,0,15,0,643,268,51,77,128,192,34,12,64,49,206,100,81,68,11,0,
10676,johnsma02,1983,1,LAL,NBA,67,0,2567,1178,99,392,491,875,150,49,306,169,780,441,358,290,29,6,21,0,837,382,26,113,139,284,42,20,79,71,274,151,100,80,7,0,
10677,johnsma02,1984,1,LAL,NBA,77,0,2781,1406,90,386,476,968,113,25,305,155,899,504,464,391,37,7,19,0,687,333,19,115,134,289,32,4,76,48,226,116,118,100,7,1,
10678,johnsma02,1985,1,LAL,NBA,72,0,2578,1354,85,341,426,907,113,16,273,133,918,483,434,378,43,10,14,0,541,302,21,79,100,211,27,1,45,43,205,110,107,82,11,0,
10679,johnsma02,1986,1,LAL,NBA,80,0,2904,1909,122,382,504,977,138,36,300,168,1308,683,631,535,39,8,18,0,666,392,28,111,139,219,31,7,51,37,271,146,118,98,10,2,
10680,johnsma02,1987,1,LAL,NBA,72,0,2637,1408,88,361,449,858,114,13,269,147,996,490,489,417,56,11,24,0,965,477,32,98,130,303,34,4,83,61,329,169,155,132,14,7,
10681,johnsma02,1988,1,LAL,NBA,77,0,2886,1730,111,496,607,988,138,22,312,172,1137,579,563,513,188,59,14,0,518,258,15,68,83,165,27,3,53,30,174,85,86,78,35,10,
13652,mccarwi01,1969,1,LAL,NBA,40,0,861,307,0,0,83,93,0,0,0,71,349,132,60,43,0,0,5,0,14,7,0,0,3,3,0,0,0,2,7,3,1,1,0,0,
15315,nelsoja01,2009,1,ORL,NBA,65,0,1860,818,26,168,194,353,48,2,139,147,706,317,116,98,226,86,14,14,479,266,9,41,50,67,14,0,35,38,190,91,62,51,84,33,
15430,newmajo01,1996,1,MIL,NBA,82,0,2060,715,66,120,186,116,73,17,115,257,547,246,247,189,98,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15448,nichoja01,1953,2,BOS,NBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,211,100,0,0,62,31,0,0,0,24,72,35,38,30,0,0,
15473,niemiri01,1950,0,AND,NPBL,35,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16411,paytoga01,1998,1,SEA,NBA,50,0,2008,1084,62,182,244,436,109,12,154,115,923,401,276,199,281,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17282,ranseke01,1985,1,NJN,NBA,79,0,1504,586,34,82,116,252,51,4,114,128,505,231,148,121,24,3,3,0,68,27,3,4,7,12,1,0,4,9,22,10,8,6,3,1,
19216,sichtje01,1985,1,BOS,NBA,82,0,1596,537,27,77,104,188,50,0,73,118,412,235,66,61,16,6,18,0,274,57,5,11,16,40,5,0,8,18,61,27,7,3,1,0,
20135,steppbr01,1984,1,DET,NBA,54,0,486,253,25,32,57,36,16,4,43,61,178,83,104,87,1,0,4,0,20,8,1,2,3,2,0,0,2,3,7,2,6,4,1,0,
20373,sueseke01,1946,0,SHE,NBL,37,0,671,62,0,0,0,0,0,0,0,75,65,14,73,34,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,
20466,swiftst01,2007,1,MEM,NBA,35,0,549,238,47,83,130,22,10,36,39,74,177,93,81,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20551,taylofa01,1973,1,VIR,ABA,80,0,2812,772,124,253,377,416,215,15,279,270,709,292,256,185,19,3,5,0,167,39,12,13,25,25,8,3,17,11,54,16,11,6,0,1,
20747,thomaji01,1983,1,IND,NBA,72,0,1219,455,59,90,149,130,60,6,69,115,403,187,110,80,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21887,walkewa01,1981,1,SEA,NBA,70,0,1965,694,108,197,305,218,36,28,111,215,629,302,134,90,2,0,8,0,157,39,12,20,32,15,4,4,7,26,45,19,4,1,0,0,
