playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
mcmilji01,Jim,James,M.,McMillian,,,,Jim,F,0.0,0.0,77.0,215.0,Columbia,,1948-03-11,Raeford,NC,USA,Thomas Jefferson,Brooklyn,NY,USA,0000-00-00,B
robiner01,Ermer,Ermer,Buster,Robinson,,,,,,,,,,,,1922-11-24,,OK,USA,,,,,1982-12-29,B
walkebi01,Bill,William,Henry ,Walker,,,,Bill,G-F,0.0,0.0,78.0,220.0,Kansas State,,1987-10-09,Huntington ,WV,USA,Huntington / North College Hill,Huntington / Cincinnati,WV / OH,USA,0000-00-00,B
fergude01,Desmond,Desmond,,Ferguson,,,,,F,0.0,0.0,79.0,210.0,Detroit,Missouri,1977-07-22,Detroit,MI,USA,Everett,Lansing,MI,USA,0000-00-00,B
kerbeot01,,Otto,,Kerber,,,,,G,0.0,0.0,74.0,175.0,DePaul,,0000-00-00,,,,Lane Tech,Chicago,IL,USA,0000-00-00,W
abdulta01,Tariq,Tariq,,Abdul-Wahad,,Olivier Michael Saint-Jean,,,G-F,0.0,0.0,78.0,223.0,San Jose State,Michigan,1974-11-03,Maisons Alfort,,FRA,Lycee Aristide Briand,Evreux,,FRA,0000-00-00,B
cottoja02,James,James,Wesley,Cotton,,,,,G-F,0.0,0.0,77.0,220.0,Long Beach State,,1975-12-14,Los Angeles,CA,USA,St. John Bosco,Bellflower,CA,USA,0000-00-00,B
flickgo01,,Gordon,P.,Flick,,,,,F-C,0.0,0.0,75.0,200.0,Drake,,1921-08-13,Minneapolis,MN,USA,,,,,2006-03-22,W
malonbr01,Brendan,Brendan,,Malone,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
garneke01,Kevin,Kevin,Maurice,Garnett,,,,"K.G., The Big Ticket",F,0.0,0.0,83.0,220.0,none,,1976-05-19,Mauldin,SC,USA,Mauldin / Farragut Academy,Mauldin / Chicago,SC / IL,USA,0000-00-00,B
aleksch01,Chuck,Charles,,Aleksinas,,,,Chuck,C,0.0,0.0,83.0,260.0,Connecticut,Kentucky,1959-02-26,Litchfield,CT,USA,Wamogo,Litchfield,CT,USA,0000-00-00,W
leecl01,Clyde,Clyde,Wayne,Lee,,,,,F-C,0.0,0.0,81.0,200.0,Vanderbilt,,1944-03-14,Nashville,TN,USA,David Lipscomb,Nashville,TN,USA,0000-00-00,W
kenvibi01,Billy,William,McGill,Kenville,,,,"Billy, The Kid",G-F,0.0,0.0,74.0,187.0,St. Bonaventure,,1930-12-01,Elmhurst,NY,USA,DNP,,,,0000-00-00,W
hendrma01,Mark,Mark,Allan,Hendrickson,,,,,F,0.0,0.0,81.0,220.0,Washington State,,1974-06-23,Mount Vernon,WA,USA,Mount Vernon,Mount Vernon,WA,USA,0000-00-00,W
porteke01,Kevin,Kevin,,Porter,,,,,G,0.0,0.0,72.0,170.0,St. Francis (PA),,1950-04-17,Chicago,IL,USA,DuSable,Chicago,IL,USA,0000-00-00,B
kernejo01,Jonathan,Jonathan,,Kerner,,,,,C,0.0,0.0,83.0,245.0,East Carolina,Florida State,1974-06-06,Atlanta,GA,USA,St. Pius X,Atlanta,GA,USA,0000-00-00,W
felixra01,Ray,Raymond,Darlington,Felix,,,,Ray,C,0.0,0.0,83.0,220.0,LIU,,1930-12-10,New York,NY,USA,Metropolitan,New York,NY,USA,1991-07-28,B
brownke01,Kedrick,Albert,Kedrick,Brown,,,,Kedrick,F,0.0,0.0,79.0,222.0,Okaloosa-Walton CC,,1981-03-18,Zachary,LA,USA,Zachary,Zachary,LA,USA,0000-00-00,B
kenonla01,Larry,Larry,Joe,Kenon,,,,"K, Special K, Dr. K",F,0.0,0.0,81.0,205.0,Memphis State,Amarillo JC,1952-12-13,Birmingham,AL,USA,Ullman,Birmingham,AL,USA,0000-00-00,B
reynoje02,Jerry,Jerry,,Reynolds,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
magloja01,Jamaal,Jamaal,Dane,Magloire,,,,Jam,F-C,0.0,0.0,82.0,259.0,Kentucky,,1978-05-21,Toronto,ON,CAN,Eastern School of Commerce,Toronto,ON,CAN,0000-00-00,B
gregoed01,Ed,Ed,,Gregory,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
ellisle02,Leron,LeRon,Perry,Ellis,,,,,F-C,0.0,0.0,81.0,225.0,Syracuse,Kentucky,1969-04-28,Los Angeles,CA,USA,Mater Dei,Santa Ana,CA,USA,0000-00-00,B
crockdi01,Dillard,James,Dillard,Crocker,,,,Dillard,F-G,0.0,0.0,76.0,205.0,Western Michigan,,1925-01-19,Niles,MI,USA,Niles,Niles,MI,USA,0000-00-00,W
ursojo01,,Joe,,Urso,,,,,G,0.0,0.0,70.0,170.0,Duquesne,Pittsburgh ?,1916-09-17,,,,,,,,1991-04-27,W
wrighbr03,Brandan,Brandan,Keith,Wright,,,,,F,0.0,0.0,81.0,205.0,North Carolina,,1987-10-05,Nashville,TN,USA,Brentwood Academy,Brentwood,TN,USA,0000-00-00,B
radmavl01,Vladimir,Vladimir,,Radmanovic,,,,,F,0.0,0.0,82.0,227.0,none,,1980-11-19,Trebinje,,YUG,,,,,0000-00-00,W
migdate01,,Theodore,,Migdal,,,,Ted,F,0.0,0.0,69.0,140.0,Miami (OH),,1918-02-14,,,,Garfield,Akron,OH,USA,1999-11-01,W
mchonmo01,Morris,Morris,,McHone,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
willimi03,Mike,Michael,George,Williams,,,,Mike,F,0.0,0.0,80.0,255.0,Bradley,Cincinnati,1963-08-14,Chicago,IL,USA,De La Salle,Chicago,IL,USA,0000-00-00,B
walkewa01,Wally,Walter,Frederick,Walker,,,,Wally,F,0.0,0.0,78.5,190.0,Virginia,,1954-07-18,Millersville,PA,USA,Pennsylvania Manor,Millersville,PA,USA,0000-00-00,W
grossbo01,Bob,Robert,Edwin,Gross,,,,Bob,F-G,0.0,0.0,78.0,200.0,Long Beach State,Seattle / Los Angeles Harbor,1953-08-03,San Pedro,CA,USA,Fermin Lausen,San Pedro,CA,USA,0000-00-00,W
glassge01,Gerald,Gerald,Damon,Glass,,,,World Class,G-F,0.0,0.0,77.0,221.0,Mississippi,Delta State,1967-11-12,Greenwood,MS,USA,Amanda Elzy,Greenwood,MS,USA,0000-00-00,B
abdulka01,Kareem,Kareem,,Abdul-Jabbar,,"Ferdinand Lewis Alcindor, Jr.",,"Lew, Cap",C,0.0,0.0,85.0,225.0,UCLA,,1947-04-16,New York,NY,USA,Power Memorial,New York,NY,USA,0000-00-00,B
archina01,Nate,Nathaniel,,Archibald,,,,"Nate, Tiny",G,0.0,0.0,73.0,150.0,UTEP,Arizona Western JC,1948-09-02,New York,NY,USA,DeWitt Clinton,Bronx,NY,USA,0000-00-00,B
arizipa01,Paul,Paul,Joseph,Arizin,,,,Pitchin' Paul,F-G,0.0,0.0,74.0,190.0,Villanova,,1928-04-09,Philadelphia,PA,USA,LaSalle (DNP),Philadelphia,PA,USA,2006-12-12,W
barklch01,Charles,Charles,Wade,Barkley,,,,"Sir Charles, Chuck, The Chuckster",F,0.0,0.0,77.0,250.0,Auburn,,1963-02-20,Leeds,AL,USA,Leeds,Leeds,AL,USA,0000-00-00,B
barryri01,Rick,Richard,Francis  Dennis,Barry,,,III,Rick,F,0.0,0.0,79.0,205.0,Miami (FL),,1944-03-28,Elizabeth,NJ,USA,Roselle Park,Roselle Park,NJ,USA,0000-00-00,W
bayloel01,Elgin,Elgin,Gay,Baylor,,,,Rabbit,F,0.0,0.0,77.0,225.0,Seattle,College of Idaho,1934-09-16,Washington,DC,USA,Spingarn / Phelps Vocational,Washington,DC,USA,0000-00-00,B
beardra01,Ralph,Ralph,Milton,Beard,,,Jr.,,G,0.0,0.0,70.0,175.0,Kentucky,,1927-12-02,Hardinsburg,KY,USA,Male,Louisville,KY,USA,2007-11-29,W
bingda01,Dave,David,,Bing,,,,Dave,G,0.0,0.0,75.0,180.0,Syracuse,,1943-11-24,Washington,DC,USA,Spingarn,Washington,DC,USA,0000-00-00,B
birdla01,Larry,Larry,Joe,Bird,,,,,F-G,0.0,0.0,81.0,220.0,Indiana State,Indiana/Northwood Institute,1956-12-07,West Baden,IN,USA,Springs Valley,French Lick,IN,USA,0000-00-00,W
bryanko01,Kobe,Kobe,Bean,Bryant,,,,,G,0.0,0.0,78.0,200.0,none,,1978-08-23,Philadelphia,PA,USA,Lower Merion,Ardmore,PA,USA,0000-00-00,B
chambwi01,Wilt,Wilton,Norman,Chamberlain,,,,"Wilt, Wilt the Stilt, the Big Dipper",C,0.0,0.0,85.0,250.0,Kansas,,1936-08-21,Philadelphia,PA,USA,Overbrook,Philadelphia,PA,USA,1999-10-12,B
cousybo01,Bob,Robert,Joseph,Cousy,,,,"Bob, Cooz, Houdini of the Hardwood",G,0.0,0.0,73.0,175.0,Holy Cross,,1928-08-09,New York,NY,USA,Andrew Jackson,Jamaica,NY,USA,0000-00-00,W
cunnibi01,Billy,William,John,Cunningham,,,,"Billy, The Kangaroo Kid",F-C,0.0,0.0,77.0,195.0,North Carolina,,1943-06-03,Brooklyn,NY,USA,Erasmus Hall,Brooklyn,NY,USA,0000-00-00,W
daviebo01,Bob,Robert,Edris,Davies,,,,"Bob, Harrisburg Houdini, Li'l Abner",G-F,0.0,0.0,73.0,175.0,Seton Hall,Franklin & Marshall,1920-01-15,Harrisburg,PA,USA,John Harris,Harrisburg,PA,USA,1990-04-22,W
drexlcl01,Clyde,Clyde,Austin,Drexler,,,,Clyde the Glide,G-F,0.0,0.0,79.0,210.0,Houston,,1962-06-22,New Orleans,LA,USA,Sterling,Houston,TX,USA,0000-00-00,B
duncati01,Tim,Timothy,Theodore,Duncan,,,,Tim,C-F,0.0,0.0,82.0,248.0,Wake Forest,,1976-04-25,St. Croix,,ISV,St. Dunstan's Episcopal,St. Croix,,ISV,0000-00-00,B
duranke01,Kevin,Kevin,Wayne,Durant,,,,,F,0.0,0.0,81.0,215.0,Texas,,1988-09-29,Washington,DC,USA,Oak Hill Academy / Montrose Christian,Mouth of Wilson / Rockville,VA / MD,USA,0000-00-00,B
ervinju01,Julius,Julius,Winfield,Erving,,,II,"Dr. J, The Doctor",F-G-C,0.0,0.0,78.0,200.0,Massachusetts,,1950-02-22,Roosevelt,NY,USA,Roosevelt,Roosevelt,NY,USA,0000-00-00,B
ewingpa01,Patrick,Patrick,Aloysius,Ewing,,,,,C-F,0.0,0.0,84.0,240.0,Georgetown,,1962-08-05,Kingston,,JAM,Cambridge Rindge & Latin,Cambridge,MA,USA,0000-00-00,B
foustla01,Larry,Lawrence,Michael,Foust,,,,"Larry, Large Lawrence",C-F,0.0,0.0,81.0,215.0,LaSalle,,1928-06-24,Painesville,OH,USA,South Catholic,Philadelphia,PA,USA,1984-10-27,W
fraziwa01,Walt,Walter,,Frazier,,,Jr.,"Walt, Clyde",G,0.0,0.0,76.0,200.0,Southern Illinois,,1945-03-29,Atlanta,GA,USA,David T. Howard,Atlanta,GA,USA,0000-00-00,B
gallaha01,Harry,Harry,Junior,Gallatin,,,,"The Horse, Farmer",F-C,0.0,0.0,78.0,210.0,NE Missouri State,,1927-04-26,Roxana,IL,USA,Roxana,Roxana,IL,USA,0000-00-00,W
gervige01,George,George,,Gervin,,,,"Iceman, Ice",G-F,0.0,0.0,79.0,180.0,Eastern Michigan,Long Beach State,1952-04-27,Detroit,MI,USA,Martin Luther King,Detroit,MI,USA,0000-00-00,B
goodrga01,Gail,Gail,Charles,Goodrich,,,Jr.,Stumpy,G,0.0,0.0,73.0,170.0,UCLA,,1943-04-23,Los Angeles,CA,USA,John H. Francis Polytechnic,Los Angeles,CA,USA,0000-00-00,W
grozaal01,Alex,Alex,John,Groza,,,,,C,0.0,0.0,79.0,218.0,Kentucky,,1926-10-07,Martins Ferry,OH,USA,Martins Ferry,Martins Ferry,OH,USA,1995-01-21,W
hardaan01,Anfernee,Anfernee,Deon,Hardaway,,,,Penny,G-F,0.0,0.0,79.0,195.0,Memphis State,,1971-07-18,Memphis,TN,USA,Treadwell,Memphis,TN,USA,0000-00-00,B
hardati01,Tim,Timothy,Duane,Hardaway,,,,"Tim, The Bug",G,0.0,0.0,72.0,175.0,UTEP,,1966-09-01,Chicago,IL,USA,Carver,Chicago,IL,USA,0000-00-00,B
havlijo01,John,John,J.,Havlicek,,,,"Hondo, Digger, Spider",F-G,0.0,0.0,77.0,203.0,Ohio State,,1940-04-08,Martins Ferry,OH,USA,Bridgeport,Bridgeport,OH,USA,0000-00-00,W
hawkico01,Connie,Cornelius,L.,Hawkins,,,,"Connie, Hawk",F-C,0.0,0.0,80.0,201.0,Iowa  (dnp),,1942-07-17,Brooklyn,NY,USA,Boys,Brooklyn,NY,USA,0000-00-00,B
hayesel01,Elvin,Elvin,Ernest,Hayes,,,,The Big E,F-C,0.0,0.0,81.0,235.0,Houston,,1945-11-17,Rayville,LA,USA,Eula D. Britton,Rayville,LA,USA,0000-00-00,B
haywosp01,Spencer,Spencer,,Haywood,,,,,F-C,0.0,0.0,80.0,225.0,Detroit,Trinidad State JC,1949-04-22,Silver City,MS,USA,McNair/Pershing,Belzoni/Detroit,MS / MI,USA,0000-00-00,B
hillgr01,Grant,Grant,Henry,Hill,,,,,F,0.0,0.0,80.0,225.0,Duke,,1972-10-05,Dallas,TX,USA,South Lakes,Reston,VA,USA,0000-00-00,B
howardw01,Dwight,Dwight,David,Howard,,,,,F,0.0,0.0,83.0,240.0,none,,1985-12-08,Atlanta,GA,USA,Southwest Atlanta Christian Academy,Atlanta,GA,USA,0000-00-00,B
iversal01,Allen,Allen,Ezail,Iverson,,,,,G,0.0,0.0,72.0,165.0,Georgetown,,1975-06-07,Hampton,VA,USA,Bethel,Hampton,VA,USA,0000-00-00,B
jamesle01,LeBron,LeBron,Raymone,James,,,,,F,0.0,0.0,80.0,240.0,none,,1984-12-30,Akron,OH,USA,St. Vincent-St. Mary's,Akron,OH,USA,0000-00-00,B
johnsde01,Dennis,Dennis,Wayne,Johnson,,,,D.J.,G,0.0,0.0,76.0,185.0,Pepperdine,Los Angeles Harbor JC,1954-09-18,San Pedro,CA,USA,Dominguez,Compton,CA,USA,2007-02-22,B
johnsma02,Earvin,Earvin,,Johnson,,,Jr.,Magic,G-F,0.0,0.0,80.0,215.0,Michigan State,,1959-08-14,Lansing,MI,USA,Everett,Lansing,MI,USA,0000-00-00,B
jordami01,Michael,Michael,Jeffrey,Jordan,,,,"Air, Superman, Mike, M.J., Air Jordan",G-F,0.0,0.0,78.0,195.0,North Carolina,,1963-02-17,Brooklyn,NY,USA,Emsley A. Laney,Wilmington,NC,USA,0000-00-00,B
kiddja01,Jason,Jason,Frederick,Kidd,,,,,G,0.0,0.0,76.0,208.0,California,,1973-03-23,San Francisco,CA,USA,St. Joseph of Notre Dame,Alameda,CA,USA,0000-00-00,B
kingbe01,Bernard,Bernard,,King,,,,B,F,0.0,0.0,79.0,205.0,Tennessee,,1956-12-04,Brooklyn,NY,USA,Fort Hamilton,Brooklyn,NY,USA,0000-00-00,B
lucasje01,Jerry,Jerry,Ray,Lucas,,,,Luke,F-C,0.0,0.0,80.0,230.0,Ohio State,,1940-03-30,Middletown,OH,USA,Middletown,Middletown,OH,USA,0000-00-00,W
macaued01,Ed,Charles,Edward,Macauley,,,Jr.,Ed. Easy Ed,C-F,0.0,0.0,80.0,185.0,St. Louis,,1928-03-22,St. Louis,MO,USA,St. Louis Univ. High,St. Louis,MO,USA,2011-11-08,W
malonka01,Karl,Karl,Anthony,Malone,,,,The Mailman,F-C,0.0,0.0,81.0,250.0,Louisiana Tech,,1963-07-24,Summerfield,LA,USA,Summerfield,Summerfield,LA,USA,0000-00-00,B
malonmo01,Moses,Moses,Eugene,Malone,,,,Mo,C-F,0.0,0.0,82.0,215.0,none,,1955-03-23,Petersburg,VA,USA,Petersburg,Petersburg,VA,USA,0000-00-00,B
maravpe01,Pete,Peter,Press,Maravich,,,,"Pete, Pistol Pete",G,0.0,0.0,77.0,197.0,Louisiana State,,1947-06-22,Aliquippa,PA,USA,Needham Broughton / Daniels / Edwards,Raleigh / Clemson / Salemburg,NC/SC/NC,USA,1988-01-05,W
mcadobo01,Bob,Robert,Allen,McAdoo,,,Jr.,Bob,C-F,0.0,0.0,81.0,210.0,North Carolina,Vincennes,1951-09-25,Greensboro,NC,USA,Ben Smith,Greensboro,NC,USA,0000-00-00,B
mcginge01,George,George,F.,McGinnis,,,,,F-C,0.0,0.0,80.0,235.0,Indiana,,1950-08-12,Indianapolis,IN,USA,George Washington,Indianapolis,IN,USA,0000-00-00,B
mcgratr01,Tracy,Tracy,Lamar,McGrady,,,Jr.,T-Mac,G-F,0.0,0.0,80.0,210.0,none,,1979-05-24,Bartow,FL,USA,Mount Zion Christian Academy / Auburndale,Durham / Auburndale,NC / FL,USA,0000-00-00,B
mchalke01,Kevin,Kevin,Edward,McHale,,,,,F-C,0.0,0.0,82.0,210.0,Minnesota,,1957-12-19,Hibbing,MN,USA,Hibbing,Hibbing,MN,USA,0000-00-00,W
mikange01,George,George,Lawrence,Mikan,,,Jr.,Mr. Basketball,C,0.0,0.0,82.0,230.0,DePaul,,1924-06-18,Joliet,IL,USA,Joliet Catholic / Quigley Prep,Joliet / Chicago,IL,USA,2005-06-01,W
moncrsi01,Sidney,Sidney,Alvin,Moncrief,,,,"The Squid, Sir Sid",G,0.0,0.0,75.0,180.0,Arkansas,,1957-09-21,Little Rock,AR,USA,Hall,Little Rock,AR,USA,0000-00-00,B
monroea01,Earl,Vernon,Earl,Monroe,,,,"Earl, The Pearl, Black Jesus",G,0.0,0.0,75.0,185.0,Winston-Salem State,,1944-11-21,Philadelphia,PA,USA,John Bartram,Philadelphia,PA,USA,0000-00-00,B
mullich01,Chris,Christopher,Paul,Mullin,,,,Chris,F-G,0.0,0.0,78.0,200.0,St. John's (NY),,1963-07-30,New York,NY,USA,Power Memorial / Xaverian,New York / Brooklyn,NY,USA,0000-00-00,W
