year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1934,NHL,NYA,BKN,,CA,4,,48,12,27,9.0,,33,,,100,142,New York Americans,250,,,,,,,
1993,NHL,DET,DET,WC,CE,1,CQF,84,46,30,8.0,,100,,,356,275,Detroit Red Wings,1775,18,85,408,14,73,383,22
1988,NHL,PIT,PIT,WA,PT,2,DF,80,40,33,7.0,,87,,,347,349,Pittsburgh Penguins,2670,16,119,491,16,111,482,21
1992,NHL,MTL,MTL,WA,AD,3,SC,84,48,30,6.0,,102,,,326,280,Montreal Canadiens,1788,8,79,430,13,77,427,8
1926,NHL,OTS,STE,,CA,1,SC,44,30,10,4.0,,64,,,86,69,Ottawa Senators,607,,,,,,,
1975,WHA,IND,IND,,EW,1,AVQF,80,35,39,6.0,,76,,,245,247,Indianapolis Racers,1301,,59,254,9,52,252,6
1980,NHL,STL,STL,CC,SM,1,QF,80,45,18,17.0,,107,,,352,281,St. Louis Blues,1657,34,85,359,12,61,338,16
1910,NHA,OT1,STE,,,1,,16,13,3,0.0,,26,,,122,69,Ottawa Senators,,,,,,,,
1982,NHL,PIT,PIT,WA,PT,6,,80,18,53,9.0,,45,,,257,394,Pittsburgh Penguins,1859,20,81,358,15,110,396,3
1970,NHL,VAN,VAN,,ED,6,,78,24,46,8.0,,56,,,229,296,Vancouver Canucks,1371,14,52,317,12,81,309,6
1980,NHL,CHI,CHI,CC,SM,2,PRE,80,31,33,16.0,,78,,,304,315,Chicago Black Hawks,1660,30,67,302,9,91,364,8
1976,NHL,NYR,NYR,CC,PT,4,,80,29,37,14.0,,72,,,272,310,New York Rangers,1164,18,60,290,16,55,268,6
1977,NHL,MTL,MTL,WA,NO,1,SC,80,59,10,11.0,,129,,,359,183,Montreal Canadiens,745,10,73,229,1,40,211,9
2008,NHL,OTT,OTT,EC,NE,4,,82,36,35,,11,83,4,6,217,237,Ottawa Senators,1098,14,66,339,5,64,346,8
1937,NHL,MTM,MTM,,CA,4,,48,12,30,6.0,,30,,,101,149,Montreal Maroons,470,,,,,,,
1977,WHA,EDO,EDM,,,5,AVQF,80,38,39,3.0,,79,,,309,307,Edmonton Oilers,1296,10,62,283,8,60,292,11
1995,NHL,DET,DET,WC,CE,1,CF,82,62,13,7.0,,131,,,325,181,Detroit Red Wings,1551,18,97,455,9,44,375,17
2009,NHL,NYI,NYI,EC,AT,5,,82,34,37,,11,79,8,6,222,264,New York Islanders,950,22,49,306,3,71,300,7
1990,NHL,DET,DET,CC,NO,3,DSF,80,34,38,8.0,,76,,,273,298,Detroit Red Wings,1940,18,57,347,5,89,399,17
1986,NHL,VAN,VAN,CC,SM,5,,80,29,43,8.0,,66,,,282,314,Vancouver Canucks,1917,20,82,353,11,77,319,10
2003,NHL,PHO,PHO,WC,PC,5,,82,22,36,18.0,6,68,,,188,245,Phoenix Coyotes,1300,24,51,358,8,71,398,9
1995,NHL,VAN,VAN,WC,PC,3,CQF,82,32,35,15.0,,79,,,278,278,Vancouver Canucks,1546,18,69,411,13,78,418,18
1933,NHL,NYA,BKN,,CA,4,,48,15,23,10.0,,40,,,104,132,New York Americans,374,,,,,,,
1974,WHA,CHC,CHC,,EW,3,,78,30,47,1.0,,61,,,261,312,Chicago Cougars,1086,,46,237,11,58,282,6
2002,NHL,MIN,MIN,WC,NW,3,CF,82,42,29,10.0,1,95,,,198,178,Minnesota Wild,1063,28,52,366,5,43,308,9
1997,NHL,BUF,BUF,EC,NE,3,CF,82,36,29,17.0,,89,,,211,187,Buffalo Sabres,1768,16,51,396,12,65,413,15
1974,NHL,CLF,CLE,WA,AD,4,,80,19,48,13.0,,51,,,212,316,California Golden Seals,1101,18,48,359,13,67,267,5
1997,NHL,BOS,BOS,EC,NE,2,CQF,82,39,30,13.0,,91,,,221,194,Boston Bruins,1117,12,62,359,3,44,285,5
1973,NHL,MNS,DAL,,WD,7,,78,23,38,17.0,,63,,,235,275,Minnesota North Stars,821,2,37,207,5,51,254,5
1994,NHL,TOR,TOR,WC,CE,4,CQF,48,21,19,8.0,,50,,,135,146,Toronto Maple Leafs,744,12,37,218,5,28,185,5
1941,NHL,TOR,TOR,,,2,SC,48,27,18,3.0,,57,,,158,136,Toronto Maple Leafs,341,,,,,,,
2007,NHL,EDM,EDM,WC,NW,4,,82,41,35,,6,88,15,4,235,251,Edmonton Oilers,1175,26,57,344,10,56,366,7
1942,NHL,NYR,NYR,,,6,,50,11,31,8.0,,30,,,161,253,New York Rangers,352,,,,,,,
1925,NHL,TRS,TOR,,,6,,36,12,21,3.0,,27,,,92,114,Toronto St. Patricks,325,,,,,,,
1956,NHL,BOS,BOS,,,3,F,70,34,24,12.0,,80,,,195,174,Boston Bruins,978,,,,,,,
1921,WCHL,CAT,CAT,,,3,WSF,24,14,10,0.0,,28,,,75,62,Calgary Tigers,,,,,,,,
1968,NHL,OAK,CLE,,WD,2,QF,76,29,36,11.0,,69,,,219,251,Oakland Seals,807,,44,286,5,42,226,3
1996,NHL,STL,STL,WC,CE,4,CQF,82,36,35,11.0,,83,,,236,239,St. Louis Blues,1336,24,50,327,8,55,332,9
1999,NHL,CAR,CAR,EC,SE,3,,82,37,35,10.0,0,84,,,217,216,Carolina Hurricanes,799,4,58,342,7,40,253,3
1928,NHL,CHI,CHI,,AM,5,,44,7,29,8.0,,22,,,33,85,Chicago Black Hawks,363,,,,,,,
1938,NHL,BOS,BOS,,,1,SC,48,36,10,2.0,,74,,,156,76,Boston Bruins,251,,,,,,,
1988,NHL,LAK,LAK,CC,SM,2,DF,80,42,31,7.0,,91,,,376,335,Los Angeles Kings,2215,32,82,395,13,80,407,22
2010,NHL,TBL,TBL,EC,SE,2,CF,82,46,25,,11,103,6,6,247,240,Tampa Bay Lightning,905,24,69,336,16,49,302,1
1979,NHL,PHI,PHI,CC,PT,1,F,80,48,12,20.0,,116,,,327,254,Philadelphia Flyers,1844,26,44,270,7,79,381,15
1937,NHL,TOR,TOR,,CA,1,F,48,24,15,9.0,,57,,,151,127,Toronto Maple Leafs,404,,,,,,,
1996,NHL,NYR,NYR,EC,AT,4,CF,82,38,34,10.0,,86,,,258,231,New York Rangers,1481,14,63,287,5,69,344,15
2006,NHL,CAR,CAR,EC,SE,3,,82,40,34,,8,88,0,5,241,253,Carolina Hurricanes,1021,14,67,447,8,61,395,12
1975,NHL,MNS,DAL,CC,SM,4,,80,20,53,7.0,,47,,,195,303,Minnesota North Stars,1191,18,48,331,16,82,309,2
1918,NHL,MTL,MTL,,,2,ND,18,10,8,0.0,,20,,,88,78,Montreal Canadiens,253,,,,,,,
1932,NHL,CHI,CHI,,AM,4,,48,16,20,12.0,,44,,,88,101,Chicago Black Hawks,401,,,,,,,
1987,NHL,WIN,PHO,CC,SM,3,DSF,80,33,36,11.0,,77,,,292,310,Winnipeg Jets,2278,12,110,432,17,94,444,11
1923,WCHL,REG,POR,,,2,WF,30,17,11,2.0,,36,,,83,67,Regina Capitals,,,,,,,,
2011,NHL,PIT,PIT,EC,AT,2,CQF,82,51,25,,6,108,9,3,282,221,Pittsburgh Penguins,880,12,57,289,10,33,270,11
2002,NHL,EDM,EDM,WC,NW,4,CQF,82,36,26,11.0,9,92,,,231,230,Edmonton Oilers,1203,16,56,386,8,61,351,13
2008,NHL,COL,COL,WC,NW,5,,82,32,45,,5,69,9,4,199,257,Colorado Avalanche,1062,18,50,318,8,64,318,4
1973,WHA,CLC,MF2,,EW,3,AVQF,78,37,32,9.0,,83,,,266,264,Cleveland Crusaders,1007,0,56,245,12,59,237,6
1999,NHL,SJS,SJS,WC,PC,4,CSF,82,35,30,10.0,7,87,,,225,214,San Jose Sharks,1292,6,62,377,4,61,372,16
1968,NHL,STL,STL,,WD,1,F,76,37,25,14.0,,88,,,204,157,St. Louis Blues,824,,38,250,6,45,242,4
2001,NHL,FLO,FLO,EC,SE,4,,82,22,44,10.0,6,60,,,180,250,Florida Panthers,1994,26,50,341,7,76,393,8
1986,NHL,BOS,BOS,WA,AD,3,DSF,80,39,34,7.0,,85,,,301,276,Boston Bruins,1870,30,65,334,5,60,325,13
1983,NHL,NYI,NYI,WA,PT,1,F,80,50,26,4.0,,104,,,357,269,New York Islanders,1157,8,63,280,9,66,360,18
