year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1996,NHL,PHI,23,12,6.0,,22,12,7.0,,,,,,6,7,0,,7,5,1,,11,0,2,,5,2,4.0,,7,3,2.0,,7,5,2,,2,2,2,
2005,NHL,NYI,20,18,,3,16,22,,3,,,,,5,6,,0,7,6,,1,5,6,,1,6,7,,1,2,3,,1,8,7,,1,3,5,,1
1974,NHL,TOR,19,12,9.0,,12,21,7.0,,,,,,3,3,3,,3,9,1,,5,6,2,,7,7,1.0,,5,4,4.0,,8,2,4,,0,2,1,
1990,NHL,MNS,19,15,6.0,,8,24,8.0,,,,,,2,8,3,,4,7,3,,5,8,1,,5,7,2.0,,5,2,3.0,,6,7,2,,,,,
1978,NHL,BUF,19,13,8.0,,17,15,8.0,,,,,,2,4,2,,6,4,4,,7,5,3,,4,6,2.0,,6,4,0.0,,10,3,4,,1,2,1,
1964,NHL,MTL,20,8,7.0,,16,15,4.0,,,,,,4,0,3,,4,6,2,,9,2,2,,8,5,0.0,,4,6,3.0,,7,4,1,,,,,
1959,NHL,NYR,10,15,10.0,,7,23,5.0,,,,,,2,6,2,,1,8,4,,6,6,0,,2,8,4.0,,3,7,2.0,,3,3,3,,,,,
1976,WHA,PHR,20,18,2.0,,8,30,2.0,,,,,,5,5,0,,7,5,2,,2,10,0,,6,7,0.0,,4,9,1.0,,3,11,1,,1,1,0,
1980,NHL,TOR,14,21,5.0,,14,16,10.0,,,,,,6,3,1,,3,7,2,,4,8,2,,4,8,4.0,,6,4,1.0,,4,7,3,,1,0,2,
1930,NHL,DTF,10,7,5.0,,6,14,2.0,,,,,,,,,,3,2,2,,4,5,1,,5,4,1.0,,3,4,3.0,,1,6,0,,,,,
1978,NHL,CHI,18,12,10.0,,11,24,5.0,,,,,,4,1,3,,4,7,2,,4,8,2,,5,7,2.0,,6,3,3.0,,4,8,2,,2,2,1,
1999,NHL,NYR,15,20,5.0,1,14,18,7.0,2,,,,,4,7,2,0,3,5,1,1,5,3,3,2,10,4,1.0,0,4,7,2.0,0,3,9,2,0,0,3,1,0
1970,NHL,BOS,33,4,2.0,,24,10,5.0,,,,,,6,1,1,,8,3,3,,11,2,1,,10,2,1.0,,9,2,1.0,,11,4,0,,2,0,0,
1977,WHA,NEW,26,14,1.0,,18,17,4.0,,,,,,6,1,1,,9,3,2,,8,4,0,,6,8,1.0,,5,6,0.0,,7,8,0,,3,1,1,
1953,NHL,CHI,8,21,6.0,,4,30,1.0,,,,,,2,7,1,,1,12,2,,4,6,2,,2,12,0.0,,2,8,1.0,,1,6,1,,,,,
1999,NHL,ATL,9,26,3.0,3,5,31,4.0,1,,,,,2,5,2,1,3,9,0,0,3,7,2,2,3,8,2.0,1,1,11,0.0,0,1,13,1,0,1,4,0,0
1985,NHL,CHI,23,12,5.0,,16,21,3.0,,,,,,4,5,1,,5,5,3,,6,6,0,,9,3,3.0,,8,4,1.0,,5,8,0,,2,2,0,
1919,NHL,QUB,4,8,0.0,,0,12,0.0,,,,,,,,,,,,,,0,2,0,,2,8,0.0,,1,7,0.0,,1,3,0,,,,,
1943,NHL,NYR,4,17,4.0,,2,22,1.0,,,,,,0,2,0,,0,9,1,,4,5,0,,2,9,0.0,,0,8,2.0,,0,6,2,,,,,
1989,NHL,BOS,23,13,4.0,,23,12,5.0,,,,,,5,6,1,,10,1,1,,6,8,1,,10,1,2.0,,7,6,0.0,,8,3,3,,0,0,1,
1972,NHL,NYR,26,8,5.0,,21,15,3.0,,,,,,6,3,1,,9,4,1,,8,5,1,,11,1,1.0,,7,3,2.0,,6,7,1,,0,0,1,
2006,NHL,WAS,17,17,,7,11,23,,7,,,,,4,3,,4,6,6,,2,6,7,,1,5,7,,0,3,6,,4,2,10,,3,2,1,,0
1966,NHL,NYR,18,12,5.0,,12,16,7.0,,,,,,1,3,1,,7,3,4,,9,4,1,,4,6,1.0,,6,4,1.0,,3,6,4,,0,2,0,
2009,NHL,PHI,24,14,,3,17,21,,3,,,,,6,4,,1,7,6,,0,6,8,,1,8,5,,1,5,2,,0,6,7,,3,3,3,,0
1995,NHL,EDM,15,21,5.0,,15,23,3.0,,,,,,4,5,1,,3,7,4,,6,8,1,,5,6,0.0,,4,7,1.0,,7,6,1,,1,5,0,
1928,NHL,NYA,9,6,7.0,,10,7,5.0,,,,,,,,,,3,0,2,,6,6,1,,4,3,4.0,,4,2,4.0,,2,2,1,,,,,
2010,NHL,DAL,22,11,,8,20,18,,3,,,,,6,4,,0,8,4,,1,8,5,,3,8,2,,1,3,8,,1,5,4,,5,4,2,,0
1915,PCHA,PO1,8,2,0.0,,5,3,0.0,,,,,,,,,,,,,,4,1,0,,4,2,0.0,,5,2,0.0,,,,,,,,,
1994,NHL,TOR,15,7,2.0,,6,12,6.0,,,,,,,,,,,,,,,,,,3,2,1.0,,6,7,2.0,,6,3,4,,5,6,1,
1981,NHL,NYI,33,3,4.0,,21,13,6.0,,,,,,8,1,2,,6,5,2,,7,5,1,,9,2,1.0,,12,1,1.0,,11,1,2,,1,1,1,
1988,NHL,NJD,17,18,5.0,,10,23,7.0,,,,,,4,6,1,,4,6,3,,5,7,3,,5,6,2.0,,3,6,3.0,,5,9,0,,1,1,0,
1954,NHL,MTL,26,5,4.0,,15,13,7.0,,,,,,7,3,1,,8,4,2,,7,2,3,,7,4,2.0,,7,2,1.0,,5,3,2,,,,,
1970,NHL,CLF,17,21,1.0,,3,32,4.0,,,,,,1,7,2,,5,8,0,,5,7,0,,4,10,1.0,,2,11,0.0,,3,8,2,,0,2,0,
1968,NHL,BOS,29,3,6.0,,13,15,10.0,,,,,,6,4,0,,6,2,3,,7,2,4,,10,0,4.0,,6,5,1.0,,7,5,4,,,,,
1991,NHL,CHI,23,9,8.0,,13,20,7.0,,,,,,6,5,3,,4,6,2,,5,5,4,,9,3,1.0,,3,5,3.0,,9,3,2,,0,2,0,
2000,NHL,EDM,23,9,7.0,2,16,19,5.0,1,,,,,6,5,2,0,8,5,1,0,4,5,3,1,7,6,2.0,0,5,3,1.0,1,8,3,1,1,1,1,2,0
1940,NHL,BOS,15,4,5.0,,12,4,8.0,,,,,,,,,,2,3,3,,6,4,2,,6,0,4.0,,7,1,2.0,,6,0,2,,,,,
2002,NHL,PIT,15,22,2.0,2,12,22,4.0,3,,,,,6,2,2,0,5,4,1,3,4,9,0,2,6,7,1.0,0,4,8,0.0,0,1,13,2,0,1,1,0,0
1993,NHL,TBL,14,22,6.0,,16,21,5.0,,,,,,3,8,1,,3,8,1,,6,6,2,,7,4,2.0,,4,7,2.0,,3,7,3,,4,3,0,
2002,NHL,LAK,19,19,2.0,1,14,18,4.0,5,,,,,5,2,2,1,5,5,2,2,6,7,0,0,4,10,0.0,1,7,5,0.0,0,4,8,2,1,2,0,0,1
2002,NHL,COL,21,9,8.0,3,21,10,5.0,5,,,,,4,1,3,2,4,5,5,1,6,3,1,2,6,5,2.0,0,10,1,0.0,2,10,3,2,1,2,1,0,0
2011,NHL,WPG,23,13,,5,14,22,,5,,,,,4,6,,1,5,5,,3,10,3,,1,4,8,,1,7,5,,2,6,7,,1,1,1,,1
2005,NHL,PIT,12,21,,8,10,25,,6,,,,,1,5,,5,6,7,,1,3,7,,2,2,11,,2,2,4,,1,5,8,,1,3,4,,2
2003,NHL,SJS,24,8,7.0,2,19,13,5.0,4,,,,,1,5,4,0,7,1,4,2,7,3,3,1,9,4,0.0,2,8,3,0.0,1,10,4,1,0,1,1,0,0
1925,WCHL,POR,6,10,0.0,,6,6,2.0,,,,,,,,,,2,0,0,,4,4,1,,2,5,0.0,,3,4,1.0,,1,3,0,,,,,
1937,NHL,CHI,10,10,4.0,,4,15,5.0,,,,,,,,,,2,6,2,,4,3,1,,3,5,4.0,,2,8,2.0,,3,3,0,,,,,
1973,NHL,PHI,28,6,5.0,,22,10,7.0,,,,,,6,3,0,,7,3,2,,8,2,2,,9,3,2.0,,5,3,4.0,,12,1,2,,3,1,0,
1973,WHA,QUN,25,10,4.0,,13,26,0.0,,,,,,8,4,0,,4,8,2,,5,6,1,,7,5,0.0,,9,5,0.0,,5,8,1,,,,,
2010,NHL,STL,23,13,,5,15,20,,6,,,,,6,1,,2,6,7,,1,8,4,,2,2,8,,2,6,5,,2,7,7,,1,3,1,,1
1979,NHL,WAS,20,14,6.0,,7,26,7.0,,,,,,3,6,1,,1,10,3,,5,7,1,,4,5,3.0,,6,5,2.0,,7,6,2,,1,1,1,
2005,NHL,CAL,30,7,,4,16,18,,7,,,,,4,7,,2,10,2,,1,9,3,,1,7,4,,2,3,2,,1,8,6,,1,5,1,,3
1975,NHL,ATF,19,14,7.0,,16,19,5.0,,,,,,4,5,1,,6,7,1,,9,4,2,,5,6,3.0,,3,7,2.0,,6,4,2,,2,0,1,
1972,NHL,DET,22,12,5.0,,15,17,7.0,,,,,,6,3,0,,4,6,2,,5,7,4,,9,3,1.0,,7,2,4.0,,6,8,0,,0,0,1,
1983,NHL,WIN,17,15,8.0,,14,23,3.0,,,,,,3,7,2,,4,7,1,,7,5,1,,5,5,4.0,,5,5,2.0,,6,9,1,,1,0,0,
1988,NHL,HAR,21,17,2.0,,16,21,3.0,,,,,,5,5,0,,4,8,1,,6,7,2,,6,6,1.0,,7,5,0.0,,8,6,1,,1,1,0,
1991,NHL,STL,25,12,3.0,,11,21,8.0,,,,,,5,3,4,,6,6,1,,6,5,2,,5,6,2.0,,8,6,0.0,,4,7,1,,2,0,1,
1990,NHL,MTL,23,12,5.0,,16,18,6.0,,,,,,7,6,1,,6,5,2,,6,6,2,,10,3,0.0,,3,5,3.0,,7,5,3,,,,,
1974,WHA,NEW,28,8,3.0,,15,22,2.0,,,,,,5,1,0,,9,4,0,,5,8,1,,8,6,1.0,,6,4,1.0,,8,5,2,,2,2,0,
2011,NHL,MTL,16,15,,10,15,20,,6,,,,,4,5,,2,6,6,,2,4,7,,3,5,4,,2,5,8,,1,5,5,,5,2,0,,1
1976,NHL,BOS,27,7,6.0,,22,16,2.0,,,,,,9,3,0,,9,2,1,,5,6,2,,7,5,2.0,,5,5,2.0,,12,2,1,,2,0,0,
2000,NHL,STL,28,5,5.0,3,15,17,7.0,2,,,,,9,2,1,0,7,2,2,0,9,1,1,0,9,6,0.0,2,5,5,3.0,0,2,5,4,3,2,1,1,0
1976,WHA,SDM,26,10,4.0,,14,27,0.0,,,,,,4,5,2,,8,5,0,,11,3,0,,4,7,0.0,,6,6,1.0,,5,9,1,,2,2,0,
2003,NHL,CAL,21,14,5.0,1,21,16,2.0,2,,,,,4,4,0,1,5,4,1,2,10,3,2,0,6,8,1.0,0,7,5,1.0,0,9,5,2,0,1,1,0,0
1978,WHA,CIN,21,16,4.0,,12,25,2.0,,,,,,5,3,1,,7,5,1,,4,9,2,,4,6,1.0,,4,5,1.0,,6,10,0,,3,3,0,
1936,NHL,BOS,9,11,4.0,,14,7,3.0,,,,,,,,,,4,2,2,,5,4,1,,4,6,2.0,,6,4,1.0,,4,2,1,,,,,
1986,NHL,HAR,26,9,5.0,,17,21,2.0,,,,,,4,3,1,,7,3,2,,8,5,3,,7,9,0.0,,7,4,0.0,,9,4,1,,1,2,0,
1986,NHL,PHI,29,9,2.0,,17,17,6.0,,,,,,8,2,0,,9,2,2,,8,7,0,,9,3,2.0,,3,5,1.0,,8,5,3,,1,2,0,
1934,NHL,MTL,11,11,2.0,,8,12,4.0,,,,,,,,,,1,4,0,,4,4,3,,5,6,1.0,,6,3,1.0,,3,6,1,,,,,
1976,NHL,BUF,27,8,5.0,,21,16,3.0,,,,,,5,4,1,,8,2,2,,11,2,0,,4,7,3.0,,10,4,0.0,,9,5,1,,1,0,1,
1988,NHL,NYR,21,17,2.0,,16,18,6.0,,,,,,8,2,1,,6,6,2,,6,6,2,,8,2,3.0,,5,7,0.0,,4,10,0,,0,2,0,
1925,NHL,BOS,10,7,1.0,,7,8,3.0,,,,,,,,,,1,1,0,,2,7,0,,2,4,3.0,,8,1,1.0,,4,2,0,,,,,
1996,NHL,BUF,24,11,6.0,,16,19,6.0,,,,,,5,6,0,,8,5,1,,7,4,2,,7,4,2.0,,5,1,5.0,,6,6,1,,2,4,1,
1972,NHL,LAK,21,11,7.0,,10,25,4.0,,,,,,6,6,0,,4,5,4,,8,5,0,,3,8,3.0,,3,7,2.0,,7,5,2,,,,,
1997,NHL,BUF,20,13,8.0,,16,16,9.0,,,,,,4,7,2,,3,5,3,,7,7,1,,5,2,4.0,,3,0,4.0,,9,5,1,,5,3,2,
1999,NHL,EDM,18,11,9.0,3,14,15,7.0,5,,,,,4,3,2,2,2,5,4,1,6,4,3,2,5,3,4.0,2,8,2,2.0,1,4,7,1,0,3,2,0,0
1980,NHL,NYI,23,6,11.0,,25,12,3.0,,,,,,4,4,3,,12,1,2,,8,2,3,,9,5,0.0,,5,5,2.0,,7,1,4,,3,0,0,
1986,NHL,CHI,18,13,9.0,,11,24,5.0,,,,,,2,7,2,,4,7,3,,8,5,1,,4,7,2.0,,6,3,2.0,,4,7,3,,1,1,1,
1921,PCHA,VA2,6,5,1.0,,5,7,0.0,,,,,,,,,,,,,,3,4,1,,5,3,0.0,,3,5,0.0,,,,,,,,,
2011,NHL,DET,31,7,,3,17,21,,3,,,,,5,4,,0,10,3,,1,9,6,,0,10,3,,0,8,3,,2,4,8,,2,2,1,,1
1982,NHL,VAN,20,12,8.0,,10,23,7.0,,,,,,4,6,2,,5,5,4,,4,6,2,,4,7,2.0,,4,7,1.0,,9,4,3,,0,0,1,
2003,NHL,NJD,22,13,5.0,1,21,12,7.0,1,,,,,4,3,2,0,8,1,4,0,7,3,2,1,8,6,2.0,0,6,6,1.0,0,9,5,1,1,1,1,0,0
2005,NHL,NJD,27,11,,3,19,16,,6,,,,,6,5,,0,6,5,,2,4,8,,3,10,2,,1,4,2,,0,7,5,,3,9,0,,0
2010,NHL,LAK,25,13,,3,21,17,,3,,,,,8,3,,0,5,7,,0,9,4,,1,5,8,,0,8,2,,3,9,3,,2,2,3,,0
1997,NHL,PHI,24,11,6.0,,18,18,5.0,,,,,,7,5,2,,8,3,2,,8,2,3,,5,5,2.0,,2,2,0.0,,8,7,2,,4,5,0,
1987,NHL,CAL,26,11,3.0,,22,12,6.0,,,,,,5,5,1,,9,3,2,,9,3,1,,9,3,2.0,,5,6,1.0,,10,2,2,,1,1,0,
1972,WHA,WIJ,26,11,2.0,,17,20,2.0,,,,,,6,3,1,,10,7,1,,6,7,0,,7,4,1.0,,9,2,0.0,,5,7,1,,0,1,0,
1937,NHL,NYR,14,6,4.0,,13,9,2.0,,,,,,,,,,3,4,1,,7,3,1,,6,2,3.0,,8,3,0.0,,3,3,1,,,,,
2001,NHL,MTL,21,13,6.0,1,15,18,6.0,2,,,,,5,5,1,0,7,3,2,1,4,8,2,1,6,5,3.0,1,3,3,0.0,0,6,5,4,0,5,2,0,0
1916,NHA,TOB,3,4,0.0,,4,3,0.0,,,,,,,,,,,,,,2,0,0,,5,4,0.0,,0,3,0.0,,,,,,,,,
1977,NHL,BOS,29,6,5.0,,22,12,6.0,,,,,,3,3,3,,10,2,1,,10,2,2,,8,4,0.0,,7,2,2.0,,11,2,3,,2,3,0,
