constructorid,constructorref,name,nationality,url
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
198,mclaren-alfa_romeo,McLaren-Alfa Romeo,British,http://en.wikipedia.org/wiki/McLaren_(racing)
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
154,lago,Talbot-Lago,French,http://en.wikipedia.org/wiki/Talbot-Lago
185,lds-alfa_romeo,LDS-Alfa Romeo,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
102,ferguson,Ferguson,British,http://en.wikipedia.org/wiki/Ferguson_Research_Ltd.
160,wetteroth,Wetteroth,American,http://en.wikipedia.org/wiki/Wetteroth
138,nichels,Nichels,American,http://en.wikipedia.org/wiki/Nichels
136,pankratz,Pankratz,American,http://en.wikipedia.org/wiki/Pankratz
148,frazer_nash,Frazer Nash,British,http://en.wikipedia.org/wiki/Frazer_Nash
62,rebaque,Rebaque,Mexican,http://en.wikipedia.org/wiki/Rebaque
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
189,eagle-climax,Eagle-Climax,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
147,afm,AFM,German,http://en.wikipedia.org/wiki/Alex_von_Falkenhausen_Motorenbau
124,tec-mec,Tec-Mec,Italian,http://en.wikipedia.org/wiki/Tec-Mec
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
85,bellasi,Bellasi,Swiss,http://en.wikipedia.org/wiki/Bellasi
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
144,veritas,Veritas,German,http://en.wikipedia.org/wiki/Veritas_(constructor)
168,cooper-osca,Cooper-OSCA,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
